Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.095, 0.10434749034749045, 0.12, 0.131, 0.156, 0.17460714285714285, 0.18962637362637388, 0.20917391304347832, 0.223, 0.24122857142857154, 0.25321428571428584, 0.268, 0.283, 0.307, 0.333, 0.35439428571428583, 0.379, 0.415, 0.445, 0.48485444743935313, 0.5592057142857144, 0.6514166666666669, 0.769, 0.874, 0.963, 1.097032967032967, 1.1610102040816328, 1.218, 1.275, 1.333, 1.383, 1.422, 1.4624175824175827, 1.5057202380952381, 1.551, 1.5876000000000001, 1.624, 1.657, 1.69, 1.7245488721804512, 1.7526514285714285, 1.782, 1.812, 1.8493736263736267, 1.879, 1.905, 1.932, 1.957, 1.985, 2.012]",1.2,25,-2.4,2.346,2.331
3,"[0.095, 0.10633673469387754, 0.122, 0.137, 0.159, 0.176, 0.196, 0.21102380952380956, 0.22679434850863425, 0.241, 0.255, 0.273, 0.28656598639455794, 0.308, 0.33554761904761915, 0.36311652402896644, 0.39, 0.421, 0.452, 0.5021734693877551, 0.552, 0.631, 0.775, 0.8798414442700159, 0.993, 1.1006683673469388, 1.164, 1.226, 1.291, 1.3411673469387755, 1.392, 1.4297847866419295, 1.468, 1.5171235230934477, 1.555, 1.592, 1.6295260770975057, 1.658, 1.698, 1.731, 1.762, 1.7942269387755103, 1.824, 1.854, 1.883, 1.91, 1.938, 1.966287689269256, 1.984, 2.017]",1.2,25,-2.4,2.348,2.332
4,"[0.097, 0.11, 0.124, 0.136, 0.1617380952380954, 0.18, 0.194, 0.213, 0.2277142857142858, 0.24411428571428578, 0.258, 0.273, 0.287, 0.31, 0.339, 0.362, 0.39, 0.42620463320463325, 0.458, 0.493, 0.564, 0.6829230769230772, 0.79, 0.912, 0.986, 1.082, 1.172, 1.227, 1.2858888888888889, 1.348, 1.396, 1.432, 1.477, 1.512, 1.56, 1.5973061224489795, 1.63065873015873, 1.658, 1.693797619047619, 1.733, 1.762, 1.7945952380952386, 1.8293200000000003, 1.852801393728223, 1.8887857142857132, 1.914, 1.942, 1.9696114285714286, 1.9930204081632648, 2.022]",1.2,25,-2.4,2.348,2.33
5,"[0.097, 0.10833673469387754, 0.124, 0.137, 0.163, 0.179, 0.199, 0.211, 0.228, 0.246, 0.258, 0.27333795918367354, 0.2883642338291249, 0.31, 0.339, 0.35814448979591834, 0.388, 0.4185338775510204, 0.453, 0.505, 0.576, 0.678, 0.804, 0.879, 1.0066445029624753, 1.108, 1.1703236151603498, 1.2382440816326532, 1.2857657142857144, 1.346321821036107, 1.395, 1.4357847866419295, 1.48, 1.514, 1.558, 1.596, 1.631, 1.669, 1.7023768221574342, 1.7336609105180536, 1.7624387755102042, 1.787, 1.824, 1.8572888540031398, 1.888, 1.912, 1.9410988184747584, 1.9660799319727889, 1.99, 2.021]",1.2,25,-2.4,2.344,2.329
6,"[0.098, 0.10950978758850484, 0.126, 0.144, 0.1629549319727893, 0.182, 0.197, 0.211, 0.229, 0.248, 0.261, 0.274, 0.288, 0.312, 0.3410969387755103, 0.365, 0.3899911748483178, 0.425, 0.457, 0.5122588352414137, 0.587, 0.683, 0.809, 0.923, 1.012, 1.109, 1.174, 1.2350762620837812, 1.3, 1.3444681632653062, 1.395, 1.434, 1.479, 1.513, 1.560700322234157, 1.597, 1.6311706122448983, 1.672, 1.704, 1.7360595697738554, 1.7632448979591842, 1.796, 1.828, 1.851, 1.89, 1.918, 1.943, 1.9677916219119227, 1.994, 2.023]",1.2,25,-2.4,2.347,2.33
7,"[0.099, 0.1093507997793713, 0.126, 0.147, 0.16590986394557858, 0.184, 0.19846723952739023, 0.212, 0.23, 0.248, 0.261, 0.276, 0.29207020408163265, 0.3114297052154196, 0.341, 0.363, 0.391, 0.425, 0.46480272108843557, 0.5054612244897961, 0.583, 0.691, 0.811, 0.920460884353742, 1.009, 1.109, 1.177, 1.2360579591836736, 1.304, 1.352, 1.3949489795918368, 1.434, 1.473, 1.524, 1.564, 1.6, 1.636, 1.6658448979591836, 1.706, 1.738, 1.768, 1.804, 1.8290119047619051, 1.854, 1.891, 1.915, 1.942, 1.973, 1.9964631083202518, 2.025]",1.2,25,-2.4,2.344,2.326
8,"[0.099, 0.10861224489795925, 0.128, 0.14735286372613574, 0.164, 0.183, 0.19783510204081653, 0.21523938223938235, 0.2302431972789117, 0.248, 0.26, 0.2754310204081634, 0.293, 0.313, 0.342, 0.368, 0.394, 0.427, 0.456, 0.496, 0.583, 0.7028228571428573, 0.8177020408163267, 0.927, 1.011, 1.112, 1.175, 1.236, 1.3001098901098904, 1.34814219881501, 1.394, 1.4339091836734694, 1.4733911564625854, 1.525, 1.562, 1.598, 1.6304396028681745, 1.6713537414965987, 1.705, 1.7358002148227711, 1.773, 1.7963287369001655, 1.833, 1.858, 1.8872158968850699, 1.915, 1.9383435374149658, 1.964, 1.99, 2.02]",1.2,25,-2.4,2.344,2.328
9,"[0.099, 0.109, 0.129, 0.14494429123000557, 0.165, 0.183, 0.19826716141001874, 0.21631632653061242, 0.2302431972789117, 0.249, 0.259, 0.276, 0.294, 0.3151445578231293, 0.343, 0.3619744897959186, 0.3939911748483178, 0.428, 0.453, 0.511, 0.5863036734693878, 0.7036309523809526, 0.828, 0.918, 1.003, 1.1113877551020412, 1.185, 1.247, 1.304, 1.3494563265306123, 1.398, 1.437, 1.4758538775510206, 1.516, 1.563, 1.6, 1.6349036281179141, 1.6713537414965987, 1.703, 1.739, 1.7672448979591842, 1.802, 1.8295257142857146, 1.86, 1.889, 1.9138524332810045, 1.943, 1.969, 1.994, 2.022]",1.2,25,-2.4,2.343,2.326
10,"[0.099, 0.11, 0.126, 0.141, 0.165, 0.181, 0.1970979591836736, 0.2160285714285715, 0.2308697017268447, 0.24530998345284058, 0.258, 0.276, 0.289, 0.31180489795918365, 0.339, 0.362, 0.3948273579702152, 0.427, 0.457, 0.507, 0.583, 0.691, 0.812, 0.933, 0.9876725201708592, 1.0769234693877552, 1.1754373177842565, 1.232, 1.284, 1.346, 1.397, 1.4358690797073548, 1.475, 1.523, 1.558, 1.595, 1.638, 1.6681700680272114, 1.704543002915452, 1.735, 1.764, 1.793, 1.8219120879120885, 1.8584314868804668, 1.888, 1.9143695335276971, 1.942, 1.971, 1.993, 2.022]",1.2,25,-2.4,2.342,2.327
11,"[0.099, 0.11106593406593421, 0.129, 0.14390285714285728, 0.165, 0.18419691119691123, 0.19830612244897974, 0.214, 0.23, 0.247, 0.2601028571428572, 0.27661714285714295, 0.28953369272237195, 0.31452571428571435, 0.343, 0.36639428571428584, 0.3919382239382239, 0.429, 0.457, 0.514, 0.576, 0.6984166666666668, 0.819, 0.934, 0.993, 1.1160085714285715, 1.173, 1.232, 1.2996666666666667, 1.346, 1.3963085714285712, 1.438, 1.4749172932330827, 1.524, 1.562, 1.598, 1.631, 1.66, 1.694, 1.7355714285714288, 1.764, 1.793, 1.8293200000000003, 1.859, 1.888, 1.913, 1.94, 1.969, 1.9920057142857142, 2.02]",1.2,25,-2.4,2.341,2.326
