battery_id,window_start,cycle_index,degradation_stage,fusion_gate,router_weight_l1,statistical_route_entropy,curve_route_entropy,fused_route_entropy,expert_1_fused_weight,expert_2_fused_weight,expert_3_fused_weight,expert_4_fused_weight,expert_5_fused_weight
CY25-05_1-#3,0,2,early,0.7798629403114319,1.9999852180480957,0.00010434728756081313,1.3806482553482056,1.6037981510162354,0.17924007773399353,0.22013543546199799,0.17594805359840393,0.19580963253974915,0.228866845369339
CY25-05_1-#3,1,3,early,0.7814843058586121,1.9999788999557495,0.0001462676445953548,1.3819299936294556,1.6049797534942627,0.1811632364988327,0.2185133993625641,0.17844589054584503,0.19703595340251923,0.22484150528907776
CY25-05_1-#3,2,4,early,0.784732460975647,1.999963641166687,0.00024111551465466619,1.3836671113967896,1.6066615581512451,0.182109996676445,0.21526362001895905,0.1845514178276062,0.20026685297489166,0.2178080826997757
CY25-05_1-#3,3,5,early,0.7872325778007507,1.9999339580535889,0.000417715054936707,1.384719729423523,1.6076973676681519,0.1840694099664688,0.21276040375232697,0.1883784979581833,0.20344316959381104,0.2113485485315323
CY25-05_1-#3,4,6,early,0.7852751016616821,1.999964714050293,0.00023517743102274835,1.3836212158203125,1.6066735982894897,0.18121416866779327,0.21472111344337463,0.18595561385154724,0.19974026083946228,0.21836885809898376
CY25-05_1-#3,5,7,early,0.7886675000190735,1.9999284744262695,0.00044965354027226567,1.3848742246627808,1.6079227924346924,0.1830998957157135,0.21132494509220123,0.19158394634723663,0.20398133993148804,0.2100098729133606
CY25-05_1-#3,6,8,early,0.7857834100723267,1.9999529123306274,0.0003065578348468989,1.3841177225112915,1.6071072816848755,0.18299584090709686,0.21421155333518982,0.18652361631393433,0.2002081573009491,0.2160608470439911
CY25-05_1-#3,7,9,early,0.7875934839248657,1.9999148845672607,0.0005273328279145062,1.3849481344223022,1.6079044342041016,0.18460194766521454,0.212397500872612,0.19033783674240112,0.20151062309741974,0.21115204691886902
CY25-05_1-#3,8,10,early,0.7870747447013855,1.9999488592147827,0.0003307955339550972,1.3842902183532715,1.6073472499847412,0.18189731240272522,0.21291980147361755,0.18991969525814056,0.1998591125011444,0.21540407836437225
CY25-05_1-#3,9,11,early,0.7871087193489075,1.999936819076538,0.0004013817524537444,1.3845587968826294,1.6075613498687744,0.18324175477027893,0.2128845602273941,0.18985199928283691,0.199921652674675,0.21410000324249268
CY25-05_1-#3,10,12,early,0.7884868383407593,1.9998979568481445,0.0006244421238079667,1.3851336240768433,1.6081151962280273,0.18419107794761658,0.21150237321853638,0.19301088154315948,0.20173045992851257,0.2095651924610138
CY25-05_1-#3,11,13,early,0.7892696261405945,1.9998955726623535,0.000637582503259182,1.3851375579833984,1.608170509338379,0.18337886035442352,0.21071937680244446,0.19502988457679749,0.20175985991954803,0.2091120332479477
CY25-05_1-#3,12,14,early,0.7889127135276794,1.9998831748962402,0.000706489197909832,1.3852193355560303,1.6082117557525635,0.18442486226558685,0.21107496321201324,0.1938185840845108,0.201707661151886,0.2089739590883255
CY25-05_1-#3,13,15,early,0.7899792790412903,1.999830722808838,0.0009913649410009384,1.3855197429656982,1.6085172891616821,0.18554845452308655,0.21000294387340546,0.19606970250606537,0.20253555476665497,0.20584334433078766
CY25-05_1-#3,14,16,early,0.7907558679580688,1.9998564720153809,0.0008526591118425131,1.3853639364242554,1.6084392070770264,0.1838829219341278,0.20922911167144775,0.19814497232437134,0.20245549082756042,0.20628750324249268
CY25-05_1-#3,15,17,early,0.7919086217880249,1.9997837543487549,0.0012407575268298388,1.385549783706665,1.6086469888687134,0.18502353131771088,0.2080688774585724,0.20031027495861053,0.2036934196949005,0.20290394127368927
CY25-05_1-#3,16,18,early,0.791196882724762,1.9998018741607666,0.001145211630500853,1.3855715990066528,1.6086276769638062,0.18551267683506012,0.20878243446350098,0.1980627030134201,0.2035764902830124,0.2040657103061676
CY25-05_1-#3,17,19,early,0.790887176990509,1.9997894763946533,0.0012097775470465422,1.3856163024902344,1.608646273612976,0.18576323986053467,0.20909081399440765,0.19828689098358154,0.20263877511024475,0.2042202651500702
CY25-05_1-#3,18,20,early,0.7925132513046265,1.99971342086792,0.0016023563221096992,1.3856254816055298,1.6087357997894287,0.18604505062103271,0.2074570208787918,0.2009044587612152,0.20506200194358826,0.2005314826965332
CY25-05_1-#3,19,21,early,0.7897264957427979,1.9997824430465698,0.0012475067051127553,1.3856894969940186,1.6086361408233643,0.1874173879623413,0.2102506160736084,0.19499078392982483,0.20233254134655,0.20500867068767548
CY25-05_1-#3,20,22,early,0.7894901633262634,1.9998412132263184,0.0009358756942674518,1.3853627443313599,1.6083627939224243,0.18464212119579315,0.21049311757087708,0.19693849980831146,0.19950266182422638,0.20842359960079193
CY25-05_1-#3,21,23,early,0.7901743650436401,1.9998087882995605,0.0011087935417890549,1.3855440616607666,1.6085484027862549,0.1855010986328125,0.20980557799339294,0.19769616425037384,0.20063918828964233,0.20635798573493958
CY25-05_1-#3,22,24,early,0.7908073663711548,1.9997345209121704,0.0014953124336898327,1.3856940269470215,1.6087037324905396,0.18624646961688995,0.20916485786437988,0.1998363584280014,0.20063231885433197,0.20412005484104156
CY25-05_1-#3,23,25,early,0.7890781760215759,1.9997634887695312,0.0013462419155985117,1.3856825828552246,1.6085891723632812,0.18731249868869781,0.21089687943458557,0.19551776349544525,0.20006921887397766,0.2062036395072937
CY25-05_1-#3,24,26,early,0.7910656332969666,1.9996883869171143,0.0017299018800258636,1.3857553005218506,1.608766794204712,0.18676668405532837,0.2089018076658249,0.20021012425422668,0.20088373124599457,0.2032376378774643
CY25-05_1-#3,25,27,early,0.7913055419921875,1.9997217655181885,0.0015599301550537348,1.3856282234191895,1.6086786985397339,0.18558171391487122,0.20866543054580688,0.20075461268424988,0.20115534961223602,0.2038428634405136
CY25-05_1-#3,26,28,early,0.7888852953910828,1.9997950792312622,0.001180945080704987,1.3854551315307617,1.6083967685699463,0.1856909692287445,0.21109306812286377,0.19681832194328308,0.19789844751358032,0.20849920809268951
CY25-05_1-#3,27,29,early,0.7909623980522156,1.999647855758667,0.0019324200693517923,1.3857547044754028,1.6087608337402344,0.18668168783187866,0.20900081098079681,0.2007269412279129,0.20065222680568695,0.20293833315372467
CY25-05_1-#3,28,30,early,0.7898530960083008,1.9996745586395264,0.0017990005435422063,1.3858046531677246,1.6087357997894287,0.18771299719810486,0.21011270582675934,0.1982755959033966,0.19914616644382477,0.20475254952907562
CY25-05_1-#3,29,31,early,0.7915392518043518,1.9995256662368774,0.002531913574784994,1.3858754634857178,1.6088875532150269,0.18806995451450348,0.208411306142807,0.20118924975395203,0.20187711715698242,0.20045240223407745
CY25-05_1-#3,30,32,early,0.7887138724327087,1.9997854232788086,0.0012317323125898838,1.3855177164077759,1.6084345579147339,0.1864885836839676,0.21126346290111542,0.1961345374584198,0.1977088749408722,0.208404541015625
CY25-05_1-#3,31,33,early,0.7908288836479187,1.999643325805664,0.0019552086014300585,1.3857781887054443,1.6087720394134521,0.18700720369815826,0.2091338187456131,0.20051488280296326,0.1999734789133072,0.20337063074111938
CY25-05_1-#3,32,34,early,0.789374589920044,1.999726414680481,0.0015365791041404009,1.3856940269470215,1.608617901802063,0.18702761828899384,0.21059659123420715,0.19786301255226135,0.19830425083637238,0.2062084972858429
CY25-05_1-#3,33,35,early,0.7899349927902222,1.999638319015503,0.0019805978517979383,1.3858033418655396,1.608739972114563,0.1876792311668396,0.21002702414989471,0.19916559755802155,0.19841420650482178,0.20471392571926117
CY25-05_1-#3,34,36,early,0.7910411953926086,1.999540090560913,0.002461822237819433,1.385862112045288,1.6088508367538452,0.18784555792808533,0.2089107632637024,0.20133963227272034,0.19990253448486328,0.20200154185295105
CY25-05_1-#3,35,37,early,0.7884999513626099,1.9997894763946533,0.0012114497367292643,1.3852746486663818,1.6082282066345215,0.18476518988609314,0.21147778630256653,0.19849392771720886,0.19550399482250214,0.20975913107395172
CY25-05_1-#3,36,38,early,0.7898330092430115,1.9996641874313354,0.0018515984993427992,1.3856874704360962,1.6086419820785522,0.18661822378635406,0.2101316899061203,0.20007522404193878,0.19775395095348358,0.20542094111442566
CY25-05_1-#3,37,39,early,0.7897206544876099,1.9996205568313599,0.0020678916480392218,1.3857899904251099,1.6087162494659424,0.18770325183868408,0.2102394551038742,0.1993836611509323,0.1976371705532074,0.20503643155097961
CY25-05_1-#3,38,40,early,0.791006326675415,1.9994946718215942,0.0026811580173671246,1.3857665061950684,1.6087734699249268,0.18703018128871918,0.20894086360931396,0.20297843217849731,0.19884079694747925,0.20220975577831268
CY25-05_1-#3,39,41,early,0.7884801030158997,1.9996116161346436,0.0021124836057424545,1.3857426643371582,1.6085971593856812,0.18809404969215393,0.2114788144826889,0.19792389869689941,0.19599832594394684,0.2065049260854721
CY25-05_1-#3,40,42,early,0.791835367679596,1.9994540214538574,0.0028756633400917053,1.3856279850006104,1.6087071895599365,0.1863434761762619,0.2081078141927719,0.20557497441768646,0.1982918083667755,0.2016819566488266
