Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.106, 0.12352653061224497, 0.142, 0.1629056122448979, 0.186, 0.20427696793002903, 0.217, 0.235, 0.248638932496075, 0.265, 0.28, 0.295, 0.30805048335123525, 0.325, 0.353, 0.365, 0.39243537414965957, 0.4336310204081631, 0.459, 0.521, 0.606, 0.685, 0.8375986394557818, 0.92, 1.023, 1.1135632653061225, 1.203, 1.276, 1.341, 1.382429387755102, 1.424, 1.462, 1.508, 1.544891156462585, 1.593, 1.627, 1.667, 1.693, 1.727, 1.758, 1.7926472303206995, 1.8215477551020407, 1.849, 1.8832323390894814, 1.915, 1.9361394557823126, 1.966, 1.993, 2.023, 2.045]",1.2,25,-2.4,2.376,2.372
3,"[0.102, 0.123, 0.142, 0.165, 0.186, 0.203, 0.21706122448979573, 0.234, 0.249, 0.264705782312925, 0.279, 0.294, 0.309, 0.325, 0.345, 0.368, 0.403, 0.435, 0.476, 0.5233924646781787, 0.615, 0.732, 0.855, 0.951, 1.034, 1.1460832653061224, 1.2163222341568205, 1.287, 1.336, 1.382429387755102, 1.435, 1.464, 1.52, 1.545, 1.5905918367346936, 1.625, 1.666, 1.6949040816326535, 1.727, 1.763, 1.791, 1.821, 1.854, 1.885, 1.911, 1.9371859410430838, 1.965, 1.9947845138055225, 2.02, 2.049]",1.2,25,-2.4,2.373,2.372
4,"[0.104, 0.124, 0.141914131690412, 0.164, 0.188, 0.20101020408163264, 0.216, 0.23520463320463325, 0.249, 0.2636689342403631, 0.28, 0.294, 0.309, 0.3272367346938776, 0.355, 0.369, 0.404, 0.43713971742543156, 0.475752551020408, 0.526, 0.621, 0.7040595238095239, 0.8721491365777082, 0.93, 1.0319529042386184, 1.134, 1.218, 1.273921768707483, 1.325, 1.3879510204081629, 1.435, 1.472, 1.518, 1.5503002915451896, 1.589, 1.633, 1.6671913954771096, 1.697, 1.727, 1.762, 1.801, 1.827, 1.858, 1.886, 1.917, 1.9410838389409817, 1.969, 1.994, 2.0247776584317934, 2.052]",1.2,25,-2.4,2.371,2.371
5,"[0.108, 0.12319387755102021, 0.145, 0.166, 0.187, 0.202, 0.218, 0.23642261904761896, 0.244, 0.26594104308390026, 0.28, 0.2907518367346938, 0.308, 0.327, 0.354, 0.371, 0.4045086342229197, 0.44, 0.48, 0.53, 0.613, 0.7621011904761905, 0.857276295133438, 0.941, 1.063, 1.137, 1.219, 1.279, 1.3413142857142857, 1.384, 1.437, 1.4769217687074827, 1.517, 1.55, 1.591795918367347, 1.6303085714285712, 1.6701607663473552, 1.6995650510204081, 1.731, 1.766254693877551, 1.8, 1.83, 1.856, 1.888, 1.918, 1.94, 1.974, 1.9956511175898932, 2.026, 2.048]",1.2,25,-2.4,2.37,2.368
6,"[0.108, 0.12299673469387762, 0.1493934693877552, 0.165, 0.18790693877551012, 0.203, 0.22, 0.234, 0.249, 0.266, 0.28, 0.2952585034013606, 0.30964081632653057, 0.327, 0.358, 0.378, 0.41, 0.439, 0.483, 0.5319576138147567, 0.6298903061224489, 0.762, 0.87, 0.9424580498866211, 1.046, 1.1483183673469386, 1.2264064625850337, 1.281, 1.335, 1.385, 1.435, 1.478, 1.517, 1.559, 1.596, 1.628, 1.672, 1.699, 1.732, 1.764, 1.795869387755102, 1.8237772108843537, 1.857, 1.887, 1.919, 1.94, 1.967, 1.999, 2.027, 2.047]",1.2,25,-2.4,2.367,2.366
7,"[0.109, 0.122, 0.148, 0.167, 0.188, 0.20382367346938776, 0.22265463108320258, 0.23670238095238114, 0.2492138775510204, 0.26625061224489793, 0.281, 0.295, 0.30930926216640503, 0.333, 0.352, 0.374, 0.409, 0.43389324960753517, 0.48, 0.533, 0.628, 0.7165476190476191, 0.864784929356358, 0.9495935374149658, 1.059, 1.1456122448979589, 1.227, 1.291, 1.3344395604395602, 1.395, 1.4297446221731935, 1.475, 1.5168189598420012, 1.557, 1.594, 1.6287346938775509, 1.669, 1.697, 1.73, 1.7624693877551016, 1.798, 1.823, 1.858, 1.8930544217687073, 1.915367346938776, 1.939, 1.974, 1.989, 2.026, 2.046]",1.2,25,-2.4,2.364,2.364
8,"[0.108, 0.1255983302411874, 0.145, 0.16562244897959147, 0.184, 0.201, 0.21939918367346933, 0.236, 0.243, 0.26197473275024297, 0.275, 0.291, 0.31, 0.328, 0.348, 0.371, 0.39697959183673476, 0.441, 0.482, 0.53, 0.6426793002915452, 0.763, 0.885, 0.9520839002267572, 1.055, 1.128, 1.224, 1.2800408163265307, 1.339, 1.385, 1.4263515470704409, 1.4646870748299308, 1.524, 1.551, 1.592, 1.6315934065934063, 1.658, 1.7016787360105332, 1.7262481632653057, 1.764, 1.795, 1.83, 1.857, 1.886, 1.9156326530612244, 1.9404418091560949, 1.967, 1.994, 2.022, 2.048]",1.2,25,-2.4,2.364,2.364
9,"[0.106, 0.122, 0.147, 0.16541783029001084, 0.187, 0.202, 0.217, 0.236, 0.24863346938775502, 0.264, 0.27842176870748314, 0.293, 0.30907020408163266, 0.3285893877551021, 0.349, 0.3729764521193095, 0.403, 0.443, 0.474, 0.529, 0.627, 0.716, 0.872, 0.944, 1.043, 1.1375408163265304, 1.2152031539888684, 1.275, 1.329697142857143, 1.3851852433281004, 1.432, 1.4691972789115648, 1.5142336734693878, 1.552, 1.5940255102040815, 1.6278571428571424, 1.661, 1.697, 1.725, 1.7633673469387747, 1.794, 1.826, 1.852, 1.886, 1.911777365491651, 1.938, 1.967, 1.99, 2.014, 2.046]",1.2,25,-2.4,2.364,2.362
10,"[0.108, 0.126, 0.14910034013605442, 0.16540816326530614, 0.186, 0.201, 0.21727786499215068, 0.236, 0.24392201166180752, 0.261, 0.278, 0.288, 0.30836897959183673, 0.328, 0.35557142857142837, 0.372, 0.39866405023547863, 0.4433018259935553, 0.48297278911564606, 0.534, 0.6415174456879527, 0.780172619047619, 0.891, 0.954, 1.056, 1.134, 1.2270192076830733, 1.277, 1.336, 1.3829199372056513, 1.443, 1.477, 1.5214106122448978, 1.553, 1.5975816326530612, 1.633, 1.67234693877551, 1.695, 1.726, 1.7625816326530612, 1.799, 1.831, 1.86, 1.8864839650145766, 1.915, 1.939, 1.965, 1.9960718367346937, 2.021, 2.046]",1.2,25,-2.4,2.361,2.361
11,"[0.108, 0.128, 0.146, 0.166, 0.187, 0.203, 0.218, 0.234, 0.249, 0.264, 0.2802007593735169, 0.295, 0.309, 0.328, 0.3474065934065932, 0.37290816326530535, 0.404, 0.443, 0.484, 0.533, 0.636, 0.77, 0.88, 0.9680839002267572, 1.0530437317784254, 1.137, 1.223, 1.284, 1.338, 1.384, 1.439, 1.4784608843537415, 1.514, 1.552, 1.595, 1.628, 1.672, 1.702, 1.735, 1.763, 1.8, 1.83, 1.8552698412698414, 1.884, 1.9162653061224488, 1.939, 1.972, 1.992, 2.022, 2.048]",1.2,25,-2.4,2.361,2.361
12,"[0.109, 0.125, 0.1488276643990931, 0.168, 0.1868759183673469, 0.202, 0.217, 0.23631547619047627, 0.24844583987441138, 0.26400340136054434, 0.281, 0.295, 0.31, 0.329, 0.352, 0.373, 0.403, 0.443, 0.48354730983302396, 0.534, 0.638, 0.7810396825396827, 0.889, 0.948, 1.056, 1.132, 1.225, 1.2836870748299316, 1.331, 1.385, 1.434, 1.471, 1.524, 1.553, 1.591, 1.6365274725274723, 1.669, 1.699, 1.731, 1.767, 1.802, 1.827, 1.858, 1.884204081632653, 1.917, 1.941, 1.967, 1.993, 2.0217776584317932, 2.046]",1.2,25,-2.4,2.361,2.36
13,"[0.109, 0.124, 0.145, 0.166, 0.188, 0.204, 0.217, 0.23552534562211982, 0.24880890538033404, 0.26375170068027237, 0.28052040816326546, 0.29, 0.30893125671321164, 0.3265562411010916, 0.354, 0.374, 0.41, 0.445, 0.485, 0.5333265306122451, 0.6535204081632654, 0.7347742857142857, 0.884, 0.959, 1.045, 1.1335044897959181, 1.227, 1.277921768707483, 1.332, 1.392, 1.437, 1.4784149659863945, 1.515, 1.5478503401360544, 1.594, 1.633, 1.6732832653061223, 1.7043775510204078, 1.736, 1.76030612244898, 1.7993061224489793, 1.826, 1.859, 1.887, 1.9146198979591835, 1.9390912364945978, 1.9644759475218658, 1.99, 2.023147959183673, 2.045]",1.2,25,-2.4,2.36,2.359
14,"[0.107, 0.126, 0.147, 0.167, 0.18996598639455814, 0.202, 0.217, 0.235, 0.248, 0.262, 0.279, 0.294, 0.3083911564625851, 0.32857801184990126, 0.35116541353383446, 0.3745612244897957, 0.411, 0.444, 0.485, 0.537, 0.649, 0.772, 0.885, 0.963, 1.049, 1.1425044897959182, 1.227278911564625, 1.28, 1.343, 1.3875005370569278, 1.436, 1.477, 1.512869829012686, 1.5538004535147392, 1.594, 1.63, 1.671, 1.7008306122448975, 1.731425431711146, 1.763639455782313, 1.796, 1.826, 1.859, 1.887, 1.9161307977736548, 1.937, 1.967, 1.993, 2.019671614100185, 2.045]",1.2,25,-2.4,2.359,2.358
15,"[0.11, 0.126, 0.14771556122448976, 0.167, 0.18674149659863937, 0.20271224489795894, 0.21780612244897965, 0.234, 0.2477118367346939, 0.263, 0.279, 0.294, 0.30752154195011333, 0.32731149301826, 0.347, 0.377374149659864, 0.402, 0.4445526530612244, 0.485, 0.542, 0.649, 0.777, 0.8891491365777082, 0.959, 1.0494969663541092, 1.1415044897959181, 1.2216394557823127, 1.283, 1.328, 1.381, 1.436, 1.479, 1.521, 1.5527006802721088, 1.593, 1.637, 1.671, 1.6990621963070938, 1.729973922902494, 1.763, 1.797, 1.824, 1.8513690476190474, 1.884, 1.917, 1.935, 1.965102040816326, 1.997, 2.024065759637188, 2.044]",1.2,25,-2.4,2.358,2.357
16,"[0.109, 0.126, 0.1478276643990931, 0.16572959183673466, 0.185, 0.202, 0.21722448979591902, 0.236, 0.24848097076668507, 0.264, 0.28, 0.295, 0.30918775510204083, 0.329, 0.347, 0.374, 0.40406575963718794, 0.445, 0.484, 0.5383265306122451, 0.659, 0.742, 0.8871491365777082, 0.954, 1.047, 1.138, 1.2236394557823127, 1.2806870748299317, 1.331, 1.378, 1.429, 1.4788299319727887, 1.514, 1.5508503401360545, 1.5974795918367346, 1.632, 1.668, 1.7031451247165523, 1.736, 1.7626050032916392, 1.793, 1.825, 1.858, 1.885, 1.913, 1.938, 1.964, 1.994, 2.021, 2.045]",1.2,25,-2.4,2.357,2.357
17,"[0.111, 0.127, 0.147, 0.167, 0.189, 0.2033926530612244, 0.218, 0.2346630727762803, 0.249, 0.264, 0.281, 0.291, 0.311, 0.328, 0.35524025974025963, 0.375, 0.401, 0.446, 0.48632823129251684, 0.534, 0.654, 0.7737012987012988, 0.8867524167561761, 0.982, 1.058, 1.159, 1.227, 1.2810313971742542, 1.337, 1.3858970315398884, 1.4371757735352204, 1.4794608843537413, 1.516, 1.554, 1.596, 1.6285934065934062, 1.67, 1.6992267573696143, 1.732, 1.765, 1.795, 1.828, 1.856, 1.887, 1.917, 1.939, 1.974, 1.9874410796576696, 2.024, 2.044]",1.2,25,-2.4,2.357,2.356
18,"[0.109, 0.12485204081632646, 0.1457706299911269, 0.167, 0.188, 0.202, 0.21780612244897965, 0.23495798319327735, 0.248, 0.261, 0.278, 0.289, 0.311, 0.328, 0.352, 0.379, 0.4066619897959182, 0.44537341423055704, 0.486, 0.532, 0.652, 0.759, 0.886, 0.958, 1.05, 1.152, 1.224, 1.283, 1.33, 1.393, 1.423, 1.4694742468415938, 1.511, 1.554, 1.593, 1.631, 1.673114219881501, 1.6985191326530609, 1.729, 1.761, 1.794, 1.827, 1.859, 1.885, 1.916, 1.936, 1.969, 1.9911292517006802, 2.022147959183673, 2.043]",1.2,25,-2.4,2.355,2.355
19,"[0.109, 0.129, 0.146, 0.167, 0.187, 0.202, 0.217, 0.235, 0.248, 0.262, 0.2784387755102039, 0.2887199372056515, 0.308, 0.329, 0.348, 0.376, 0.402, 0.4466310204081631, 0.482, 0.5402685284640171, 0.634545306122449, 0.741, 0.8893591836734692, 0.98, 1.061, 1.139, 1.2249160997732425, 1.275, 1.338, 1.385, 1.429, 1.479, 1.517, 1.5505646258503396, 1.5960306122448982, 1.628, 1.663, 1.7000971817298347, 1.7294920022062876, 1.762, 1.8, 1.8213911564625846, 1.856, 1.8840794844253488, 1.914, 1.933, 1.967, 1.988369553226696, 2.0186743970315395, 2.043]",1.2,25,-2.4,2.356,2.355
20,"[0.109, 0.124, 0.148, 0.165, 0.1856553287981859, 0.20171224489795894, 0.21792128279883397, 0.235, 0.24825870348139265, 0.261, 0.275, 0.29, 0.311, 0.328, 0.352, 0.37528061224489795, 0.4, 0.44528196584756347, 0.485, 0.542, 0.6630544217687079, 0.784, 0.8775575510204082, 0.9581802721088435, 1.052, 1.1560244897959182, 1.215, 1.27, 1.333, 1.382, 1.432, 1.4688299319727887, 1.5231741207121146, 1.55, 1.5961253644314868, 1.628, 1.664, 1.6985191326530609, 1.7297012244897958, 1.764, 1.793, 1.83, 1.8567922077922077, 1.884477109762824, 1.914319727891156, 1.938, 1.968, 1.991, 2.02, 2.043]",1.2,25,-2.4,2.355,2.354
2,"[0.036, 0.04, 0.0463934693877552, 0.053, 0.065, 0.07451020408163274, 0.087, 0.10232949308755764, 0.11347278911564627, 0.125, 0.139, 0.149, 0.16567006802721052, 0.1788915145005372, 0.19707142857142837, 0.211, 0.22864115646258507, 0.2593138444567016, 0.2816405895691611, 0.30997795918367343, 0.3387806122448978, 0.38577380952380946, 0.42788816326530615, 0.4950590762620836, 0.555, 0.613612244897959, 0.688, 0.7649073783359498, 0.8492040816326529, 0.9214387755102039, 0.992, 1.0575260770975055, 1.1400104798676227, 1.189, 1.2384260204081634, 1.277, 1.319776168531929, 1.366748724489796, 1.396614645858343, 1.4413526530612244, 1.4737762390670552, 1.507702947845805, 1.544262857142857, 1.577, 1.604683673469388, 1.6293605442176864, 1.661508746355685, 1.6878762343647136, 1.715173469387755, 1.75]",2.4,25,-7.2,1.862,1.845
3,"[0.022, 0.026089481946624724, 0.03172594752186585, 0.03956418696510861, 0.04864739229024929, 0.06, 0.07266326530612184, 0.0870457142857142, 0.09640612244897949, 0.111705782312925, 0.12195918367346952, 0.13375183673469382, 0.148, 0.16062480376766078, 0.1726883116883116, 0.19073795918367328, 0.20662473969179504, 0.23, 0.25432823129251686, 0.2819001074113853, 0.312, 0.3471011904761905, 0.40027629513343793, 0.4560629251700679, 0.528, 0.586, 0.6539419152276293, 0.7500313971742544, 0.8144055299539169, 0.8978807733619761, 0.983, 1.041, 1.1172975641869651, 1.163, 1.2261836734693878, 1.256, 1.308, 1.3535650510204082, 1.384, 1.4177746938775508, 1.456697521865889, 1.492, 1.524404761904762, 1.562, 1.586, 1.616, 1.644060408163265, 1.6725697278911567, 1.702, 1.735]",2.4,25,-7.2,1.846,1.839
4,"[0.021, 0.025148688046647154, 0.030670068027210996, 0.038, 0.04739717425431729, 0.058, 0.068, 0.08518950437317788, 0.09470139634801303, 0.108, 0.12029387755102038, 0.13188069073783373, 0.146, 0.15896389324960772, 0.17038285714285709, 0.18893546607832323, 0.20487647690655195, 0.22559183673469402, 0.2556445578231293, 0.2818310204081633, 0.31248469387755107, 0.3591020408163264, 0.405, 0.4436641156462584, 0.5251658163265306, 0.5859455782312925, 0.6644478458049887, 0.7297948442534908, 0.8172417582417584, 0.904343537414966, 0.9727418967587035, 1.0471054421768704, 1.114932244897959, 1.165, 1.2239319727891154, 1.2548724489795917, 1.3055782312925166, 1.3494204081632653, 1.3785808477237051, 1.4166326530612248, 1.4581814058956917, 1.4874727891156458, 1.521, 1.5572888540031398, 1.5856581632653062, 1.6068861439312567, 1.643, 1.6694489795918364, 1.6949081632653062, 1.728]",2.4,25,-7.2,1.841,1.838
5,"[0.021, 0.025, 0.030495769039323013, 0.037, 0.047, 0.057, 0.06869959183673467, 0.083, 0.09387313844456689, 0.1065532266960838, 0.119, 0.13052276295133428, 0.143, 0.15832489795918364, 0.169, 0.18868804664723013, 0.20382735797021503, 0.22529042386185216, 0.25510645339216764, 0.279, 0.310251700680272, 0.355, 0.4111158657011191, 0.4530629251700679, 0.5230765306122445, 0.5881095596133189, 0.6596444683136412, 0.7274963265306122, 0.814, 0.903, 0.975, 1.039, 1.1138489795918367, 1.1609293987865417, 1.2033537414965987, 1.253, 1.3063129251700678, 1.3462267573696143, 1.377, 1.4212274052478133, 1.456697521865889, 1.488, 1.521404761904762, 1.553546382189239, 1.5856326530612246, 1.6145273206056616, 1.6408039358600583, 1.668139455782313, 1.696593469387755, 1.73]",2.4,25,-7.2,1.838,1.832
6,"[0.021, 0.0239975990396159, 0.029909863945578374, 0.037406462585034043, 0.04682103610675027, 0.057, 0.06734040816326525, 0.081, 0.09459410430839021, 0.10548194662480367, 0.11767687074829941, 0.1331292517006803, 0.14530926216640502, 0.15767755102040829, 0.17241353383458638, 0.1870807050092765, 0.203, 0.22395043731778422, 0.253, 0.27997795918367346, 0.3147806122448978, 0.3502509652509653, 0.3918881632653062, 0.4525935374149658, 0.5218016326530612, 0.587, 0.6597151020408162, 0.75, 0.8272040816326529, 0.898625306122449, 0.9772731554160123, 1.0402891156462581, 1.1005355102040817, 1.1680522448979591, 1.2074897959183672, 1.2559257142857143, 1.303, 1.3407487244897958, 1.373835918367347, 1.4192382790954219, 1.4527762390670553, 1.487, 1.516782857142857, 1.5571795918367346, 1.584, 1.6048762343647136, 1.64, 1.6681802721088437, 1.6954076116933259, 1.723]",2.4,25,-7.2,1.837,1.833
