battery_id,window_start,cycle_index,degradation_stage,fusion_gate,router_weight_l1,statistical_route_entropy,curve_route_entropy,fused_route_entropy,expert_1_fused_weight,expert_2_fused_weight,expert_3_fused_weight,expert_4_fused_weight,expert_5_fused_weight
#23,0,2,early,0.7688025832176208,1.346298098564148,0.7801215648651123,1.3661761283874512,1.4184632301330566,0.3129880428314209,0.22616985440254211,0.2305314540863037,0.010361425578594208,0.21994926035404205
#23,1,3,early,0.7701301574707031,1.2719072103500366,1.0241228342056274,1.3688509464263916,1.4652996063232422,0.2928418219089508,0.2248464971780777,0.23170293867588043,0.026450566947460175,0.2241581827402115
#23,2,4,early,0.7730225324630737,1.3168416023254395,0.9709763526916504,1.3692872524261475,1.4649440050125122,0.29614943265914917,0.22680163383483887,0.224448561668396,0.026658417657017708,0.22594194114208221
#23,3,5,early,0.7737434506416321,1.3145475387573242,0.966036319732666,1.370319128036499,1.4635777473449707,0.2980186939239502,0.22863833606243134,0.2227267324924469,0.026277638971805573,0.2243385910987854
#23,4,6,early,0.773544430732727,1.2593740224838257,1.1112489700317383,1.3699209690093994,1.4900559186935425,0.2799838185310364,0.22891321778297424,0.22751185297966003,0.03749438747763634,0.2260967195034027
#23,5,7,early,0.7726055979728699,1.1915262937545776,1.2945396900177002,1.3756479024887085,1.5674552917480469,0.2305985689163208,0.22700370848178864,0.2243908941745758,0.09381341934204102,0.22419340908527374
#23,6,8,early,0.7737454175949097,1.2004196643829346,1.2930221557617188,1.3733935356140137,1.5694868564605713,0.22292977571487427,0.22580543160438538,0.22489646077156067,0.09615816920995712,0.23021021485328674
#23,7,9,middle,0.7705402374267578,1.2347075939178467,1.215458631515503,1.3736395835876465,1.5270413160324097,0.2655521333217621,0.2275429666042328,0.22316598892211914,0.05966595187783241,0.22407302260398865
#23,8,10,middle,0.7705916166305542,1.203305721282959,1.2611181735992432,1.3749675750732422,1.5373446941375732,0.25820058584213257,0.2279997169971466,0.22366277873516083,0.06691212207078934,0.22322477400302887
#23,9,11,middle,0.7671197056770325,1.233208417892456,1.1963272094726562,1.3779715299606323,1.5908600091934204,0.21302053332328796,0.22047501802444458,0.22397659718990326,0.12727928161621094,0.21524858474731445
#23,10,12,middle,0.7722575068473816,1.205202341079712,1.2840361595153809,1.3737353086471558,1.5511497259140015,0.24344447255134583,0.22746030986309052,0.22438594698905945,0.07764405012130737,0.22706526517868042
#23,11,13,middle,0.7744108438491821,1.2150473594665527,1.276961326599121,1.3736082315444946,1.5520365238189697,0.24202501773834229,0.22925855219364166,0.2227281630039215,0.07841993123292923,0.22756828367710114
#23,12,14,middle,0.7708371877670288,1.2336931228637695,1.2458326816558838,1.3743267059326172,1.5804622173309326,0.21675759553909302,0.22365419566631317,0.22508805990219116,0.11034663021564484,0.22415348887443542
#23,13,15,late,0.7695199847221375,1.262700080871582,1.1575391292572021,1.3765745162963867,1.5933775901794434,0.2047244906425476,0.2199782282114029,0.22246500849723816,0.13274361193180084,0.22008869051933289
#23,14,16,late,0.7723893523216248,1.2288658618927002,1.2423229217529297,1.3727308511734009,1.5352389812469482,0.25617682933807373,0.22747685015201569,0.2234802395105362,0.06498101353645325,0.22788509726524353
#23,15,17,late,0.7713090181350708,1.2278852462768555,1.2427959442138672,1.376014232635498,1.5812435150146484,0.2190258502960205,0.22414377331733704,0.2221536636352539,0.11137676984071732,0.22329992055892944
#23,16,18,late,0.7680571675300598,1.2318012714385986,1.2359576225280762,1.377040982246399,1.581739902496338,0.22426828742027283,0.2232409417629242,0.22393034398555756,0.11218926310539246,0.21637117862701416
#23,17,19,late,0.7707362174987793,1.2671711444854736,1.1907391548156738,1.3760676383972168,1.5871957540512085,0.21470187604427338,0.2225457727909088,0.22029729187488556,0.12069271504878998,0.22176238894462585
