Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
14,"[0.095, 0.1052040816326532, 0.121, 0.1369455782312922, 0.15849574829931967, 0.174, 0.18893112244897972, 0.207, 0.222, 0.236, 0.25, 0.264, 0.279, 0.30345525902668763, 0.331219387755102, 0.3564307196562835, 0.386, 0.42, 0.456, 0.5170204081632653, 0.593, 0.711029761904762, 0.8019557823129252, 0.915, 0.9879318444358876, 1.091, 1.162, 1.2133224489795917, 1.2803314285714285, 1.327, 1.377749387755102, 1.419, 1.453, 1.5, 1.548, 1.575, 1.6144219881500987, 1.648054421768707, 1.6783632653061222, 1.711, 1.742, 1.7688503401360545, 1.804825396825396, 1.828844752186589, 1.859, 1.888, 1.913, 1.938, 1.964444270015698, 1.994]",1.2,25,-2.4,2.303,2.305
15,"[0.095, 0.10573469387755106, 0.123, 0.14231549917264202, 0.15949574829931967, 0.177, 0.193, 0.204, 0.221, 0.236, 0.251, 0.2672987755102041, 0.283, 0.30445525902668763, 0.333, 0.358, 0.3866559766763847, 0.42, 0.45717006802721066, 0.519, 0.5882093482554313, 0.724, 0.81, 0.922, 0.989, 1.094, 1.1556772959183672, 1.2126200941915226, 1.284, 1.3277404081632653, 1.376749387755102, 1.426, 1.459, 1.504, 1.54, 1.586, 1.6145450680272109, 1.650054421768707, 1.678, 1.709, 1.738, 1.772, 1.799, 1.8297712137486573, 1.861, 1.888, 1.914, 1.938, 1.965, 1.994]",1.2,25,-2.4,2.303,2.305
16,"[0.094, 0.10504897959183676, 0.12082766439909311, 0.137, 0.158, 0.17677864992150688, 0.193, 0.205, 0.22156205184776623, 0.237, 0.25, 0.265, 0.2802607709750567, 0.303, 0.3314725274725274, 0.3556546938775509, 0.386, 0.41713971742543154, 0.459, 0.518, 0.584, 0.7273151260504201, 0.807, 0.892, 0.989, 1.093, 1.154, 1.2184094127446896, 1.264, 1.325459183673469, 1.375, 1.426, 1.462, 1.5, 1.537219387755102, 1.5725685131195335, 1.614, 1.649, 1.677, 1.7082399000416493, 1.735, 1.772, 1.804, 1.827, 1.8577397959183668, 1.883, 1.914, 1.937, 1.9638250728862967, 1.994]",1.2,25,-2.4,2.304,2.306
17,"[0.095, 0.10905565862708723, 0.118, 0.13897278911564612, 0.1588031599736668, 0.175, 0.194, 0.205, 0.22077873254564997, 0.2382909809084925, 0.251, 0.265, 0.283, 0.305, 0.333, 0.35237414965986397, 0.39, 0.41855265306122436, 0.464, 0.5100204081632653, 0.5826938775510203, 0.7310396825396827, 0.813, 0.925, 1.004, 1.0948010204081633, 1.1576772959183672, 1.221, 1.285, 1.328, 1.379, 1.429, 1.459, 1.508, 1.548, 1.5791542857142857, 1.621, 1.652, 1.68, 1.712, 1.745, 1.7744081632653061, 1.807869047619047, 1.832, 1.862479591836734, 1.889, 1.918, 1.9396292517006801, 1.964, 1.998]",1.2,25,-2.4,2.305,2.305
18,"[0.094, 0.104, 0.123, 0.13998185941043076, 0.15860961158657008, 0.17452040816326486, 0.189, 0.205, 0.222, 0.239, 0.251, 0.265, 0.279, 0.303, 0.333, 0.357, 0.38183183673469384, 0.414, 0.46317006802721067, 0.517, 0.5840544217687078, 0.733, 0.809, 0.9019302721088435, 0.9869318444358876, 1.095, 1.154, 1.2153224489795917, 1.2813314285714283, 1.329459183673469, 1.376749387755102, 1.424, 1.463, 1.505, 1.539, 1.578, 1.6150901360544219, 1.651, 1.6793632653061223, 1.7103177054605627, 1.737, 1.767928163265306, 1.801869047619047, 1.8286656200941915, 1.86, 1.884884081632653, 1.918, 1.938, 1.966, 1.996]",1.2,25,-2.4,2.303,2.304
19,"[0.095, 0.10646137026239073, 0.126, 0.143, 0.16, 0.177, 0.195, 0.2078015873015874, 0.2224919441460797, 0.238, 0.251, 0.268, 0.282, 0.305, 0.33257142857142863, 0.357, 0.3876687598116169, 0.42070448979591846, 0.453, 0.5161379591836734, 0.586, 0.717, 0.816, 0.9280448979591838, 1.005, 1.067, 1.155, 1.211, 1.2727261904761906, 1.327, 1.3768302900107412, 1.424, 1.465, 1.507, 1.541, 1.582, 1.618, 1.6439215070643642, 1.68, 1.711238279095422, 1.738, 1.772, 1.798, 1.831, 1.861367346938776, 1.884, 1.9171726844583992, 1.939, 1.966006279434851, 1.996]",1.2,25,-2.4,2.302,2.302
20,"[0.095, 0.10635410921125207, 0.122, 0.13594217687074825, 0.16, 0.174, 0.19, 0.204, 0.222, 0.236, 0.25064920022062875, 0.26624489795918366, 0.2804552337063858, 0.306, 0.332, 0.352, 0.389, 0.416, 0.449, 0.503, 0.596, 0.706, 0.8123741496598639, 0.8986955782312928, 0.984, 1.098, 1.1564783163265309, 1.2142502685284642, 1.282, 1.3261632653061228, 1.3786024489795918, 1.42, 1.455, 1.506, 1.5388822605965464, 1.576, 1.619, 1.637, 1.678, 1.7095816326530613, 1.745, 1.771, 1.8014404761904765, 1.8302605965463112, 1.861, 1.886, 1.9171302982731557, 1.939, 1.961, 1.995]",1.2,25,-2.4,2.302,2.303
2,"[0.004, 0.005707641196013341, 0.0075758928571428765, 0.009046753246753187, 0.011806547619047631, 0.015461038961038929, 0.01888940092165904, 0.02338297872340433, 0.028051428571428682, 0.033816326530612346, 0.040042471042471134, 0.047433179723502375, 0.05341162227602917, 0.05977922077922089, 0.06790322580645171, 0.07740816326530589, 0.08589212827988343, 0.09422285714285726, 0.10226530612244894, 0.1092779922779924, 0.12148120300751934, 0.12950000000000017, 0.14012987012987038, 0.15223428571428585, 0.1620259740259743, 0.17481122448979597, 0.1940989010989013, 0.21382142857142872, 0.23635483870967744, 0.262702380952381, 0.28853469387755126, 0.3281714285714286, 0.3721737451737453, 0.4082114285714286, 0.4481336405529958, 0.48964705882352944, 0.5237258687258688, 0.552632653061225, 0.5906313364055302, 0.6257953667953672, 0.6635253456221201, 0.7060857142857145, 0.7427619047619048, 0.7825714285714291, 0.82347619047619, 0.8821047619047618, 0.9435791505791505, 1.0094360902255644, 1.0575974025974029, 1.165]",7.2,25,-7.2,1.439,1.466
3,"[0.003, 0.005320605661619478, 0.006706654835847372, 0.0084867599932535, 0.010360744297719063, 0.013232862375719561, 0.01549288806431667, 0.017692780337941652, 0.021209183673469297, 0.02442232403165335, 0.02818127250900349, 0.03335836734693854, 0.03641399416909604, 0.04192297564186954, 0.04814285714285694, 0.05654060807996667, 0.06350306122448973, 0.07114625850340105, 0.07972582076308782, 0.09023737916219111, 0.10061224489795914, 0.11096273291925458, 0.11994522019334054, 0.1333420408163267, 0.143715986394558, 0.15560058309037908, 0.16812024269167117, 0.18432326530612217, 0.19934110787172002, 0.2241496598639447, 0.24893482554312032, 0.27270068027210853, 0.3150111317254172, 0.3661921353907415, 0.38942040816326523, 0.4430952380952376, 0.4719479921000655, 0.5263560090702939, 0.5690025510204071, 0.6083545918367342, 0.6419037900874629, 0.6794848317705459, 0.7292142857142847, 0.7675170068027198, 0.810833512352309, 0.8587646258503394, 0.9070113378684801, 0.977902668759811, 1.0461972789115639, 1.134]",7.2,25,-7.2,1.433,1.424
4,"[0.004, 0.005536272903321885, 0.007027988338192419, 0.008965792031098117, 0.01187611886860009, 0.013784863945578209, 0.01603352769679306, 0.01905791505791506, 0.02179673469387761, 0.026280612244897836, 0.029434741338395822, 0.03319881500987494, 0.039528756957328534, 0.044172335600906804, 0.05029142857142866, 0.05690970933828073, 0.06446338535414171, 0.07397959183673464, 0.08243286788399581, 0.093034879406308, 0.10255102040816327, 0.11103061224489771, 0.11963265306122485, 0.13434825543120457, 0.1448176870748298, 0.15292901508429455, 0.16974758324382389, 0.18399346938775507, 0.20394009216589865, 0.222465306122449, 0.24687360105332465, 0.2787977736549163, 0.31265843179377023, 0.3524222919937203, 0.394319727891157, 0.43693050193050204, 0.4832229199372049, 0.529017774851876, 0.5598063982349697, 0.5965260039499674, 0.6342433281004696, 0.6726097959183673, 0.716642857142857, 0.7557673469387749, 0.7996487647690651, 0.8449329446064137, 0.8915131195335269, 0.9373922902494333, 0.9995442176870737, 1.083]",7.2,25,-7.2,1.405,1.394
5,"[0.004, 0.007402217579945368, 0.008486508697438767, 0.010501575126695055, 0.013851700680272166, 0.015864431486880447, 0.01874211502782932, 0.02156825396825399, 0.023575049374588562, 0.02812033779028854, 0.03128439763001975, 0.035688610928242395, 0.041593491450634526, 0.046684897959183506, 0.05337317784256565, 0.05981795918367349, 0.06670049641478226, 0.07573414230557092, 0.08366287284144429, 0.0908184089962517, 0.10134530612244909, 0.10788140161725067, 0.12341031149301832, 0.13165646258503405, 0.1439931972789117, 0.1557616326530613, 0.16815597667638493, 0.1804563265306124, 0.20152380952380977, 0.22507044107965765, 0.2460938775510203, 0.2804824489795918, 0.31914448979591836, 0.341866030283081, 0.3986188046647231, 0.44219047619047797, 0.48132823129251756, 0.5185722615576844, 0.5544772370486666, 0.5863979591836743, 0.6171412244897964, 0.6730938775510203, 0.7107912087912086, 0.7550425170068027, 0.7833839957035444, 0.8343499253359882, 0.8800604081632653, 0.9262091836734697, 0.965833594976452, 1.057]",7.2,25,-7.2,1.371,1.355
6,"[0.004, 0.005482277121374845, 0.0070345622119815324, 0.008516190476190452, 0.01073015873015878, 0.013067821067821077, 0.015205254515599375, 0.017523809523809573, 0.020849489795918365, 0.02607573149741819, 0.028748571428571602, 0.033504761904762065, 0.03816883116883114, 0.04279300291545192, 0.05, 0.05650375939849613, 0.0642200772200773, 0.07328571428571491, 0.07983673469387763, 0.08881987577639751, 0.09817989417989424, 0.10591891891891875, 0.11788571428571441, 0.12747959183673505, 0.13574857142857147, 0.1488775510204082, 0.16511370262390668, 0.1801142857142856, 0.19415384615384654, 0.21668367346938788, 0.23910989010989034, 0.26632218844984806, 0.3023646616541354, 0.34379262672811056, 0.3880153061224489, 0.4262830188679245, 0.4663885714285715, 0.5022857142857146, 0.5406785714285728, 0.5765238095238095, 0.6145942857142858, 0.6507142857142857, 0.695071428571429, 0.7335142857142856, 0.7705238095238096, 0.8098142857142866, 0.8503314285714285, 0.9017744360902256, 0.9440476190476186, 1.022]",7.2,25,-7.2,1.328,1.315
7,"[0.014, 0.018, 0.02248450491307632, 0.028882653061224468, 0.036, 0.04473524544953112, 0.058486573576799164, 0.07002380952380957, 0.08202721088435391, 0.09721036106750407, 0.10643367346938787, 0.12065677179962889, 0.13063188294185601, 0.145, 0.16173626373626387, 0.17526448979591838, 0.18953116381687818, 0.20618775510204082, 0.22628911564625903, 0.25112615955473094, 0.27707611693325995, 0.311, 0.359, 0.412718820861678, 0.4588445839874415, 0.5482008163265307, 0.6112941762070683, 0.689, 0.777326530612245, 0.8441671263099835, 0.9248349854227407, 1.0017237609329446, 1.0622122448979594, 1.124, 1.183064533921677, 1.2191371428571431, 1.2710151415404873, 1.3087110633727177, 1.342, 1.378, 1.41, 1.4426545729402873, 1.4837261904761905, 1.5121078717201177, 1.5425663265306127, 1.5693134693877553, 1.607, 1.629, 1.6562276295133445, 1.69]",2.4,25,-7.2,1.798,1.772
8,"[0.004, 0.006422646477946025, 0.010800453514739442, 0.014, 0.022, 0.030418367346938646, 0.04, 0.054, 0.06470772594752186, 0.0783167346938776, 0.08927891156462593, 0.10072489795918364, 0.114, 0.12733281004709587, 0.142, 0.1541275510204083, 0.17, 0.18398526077097505, 0.20175177009579345, 0.225, 0.25574325213956545, 0.2905064935064935, 0.328, 0.37569557823129274, 0.4500641399416912, 0.527, 0.59, 0.6755404871626072, 0.7362698412698414, 0.8250529509100938, 0.918, 0.9850065306122451, 1.033698174006445, 1.0985569727891158, 1.149, 1.196, 1.24, 1.27, 1.312, 1.3562585034013606, 1.3962184225041367, 1.428431972789116, 1.4611523809523814, 1.4902605965463112, 1.5222908163265307, 1.5518732545649838, 1.5781302982731558, 1.6064772876892695, 1.63098866213152, 1.667]",2.4,25,-7.2,1.772,1.78
9,"[0.007, 0.009402551020408203, 0.013935860058309123, 0.017, 0.02647534013605444, 0.03489735894357743, 0.04743692022263453, 0.05755952380952394, 0.071, 0.084, 0.09520918367346948, 0.108, 0.11851247165532884, 0.13233281004709588, 0.14815816326530612, 0.1611275510204083, 0.17734213685474187, 0.19391156462585044, 0.212, 0.2358282312925169, 0.263, 0.2989257142857143, 0.3383747680890538, 0.3919274376417239, 0.4570345368916799, 0.5361523493118179, 0.5992468729427256, 0.6701902040816328, 0.744, 0.8297485422740525, 0.909602448979592, 0.9865772594752188, 1.039698174006445, 1.105556972789116, 1.1584587755102043, 1.2046370656370657, 1.2589637188208624, 1.2818710204081634, 1.3208820861678006, 1.3661886376172092, 1.3986216640502358, 1.4284785177228787, 1.469, 1.4985630797773657, 1.5275816326530618, 1.5543997599039616, 1.59, 1.616, 1.638, 1.676]",2.4,25,-7.2,1.785,1.784
10,"[0.007, 0.010094191522762998, 0.013, 0.017, 0.025672917815774927, 0.03477864992150691, 0.044862244897959404, 0.0568228571428573, 0.069, 0.08222551020408168, 0.09326020408163276, 0.105, 0.1183911564625851, 0.13145525902668767, 0.14721938775510202, 0.15765469387755093, 0.17618367346938762, 0.192, 0.2121700680272106, 0.23901061224489795, 0.26600979591836743, 0.3033706563706564, 0.3389557823129252, 0.38593027210884345, 0.454, 0.5398010204081634, 0.599, 0.683, 0.764, 0.832, 0.915, 0.9884399092970518, 1.036, 1.109, 1.160219387755102, 1.2182030075187968, 1.247, 1.295108843537414, 1.3303632653061224, 1.364, 1.404, 1.431, 1.461, 1.497, 1.5268513119533524, 1.5590340136054404, 1.587, 1.6148390022675734, 1.6389355531686356, 1.672]",2.4,25,-7.2,1.778,1.78
11,"[0.007, 0.011, 0.015, 0.01972813411078712, 0.029, 0.037589053803339434, 0.049, 0.059, 0.074, 0.08515120593692019, 0.09653218210361054, 0.10834264232008585, 0.12017233560090705, 0.136, 0.15001503759398477, 0.164, 0.17849877551020393, 0.19461487820934822, 0.2187425431711146, 0.2375064446831364, 0.2665259026687595, 0.307, 0.342251700680272, 0.39162448979591835, 0.4660170068027213, 0.546, 0.599, 0.6734965986394553, 0.7706344537815126, 0.8445136054421769, 0.9284795918367348, 0.9858526077097504, 1.04967638483965, 1.116, 1.1740064446831364, 1.2215085714285714, 1.2588877551020408, 1.298, 1.3322838589981447, 1.3652432653061224, 1.40560236998025, 1.4282511773940345, 1.473, 1.4981632653061225, 1.535, 1.56, 1.5910080174927113, 1.6153526530612246, 1.643114674441205, 1.674]",2.4,25,-7.2,1.779,1.78
12,"[0.004, 0.005916498993963824, 0.007525714285714309, 0.009451127819548885, 0.011936974789916089, 0.015501347708894839, 0.018836134453781364, 0.022470588235294187, 0.025928571428571346, 0.03166576819407005, 0.0372857142857143, 0.04304608294930878, 0.0467857142857146, 0.054164835164835, 0.06062264150943384, 0.06750857142857145, 0.0753724489795918, 0.08416917293233084, 0.09051298701298689, 0.0990952380952383, 0.10884873949579839, 0.11754838709677408, 0.12868202764976933, 0.13922959183673458, 0.15159523809523792, 0.16290733590733572, 0.17864285714285721, 0.19765142857142856, 0.215230769230769, 0.24821428571428508, 0.2704114285714284, 0.3103314285714282, 0.34262857142857134, 0.383111969111969, 0.4240659340659342, 0.4546315789473684, 0.48276530612244906, 0.5225437788018434, 0.5580238095238104, 0.5890714285714287, 0.628761904761905, 0.6593809523809528, 0.6918378378378373, 0.7341190476190471, 0.7598345864661646, 0.7957551020408156, 0.8371828571428568, 0.8761257142857142, 0.922457142857142, 0.98]",7.2,25,-7.2,1.291,1.308
13,"[0.004, 0.006115895899644239, 0.007800526662277817, 0.009633756205184684, 0.012125364431486813, 0.014454324586977612, 0.016945401537238305, 0.019204081632653164, 0.02350728862973762, 0.026440962099125345, 0.030107307439104645, 0.03480513495720881, 0.03846399691952251, 0.04473469387755113, 0.04957714285714279, 0.056409795918367284, 0.06358459512837387, 0.07063411078717194, 0.07822448979591859, 0.08679117228286673, 0.09486632653061225, 0.10371938775510199, 0.11383607636603028, 0.12434322820037111, 0.13509863945578265, 0.1466122448979591, 0.15973940345368914, 0.17731793770139637, 0.19314935064935068, 0.20535646258503457, 0.23187414965986383, 0.2600340136054421, 0.3114097959183675, 0.33453710575139173, 0.3737102040816327, 0.4121152073732718, 0.45173414230557146, 0.4885414165666266, 0.5298024489795928, 0.56514693877551, 0.603941437444543, 0.6452128279883385, 0.6800476190476187, 0.7173503401360557, 0.7535167346938776, 0.7922930029154521, 0.8277425431711155, 0.8674257884972171, 0.9151972789115654, 0.976]",7.2,25,-7.2,1.292,1.279
14,"[0.004, 0.005343799058084778, 0.006826059654631116, 0.009315627620911336, 0.010635448700027953, 0.013365457294028693, 0.015218422504136837, 0.01860150375939836, 0.020791545189504268, 0.02469607535321823, 0.02897131825703255, 0.03361632653061229, 0.03832979591836723, 0.04400055157198004, 0.04775714285714287, 0.05573654916512055, 0.06254204081632642, 0.069672045562411, 0.0777838589981447, 0.08706367346938773, 0.0938820861678005, 0.10373142857142853, 0.11313163265306116, 0.12219836734693879, 0.1332743097238895, 0.14444081632653033, 0.1552024489795916, 0.17454938775510198, 0.18831336405529955, 0.20603061224489674, 0.2372346938775507, 0.2619650145772594, 0.2955843179377014, 0.33376047261009667, 0.37422367346938806, 0.41497142857142866, 0.45418995290423664, 0.49131519274376356, 0.5250306122448974, 0.5595294784580497, 0.5936351020408162, 0.6313249607535322, 0.6619915966386557, 0.7034755102040822, 0.7362108843537412, 0.7790874635568517, 0.8074132653061222, 0.856384353741496, 0.9021895043731778, 0.956]",7.2,25,-7.2,1.259,1.249
15,"[0.004, 0.005546399691952284, 0.006998833819241944, 0.008418904403866768, 0.010130058803182242, 0.01319372056514901, 0.015806802721088413, 0.01890816326530609, 0.02187317784256551, 0.02573688046647228, 0.029663994169096305, 0.03498047914818094, 0.03946040816326532, 0.043488546438983644, 0.05147978436657682, 0.05789598420013165, 0.06491875240662293, 0.07221329822251474, 0.07884353741496682, 0.08807175773535214, 0.09435374149659857, 0.10426728110599078, 0.11448269742679681, 0.12451020408163262, 0.13512294673967157, 0.14755328798185932, 0.15705522208883554, 0.1784103114930183, 0.19092358803986706, 0.21411984368215373, 0.2347820408163266, 0.2688287172011661, 0.30469551020408164, 0.3403320964749538, 0.3616650660264107, 0.4046857142857142, 0.441582620144832, 0.482081632653061, 0.5164829931972799, 0.5491005830903792, 0.5863441809156098, 0.6201061224489796, 0.6604404761904761, 0.6900195918367346, 0.7217407611693326, 0.7606034197462772, 0.793529795918368, 0.8421802721088436, 0.8764032653061224, 0.944]",7.2,25,-7.2,1.237,1.224
