Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.093, 0.10319360176503038, 0.115, 0.12940673943996203, 0.15, 0.16621541950113372, 0.182, 0.196, 0.215, 0.23, 0.242, 0.26, 0.277, 0.298, 0.323, 0.344, 0.376, 0.406, 0.449, 0.489, 0.5592771213748656, 0.674, 0.7772354227405247, 0.895, 0.977, 1.081, 1.158, 1.223, 1.275, 1.334, 1.373, 1.4147761685319287, 1.461, 1.4939293987865416, 1.5466094870380585, 1.579, 1.6136564625850338, 1.6456954474097332, 1.685, 1.718, 1.748, 1.782, 1.807, 1.8432323390894816, 1.8688435374149657, 1.8933718820861674, 1.9245404081632653, 1.954, 1.976, 2.006]",1.2,25,-2.4,2.332,2.328
3,"[0.096, 0.10508006279434842, 0.117, 0.13234353741496596, 0.152, 0.168, 0.184, 0.201, 0.217, 0.23069169096209918, 0.24389387755102043, 0.2622179591836736, 0.278, 0.3, 0.326, 0.353, 0.388, 0.415, 0.451, 0.493, 0.574, 0.672, 0.7955209452201933, 0.886, 0.9831895043731778, 1.0786808163265305, 1.162, 1.2232179300291546, 1.2785238095238098, 1.3218517722878627, 1.381, 1.4215527210884353, 1.468, 1.4954538775510204, 1.539, 1.5831885714285714, 1.615, 1.652, 1.687, 1.7221549354435652, 1.7487368804664722, 1.783, 1.812, 1.845, 1.873, 1.897, 1.933049409237379, 1.9571598639455776, 1.9805435992578848, 2.009]",1.2,25,-2.4,2.331,2.326
4,"[0.095, 0.10445918367346944, 0.118, 0.132, 0.152, 0.171, 0.185, 0.2021485714285714, 0.217, 0.2319651086240948, 0.24468274582560295, 0.261, 0.279, 0.301, 0.32710989010989, 0.3497590520078999, 0.382, 0.422, 0.454, 0.495, 0.587, 0.653, 0.795, 0.9042138775510205, 0.978, 1.069, 1.171, 1.227, 1.289, 1.3381632653061224, 1.3860024489795917, 1.424, 1.473, 1.5134557823129244, 1.5439586321014893, 1.588, 1.628722789115646, 1.652, 1.691, 1.723387755102041, 1.7501201814058955, 1.785, 1.8182936507936507, 1.848, 1.876, 1.9033990929705211, 1.931, 1.954445029624753, 1.9776326530612245, 2.01]",1.2,25,-2.4,2.333,2.33
5,"[0.096, 0.106, 0.118, 0.13468707482993192, 0.153, 0.17268367346938768, 0.1867653061224492, 0.2, 0.218, 0.233, 0.245, 0.265, 0.279, 0.30340421329822254, 0.32962285714285705, 0.36402448979591845, 0.3950725623582766, 0.4147814178302901, 0.46, 0.5013182570325427, 0.5956462585034015, 0.680738095238095, 0.8, 0.907, 1.0123627087198515, 1.103179300291545, 1.175, 1.2324693877551018, 1.283, 1.3431768707482994, 1.385, 1.4277098731384446, 1.476, 1.5159455782312925, 1.5429834528405955, 1.5855758241758242, 1.619, 1.652, 1.694081632653061, 1.725632653061225, 1.7536640502354788, 1.785, 1.822, 1.851, 1.876877551020408, 1.909, 1.931, 1.9605154950869235, 1.980851311953353, 2.011]",1.2,25,-2.4,2.333,2.331
6,"[0.097, 0.106, 0.118, 0.13242229199372055, 0.15407170435741863, 0.172156462585034, 0.187, 0.201, 0.215, 0.234, 0.245, 0.2640612244897959, 0.279, 0.3038555729984298, 0.33, 0.353, 0.3937394034536891, 0.41724198250728856, 0.45828911564625846, 0.5013240816326529, 0.565, 0.689, 0.8, 0.923312925170068, 1.002, 1.096, 1.174, 1.233121720116618, 1.2850439560439557, 1.33, 1.383, 1.426, 1.464, 1.5097823129251697, 1.557, 1.5846738544474392, 1.619888582460011, 1.6573616326530611, 1.695, 1.727, 1.754, 1.78378231292517, 1.815, 1.852, 1.877, 1.904, 1.933, 1.9616511175898932, 1.983, 2.013]",1.2,25,-2.4,2.33,2.327
7,"[0.097, 0.10673649459783914, 0.119840136054422, 0.1336249310535025, 0.152, 0.173, 0.187, 0.20004761904761917, 0.218, 0.23446045918367353, 0.247, 0.266, 0.283, 0.304, 0.331, 0.36102448979591845, 0.397, 0.418, 0.45844727891156467, 0.498, 0.564, 0.689, 0.8086186224489798, 0.8936387755102041, 0.9883191836734693, 1.079, 1.177, 1.233469387755102, 1.282, 1.3441768707482993, 1.392, 1.432423633969717, 1.4710544217687076, 1.5039455782312925, 1.539, 1.589, 1.621, 1.655, 1.6935284059569773, 1.7266326530612248, 1.755, 1.784, 1.822, 1.8491502040816326, 1.8783163265306124, 1.906, 1.931, 1.962, 1.986, 2.012]",1.2,25,-2.4,2.331,2.327
8,"[0.097, 0.10744606413994172, 0.119, 0.13669897959183688, 0.151, 0.174, 0.1865529953917051, 0.2, 0.215, 0.235, 0.246, 0.266, 0.279, 0.3047802197802197, 0.33021052631578945, 0.3537942857142858, 0.386, 0.417, 0.4586971428571428, 0.499, 0.5660857142857142, 0.6917894736842105, 0.81, 0.897, 0.9880439560439558, 1.0766885714285714, 1.17, 1.207, 1.281, 1.339, 1.3872481203007516, 1.431, 1.47, 1.5046802721088435, 1.555, 1.5865283018867924, 1.62, 1.657, 1.693, 1.717, 1.753, 1.78, 1.817, 1.842, 1.878, 1.9, 1.930202380952381, 1.961, 1.98, 2.011]",1.2,25,-2.4,2.329,2.327
9,"[0.098, 0.107, 0.121, 0.134, 0.15285789871504163, 0.173, 0.1874635568513123, 0.202, 0.216, 0.235, 0.24636734693877552, 0.26528678839957054, 0.28313104189044025, 0.305, 0.33162285714285705, 0.36, 0.3950362811791383, 0.42261334804191947, 0.459, 0.502, 0.590469387755102, 0.6957380952380949, 0.811395918367347, 0.927, 0.991, 1.107386185243328, 1.172, 1.229, 1.293, 1.3248517722878626, 1.393, 1.431, 1.472, 1.51578231292517, 1.5529755102040814, 1.5887252747252747, 1.6295260770975055, 1.666, 1.687580847723705, 1.7187551020408165, 1.757, 1.7904727891156458, 1.822, 1.85, 1.8783163265306124, 1.907, 1.9351444270015692, 1.9547275234418091, 1.985, 2.012]",1.2,25,-2.4,2.329,2.326
10,"[0.099, 0.109, 0.119, 0.135, 0.15685789871504163, 0.172, 0.187, 0.201, 0.21670139634801303, 0.2348185941043083, 0.248, 0.266, 0.283, 0.306, 0.333, 0.358, 0.39, 0.42, 0.4588945578231291, 0.501, 0.59, 0.697, 0.8152051557465091, 0.9152040816326531, 1.013, 1.076, 1.169421768707483, 1.222, 1.291, 1.349, 1.389094191522763, 1.4317369614512472, 1.475, 1.518405247813411, 1.548, 1.5886107142857142, 1.621, 1.661, 1.696, 1.727, 1.755, 1.787, 1.8199523809523794, 1.852, 1.8783163265306124, 1.908, 1.941, 1.964, 1.986, 2.014]",1.2,25,-2.4,2.33,2.326
11,"[0.098, 0.10759693877551026, 0.11786054421768687, 0.136, 0.156, 0.1731173469387755, 0.188, 0.2040457142857142, 0.21807256235827635, 0.232, 0.246, 0.265, 0.279, 0.303, 0.331, 0.35633795918367334, 0.39566122448979574, 0.42024198250728856, 0.462, 0.501, 0.5632106122448978, 0.701, 0.81234693877551, 0.928, 0.99, 1.101, 1.174, 1.2351549165120594, 1.2870952380952374, 1.33, 1.388, 1.4314812244897959, 1.47, 1.5147823129251698, 1.5459338113623828, 1.591, 1.623, 1.656, 1.694371511870054, 1.726, 1.7527530612244895, 1.791, 1.815, 1.851, 1.879, 1.90609843937575, 1.9334825072886297, 1.961278911564626, 1.984953469387755, 2.015]",1.2,25,-2.4,2.329,2.327
