Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
12,"[0.099, 0.11, 0.125, 0.148, 0.163, 0.17548816326530597, 0.193, 0.206, 0.22136880466472306, 0.23529469387755084, 0.254, 0.267, 0.289, 0.31, 0.336, 0.3702408163265306, 0.39746530612244896, 0.44, 0.481, 0.531, 0.644, 0.749, 0.8630897959183677, 0.9530782312925169, 1.044, 1.112667638483965, 1.19, 1.248, 1.302, 1.359, 1.394, 1.433, 1.483, 1.5199807923169268, 1.5609387755102042, 1.587, 1.632, 1.6693004081632652, 1.696, 1.734, 1.763, 1.796, 1.821, 1.851, 1.8794798833819242, 1.908, 1.938, 1.958, 1.984, 2.013]",1.2,25,-2.4,2.319,2.319
13,"[0.101, 0.111, 0.12551166180758008, 0.142, 0.163, 0.174, 0.193, 0.207, 0.221, 0.23533877551020396, 0.24986530612244895, 0.269, 0.288, 0.308, 0.333, 0.373, 0.398, 0.43689407191447993, 0.4724376417233557, 0.546, 0.638, 0.756, 0.8348662131519272, 0.945, 1.048, 1.108, 1.181, 1.245, 1.299, 1.361, 1.409, 1.452, 1.486, 1.53, 1.567, 1.6, 1.64, 1.671, 1.7, 1.736, 1.765554242749731, 1.797, 1.819, 1.852, 1.885, 1.9065578231292515, 1.938, 1.965, 1.986, 2.017]",1.2,25,-2.4,2.32,2.32
14,"[0.099, 0.1108208616780045, 0.12591192266380224, 0.144, 0.162, 0.179, 0.193, 0.207, 0.22236471362738633, 0.236, 0.25, 0.269, 0.2897983673469388, 0.309, 0.337, 0.37, 0.399, 0.4392710204081632, 0.4705782312925168, 0.5293924646781787, 0.6302106122448978, 0.755, 0.86, 0.957, 1.049, 1.117, 1.1848023630504831, 1.2493408163265305, 1.305, 1.3670118499012507, 1.405, 1.448, 1.486, 1.5225077551020407, 1.568, 1.6, 1.631, 1.6719262166405024, 1.703, 1.7353903061224487, 1.763, 1.795, 1.823, 1.85, 1.881, 1.905, 1.9367804081632654, 1.9595064247921392, 1.985, 2.015]",1.2,25,-2.4,2.32,2.319
15,"[0.1, 0.111, 0.127, 0.147, 0.1656091051805338, 0.175, 0.194, 0.208, 0.22524319727891148, 0.236, 0.257, 0.273, 0.289, 0.3180377107364685, 0.34439768339768334, 0.378, 0.402, 0.444, 0.482, 0.518, 0.6294236734693877, 0.755, 0.851, 0.949, 1.053, 1.143, 1.183778775510204, 1.246, 1.300238095238095, 1.345, 1.41, 1.437, 1.482, 1.525, 1.564, 1.596, 1.63, 1.6706474953617811, 1.7001711145996856, 1.736, 1.765, 1.7944865306122446, 1.82, 1.846, 1.8832349311817749, 1.904, 1.9358956916099777, 1.9644467120181406, 1.9847512755102041, 2.015]",1.2,25,-2.4,2.317,2.317
16,"[0.099, 0.112, 0.126, 0.14894557823129217, 0.163, 0.178, 0.193, 0.20684126984127002, 0.22267660910518075, 0.237, 0.255, 0.26985445757250265, 0.289, 0.30748428019856594, 0.333, 0.37453061224489786, 0.40235321821036085, 0.438, 0.48, 0.536, 0.641, 0.752, 0.8531491365777082, 0.949, 1.048, 1.116534013605442, 1.181, 1.243639146567718, 1.299, 1.341, 1.3937274909963984, 1.4480383673469386, 1.4846545918367346, 1.518, 1.561, 1.594, 1.629, 1.667, 1.7, 1.726, 1.7617676609105177, 1.793, 1.82, 1.8514554242749732, 1.8841151020408162, 1.9054591836734691, 1.9351895043731768, 1.961, 1.981, 2.011]",1.2,25,-2.4,2.314,2.316
17,"[0.1, 0.112, 0.127, 0.15, 0.167, 0.176, 0.195, 0.20848809523809503, 0.22350910093767232, 0.23663265306122436, 0.256, 0.2720369290573372, 0.289, 0.316034693877551, 0.341, 0.38, 0.398, 0.443, 0.485, 0.54031212484994, 0.637, 0.777, 0.8675551020408162, 0.954, 1.045, 1.136, 1.185389387755102, 1.2502979591836734, 1.302, 1.345, 1.402469939327082, 1.441, 1.482, 1.5212558869701722, 1.563, 1.597, 1.637, 1.667459512837393, 1.6986465677179963, 1.727, 1.758, 1.7930125588697015, 1.819, 1.8502735797021512, 1.884, 1.905, 1.934, 1.961, 1.982, 2.012]",1.2,25,-2.4,2.314,2.315
18,"[0.099, 0.111, 0.1255204081632653, 0.143, 0.158, 0.179, 0.1928163265306126, 0.207, 0.222, 0.236, 0.254, 0.272, 0.28944557823129247, 0.31, 0.344, 0.367, 0.39747448979591826, 0.438, 0.483, 0.53, 0.641, 0.7591547619047618, 0.8573231292517008, 0.957, 1.0382605965463108, 1.1108673469387755, 1.1807282491944144, 1.2456093294460642, 1.3, 1.3469623233908945, 1.4060193340494092, 1.445350248207391, 1.482, 1.516, 1.5519717425431712, 1.595, 1.624, 1.667, 1.693973922902494, 1.73, 1.761, 1.791, 1.8188367346938774, 1.8482791310072417, 1.879, 1.899, 1.9325635792778648, 1.9515408163265306, 1.981, 2.011]",1.2,25,-2.4,2.313,2.314
19,"[0.1, 0.11208006279434812, 0.12768027210884325, 0.1438555729984298, 0.16337105751391465, 0.179, 0.191, 0.206, 0.223, 0.23619851576994425, 0.25461734693877547, 0.26964992150706407, 0.2893395918367346, 0.307, 0.343, 0.377, 0.403, 0.442, 0.483, 0.536, 0.6401280148423006, 0.7527207792207792, 0.861, 0.949, 1.048, 1.118, 1.1923890717577355, 1.244, 1.299, 1.339, 1.404, 1.436930612244898, 1.484, 1.519, 1.56, 1.595, 1.629, 1.666, 1.688, 1.7333826530612246, 1.76, 1.792, 1.817, 1.852, 1.879, 1.905, 1.9330751020408163, 1.956, 1.98, 2.008]",1.2,25,-2.4,2.331,2.312
20,"[0.097, 0.109, 0.123, 0.14140646258503403, 0.16082103610675028, 0.17358843537414975, 0.19, 0.203, 0.22, 0.233, 0.251, 0.265, 0.28506377551020395, 0.304, 0.33067428571428575, 0.36667102040816335, 0.39818820861677995, 0.437, 0.477, 0.537, 0.64, 0.7515119047619048, 0.826, 0.9459105928085517, 1.04078231292517, 1.1124981447124305, 1.171, 1.2366766091051804, 1.284, 1.342, 1.389, 1.438, 1.475, 1.5091957328385897, 1.554704081632653, 1.581, 1.622510589141317, 1.6600942662779399, 1.686, 1.715, 1.753, 1.782, 1.81, 1.836, 1.8730502915451896, 1.8925424774560986, 1.919, 1.946, 1.973, 2.005]",1.2,25,-2.4,2.309,2.311
2,"[0.05, 0.05651673469387749, 0.06228931572629058, 0.06867020408163271, 0.08048515769944332, 0.09526479591836737, 0.10934040816326525, 0.124, 0.13869557823129275, 0.1524819466248037, 0.168, 0.17976408163265303, 0.19367930029154515, 0.2053387755102041, 0.22332142857142856, 0.23367102040816337, 0.25128231292516984, 0.2705844897959183, 0.291, 0.3108163265306122, 0.3442590266875979, 0.378, 0.426, 0.48491059280855175, 0.5628492935635793, 0.625, 0.697549409237379, 0.78, 0.8599111969111968, 0.9531522338665196, 1.043, 1.0910782312925167, 1.17160853432282, 1.2208261224489796, 1.278, 1.309842857142857, 1.3596874635568514, 1.4101649659863946, 1.4392897959183666, 1.475990332975295, 1.5129795918367346, 1.5490343716433943, 1.58, 1.606, 1.641, 1.6685961331901178, 1.7011873840445269, 1.7233413429888085, 1.753, 1.784]",2.4,25,-4.8,1.9,1.908
3,"[0.056, 0.062, 0.06762293488824118, 0.07534353741496595, 0.08398054105363084, 0.096, 0.11424960753532198, 0.1283650793650796, 0.146, 0.15705469387755105, 0.174, 0.18485319289005925, 0.1988584738243123, 0.211250612244898, 0.225, 0.239, 0.2555606874328678, 0.27594557823129257, 0.293, 0.312, 0.343, 0.38598412698412693, 0.43617717996289423, 0.496, 0.5627979591836734, 0.6326683673469385, 0.7025826201448321, 0.7971605800214823, 0.8752792207792208, 0.9501273469387754, 1.0406201448321264, 1.0997909542195257, 1.174637089618456, 1.2235469387755102, 1.274, 1.322, 1.367670247046187, 1.4150566893424035, 1.451070500927644, 1.4842862658576943, 1.521894819466248, 1.5469818594104308, 1.584, 1.61, 1.645816326530612, 1.671, 1.698953231292517, 1.733, 1.7578163265306121, 1.79]",2.4,25,-4.8,1.906,1.906
4,"[0.054, 0.06024271137026238, 0.066, 0.07630283080974329, 0.086, 0.0987135568513121, 0.1133110204081633, 0.12696138996139, 0.144, 0.15851020408163286, 0.171, 0.18339625850340124, 0.19719623233908984, 0.21019557823129273, 0.22660571428571433, 0.23953352769679306, 0.25467024704618696, 0.2747913100724162, 0.291, 0.313, 0.342, 0.384, 0.41791107871720123, 0.493, 0.5668102040816325, 0.628316326530613, 0.7102607709750567, 0.7784726971869829, 0.853, 0.9630562603419747, 1.034, 1.103, 1.1726867346938776, 1.225, 1.2765936920222634, 1.326, 1.3566088435374155, 1.409, 1.441926870748299, 1.480391156462585, 1.5193134693877552, 1.5406360544217692, 1.58, 1.6094018838304556, 1.6432008163265306, 1.67, 1.6948907175773538, 1.7274970375246874, 1.755, 1.789]",2.4,25,-4.8,1.905,1.906
5,"[0.055, 0.05956851311953361, 0.067, 0.07333041788143826, 0.08489836734693879, 0.10087755102040807, 0.11445211930926194, 0.12812987012986998, 0.143, 0.156, 0.17215183673469375, 0.184, 0.1974927971188475, 0.20838775510204083, 0.222, 0.2381417830290011, 0.2539455782312922, 0.2744081632653062, 0.295, 0.308, 0.3379497084548104, 0.3797603686635944, 0.4226577708006279, 0.486, 0.5697315541601254, 0.6372684458398744, 0.7110247046186894, 0.788, 0.8716190476190475, 0.9453673469387754, 1.0289151450053702, 1.0938945578231296, 1.1731955782312924, 1.22115120593692, 1.2762755102040815, 1.323225563909774, 1.3616911922663804, 1.409749731471536, 1.448, 1.4757346938775484, 1.5157278911564627, 1.553, 1.5806746031746033, 1.6088848979591834, 1.6433258722843975, 1.6628524332810046, 1.6977755102040817, 1.732, 1.754, 1.788]",2.4,25,-4.8,1.901,1.901
6,"[0.054, 0.06, 0.06661054421768683, 0.07263485934914504, 0.084, 0.09499265306122442, 0.11283163265306086, 0.127, 0.14079205736348585, 0.15390457804743513, 0.171, 0.183, 0.19655998008959683, 0.20836920222634497, 0.21951298701298694, 0.236, 0.252, 0.272, 0.29, 0.316, 0.342, 0.38025850340136047, 0.41559973666886096, 0.494, 0.566, 0.627, 0.7130400874635567, 0.791, 0.8716488095238094, 0.9650349854227404, 1.028496355685131, 1.088, 1.1682713085234093, 1.219, 1.2716159554730981, 1.321, 1.3636283566058003, 1.408680272108844, 1.4440072886297373, 1.4739288472145613, 1.517, 1.541, 1.5814021164021166, 1.6048578717201163, 1.6388435374149657, 1.664, 1.703079484425349, 1.7243900654601463, 1.7538836734693874, 1.787]",2.4,25,-4.8,1.9,1.901
7,"[0.054, 0.06, 0.06540022675736952, 0.07286970172684436, 0.08297632653061217, 0.09891836734693828, 0.109801020408163, 0.12523809523809445, 0.1408320251177393, 0.15277324263038533, 0.169, 0.181, 0.19516970998925864, 0.20823633969716912, 0.223, 0.23824292297564192, 0.25156326530612255, 0.27163718820861715, 0.292, 0.30915755102040826, 0.3451616326530612, 0.383, 0.42061588921282805, 0.48426077097505693, 0.5653448979591835, 0.6265016458196182, 0.7110133277800916, 0.7833717595146167, 0.864, 0.9359199372056516, 1.0234578527062999, 1.1140108843537417, 1.17, 1.218, 1.2728822605965464, 1.3097314285714285, 1.357, 1.4059775510204082, 1.4368820861678004, 1.4815816326530613, 1.5083673469387757, 1.5452406962785115, 1.5783945578231295, 1.605255510204082, 1.636540816326531, 1.6625839874411308, 1.7011268615554331, 1.724, 1.7523196064139943, 1.785]",2.4,25,-4.8,1.897,1.897
8,"[0.054, 0.05905009276437833, 0.06550728862973754, 0.072, 0.08364232008592905, 0.09391836734693827, 0.11, 0.12480730897009958, 0.13954246214614877, 0.152, 0.1701346938775508, 0.181, 0.195, 0.20729306122448976, 0.22420077220077225, 0.237, 0.251, 0.27098526077097507, 0.2887534693877551, 0.31030298273155427, 0.33866836734693884, 0.3777443609022558, 0.424, 0.48719557823129267, 0.567, 0.634, 0.7070362811791383, 0.7865502040816327, 0.849, 0.937895918367347, 1.028, 1.107, 1.163, 1.214, 1.267458775510204, 1.3166090225563911, 1.3605703544575727, 1.4049775510204083, 1.4389115646258503, 1.4689494897959186, 1.513, 1.5375574650912998, 1.574, 1.6034969663541094, 1.63, 1.667303673469388, 1.699, 1.722335772044667, 1.749, 1.779]",2.4,25,-4.8,1.896,1.896
9,"[0.053, 0.05963183673469372, 0.06528211284513805, 0.07203231292517003, 0.087, 0.09901848286484408, 0.112, 0.12515714285714277, 0.14186394557823157, 0.15237105751391464, 0.16480758017492708, 0.1816462585034014, 0.19542700156985887, 0.20714451185879754, 0.21898469387755107, 0.2369965986394559, 0.251, 0.27135306122449004, 0.2922259475218659, 0.3135248979591837, 0.3423491450634309, 0.37952976190476195, 0.414, 0.4874353741496607, 0.565122448979592, 0.629, 0.7005445757250268, 0.784, 0.8644360902255639, 0.9405646258503405, 1.016, 1.098, 1.167, 1.2151306122448982, 1.2655051020408166, 1.318, 1.3620148423005567, 1.4060374149659869, 1.4420957613814753, 1.475037172011662, 1.5122928847214563, 1.5414833024118741, 1.573, 1.60131778425656, 1.6392167677881964, 1.666, 1.698, 1.7213681632653064, 1.7478644314868808, 1.781]",2.4,25,-4.8,1.895,1.895
10,"[0.052, 0.057, 0.06434888241010685, 0.0711131725417439, 0.08096145124716525, 0.09299265306122442, 0.10990379008746333, 0.123, 0.13875801749271102, 0.15090457804743512, 0.167, 0.18, 0.19347424684159367, 0.206, 0.21871042471042468, 0.23240233236151586, 0.24950863422291972, 0.26889407191447995, 0.286, 0.3085102040816323, 0.33682215743440214, 0.3767371428571428, 0.4206639941690961, 0.484, 0.5642588614393123, 0.6222032653061225, 0.703066026410564, 0.7874970375246872, 0.8676488095238094, 0.9550349854227403, 1.0264483212639892, 1.0877313844456702, 1.1663806122448979, 1.2150298273155413, 1.274045918367347, 1.3101318681318677, 1.354, 1.4018401360544221, 1.438393680052666, 1.4722531715388856, 1.509, 1.5403449637919684, 1.5726031746031748, 1.6004314868804654, 1.636, 1.6597208689927583, 1.686, 1.7168269387755102, 1.747, 1.779]",2.4,25,-4.8,1.892,1.892
11,"[0.051, 0.05704653061224485, 0.06334942757590833, 0.07008892128279878, 0.08198612244897949, 0.09631292517006801, 0.11006122448979573, 0.124, 0.138, 0.15, 0.16771938775510206, 0.1795528211284513, 0.193, 0.205, 0.21663736263736258, 0.23270408163265283, 0.24970964749536165, 0.269, 0.287, 0.3112040816326529, 0.3374387755102039, 0.378, 0.42, 0.48341723356009064, 0.5684918367346933, 0.626423469387755, 0.6980897959183671, 0.7798109559613318, 0.849, 0.9480236998025016, 1.04, 1.0981717687074828, 1.161951530612245, 1.213, 1.263, 1.3170418118466898, 1.352, 1.4009262166405025, 1.438, 1.469, 1.5081768707482992, 1.533, 1.572, 1.6, 1.636, 1.6547959183673469, 1.6879290573372208, 1.72, 1.7438874793160506, 1.776]",2.4,25,-4.8,1.89,1.891
12,"[0.052, 0.058462785114045616, 0.065, 0.07141360544217666, 0.08153375196232332, 0.09450693877551017, 0.1110340136054422, 0.1249226190476189, 0.141, 0.153, 0.16833395176252322, 0.17986707115278547, 0.19363923633969707, 0.20334035549703752, 0.218, 0.2372282003710576, 0.24877658431793753, 0.2691915227629512, 0.29037074829931947, 0.3029199372056516, 0.33597448979591865, 0.3794013605442177, 0.41579806659505913, 0.483404452690167, 0.5659632653061225, 0.6383746938775511, 0.7155085034013604, 0.7882734693877551, 0.8650357142857144, 0.9481066491112573, 1.023572886297376, 1.103, 1.1625325872284398, 1.216, 1.262, 1.3150552995391704, 1.35187074829932, 1.391, 1.433, 1.466, 1.5064414607948444, 1.5363537414965989, 1.5686728110599077, 1.598, 1.6361439602868173, 1.661, 1.6922150706436425, 1.717, 1.743251177394035, 1.775]",2.4,25,-4.8,1.89,1.889
13,"[0.052, 0.05771382189239331, 0.06433651758575772, 0.074, 0.086, 0.098, 0.11, 0.12391208791208773, 0.13827712137486584, 0.15420739106453396, 0.16742534908700332, 0.181, 0.1923248299319729, 0.20422663802363078, 0.221, 0.23664489795918378, 0.2510212244897959, 0.2701211995002083, 0.289, 0.31, 0.34414421768707487, 0.37642857142857167, 0.423, 0.489, 0.5695328798185944, 0.636, 0.71, 0.783, 0.8761098901098904, 0.9603798185941044, 1.032, 1.086, 1.161, 1.2126293877551022, 1.2703197278911567, 1.3037314285714285, 1.356, 1.4000840816326532, 1.429, 1.4713522053982884, 1.497, 1.531, 1.568, 1.5956982507288628, 1.6341420241566014, 1.655334879406308, 1.682, 1.7180860452289026, 1.743, 1.774]",2.4,25,-4.8,1.888,1.888
14,"[0.051, 0.05667991407089141, 0.0630380333951763, 0.07062585034013617, 0.08241836734693828, 0.09588265306122465, 0.10985102040816319, 0.12295238095238122, 0.13695918367346943, 0.14925061224489794, 0.16528107606679043, 0.17784059569773855, 0.19130926216640504, 0.20193350888742603, 0.216, 0.23625134264232023, 0.2483911564625851, 0.268, 0.288, 0.31, 0.3450166975881261, 0.3760238095238096, 0.4128528464017186, 0.488, 0.564, 0.6207406188281764, 0.7111514913657769, 0.78, 0.8579111969111968, 0.943, 1.02234110787172, 1.102, 1.162141156462585, 1.21, 1.2661360544217688, 1.299, 1.353, 1.398, 1.4272897959183666, 1.464, 1.5, 1.535451895043732, 1.567, 1.5958069073783359, 1.6302813017098732, 1.6574530612244895, 1.686, 1.711086530612245, 1.7422064007421147, 1.775]",2.4,25,-4.8,1.885,1.886
15,"[0.051, 0.056546428571428616, 0.06265259740259747, 0.06979761904761934, 0.08374285714285702, 0.092, 0.10962637362637376, 0.122, 0.13594805194805207, 0.15, 0.16522285714285728, 0.1778949579831933, 0.191, 0.203, 0.2156400000000001, 0.235, 0.24705952380952395, 0.26805069124423975, 0.28804608294930867, 0.30586813186813194, 0.33474654377880186, 0.374, 0.41258571428571467, 0.489, 0.5597362637362642, 0.6227857142857143, 0.698299319727891, 0.78187012987013, 0.857, 0.935321428571429, 1.027471428571429, 1.0905873015873018, 1.1604436090225563, 1.21, 1.261342857142857, 1.296, 1.348497142857143, 1.3949523809523823, 1.427, 1.4701105990783412, 1.5030238095238102, 1.536, 1.5664761904761906, 1.5947942857142856, 1.62, 1.651, 1.679, 1.709, 1.7402457142857144, 1.771]",2.4,25,-4.8,1.885,1.884
16,"[0.05, 0.0549857142857147, 0.062, 0.06872811059907848, 0.08174285714285702, 0.09157142857142861, 0.10807619047619063, 0.12133333333333333, 0.13765476190476225, 0.14770857142857152, 0.16429323308270694, 0.17573714285714281, 0.1894387755102041, 0.20310138248847934, 0.219, 0.23413775510204096, 0.246, 0.26571428571428607, 0.286, 0.30442857142857205, 0.3366023166023167, 0.373, 0.4154081632653065, 0.48663492063492086, 0.5564285714285724, 0.6195649350649352, 0.695, 0.779, 0.84, 0.9532142857142859, 1.033, 1.0843809523809524, 1.1576843853820598, 1.2065457142857143, 1.255452380952381, 1.303, 1.3465288753799394, 1.3869780219780226, 1.432057142857143, 1.4667857142857146, 1.494, 1.53, 1.5636071428571428, 1.5909025974025974, 1.6302488479262671, 1.657, 1.687, 1.709294930875576, 1.739, 1.771]",2.4,25,-4.8,1.882,1.882
17,"[0.051, 0.05467755102040813, 0.06251166180758008, 0.06854627432368296, 0.07799062327633749, 0.08993877551020356, 0.107, 0.1209257142857143, 0.13469224489795908, 0.14785289115646252, 0.163, 0.17570309414088206, 0.18948849326964828, 0.2006248037676608, 0.21273041474654378, 0.22893877551020356, 0.24550303364589077, 0.264, 0.28128911564625847, 0.3082040816326529, 0.3289763001974983, 0.37325850340136046, 0.4158853255587947, 0.4836702040816326, 0.5573783359497643, 0.6182674543501611, 0.7050458142440649, 0.775, 0.8363968253968249, 0.9320236998025017, 1.011, 1.0802290249433104, 1.1439515306122447, 1.2065356180207931, 1.2590459183673468, 1.3090552995391702, 1.347, 1.3933360544217686, 1.432, 1.4612531715388857, 1.5, 1.5227643186306778, 1.562, 1.58869387755102, 1.6302482073910642, 1.651, 1.6817110633727177, 1.708, 1.7358513119533525, 1.766]",2.4,25,-4.8,1.881,1.88
18,"[0.049, 0.0552595918367347, 0.061, 0.06707823129251703, 0.082, 0.09, 0.10734933973589446, 0.12, 0.136, 0.15, 0.16, 0.17411096938775514, 0.188, 0.20082938775510206, 0.21167032967032967, 0.229, 0.244, 0.26255442176870764, 0.2793684807256237, 0.29920964749536183, 0.335, 0.3715079365079368, 0.41452504638218934, 0.482621224489796, 0.559, 0.6174186431329289, 0.6893544575725026, 0.7764803206997084, 0.8490571428571427, 0.923, 1.012, 1.078, 1.157107965766952, 1.2044239332096476, 1.257, 1.2993317972350231, 1.3420506122448983, 1.381702806122449, 1.427, 1.4577627551020407, 1.4970059249506258, 1.521, 1.562, 1.59, 1.63, 1.6463908948194663, 1.6830936920222637, 1.7086016326530613, 1.737, 1.765]",2.4,25,-4.8,1.88,1.88
