0,1,2,3,4
0.20383966,0.20745632,0.19661164,0.18487337,0.20721906
0.20437776,0.20349619,0.19424966,0.18777165,0.21010475
0.20209387,0.2021599,0.19552727,0.18963647,0.2105825
0.20444106,0.20234397,0.19245431,0.19004166,0.210719
0.20511329,0.20145768,0.19234097,0.1915139,0.2095741
0.20300594,0.2007038,0.19162998,0.19315343,0.21150693
0.20610186,0.2006974,0.19195963,0.19343424,0.20780686
0.2027933,0.20050414,0.19431093,0.19358352,0.2088081
0.20744412,0.20066802,0.19123867,0.19476587,0.20588325
0.20853505,0.20079406,0.19080201,0.19512235,0.20474659
0.20740092,0.1990754,0.19071913,0.19801857,0.20478599
0.2079446,0.19882861,0.19190805,0.19859502,0.20272368
0.20807463,0.2010817,0.19248188,0.19573501,0.20262676
0.20808223,0.19957317,0.1922094,0.19737902,0.2027562
0.20655015,0.1999076,0.19231889,0.19704947,0.2041739
0.20396128,0.19906616,0.19520333,0.19699036,0.20477888
0.20299679,0.20015368,0.19594726,0.19508353,0.20581879
0.20198101,0.19941679,0.19580096,0.19687977,0.2059215
0.20524706,0.20189103,0.19592561,0.19423652,0.20269981
0.18739185,0.20093878,0.20779103,0.18254039,0.221338
0.19111505,0.20179984,0.20816939,0.18416598,0.21474972
0.19328764,0.20124261,0.20607248,0.18617406,0.21322319
0.18487269,0.19943294,0.2092509,0.18472585,0.22171763
0.19200596,0.2009404,0.20686337,0.18700653,0.21318373
0.19162156,0.19938385,0.20453677,0.18740767,0.2170501
0.18683481,0.19927959,0.21112894,0.18732008,0.21543661
0.18988782,0.19990909,0.20872289,0.18745258,0.21402761
0.1852501,0.19944002,0.21191388,0.1861318,0.21726418
0.18415499,0.19923867,0.21253735,0.18710163,0.21696736
0.19135897,0.20066151,0.2083116,0.18733624,0.21233165
0.18951735,0.20081887,0.21247424,0.1877554,0.20943412
0.1921651,0.2005791,0.2082605,0.18822786,0.21076745
0.18551785,0.19870582,0.21188961,0.1876564,0.2162303
0.1856841,0.19911095,0.21295968,0.18710855,0.21513674
0.19334044,0.19996898,0.2071613,0.18901725,0.210512
0.18695131,0.198086,0.20991415,0.18868287,0.21636572
0.19101572,0.20047328,0.21028867,0.18753055,0.21069175
0.1867451,0.19969352,0.21347243,0.18745185,0.2126371
0.19377728,0.20560056,0.2007474,0.18519877,0.21467601
0.19044837,0.20224072,0.2018957,0.18419929,0.2212159
0.19353622,0.20210308,0.20270187,0.18287267,0.21878615
0.19850163,0.20503837,0.20369709,0.18541753,0.20734537
0.19481125,0.20333967,0.20214301,0.1863657,0.21334037
0.19239075,0.20268708,0.20176342,0.18789268,0.21526605
0.20129523,0.2051182,0.2039546,0.18422866,0.20540331
0.19138935,0.2016907,0.20270342,0.18801194,0.21620464
0.19134791,0.2009897,0.20529014,0.18595454,0.21641773
0.19079167,0.19996138,0.20287243,0.18763272,0.21874183
0.19287714,0.20079589,0.19977924,0.18997636,0.21657133
0.19479729,0.20296676,0.20273435,0.18880133,0.21070027
0.19025469,0.19914566,0.20464525,0.18881632,0.21713805
0.19410604,0.20073412,0.203222,0.1870996,0.2148382
0.19287303,0.20160624,0.20410497,0.18742159,0.21399415
0.1968193,0.20213504,0.20284575,0.1879116,0.21028829
0.19300923,0.20088682,0.20601022,0.18666226,0.2134315
0.19889453,0.20013824,0.20094597,0.19136745,0.20865381
0.19657522,0.2002424,0.20177945,0.19212694,0.20927605
0.1984052,0.20552194,0.19944479,0.18413809,0.21249002
0.20007417,0.20377481,0.19805676,0.18489438,0.21319988
0.19892234,0.20504437,0.19922301,0.18480617,0.21200411
0.1985915,0.20301962,0.19527411,0.18880671,0.21430808
0.20540914,0.20576403,0.19827762,0.18532872,0.20522054
0.19624734,0.20274717,0.19891046,0.18537076,0.21672428
0.19978195,0.2039859,0.19888395,0.1856091,0.2117391
0.20236497,0.20522161,0.19735917,0.18615326,0.20890096
0.201137,0.20550606,0.19810317,0.18781948,0.20743427
0.20410149,0.20900702,0.19548191,0.18916357,0.20224604
0.1996899,0.20573741,0.19732034,0.18792617,0.20932622
0.2027992,0.20548256,0.1988824,0.18679953,0.20603627
0.20051333,0.20412044,0.20019817,0.1870816,0.20808649
0.20055217,0.2051363,0.19657376,0.1886808,0.20905697
0.19583014,0.20043159,0.19628713,0.19050187,0.21694931
0.19817796,0.20305286,0.19831654,0.18775997,0.21269262
0.19905668,0.20327792,0.19888103,0.18813705,0.21064728
0.19945654,0.20445925,0.19945844,0.1876289,0.20899688
0.19956973,0.20441753,0.19894157,0.18850815,0.20856303
0.18042454,0.24311408,0.2015171,0.23667464,0.13826963
0.18208946,0.24276808,0.20226854,0.23125076,0.14162323
0.18699156,0.24369836,0.2043692,0.2309885,0.13395241
0.18569905,0.23801827,0.20181936,0.22934861,0.14511476
0.19361669,0.23438424,0.20126571,0.2238694,0.14686397
0.18887666,0.24216162,0.2026351,0.22780359,0.13852304
0.19013223,0.23133984,0.20049568,0.22083002,0.15720218
0.1853958,0.23669015,0.20001721,0.2248966,0.1530003
0.19264275,0.23082389,0.200526,0.22266671,0.15334065
0.18819936,0.2369285,0.19822922,0.22933763,0.14730531
0.1931146,0.23444514,0.20039834,0.22209507,0.14994684
0.1860869,0.23998493,0.20104103,0.22808607,0.14480114
0.18912372,0.23728478,0.20126575,0.22841585,0.14390993
0.18779415,0.23635128,0.20069453,0.22865544,0.14650457
0.18909116,0.23618726,0.20166796,0.22961076,0.14344282
0.19402255,0.2315922,0.20049675,0.23011112,0.14377746
0.19231886,0.23648556,0.19988701,0.22788642,0.14342219
0.1851357,0.24196014,0.20050274,0.23085399,0.14154741
0.19393122,0.233432,0.19983083,0.22934304,0.14346291
0.19288199,0.22808549,0.19946066,0.22667262,0.15289927
0.19391036,0.22794501,0.19905016,0.22364864,0.15544581
0.19395092,0.23035993,0.19959438,0.22223905,0.15385573
0.19345312,0.22852667,0.19950719,0.22100355,0.15750954
0.19875383,0.22695097,0.200441,0.21863307,0.15522115
0.19440924,0.23013724,0.20000029,0.21924946,0.15620375
0.19555736,0.22099946,0.19689965,0.21314557,0.17339799
0.19879179,0.2239706,0.19800913,0.2191869,0.16004157
0.19862005,0.22380283,0.19805512,0.21464059,0.16488141
0.19569513,0.23496482,0.1991566,0.22216809,0.14801532
0.2014063,0.22215615,0.198198,0.21863143,0.15960808
0.19490011,0.22348776,0.19678901,0.22368251,0.16114059
0.19461189,0.23156977,0.19826761,0.2262234,0.14932734
0.19538122,0.2254557,0.19811457,0.22298944,0.15805909
0.1954092,0.22760141,0.19838053,0.22279482,0.15581408
0.19576494,0.2276347,0.19900832,0.22760637,0.1499857
0.19648138,0.22778426,0.1989539,0.22193635,0.15484416
0.19370022,0.22866145,0.19891287,0.22506356,0.15366189
0.194484,0.23040001,0.19852434,0.22770317,0.14888848
0.20081958,0.20561227,0.19670716,0.1850606,0.21180034
0.19752148,0.20394775,0.19384348,0.18792893,0.21675834
0.2007677,0.20452094,0.19554943,0.1875762,0.21158578
0.19926096,0.20265782,0.19624797,0.18876053,0.2130727
0.20677234,0.20586751,0.19385956,0.18963006,0.20387049
0.20437506,0.2039938,0.19713953,0.18825921,0.20623238
0.20278908,0.2050875,0.19479378,0.18865396,0.20867568
0.19984967,0.20073116,0.19603741,0.18915462,0.21422714
0.19967282,0.20448546,0.19476697,0.19026354,0.21081117
0.20184994,0.2051934,0.19504544,0.18988691,0.2080243
0.20512205,0.20524275,0.19406903,0.18944132,0.20612487
0.2027735,0.20430131,0.19472975,0.18963274,0.20856267
0.20252854,0.20367393,0.19422635,0.19072953,0.20884165
0.20276217,0.20392385,0.19386446,0.19265655,0.20679295
0.20479582,0.2067467,0.19430014,0.1899822,0.20417508
0.20670179,0.20871016,0.19349423,0.1897118,0.20138198
0.20330712,0.20896995,0.19505693,0.19151552,0.20115048
0.20474388,0.20531918,0.1944971,0.18869537,0.20674449
0.203819,0.20651898,0.19382694,0.19017899,0.20565605
0.1837227,0.19649655,0.20340626,0.18870057,0.22767392
0.17978965,0.19519846,0.20527866,0.1903981,0.2293351
0.18386053,0.1964188,0.20512599,0.1926296,0.22196504
0.18626454,0.19804499,0.20739484,0.190917,0.21737866
0.18427697,0.19558236,0.20565386,0.19418308,0.22030368
0.18544179,0.19783989,0.2080186,0.19400436,0.21469536
0.1948619,0.19907352,0.20498753,0.19214174,0.20893534
0.18927783,0.19492576,0.20363495,0.1963222,0.2158393
0.18825585,0.19790074,0.21004248,0.19180256,0.2119984
0.1945425,0.19980446,0.20344664,0.1934547,0.2087517
0.1881125,0.19708584,0.20770358,0.19366142,0.2134367
0.18612877,0.19753878,0.20784903,0.19624284,0.2122406
0.18875456,0.19759291,0.20732039,0.19220027,0.21413183
0.19408336,0.19831777,0.20718151,0.19298372,0.2074337
0.1965982,0.19892578,0.20556158,0.19317803,0.2057364
0.19074252,0.19773477,0.20789294,0.19292882,0.21070094
0.18417111,0.19847243,0.21201481,0.19141348,0.21392821
0.18415412,0.19700795,0.21119699,0.18855232,0.21908861
0.18050002,0.19949666,0.2173256,0.18608415,0.21659358
0.19329467,0.2012991,0.20992967,0.18695849,0.20851801
0.18575892,0.19943064,0.21117264,0.19138597,0.21225181
0.17902738,0.20412405,0.21836476,0.18513645,0.21334735
0.18036236,0.20104879,0.2135159,0.19423884,0.21083419
