Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.087, 0.093, 0.10322182786157943, 0.11540379008746353, 0.13, 0.148, 0.163, 0.177, 0.192, 0.2072588614393125, 0.21927891156462576, 0.23324018838304564, 0.247, 0.26, 0.28, 0.297, 0.317, 0.3439557823129252, 0.38, 0.414, 0.449, 0.504, 0.5854339419978517, 0.726, 0.843822945394374, 0.961, 1.0556088435374145, 1.1453657770800625, 1.226, 1.286, 1.3353926353149956, 1.3845068027210883, 1.44, 1.484545649838883, 1.521, 1.558, 1.593, 1.626, 1.663, 1.705, 1.735, 1.772, 1.8015374149659864, 1.828, 1.869, 1.895, 1.924, 1.943, 1.97, 2.002]",1.2,25,-2.4,2.324,2.3
3,"[0.09, 0.095, 0.104, 0.119, 0.13394217687074786, 0.152, 0.168, 0.181, 0.195, 0.21018995290423842, 0.222, 0.24, 0.25, 0.262, 0.281, 0.301, 0.321, 0.348, 0.3870521541950113, 0.416, 0.453, 0.504, 0.597, 0.764, 0.878, 0.966, 1.06, 1.1530408163265307, 1.23, 1.291, 1.3395984301412873, 1.388, 1.44, 1.487, 1.527, 1.556, 1.5975494092373792, 1.632, 1.667, 1.707, 1.744, 1.777, 1.805, 1.834, 1.874, 1.893392557022809, 1.9271161695447407, 1.95, 1.969, 2.006]",1.2,25,-2.4,2.324,2.299
4,"[0.09, 0.096, 0.102, 0.12, 0.135, 0.152, 0.16751603498542264, 0.18170408163265309, 0.19605442176870752, 0.211, 0.223, 0.2383122448979592, 0.252, 0.2653982080637133, 0.286, 0.3, 0.323, 0.34797789115646255, 0.382, 0.411, 0.454, 0.51, 0.603, 0.7399455782312926, 0.848, 0.973394557823129, 1.062, 1.1500626822157434, 1.231, 1.277, 1.345, 1.393, 1.441, 1.476, 1.526, 1.56, 1.606, 1.6348302900107412, 1.675, 1.7051632653061222, 1.743, 1.779, 1.8071904761904758, 1.833, 1.875, 1.898, 1.929, 1.95, 1.9709419978517724, 2.005]",1.2,25,-2.4,2.328,2.302
5,"[0.091, 0.097, 0.105, 0.122, 0.136, 0.153, 0.169, 0.18406285714285728, 0.198, 0.213, 0.226, 0.239, 0.252, 0.2678367346938775, 0.2845238095238092, 0.298, 0.32439957035445754, 0.34994363459669564, 0.3894200680272107, 0.422, 0.467, 0.516, 0.6063799058084771, 0.748, 0.8831783029001073, 0.9730244897959183, 1.064, 1.153, 1.2354514285714284, 1.296, 1.3461570111915735, 1.393, 1.439, 1.494, 1.526, 1.563, 1.606, 1.6378731384445668, 1.672, 1.713, 1.748, 1.78, 1.8102952380952377, 1.837, 1.876, 1.897, 1.931, 1.95, 1.974, 2.008]",1.2,25,-2.4,2.328,2.302
6,"[0.091, 0.09759693877551026, 0.105, 0.122, 0.137, 0.155, 0.17, 0.18534523809523798, 0.19961807580174915, 0.21346675444371285, 0.226, 0.24303183673469386, 0.254, 0.266, 0.28492063492063474, 0.303, 0.324, 0.349, 0.39, 0.41354329840044113, 0.45829518950437315, 0.516, 0.6322636734693876, 0.755312925170068, 0.8846823979591835, 0.9771601255886968, 1.066, 1.155, 1.2370952380952376, 1.279, 1.344, 1.394, 1.443, 1.491, 1.523, 1.5637885714285713, 1.608, 1.636, 1.675, 1.71, 1.7471420870234888, 1.7815215419501131, 1.81, 1.853, 1.876, 1.905, 1.932, 1.95, 1.9781224489795917, 2.009]",1.2,25,-2.4,2.328,2.3
7,"[0.092, 0.098, 0.10496408163265303, 0.123, 0.1384425349087003, 0.15558135686707117, 0.1710874635568511, 0.1853051948051948, 0.202, 0.2142588614393125, 0.226, 0.241, 0.256, 0.27, 0.287, 0.306, 0.32541545189504373, 0.350469387755102, 0.387, 0.423, 0.467, 0.515595238095238, 0.623, 0.749, 0.886, 0.978, 1.062, 1.148, 1.234, 1.295, 1.347, 1.397, 1.455, 1.485, 1.5328724489795915, 1.5731353383458644, 1.606, 1.634, 1.6755102040816325, 1.7142791836734694, 1.7452032653061225, 1.783, 1.8118809523809516, 1.846, 1.8756454081632652, 1.9042718367346938, 1.9320384972170686, 1.951, 1.973970998925886, 2.01]",1.2,25,-2.4,2.325,2.298
8,"[0.091, 0.09735204081632666, 0.108, 0.122, 0.13824149659863938, 0.15447665167762017, 0.173, 0.185, 0.2003622448979593, 0.214, 0.22669709989258863, 0.239, 0.253, 0.2678367346938775, 0.284, 0.301, 0.325, 0.3506513605442175, 0.389, 0.413, 0.466, 0.519, 0.62, 0.773, 0.8837742346938775, 0.974, 1.062, 1.1455027829313542, 1.223, 1.277, 1.338, 1.3917406188281762, 1.433818367346939, 1.48, 1.531, 1.568, 1.601393424036281, 1.636, 1.67, 1.7130810324129653, 1.7460795918367347, 1.776675170068027, 1.809, 1.8481061224489796, 1.872, 1.8955020408163266, 1.925102040816326, 1.948, 1.968, 2.002]",1.2,25,-2.4,2.317,2.295
9,"[0.092, 0.098, 0.10922182786157944, 0.12353061224489786, 0.13840136054421776, 0.155, 0.171, 0.18478857142857136, 0.20062801484230056, 0.214, 0.22520081632653055, 0.24231224489795922, 0.25416970998925886, 0.2680130612244897, 0.287, 0.30317006802721064, 0.326, 0.351, 0.38, 0.421, 0.4662713734142306, 0.519, 0.635, 0.7567338775510203, 0.889, 0.974, 1.0604058956916098, 1.1434755102040814, 1.224, 1.291, 1.3423890717577354, 1.393, 1.451, 1.482, 1.528, 1.5661353383458645, 1.6, 1.631, 1.671, 1.7110174927113704, 1.739, 1.777, 1.8055873015873016, 1.8362605965463108, 1.872, 1.898, 1.926, 1.938956997084548, 1.97, 1.999]",1.2,25,-2.4,2.316,2.295
10,"[0.093, 0.098, 0.106, 0.124, 0.139, 0.1566204081632653, 0.173, 0.186, 0.202, 0.215, 0.2274742212674543, 0.24224018838304562, 0.254, 0.266, 0.28610989010988996, 0.305, 0.325, 0.353, 0.38347278911564614, 0.424, 0.455, 0.517595238095238, 0.619, 0.763, 0.892, 0.9732731554160123, 1.061, 1.142, 1.234, 1.275, 1.34, 1.393, 1.449, 1.4826045228902371, 1.531, 1.56, 1.606, 1.636, 1.673, 1.7113877551020409, 1.738, 1.7784319727891151, 1.8053523809523808, 1.8341355102040815, 1.871418643132929, 1.8975118367346937, 1.922, 1.947, 1.971, 2.002]",1.2,25,-2.4,2.315,2.294
11,"[0.093, 0.098, 0.109, 0.12433253301320525, 0.14, 0.157, 0.172, 0.188, 0.202, 0.21422356215213356, 0.226, 0.24024018838304562, 0.254, 0.2690130612244897, 0.28710989010988996, 0.306080558539205, 0.324894819466248, 0.352, 0.388, 0.413, 0.4643586005830904, 0.5189155844155845, 0.631, 0.7647853851217906, 0.886, 0.9732731554160123, 1.0613044217687073, 1.147, 1.233, 1.293, 1.341, 1.394, 1.451, 1.4807728249194414, 1.536, 1.567, 1.604, 1.6327024358130346, 1.671, 1.712, 1.744, 1.781, 1.8064603174603173, 1.835, 1.874, 1.893, 1.922, 1.946956997084548, 1.9708425655976676, 2.002]",1.2,25,-2.4,2.316,2.294
