Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.11, 0.13, 0.151, 0.174, 0.19, 0.213, 0.22894191522762966, 0.242, 0.259, 0.2755873469387755, 0.289, 0.305, 0.3201310418904403, 0.3421784068466097, 0.36396703296703287, 0.385, 0.414, 0.454, 0.479, 0.535, 0.613, 0.744, 0.85, 0.964, 1.0518936627282491, 1.147, 1.219, 1.289, 1.345, 1.4010073469387754, 1.443, 1.4879306122448979, 1.533, 1.566, 1.609, 1.642, 1.6840247046186894, 1.717, 1.757, 1.7769545753785383, 1.815, 1.85, 1.878, 1.902, 1.9366326530612243, 1.963, 1.991, 2.02, 2.042, 2.072]",1.2,25,-2.4,2.395,2.375
3,"[0.111, 0.131, 0.151680272108844, 0.173, 0.191, 0.208, 0.22862448979591873, 0.24220276497695853, 0.26, 0.2761746938775511, 0.289, 0.305, 0.324, 0.33796389324960774, 0.3638928571428569, 0.387, 0.418, 0.45, 0.4955260770975058, 0.5518310204081633, 0.639, 0.747, 0.8754311224489797, 0.963, 1.066, 1.16, 1.242, 1.296, 1.345, 1.3950153061224488, 1.4495381310418904, 1.493, 1.532638932496075, 1.569, 1.616, 1.651, 1.684, 1.717, 1.748, 1.782, 1.8151360544217687, 1.845, 1.879, 1.9089811616954475, 1.941, 1.965, 1.993435102040816, 2.0168798185941035, 2.043, 2.075]",1.2,25,-2.4,2.397,2.376
4,"[0.111, 0.131, 0.155, 0.171, 0.192, 0.207, 0.228, 0.242, 0.26001554907677366, 0.275, 0.289, 0.307, 0.32006224489795915, 0.341, 0.361, 0.3890382653061226, 0.4178194662480375, 0.448, 0.497, 0.546, 0.6223061224489796, 0.772488095238095, 0.874, 0.977, 1.075, 1.172, 1.2401717687074831, 1.296, 1.354, 1.393, 1.4477864992150706, 1.489, 1.53, 1.567, 1.606, 1.644737142857143, 1.685, 1.715, 1.743, 1.7843061224489796, 1.814, 1.841, 1.878, 1.907, 1.939, 1.963, 1.99, 2.013319727891155, 2.04, 2.069]",1.2,25,-2.4,2.393,2.374
5,"[0.109, 0.133, 0.152, 0.172, 0.192, 0.208, 0.228, 0.242, 0.256, 0.2759557823129252, 0.2879591836734695, 0.30254227405247763, 0.3163983673469387, 0.344, 0.368, 0.394, 0.42, 0.451, 0.502, 0.55, 0.6303855488141201, 0.783, 0.8778662131519273, 0.9960397422126744, 1.068, 1.164, 1.222, 1.285, 1.347, 1.39, 1.4494156820622983, 1.495, 1.531, 1.5710138483965013, 1.619, 1.64187969924812, 1.684, 1.719, 1.759, 1.788224489795918, 1.818, 1.847, 1.878, 1.909, 1.933, 1.962, 1.988, 2.021, 2.043, 2.07]",1.2,25,-2.4,2.389,2.371
6,"[0.108, 0.13, 0.152, 0.17214512471655322, 0.194, 0.209, 0.22382169709989252, 0.24330952380952375, 0.2600680272108844, 0.2745078937235272, 0.288, 0.302, 0.32, 0.341, 0.362, 0.3853423005565863, 0.4196640502354786, 0.459, 0.5004863945578231, 0.547, 0.6396683673469388, 0.762, 0.885, 0.972, 1.0657022263450835, 1.163, 1.2195461224489796, 1.2964302040816325, 1.349, 1.393, 1.449, 1.4877636054421768, 1.531, 1.5673348794063078, 1.62, 1.649, 1.683, 1.7172312925170063, 1.748, 1.788, 1.816, 1.848, 1.879, 1.902, 1.932, 1.964, 1.991, 2.02, 2.0406844583987436, 2.069]",1.2,25,-2.4,2.387,2.37
7,"[0.11, 0.134, 0.154, 0.17277228786251334, 0.19099149659863954, 0.213, 0.227, 0.242, 0.258, 0.275, 0.287, 0.303, 0.316, 0.34431149301826, 0.369, 0.391, 0.42, 0.462, 0.49717006802721064, 0.5458034371643394, 0.641, 0.789, 0.879, 0.971, 1.059, 1.158, 1.233, 1.284, 1.3448514285714284, 1.393, 1.446, 1.492, 1.533, 1.571, 1.609, 1.649, 1.685434638720353, 1.718, 1.757, 1.779, 1.812, 1.844, 1.876, 1.9074661224489795, 1.937, 1.9624040816326531, 1.99, 2.014, 2.042, 2.071]",1.2,25,-2.4,2.388,2.37
8,"[0.109, 0.13408326530612247, 0.152, 0.173, 0.192, 0.211, 0.228, 0.241, 0.255, 0.274, 0.2868797376093294, 0.303, 0.3148866213151927, 0.343, 0.363, 0.3896311128224874, 0.4209003601440576, 0.454, 0.5003129251700679, 0.544, 0.6495943877551019, 0.754202380952381, 0.867, 0.98, 1.069, 1.16, 1.227, 1.295, 1.345, 1.393, 1.4516075353218207, 1.49, 1.531, 1.5694955102040815, 1.619177054605626, 1.6494517374517372, 1.683, 1.716, 1.748, 1.777, 1.814, 1.84, 1.875, 1.907, 1.934, 1.958, 1.9859379251700682, 2.019, 2.0396797488226057, 2.069]",1.2,25,-2.4,2.385,2.369
9,"[0.112, 0.137, 0.15684013605442199, 0.17603620803159978, 0.195, 0.213, 0.22948037676609126, 0.24281904761904755, 0.26011880466472315, 0.276, 0.289, 0.3055779591836735, 0.321, 0.34365950590762634, 0.3649828571428571, 0.391, 0.42, 0.454, 0.5062090457804743, 0.56, 0.644, 0.78, 0.869, 1.001, 1.074108843537415, 1.152, 1.239, 1.287, 1.348, 1.393, 1.451, 1.493, 1.5344371643394197, 1.5708477891156463, 1.619, 1.641, 1.6814991726420299, 1.717, 1.745, 1.782, 1.8141360544217688, 1.842, 1.876, 1.9059811616954474, 1.934, 1.958433469387755, 1.988, 2.013, 2.043, 2.07]",1.2,25,-2.4,2.383,2.366
10,"[0.11, 0.133, 0.15276047261009668, 0.17198639455782302, 0.1899829931972791, 0.209, 0.228, 0.24176190476190496, 0.257, 0.275, 0.2878897959183674, 0.30557456828885393, 0.32, 0.34, 0.3660204081632653, 0.391, 0.422, 0.454, 0.497, 0.546, 0.6370195918367348, 0.765, 0.874, 0.9819302721088434, 1.065, 1.1692597904026476, 1.22, 1.295, 1.346, 1.392, 1.451, 1.494, 1.52, 1.567, 1.623, 1.6486342857142857, 1.6843401360544217, 1.716, 1.755, 1.77730612244898, 1.8109984301412871, 1.843, 1.875738095238094, 1.905, 1.935479591836734, 1.959, 1.985, 2.015, 2.038, 2.067]",1.2,25,-2.4,2.382,2.366
11,"[0.11, 0.137, 0.157, 0.17343157262905157, 0.1949829931972791, 0.209, 0.22460397131825713, 0.24188095238095247, 0.257, 0.2752909809084925, 0.286, 0.304, 0.3165445757250268, 0.344, 0.366, 0.393187074829932, 0.41987325456498387, 0.45360090702947836, 0.501, 0.557, 0.639, 0.769, 0.875, 0.978, 1.067, 1.1698010204081633, 1.219, 1.275691326530612, 1.3465601503759397, 1.392, 1.451, 1.497, 1.536, 1.57, 1.619, 1.64, 1.6851632653061226, 1.716, 1.7471946624803765, 1.7781836734693879, 1.813, 1.842, 1.876, 1.903807580174927, 1.929, 1.959404081632653, 1.987, 2.013, 2.037831020408163, 2.069]",1.2,25,-2.4,2.382,2.366
