Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.097, 0.11, 0.12837301587301597, 0.148, 0.171, 0.18917857142857142, 0.204, 0.219, 0.23759428571428573, 0.254, 0.2646616541353384, 0.283, 0.297, 0.319, 0.341, 0.364, 0.3963085714285714, 0.42581428571428565, 0.4671581632653062, 0.511, 0.574, 0.69, 0.8051020408163265, 0.89, 0.993, 1.0908010204081633, 1.147547619047619, 1.2279226190476191, 1.277, 1.343, 1.391127413127413, 1.4304749034749034, 1.47, 1.5100914285714286, 1.547, 1.585, 1.625, 1.6590375939849622, 1.686, 1.728, 1.757, 1.785, 1.82, 1.8504047619047614, 1.881, 1.9065668202764976, 1.932, 1.96, 1.989, 2.013]",1.2,25,-2.4,2.333,2.34
3,"[0.1, 0.113, 0.132, 0.1516870748299319, 0.173, 0.191, 0.2057111459968606, 0.223, 0.238, 0.2536546938775511, 0.266, 0.284, 0.301, 0.32112050534499514, 0.344622857142857, 0.365, 0.396, 0.4336133480419195, 0.467, 0.5111183673469388, 0.578, 0.693, 0.8093534985422741, 0.918, 0.998, 1.11, 1.1778209647495361, 1.237, 1.2942417582417585, 1.351, 1.393, 1.435, 1.48, 1.513, 1.5519834528405956, 1.597, 1.627, 1.665, 1.701, 1.733421768707483, 1.7611814058956916, 1.7897363945578229, 1.824, 1.854, 1.884, 1.909, 1.937, 1.968, 1.9889583673469389, 2.021]",1.2,25,-2.4,2.336,2.339
4,"[0.099, 0.112, 0.13260034013605443, 0.151, 0.17, 0.18745918367346934, 0.20466122448979587, 0.2211485714285714, 0.23588506981740057, 0.253, 0.267, 0.285, 0.30101726844583976, 0.321, 0.344, 0.363, 0.403465306122449, 0.436, 0.474, 0.5133975510204081, 0.586, 0.675, 0.8, 0.931, 1.003496075353218, 1.095, 1.187, 1.244, 1.295142857142857, 1.3542176870748297, 1.396, 1.4392695078031212, 1.479, 1.512, 1.563312925170068, 1.597, 1.629, 1.664, 1.702, 1.736, 1.763, 1.793, 1.8312114285714285, 1.859, 1.886, 1.912, 1.938, 1.97, 1.989, 2.022]",1.2,25,-2.4,2.335,2.34
5,"[0.099, 0.115, 0.13072108843537375, 0.153, 0.173, 0.19, 0.208, 0.222, 0.24, 0.25451676384839644, 0.26797174254317124, 0.284, 0.3, 0.3215853920515573, 0.3452781954887217, 0.36633795918367335, 0.4017394034536891, 0.43738317367763424, 0.476, 0.523, 0.594, 0.711, 0.8305070643642068, 0.929, 1.006, 1.1005632653061224, 1.19, 1.242, 1.2980439560439558, 1.356, 1.399, 1.441859329446064, 1.4819689795918367, 1.528, 1.559, 1.602248847926267, 1.6346995223621363, 1.668, 1.707, 1.74, 1.7672689504373178, 1.8031268615554328, 1.8332698412698414, 1.8598716260697825, 1.891265306122449, 1.916, 1.946, 1.9705697278911567, 1.990953469387755, 2.026]",1.2,25,-2.4,2.34,2.342
6,"[0.102, 0.116, 0.136, 0.152, 0.176, 0.193, 0.208, 0.22219548872180445, 0.23867265306122445, 0.25230739795918367, 0.268, 0.2836873840445268, 0.3014889795918366, 0.322, 0.346, 0.366, 0.399, 0.428, 0.469, 0.5179938775510202, 0.6125867346938775, 0.718, 0.823, 0.9147057427622212, 1.02, 1.115, 1.194, 1.246, 1.302, 1.359, 1.403003222341568, 1.445, 1.491, 1.527, 1.556, 1.599, 1.636, 1.674, 1.6948388829215897, 1.738, 1.768, 1.803, 1.8282114285714286, 1.862, 1.8915816326530608, 1.918, 1.944, 1.974, 1.992, 2.026]",1.2,25,-2.4,2.34,2.34
7,"[0.102, 0.11659693877551026, 0.136, 0.153, 0.17529478458049874, 0.19315646258503402, 0.21, 0.223, 0.24130438558402076, 0.259, 0.26997174254317124, 0.2865118367346938, 0.302, 0.325, 0.348, 0.36770408163265283, 0.407, 0.43218312189740754, 0.474, 0.522, 0.58, 0.721, 0.8288853255587947, 0.945, 1.0180437317784254, 1.115, 1.1941870748299315, 1.253, 1.306, 1.345, 1.405, 1.451, 1.486, 1.5243755102040815, 1.565, 1.609, 1.6396564625850336, 1.676240038872692, 1.713, 1.745, 1.773, 1.805, 1.8371312741312742, 1.869, 1.896, 1.926, 1.95, 1.9805697278911567, 2.0019534693877548, 2.03]",1.2,25,-2.4,2.343,2.338
8,"[0.1, 0.116, 0.133, 0.157, 0.178, 0.195, 0.2093979591836732, 0.22406015037593974, 0.243, 0.256729387755102, 0.271, 0.287, 0.303, 0.325, 0.35, 0.374, 0.405, 0.439, 0.477, 0.5245432984004411, 0.609, 0.7176031746031746, 0.832, 0.918, 1.0171967346938773, 1.117, 1.1871870748299316, 1.2521793770139633, 1.301, 1.363, 1.405, 1.447, 1.486, 1.523, 1.562, 1.6081318681318677, 1.639, 1.6799040816326534, 1.7122481632653057, 1.7437074829931967, 1.773, 1.8063449637919684, 1.842, 1.868, 1.896, 1.925, 1.95, 1.9791394557823132, 1.997, 2.031]",1.2,25,-2.4,2.344,2.34
9,"[0.103, 0.119, 0.13936054421768687, 0.15614446831364126, 0.179, 0.195, 0.211, 0.225, 0.244, 0.2567048104956268, 0.2716648764769067, 0.291, 0.303, 0.327, 0.35, 0.372, 0.4054353741496596, 0.4435074462217318, 0.475, 0.522, 0.5912106122448978, 0.726, 0.838, 0.941, 1.015702623906705, 1.118, 1.2001870748299315, 1.256, 1.311, 1.356, 1.406, 1.45, 1.493, 1.5253755102040814, 1.561, 1.61, 1.643, 1.6754758324382384, 1.713, 1.744824489795918, 1.774, 1.806, 1.834, 1.8701078717201165, 1.8958435374149656, 1.93, 1.9500794844253488, 1.981, 2.000910518053375, 2.029]",1.2,25,-2.4,2.342,2.337
10,"[0.103, 0.11759693877551025, 0.13936054421768687, 0.1552195918367347, 0.1774421768707479, 0.196, 0.211, 0.229, 0.244, 0.256, 0.271, 0.29, 0.303, 0.325, 0.349, 0.374, 0.405, 0.432, 0.476, 0.512, 0.583, 0.725, 0.8422636734693876, 0.946, 1.034, 1.1017126745435015, 1.1921870748299315, 1.254, 1.307, 1.349, 1.4065735767991403, 1.45, 1.488, 1.5244940923737913, 1.577, 1.606, 1.641, 1.6789040816326535, 1.713, 1.746, 1.775, 1.8101877551020407, 1.8411942857142858, 1.872, 1.898, 1.925, 1.953, 1.9811394557823132, 2.003, 2.031]",1.2,25,-2.4,2.344,2.337
11,"[0.104, 0.118, 0.14, 0.158, 0.178, 0.197, 0.211, 0.22718487394957984, 0.242, 0.261, 0.27215646258503384, 0.291, 0.3044149659863943, 0.3267108843537416, 0.350622857142857, 0.37191472303207, 0.41207256235827655, 0.435, 0.477, 0.5254852144939609, 0.5873526530612244, 0.725, 0.8357613814756671, 0.9421875344732487, 1.017, 1.119386185243328, 1.1962811791383219, 1.252, 1.3052417582417584, 1.364, 1.412, 1.462, 1.489, 1.526, 1.576, 1.608, 1.642, 1.677, 1.714, 1.746823673469388, 1.7750777453838678, 1.8064727891156458, 1.842, 1.871, 1.897, 1.926, 1.952, 1.982, 2.005, 2.032]",1.2,25,-2.4,2.344,2.339
