Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.093, 0.107, 0.123, 0.139, 0.16, 0.179, 0.191, 0.20856682027649776, 0.221591836734694, 0.238, 0.254, 0.26711302982731555, 0.286, 0.30362728249194415, 0.326, 0.351, 0.3815574650912995, 0.41, 0.445, 0.492, 0.5655128893662729, 0.651, 0.78, 0.877, 0.968, 1.073, 1.153, 1.2172061224489794, 1.269, 1.321, 1.372, 1.411, 1.4558602825745683, 1.497, 1.537, 1.5803942857142856, 1.614, 1.649, 1.675, 1.7073791968400263, 1.745, 1.771, 1.8043690476190473, 1.8384348508634223, 1.8588992758393679, 1.891, 1.92, 1.9437528344671198, 1.966, 1.999]",1.2,25,-2.4,2.327,2.337
3,"[0.095, 0.107, 0.125, 0.1425489795918368, 0.162, 0.18061352040816314, 0.19553689167974853, 0.211, 0.223408163265306, 0.241, 0.2544113856068743, 0.27, 0.284, 0.305, 0.33, 0.355, 0.38398448979591837, 0.4192904238618521, 0.455, 0.48892408163265283, 0.576, 0.6687252747252748, 0.799, 0.885321671525753, 0.978, 1.075423469387755, 1.154, 1.217, 1.282, 1.3255493877551021, 1.383, 1.4206450437317784, 1.455, 1.5044267161410017, 1.542, 1.582, 1.608, 1.654, 1.68, 1.7124401669758813, 1.750171150278293, 1.778, 1.81, 1.842, 1.866, 1.8953718820861674, 1.9206894649751793, 1.947, 1.971, 2.003]",1.2,25,-2.4,2.331,2.338
4,"[0.096, 0.108, 0.127, 0.144, 0.16372108843537386, 0.18, 0.19753689167974853, 0.21191558441558442, 0.224, 0.241, 0.2557468284611142, 0.271, 0.2894399092970521, 0.305, 0.332, 0.358, 0.3889446064139942, 0.416, 0.448, 0.494, 0.583, 0.678, 0.8043469387755101, 0.891, 0.9607113702623905, 1.078, 1.159, 1.228, 1.286, 1.331, 1.388, 1.43, 1.47, 1.508, 1.548, 1.589, 1.612, 1.658, 1.685, 1.717, 1.7543963480128895, 1.7809274376417232, 1.812, 1.84, 1.874, 1.9000904578047433, 1.929, 1.952, 1.975, 2.007]",1.2,25,-2.4,2.332,2.339
5,"[0.098, 0.11084693877551029, 0.1295736961451246, 0.146, 0.164, 0.18335058309037894, 0.19827918367346925, 0.213, 0.227, 0.245, 0.259, 0.273, 0.29126394557823115, 0.3090467687074829, 0.334, 0.352, 0.389, 0.422, 0.461, 0.506, 0.586, 0.676, 0.7835070643642069, 0.8982702040816326, 0.988, 1.0887117346938775, 1.1638741496598635, 1.231, 1.2875952380952371, 1.3351224489795914, 1.399, 1.4255858843537415, 1.461, 1.5120298273155413, 1.5494820947246823, 1.594, 1.627, 1.661, 1.6896893424036274, 1.721, 1.7563423005565864, 1.787, 1.8155396825396828, 1.849, 1.876, 1.905, 1.929, 1.9545697278911567, 1.979, 2.009]",1.2,25,-2.4,2.333,2.338
6,"[0.098, 0.109, 0.13031037414965985, 0.146, 0.1662106413994169, 0.186, 0.195, 0.21492481203007527, 0.227, 0.246, 0.2606970998925886, 0.275, 0.293, 0.306, 0.331, 0.358, 0.3904236734693876, 0.42386848072562316, 0.459, 0.514, 0.592, 0.688, 0.813, 0.904, 0.971, 1.09, 1.1673197278911565, 1.234, 1.288, 1.336, 1.397056514913658, 1.434, 1.4744473469387755, 1.512, 1.5502333149476006, 1.586, 1.625, 1.661, 1.689, 1.7217502040816328, 1.756, 1.7856287657920311, 1.818869047619047, 1.8456304664723033, 1.873, 1.898, 1.934, 1.958, 1.9838250728862967, 2.011]",1.2,25,-2.4,2.337,2.34
7,"[0.1, 0.114, 0.132, 0.15, 0.16848072562358263, 0.188, 0.201, 0.216, 0.22779205736348587, 0.246, 0.261, 0.27529199372056495, 0.293, 0.311, 0.3347518796992481, 0.359, 0.38997959183673475, 0.41, 0.463, 0.5008250728862973, 0.593, 0.684, 0.8125070643642069, 0.9063752834467119, 0.9937113702623905, 1.09, 1.168, 1.235308163265306, 1.2932976190476186, 1.34, 1.404, 1.442, 1.469, 1.5163361976369494, 1.556, 1.5912895752895753, 1.633, 1.666, 1.69, 1.7226273469387754, 1.7585278543849971, 1.787, 1.821, 1.851, 1.883, 1.907, 1.934, 1.958, 1.9813481392557022, 2.013]",1.2,25,-2.4,2.336,2.339
8,"[0.102, 0.1144065306122449, 0.12993306122448972, 0.149, 0.172, 0.18835058309037894, 0.19853689167974853, 0.21659523809523792, 0.22890013026487183, 0.247455782312925, 0.2623596938775511, 0.276, 0.29526394557823116, 0.3140467687074829, 0.336, 0.362, 0.39197017268445844, 0.4223910204081631, 0.46, 0.506, 0.594, 0.6904505494505494, 0.8142636734693875, 0.908, 0.994, 1.0992032653061226, 1.175, 1.235, 1.2895952380952371, 1.341, 1.404, 1.4385207860922145, 1.4699689795918367, 1.518, 1.555, 1.59, 1.635, 1.6662379162191192, 1.6943681632653058, 1.7251720904578047, 1.76, 1.792, 1.822, 1.849, 1.884, 1.9090984393757502, 1.9287110633727178, 1.959, 1.983, 2.015]",1.2,25,-2.4,2.336,2.338
9,"[0.101, 0.1143108320251178, 0.13321482277121388, 0.15242749731471528, 0.171, 0.18886734693877552, 0.203, 0.21754591836734696, 0.232, 0.248, 0.263, 0.2771207482993197, 0.29427664399092945, 0.315, 0.33450285714285716, 0.367, 0.393, 0.43213029827315563, 0.468, 0.5087776584317939, 0.6004726530612245, 0.6959761904761904, 0.8135209452201932, 0.9124732750242953, 0.998, 1.096, 1.178, 1.23, 1.299, 1.343, 1.39, 1.428, 1.487, 1.52, 1.557, 1.596, 1.635, 1.667420408163265, 1.696, 1.726, 1.7640379686758425, 1.79, 1.824, 1.85, 1.878, 1.908, 1.9343199279711885, 1.96, 1.987, 2.016]",1.2,25,-2.4,2.337,2.338
10,"[0.101, 0.1153877551020407, 0.13333311389071748, 0.15081959183673474, 0.16774738003309425, 0.18861352040816315, 0.203, 0.21759523809523793, 0.232, 0.248, 0.263, 0.27729199372056496, 0.295, 0.313, 0.336, 0.363, 0.3938790087463557, 0.428, 0.465, 0.517, 0.599, 0.6957252747252747, 0.801, 0.9103752834467119, 0.977, 1.0908130170987314, 1.173, 1.24, 1.295, 1.3426955322669607, 1.395, 1.44, 1.481, 1.519, 1.553634013605442, 1.6, 1.634, 1.668, 1.694, 1.7255096670247045, 1.7614542002847648, 1.79, 1.8227238095238099, 1.848376275510204, 1.881, 1.909, 1.934, 1.959, 1.981910518053375, 2.014]",1.2,25,-2.4,2.335,2.338
11,"[0.101, 0.11684693877551029, 0.134, 0.1523395918367346, 0.174, 0.19, 0.204, 0.218, 0.231, 0.249, 0.263, 0.27729199372056496, 0.296, 0.31212471655328766, 0.3373303571428571, 0.359, 0.396, 0.425, 0.467, 0.518, 0.6013306122448979, 0.703, 0.82734693877551, 0.915, 1.0, 1.099, 1.174, 1.2401363265306122, 1.297, 1.342, 1.395, 1.444, 1.482, 1.521, 1.5585572745227123, 1.593, 1.632, 1.668, 1.6949429404414826, 1.726, 1.765, 1.793, 1.822404761904762, 1.854, 1.878, 1.91, 1.933365140650855, 1.959, 1.983, 2.016]",1.2,25,-2.4,2.337,2.338
