0,1,2,3,4
0.21123423,0.21379083,0.21031958,0.1835109,0.18114442
0.21037939,0.21740203,0.20659085,0.18360622,0.18202147
0.21433708,0.21926168,0.20608024,0.17774193,0.1825791
0.2146417,0.22062927,0.2058719,0.17745782,0.18139927
0.2150383,0.22028427,0.20590039,0.1768643,0.18191275
0.21097414,0.21287756,0.2095401,0.18268201,0.18392618
0.21273708,0.22005042,0.20631722,0.17871426,0.182181
0.21748427,0.22206198,0.205489,0.17287666,0.18208808
0.21418066,0.22113144,0.20601802,0.17618996,0.18247989
0.22063126,0.2254732,0.20522945,0.16780111,0.18086497
0.21333803,0.21418253,0.20885064,0.17928973,0.18433909
0.21071422,0.21790925,0.20647134,0.18082842,0.18407679
0.21604642,0.2219324,0.20589882,0.17327371,0.18284866
0.21828744,0.22394246,0.2059801,0.169591,0.18219902
0.22035018,0.22573699,0.20533349,0.16700904,0.18157032
0.21852526,0.21148194,0.21083745,0.17181231,0.18734303
0.20876819,0.21440339,0.20644164,0.1836109,0.18677588
0.21466687,0.2207354,0.20650813,0.17406586,0.1840237
0.21593483,0.22128917,0.20597644,0.172323,0.18447651
0.21576545,0.22052054,0.20595285,0.17231172,0.1854494
0.2151886,0.21256453,0.20814927,0.17610179,0.18799584
0.21525227,0.21966006,0.205946,0.17321336,0.18592834
0.21900444,0.2216992,0.20633027,0.16802548,0.18494065
0.21779728,0.22049004,0.20568071,0.16948776,0.18654421
0.22175494,0.22326946,0.20586477,0.16372098,0.18538983
0.21572675,0.21392763,0.20859876,0.17425227,0.1874946
0.21740577,0.2196957,0.20639443,0.16991295,0.18659113
0.22085726,0.22304939,0.2060354,0.16451125,0.18554668
0.22044145,0.22147654,0.20521258,0.16565229,0.18721719
0.2200791,0.22469258,0.20544364,0.16499816,0.18478654
0.21853237,0.21497275,0.20863043,0.17013966,0.18772475
0.2175203,0.22071002,0.20682493,0.16820681,0.18673795
0.221177,0.22380939,0.20598887,0.16338287,0.18564187
0.21954222,0.22472998,0.20632397,0.16449462,0.18490921
0.21963897,0.22183466,0.20564695,0.16482423,0.18805519
0.21714331,0.21336097,0.20815264,0.17137958,0.1899635
0.21463522,0.21812454,0.20658416,0.17136967,0.1892864
0.21730526,0.22115393,0.2063694,0.16748963,0.18768182
0.22150844,0.22347954,0.20574947,0.16219741,0.18706515
0.22149795,0.22413662,0.2054912,0.16185474,0.18701944
0.21817836,0.2146703,0.20876767,0.16899744,0.18938623
0.21681438,0.22054619,0.20645161,0.16756615,0.1886217
0.21866368,0.22223069,0.20617001,0.16490635,0.18802929
0.2243958,0.22605772,0.20543738,0.15763701,0.18647207
0.22280449,0.22497535,0.20543951,0.1595738,0.18720686
0.21926464,0.21498746,0.20906825,0.16683581,0.18984383
0.21771576,0.22059879,0.20655449,0.1658643,0.18926665
0.21866944,0.22300227,0.20657007,0.16396381,0.18779442
0.22001022,0.22183038,0.20559125,0.163277,0.18929118
0.22208083,0.2250047,0.205876,0.15972215,0.18731633
0.21560067,0.21244952,0.20957752,0.17063785,0.19173443
0.21779732,0.22113584,0.20681383,0.16495287,0.1893001
0.21922536,0.22278394,0.20642015,0.16297722,0.18859337
0.21832444,0.22229572,0.20602985,0.16407819,0.18927187
0.22176683,0.22505727,0.20561567,0.15989651,0.18766369
0.21863745,0.21449898,0.20947945,0.16654035,0.19084373
0.2141413,0.21753435,0.20658734,0.16935529,0.19238172
0.2199613,0.2246924,0.20607103,0.16125382,0.1880214
0.2168134,0.22117098,0.20600124,0.1655952,0.1904192
0.21695445,0.22229826,0.20536639,0.16515316,0.19022775
0.21639782,0.21241233,0.20909226,0.16856116,0.19353636
0.21432999,0.21899256,0.20653081,0.16858876,0.19155788
0.2152473,0.22061384,0.20550674,0.16710924,0.19152291
0.21975791,0.2244651,0.20392399,0.16228314,0.18956986
0.21853746,0.22246811,0.20354864,0.16408579,0.19136006
0.21795267,0.21488373,0.20923278,0.1658693,0.19206154
0.21626209,0.2208246,0.2050646,0.16603753,0.19181125
0.21580416,0.22207454,0.20423113,0.1667991,0.19109109
0.22055152,0.22675914,0.20131706,0.16280022,0.18857203
0.22014752,0.22532868,0.20038113,0.1640375,0.1901052
0.2159484,0.21313296,0.20854677,0.16837633,0.19399552
0.21626242,0.22224087,0.20360813,0.16681625,0.19107234
0.21839406,0.22285065,0.20076966,0.16579375,0.19219191
0.22001526,0.226624,0.19636019,0.16796589,0.18903467
0.22226144,0.22819565,0.19390039,0.16644557,0.18919693
0.21548153,0.2154215,0.20844492,0.16774164,0.19291034
0.21600981,0.22382034,0.20090038,0.16837269,0.19089678
0.21890312,0.22561139,0.19622706,0.16836081,0.19089764
0.22164688,0.23032197,0.19038449,0.17011078,0.18753588
0.21910708,0.22873783,0.19205995,0.1712155,0.18887962
0.21554488,0.21393831,0.20768207,0.16831747,0.19451724
0.21789864,0.22518189,0.19499154,0.17084625,0.19108172
0.2203024,0.2287077,0.18741043,0.17395584,0.18962362
0.21793503,0.2253447,0.18917874,0.17542046,0.19212104
0.22169565,0.22973196,0.17822672,0.18069012,0.18965556
0.21472973,0.214496,0.20575486,0.17009369,0.19492573
0.21310553,0.2217912,0.1936619,0.177687,0.19375443
0.22059545,0.22892693,0.1756162,0.18444484,0.19041657
0.21914585,0.22820544,0.17454349,0.18690588,0.19119939
0.222474,0.23071368,0.15526801,0.20154297,0.19000135
0.21569312,0.21716371,0.20320037,0.17019144,0.1937514
0.21482581,0.22359963,0.1827822,0.18504664,0.1937457
0.22125867,0.22966757,0.15572031,0.20190796,0.1914455
0.21938224,0.2281864,0.15207285,0.2080307,0.19232784
0.22431938,0.23234211,0.27213338,0.08295531,0.18824978
0.21527433,0.21685524,0.19689289,0.17638199,0.19459552
0.21359609,0.2240127,0.16950928,0.19848885,0.19439308
0.22154966,0.2312487,0.27300474,0.08433726,0.1898596
0.21918792,0.2303373,0.12604332,0.23295498,0.19147643
0.21993996,0.22985172,0.24885418,0.11242511,0.18892907
0.21637022,0.21899956,0.18459904,0.18538903,0.19464216
0.21633068,0.22640671,0.1359472,0.22670554,0.19460984
0.21831836,0.22775988,0.24517629,0.116988875,0.19175659
0.22001843,0.22947423,0.23190394,0.12778163,0.19082186
0.2205005,0.23065597,0.2060225,0.15725921,0.18556178
