Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.099, 0.11, 0.125, 0.14579499072356222, 0.168, 0.187, 0.202, 0.2184912891986063, 0.23079205736348601, 0.24476462585034026, 0.262, 0.276, 0.2932199546485262, 0.312, 0.339, 0.362, 0.389, 0.422, 0.465, 0.5116410018552877, 0.581, 0.678, 0.821, 0.899, 0.9707026239067058, 1.081, 1.164, 1.228, 1.286, 1.346, 1.3886581632653061, 1.430343537414967, 1.474, 1.511, 1.559, 1.591, 1.628, 1.663, 1.6877585034013607, 1.7280910093767239, 1.764, 1.794, 1.82, 1.856, 1.876, 1.900333772218565, 1.936, 1.959, 1.985, 2.016]",1.2,25,-2.4,2.338,2.326
3,"[0.101, 0.11040408163265299, 0.13, 0.149, 0.171, 0.188, 0.20280102040816303, 0.222, 0.235, 0.248, 0.264, 0.279, 0.29614656771799613, 0.314, 0.342, 0.365, 0.392, 0.428, 0.463, 0.522, 0.59, 0.715, 0.827, 0.9074637188208617, 0.9769709989258861, 1.09, 1.183, 1.236, 1.293, 1.351, 1.393, 1.434886530612245, 1.48, 1.521, 1.550877551020408, 1.592, 1.631, 1.668, 1.6931462585034018, 1.7351591836734697, 1.766, 1.7943639455782319, 1.823, 1.858, 1.8846454081632655, 1.9042993197278915, 1.9364808673469391, 1.961591836734694, 1.989, 2.019]",1.2,25,-2.4,2.336,2.325
4,"[0.103, 0.113, 0.132, 0.15178425655976663, 0.172, 0.19064625850340133, 0.205, 0.222, 0.236, 0.25, 0.26695918367346955, 0.28, 0.298, 0.3166248037676608, 0.343, 0.3667379591836733, 0.3947444897959183, 0.428, 0.4656625850340134, 0.524, 0.593, 0.7281011904761905, 0.835, 0.915, 1.018, 1.097160125588697, 1.186, 1.236, 1.302, 1.348, 1.3969540816326529, 1.439, 1.487, 1.526, 1.558, 1.596, 1.6323151020408162, 1.672, 1.696, 1.733530612244898, 1.767, 1.7963077551020408, 1.827, 1.856, 1.885, 1.907, 1.94, 1.965, 1.994, 2.021]",1.2,25,-2.4,2.337,2.325
5,"[0.102, 0.11332282003710574, 0.131, 0.151, 0.174, 0.192, 0.206, 0.223, 0.2386760204081631, 0.251659863945578, 0.267, 0.283, 0.298, 0.32038560687432865, 0.3411771428571429, 0.3707012244897959, 0.399, 0.4307298603651987, 0.468, 0.529, 0.6030416326530613, 0.7060952380952382, 0.808, 0.918, 0.985, 1.098, 1.189043537414966, 1.2385660580021485, 1.298, 1.356, 1.4015692222835079, 1.439, 1.493, 1.524, 1.56, 1.605, 1.639, 1.67, 1.692, 1.735, 1.7698524332810053, 1.8, 1.827, 1.861483965014578, 1.882, 1.907, 1.941, 1.966, 1.9904139941690973, 2.023]",1.2,25,-2.4,2.339,2.327
6,"[0.104, 0.114, 0.133, 0.15278425655976663, 0.17316581632653053, 0.192, 0.20639918367346932, 0.227, 0.238, 0.25097473275024296, 0.26671938775510207, 0.282, 0.299, 0.319, 0.3444671814671814, 0.369, 0.398, 0.434, 0.476, 0.524204081632653, 0.607188775510204, 0.732, 0.8127087198515768, 0.922, 1.025, 1.0975632653061225, 1.191, 1.2440408163265306, 1.2960634920634917, 1.356549387755102, 1.3978177842565596, 1.4419217687074826, 1.482, 1.5222761104441775, 1.5725306122448979, 1.595, 1.6363129251700679, 1.671, 1.696, 1.737, 1.769, 1.791, 1.827, 1.861, 1.883, 1.914, 1.94, 1.9651869387755103, 1.9942040816326527, 2.021]",1.2,25,-2.4,2.344,2.332
7,"[0.105, 0.1153877551020407, 0.134, 0.154, 0.176, 0.192, 0.207, 0.225, 0.23921768707482904, 0.251, 0.267625306122449, 0.282, 0.299, 0.319, 0.33879699248120293, 0.3696054421768705, 0.399, 0.4346310204081631, 0.47, 0.528, 0.604, 0.714, 0.8196236734693877, 0.91, 1.023, 1.1007126745435016, 1.197, 1.256, 1.3, 1.3575493877551021, 1.398, 1.442, 1.4926433941997852, 1.521, 1.571, 1.6, 1.637, 1.673, 1.6997670068027206, 1.7392274052478134, 1.77, 1.797, 1.8287448979591838, 1.861, 1.886, 1.914, 1.942, 1.9667789115646261, 1.991, 2.022]",1.2,25,-2.4,2.347,2.333
8,"[0.102, 0.11578911564625845, 0.134, 0.154, 0.175, 0.193, 0.20769716919025671, 0.224, 0.239, 0.252, 0.269, 0.281, 0.3, 0.319, 0.3421771428571429, 0.371, 0.399, 0.434, 0.484, 0.53, 0.614, 0.724, 0.8571181525241677, 0.911, 1.0189212827988336, 1.105061224489796, 1.196, 1.2417925170068032, 1.299, 1.349, 1.399, 1.4418865306122448, 1.4937896389324963, 1.523, 1.5720979591836735, 1.597, 1.636, 1.669, 1.698, 1.7381075565361281, 1.7693908948194668, 1.7988639455782325, 1.829, 1.864, 1.883, 1.908, 1.942, 1.965, 1.994076262083781, 2.021]",1.2,25,-2.4,2.345,2.332
9,"[0.104, 0.11540408163265299, 0.135, 0.15386970172684436, 0.176, 0.19241836734693865, 0.207, 0.225, 0.24048163265306105, 0.252, 0.2676435860058308, 0.28261224489795883, 0.3, 0.32329306122448975, 0.343, 0.371, 0.401, 0.434, 0.47047278911564644, 0.5333029827315543, 0.6280867346938778, 0.718, 0.85, 0.9216836734693878, 1.0139576138147566, 1.106, 1.195, 1.242, 1.2999047619047621, 1.358, 1.399, 1.4438865306122448, 1.481856068743287, 1.5216139455782314, 1.569, 1.597, 1.637, 1.673, 1.699, 1.74, 1.771, 1.798, 1.828, 1.864135510204082, 1.8876454081632654, 1.914, 1.940547755102041, 1.966149659863946, 1.9952229199372062, 2.022]",1.2,25,-2.4,2.344,2.332
10,"[0.103, 0.116, 0.138, 0.155, 0.176, 0.19410459183673465, 0.20734329446064134, 0.226, 0.237, 0.25173771730914574, 0.2656683673469386, 0.283, 0.3, 0.322, 0.3454440154440155, 0.371, 0.402, 0.435, 0.4791134693877551, 0.532, 0.613, 0.747, 0.826, 0.922, 0.995, 1.1070423861852434, 1.1951088435374149, 1.23961500275786, 1.301, 1.359, 1.4017551020408163, 1.442886530612245, 1.483, 1.5298185941043083, 1.5593556851311954, 1.6016593406593407, 1.6384727891156463, 1.668, 1.694, 1.735, 1.7716832653061225, 1.801, 1.8296530612244901, 1.863, 1.886, 1.9151496598639457, 1.941, 1.966, 1.994, 2.022]",1.2,25,-2.4,2.343,2.331
11,"[0.102, 0.114286530612245, 0.137, 0.156, 0.1764161807580175, 0.193, 0.208, 0.2262551020408164, 0.24, 0.253, 0.269, 0.283, 0.30032993197278934, 0.321, 0.3456493506493507, 0.3732040816326535, 0.401, 0.4350596546310835, 0.48505215419501135, 0.5330840816326532, 0.612, 0.719, 0.836639455782313, 0.9256438775510205, 1.028791836734694, 1.103, 1.1777482993197286, 1.243, 1.304, 1.357, 1.401, 1.444343537414967, 1.495, 1.531, 1.5647278911564628, 1.601, 1.638406462585034, 1.672, 1.699, 1.742, 1.771, 1.8, 1.829637755102041, 1.864, 1.8836326530612246, 1.907, 1.9411161695447414, 1.966, 1.9921134693877554, 2.023]",1.2,25,-2.4,2.342,2.33
