Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
12,"[0.099, 0.10792897959183669, 0.122, 0.14, 0.158, 0.175, 0.193, 0.20463095238095266, 0.224, 0.24, 0.252, 0.266, 0.283, 0.306, 0.33311224489795915, 0.36, 0.39, 0.4233010204081632, 0.45068027210884304, 0.502, 0.5694518950437317, 0.662, 0.788, 0.903, 0.997, 1.095, 1.172, 1.226, 1.2856802721088434, 1.348, 1.398, 1.4500799319727888, 1.481, 1.534, 1.572, 1.607, 1.653, 1.6739061224489795, 1.7178554421768708, 1.749, 1.786, 1.811, 1.8436971428571427, 1.875, 1.906, 1.931, 1.966, 1.988, 2.0119058084772368, 2.048]",1.2,25,-2.4,2.388,2.357
13,"[0.099, 0.108, 0.123, 0.136, 0.15735591836734686, 0.17553276047261002, 0.193, 0.207, 0.222, 0.24, 0.25327040816326546, 0.266, 0.286, 0.3054031991174848, 0.332, 0.357, 0.39, 0.423, 0.463, 0.4969017185821697, 0.5607254772876894, 0.701, 0.788, 0.901, 0.986, 1.0981787093215665, 1.1628861439312568, 1.236, 1.303061776061776, 1.35, 1.403, 1.4490383673469387, 1.482, 1.5269840044125758, 1.5717895408163265, 1.6108742857142857, 1.6466074113856068, 1.677, 1.718, 1.748, 1.783, 1.817, 1.852, 1.876, 1.909, 1.9390775510204081, 1.967034908700322, 1.9865646258503402, 2.013, 2.048]",1.2,25,-2.4,2.389,2.357
14,"[0.099, 0.107, 0.123, 0.136, 0.157, 0.174, 0.19022448979591902, 0.206, 0.22357406188281767, 0.238, 0.25218027210884364, 0.26644511858797576, 0.28526077097505664, 0.306, 0.331, 0.357, 0.39, 0.4222534908700322, 0.452, 0.491, 0.563, 0.7042488479262672, 0.792, 0.91, 1.0014913657770799, 1.1, 1.174, 1.247, 1.3030914285714283, 1.35, 1.408, 1.4460383673469386, 1.483, 1.53, 1.575451166180758, 1.6128742857142857, 1.6554032653061224, 1.6873322448979589, 1.716, 1.75, 1.7852791836734694, 1.8181681632653062, 1.846, 1.8765861224489795, 1.91, 1.9382068027210881, 1.964, 1.988, 2.0129058084772367, 2.05]",1.2,25,-2.4,2.387,2.355
15,"[0.099, 0.10862973760932942, 0.121, 0.134, 0.15757626208378084, 0.174, 0.191, 0.206, 0.223, 0.23819420671494404, 0.249, 0.2666587755102041, 0.285, 0.305, 0.334, 0.3574460641399417, 0.391, 0.415, 0.46, 0.48492953407778205, 0.5675568513119533, 0.6608961038961039, 0.786, 0.8945442176870748, 0.996, 1.0925510204081632, 1.168, 1.229, 1.292, 1.35, 1.4, 1.4585399659863945, 1.492, 1.5354563265306123, 1.5718797376093294, 1.6097582417582417, 1.649, 1.688, 1.721, 1.754, 1.781, 1.809, 1.8476971428571427, 1.877204081632653, 1.9111151020408161, 1.936, 1.969, 1.988, 2.0139510204081628, 2.049]",1.2,25,-2.4,2.389,2.355
16,"[0.098, 0.107, 0.12136932192231727, 0.141, 0.15735591836734686, 0.174, 0.193, 0.207, 0.222, 0.24, 0.252, 0.266, 0.28074234693877553, 0.304, 0.331, 0.3552876127195064, 0.38802465986394546, 0.4149013605442174, 0.451, 0.495, 0.559, 0.6695934065934067, 0.8091020408163268, 0.906, 1.0054913657770799, 1.097, 1.176, 1.2503893249607534, 1.305, 1.352, 1.413, 1.451, 1.488, 1.5384563265306124, 1.578, 1.615, 1.6534032653061224, 1.6769242922975642, 1.719, 1.75, 1.788, 1.818, 1.848, 1.878, 1.909, 1.933, 1.9642665306122449, 1.987, 2.01, 2.048]",1.2,25,-2.4,2.388,2.354
17,"[0.099, 0.108, 0.122, 0.14146693877551025, 0.158, 0.17632653061224485, 0.19, 0.208, 0.222, 0.24000680272108865, 0.252, 0.266, 0.2831173469387755, 0.304, 0.33011224489795915, 0.357, 0.3880657596371879, 0.415, 0.453, 0.503, 0.575, 0.675, 0.797, 0.911, 1.004, 1.097, 1.17, 1.254, 1.306, 1.354, 1.4036685052399338, 1.46, 1.487, 1.537, 1.5777895408163265, 1.613, 1.656, 1.679, 1.7215548814120243, 1.753, 1.7902791836734693, 1.814, 1.8513690476190474, 1.877204081632653, 1.907, 1.9355750728862973, 1.967034908700322, 1.99, 2.0129058084772367, 2.048]",1.2,25,-2.4,2.39,2.353
18,"[0.099, 0.109, 0.12, 0.133, 0.15657626208378084, 0.17652040816326486, 0.19380612244897966, 0.207, 0.22244583987441138, 0.239, 0.25243905129619415, 0.2665312705727453, 0.282, 0.306, 0.334, 0.361, 0.393, 0.419, 0.4659262166405023, 0.5, 0.569, 0.689, 0.8039292517006803, 0.9232915451895044, 1.013, 1.11, 1.184, 1.236, 1.306, 1.352, 1.414, 1.4520383673469386, 1.487, 1.54, 1.578451166180758, 1.614, 1.6509232653061223, 1.6876389324960748, 1.718855442176871, 1.752479591836735, 1.7815368916797487, 1.816, 1.843, 1.875, 1.9071151020408161, 1.932, 1.9620530612244893, 1.988, 2.014905808477237, 2.049]",1.2,25,-2.4,2.39,2.352
19,"[0.099, 0.108, 0.12291836734693887, 0.13898185941043076, 0.1577820699708454, 0.177, 0.192, 0.207, 0.223, 0.241, 0.254, 0.268, 0.287, 0.30607993197278915, 0.33424175824175806, 0.3605889212827987, 0.392, 0.41776204950065127, 0.456, 0.49046647230320717, 0.5721632653061233, 0.678, 0.8116615646258504, 0.929, 1.009, 1.102, 1.175, 1.252, 1.305, 1.354, 1.41, 1.451350248207391, 1.489, 1.537642320085929, 1.5767895408163264, 1.613, 1.648, 1.6799061224489795, 1.721170612244898, 1.751479591836735, 1.781, 1.812437948152234, 1.851, 1.875, 1.907, 1.935, 1.962069817400644, 1.986, 2.0079058084772368, 2.047]",1.2,25,-2.4,2.388,2.35
20,"[0.099, 0.11, 0.12348299319727907, 0.135, 0.158, 0.1763237476808904, 0.1912938775510206, 0.207, 0.222, 0.242, 0.25243905129619415, 0.267, 0.283, 0.3053197278911565, 0.3361428571428571, 0.362, 0.395, 0.42096800882515156, 0.466, 0.5054664723032072, 0.582, 0.682, 0.8211020408163267, 0.9263887269193393, 0.9968677551020407, 1.096, 1.17, 1.238, 1.307061776061776, 1.350419194704909, 1.403, 1.4570383673469387, 1.484, 1.531, 1.574, 1.619, 1.6528401360544216, 1.6758122448979589, 1.716, 1.748, 1.783, 1.81, 1.8474920634920633, 1.873, 1.9072397959183671, 1.935, 1.9620530612244893, 1.985419501133787, 2.008, 2.044]",1.2,25,-2.4,2.383,2.347
2,"[0.017, 0.020020408163265307, 0.023326530612244926, 0.025649256312694595, 0.02955235137533274, 0.03363401360544218, 0.03616299319727894, 0.04084498480243157, 0.04543424036281194, 0.05225543120473996, 0.05815261756876669, 0.06653276047261002, 0.07549795918367366, 0.08763927192498622, 0.10052678571428578, 0.113061224489796, 0.1246196660482376, 0.13475617615467236, 0.1514727891156457, 0.16164699393270826, 0.1775600907029476, 0.18993367346938778, 0.20504979591836722, 0.2195578231292518, 0.23345438175270103, 0.2499296126613911, 0.2764348508634222, 0.299528344671202, 0.33207142857142835, 0.36939795918367346, 0.4325034013605441, 0.4807048665620095, 0.5392771213748656, 0.5866315499172641, 0.6503640375068946, 0.7090476190476187, 0.7565918367346935, 0.8117020408163262, 0.8697315541601249, 0.9132620837808811, 0.9607980665950588, 1.013091051805337, 1.0790114285714285, 1.1237221350078497, 1.1944635568513113, 1.2638147959183672, 1.3341877551020407, 1.3946581632653061, 1.4499708454810485, 1.521]",4.8,25,-4.8,1.691,1.708
3,"[0.027, 0.030459183673469382, 0.03403993855606758, 0.03615527950310571, 0.03969387755102025, 0.04333214285714278, 0.04722285714285709, 0.051944444444444335, 0.05554887218045111, 0.06239285714285714, 0.06689631336405523, 0.0748376623376622, 0.08417293233082697, 0.0965238095238092, 0.11019999999999988, 0.12243853820598008, 0.13505952380952357, 0.14651948051948047, 0.1614171428571428, 0.17334693877551008, 0.1848057142857142, 0.20007142857142857, 0.21355357142857126, 0.22963265306122438, 0.24623214285714276, 0.26405494505494503, 0.2862190476190475, 0.311015873015873, 0.3440526315789468, 0.3826359447004607, 0.44159340659340646, 0.4966309523809523, 0.5307380952380951, 0.599546218487395, 0.6509097744360895, 0.7171081081081079, 0.7700612244897957, 0.8209081632653059, 0.8750300751879699, 0.917137142857143, 0.9744114285714286, 1.0253673469387754, 1.0811891891891892, 1.1257662337662335, 1.193392857142857, 1.2585079365079357, 1.3210971428571425, 1.3854603174603173, 1.4438681318681315, 1.512]",4.8,25,-4.8,1.688,1.685
4,"[0.028, 0.030653061224489766, 0.03355844155844153, 0.03715668202764968, 0.04029953917050684, 0.04367142857142865, 0.04810714285714288, 0.05255555555555556, 0.0570058309037901, 0.06274285714285713, 0.06799350649350648, 0.07679699248120304, 0.08428571428571419, 0.0975324675324674, 0.10988888888888868, 0.12079503105590057, 0.13407619047619065, 0.14572959183673467, 0.1622619047619046, 0.17203296703296708, 0.18466795366795366, 0.20147368421052617, 0.21269047619047599, 0.22929493087557581, 0.2447857142857143, 0.26541811846689894, 0.287142857142857, 0.30950857142857147, 0.3395384615384613, 0.3765752895752896, 0.4408914285714283, 0.49062337662337624, 0.5431785714285712, 0.5921190476190474, 0.6585639097744359, 0.7142040816326529, 0.7615571428571428, 0.8108650793650789, 0.8573609022556389, 0.9171257142857142, 0.9638120300751878, 1.0134839650145773, 1.0758333333333339, 1.1232747252747257, 1.187344155844156, 1.2436571428571428, 1.3075257142857142, 1.3636428571428572, 1.4191809523809524, 1.494]",4.8,25,-4.8,1.673,1.668
5,"[0.027, 0.02969256089532592, 0.032429827315541525, 0.035707166587565224, 0.039228414442700144, 0.04298079231692678, 0.04705029154518943, 0.051347402597402524, 0.054848396501457765, 0.060724489795918365, 0.0663728414442699, 0.07468027210884337, 0.0825687952600395, 0.09480021482277112, 0.10707142857142851, 0.11790585911784057, 0.13215102040816334, 0.14215918367346916, 0.1564683136412456, 0.16809667024704614, 0.182266156462585, 0.19715428571428553, 0.21108990623276336, 0.22595918367346893, 0.2396814058956916, 0.26090962099125337, 0.27768934240362775, 0.29589115646258507, 0.33432330827067647, 0.37022448979591815, 0.4285875402792695, 0.483164081632653, 0.5338367346938774, 0.5879587671803413, 0.6393265306122446, 0.701079365079365, 0.7564627432368295, 0.8083639455782317, 0.8565885047896709, 0.9090842659644502, 0.9587250268528466, 1.0068537414965981, 1.0726938775510202, 1.1117673469387757, 1.1706661807580172, 1.2265068027210884, 1.2946236734693877, 1.346255102040816, 1.3979638932496077, 1.47]",4.8,25,-4.8,1.655,1.651
6,"[0.026, 0.028854295206454685, 0.03133819241982505, 0.034710832025117704, 0.03799890670553932, 0.04178935022284776, 0.045603357472021065, 0.05032857142857134, 0.05453392167677874, 0.06024401064773735, 0.0654560599750104, 0.07236054421768602, 0.07960125588696994, 0.09320408163265301, 0.10448571428571425, 0.11368081632653049, 0.12827696793002902, 0.13834536891679736, 0.14987820934825538, 0.16460884353741478, 0.17736953352769674, 0.19385714285714273, 0.20536054421768724, 0.220485999050783, 0.23482215743440213, 0.2549183673469386, 0.26950566893424033, 0.2991575963718819, 0.33000571428571396, 0.3610322234156817, 0.4235284640171858, 0.4639398786541643, 0.5225425170068024, 0.5824153661464585, 0.634465306122449, 0.7003537414965981, 0.7541112244897958, 0.801457537853851, 0.8552951334379907, 0.8939461224489796, 0.9522437641723357, 0.9926768707482989, 1.0493095238095225, 1.0984073469387756, 1.1584438775510204, 1.2216748299319728, 1.2721118367346937, 1.3292108843537411, 1.3836455424274972, 1.459]",4.8,25,-4.8,1.645,1.639
7,"[0.026, 0.02832132001736863, 0.031634871339840324, 0.035160349854227405, 0.039004917629702485, 0.04230296062086806, 0.04490791438526638, 0.04893714285714273, 0.05472476558190853, 0.05903401360544215, 0.06374259381171828, 0.0718848979591836, 0.08095761381475698, 0.09070526815377314, 0.10321714285714297, 0.11213914656771816, 0.12575035595633619, 0.13593877551020409, 0.15173639455782287, 0.16343603782976604, 0.17397769340294253, 0.1914159663865546, 0.20477911164465784, 0.21801239067055386, 0.23315940430226137, 0.24999023957409047, 0.26673760932944607, 0.2961321160042966, 0.32414285714285673, 0.370043599257885, 0.42234693877551, 0.4716930612244899, 0.5228775510204078, 0.5769140708915141, 0.6282793367346937, 0.6930457142857139, 0.7462391220639198, 0.7923510204081632, 0.8387147293700088, 0.8892128279883382, 0.9468990332975294, 0.9871183673469384, 1.054007722007722, 1.0961972789115653, 1.1543395918367345, 1.2028703481392555, 1.2612133580705007, 1.3197551020408163, 1.3689854227405243, 1.444]",4.8,25,-4.8,1.63,1.623
8,"[0.024, 0.027461432030439333, 0.030330267318194905, 0.033774568288854175, 0.035952226345083514, 0.040456122448979746, 0.04357426303854875, 0.047051948051948164, 0.051646416706217384, 0.05781910946196666, 0.06216919025674787, 0.07031195335276971, 0.07813029827315564, 0.08792565597667644, 0.10009142857142878, 0.11079883381924198, 0.12282062298603665, 0.1369630446773304, 0.14884013605442162, 0.16109061224489796, 0.1717291781577496, 0.18790347490347495, 0.1979335088874259, 0.2170272108843539, 0.22920605661619484, 0.24740087463556848, 0.2701493018259934, 0.2931585557299844, 0.3189314285714284, 0.3549597352454495, 0.41374829931972795, 0.4663662728249195, 0.5201273469387755, 0.5672326530612242, 0.6284154518950437, 0.6862934362934363, 0.7318990332975295, 0.7828117913832198, 0.830158555729984, 0.8831014892443464, 0.9386391836734691, 0.984031397174254, 1.033952380952381, 1.0836922448979587, 1.1378282312925172, 1.1948813775510203, 1.2496530612244898, 1.3056479591836732, 1.3519654631083204, 1.427]",4.8,25,-4.8,1.618,1.611
9,"[0.023, 0.025510204081632605, 0.028736769283984775, 0.031759026687598085, 0.03444533527696792, 0.03850693877551017, 0.0416563265306122, 0.04521804511278171, 0.050023717595146115, 0.05521329822251474, 0.06031474561655649, 0.06742006802721073, 0.07462973760932923, 0.08439742212674531, 0.0957244897959184, 0.1082282003710574, 0.11816982507288622, 0.12895558223289313, 0.14408897959183667, 0.1548265306122443, 0.16664037506894644, 0.18240476190476154, 0.19548227712137475, 0.20774635568513103, 0.2239806659505906, 0.24322740524781333, 0.2591240816326531, 0.27798833819241947, 0.31289795918367325, 0.34520342330480563, 0.4027723704866562, 0.4400355497037519, 0.48772335600907, 0.5537697959183674, 0.6084271137026238, 0.6773095238095235, 0.7129499670836074, 0.7735673469387753, 0.8191475667189952, 0.8651180758017487, 0.9118759811616955, 0.9586497959183672, 1.024123809523809, 1.0674301412872842, 1.1205947521865884, 1.172751530612245, 1.2302150706436417, 1.288210884353741, 1.3408869701726847, 1.417]",4.8,25,-4.8,1.614,1.607
10,"[0.022, 0.02416706217370667, 0.027599558742415896, 0.03020798957881017, 0.03406872136609739, 0.037169736187157784, 0.040598420013166533, 0.04460916442048516, 0.04783512352309347, 0.05374622892635312, 0.05875455046883618, 0.06514040816326533, 0.07131956197112992, 0.0823430777716492, 0.0933667953667952, 0.10387510204081626, 0.11483129251700679, 0.1265051020408163, 0.14033209647495373, 0.15154081632653085, 0.1626921480456589, 0.17918532818532806, 0.192041632653061, 0.20587900874635562, 0.2205340136054422, 0.2386997084548102, 0.2542555102040816, 0.2737591836734694, 0.30855612244897956, 0.3387611693325979, 0.3859811616954475, 0.4490123906705539, 0.49098639455782267, 0.544861224489796, 0.6133949967083607, 0.6524761904761904, 0.6998238453276047, 0.7652318367346937, 0.8183489795918366, 0.8594832653061224, 0.9039748822605964, 0.950685977616853, 1.0169682539682547, 1.0574960753532183, 1.111483265306122, 1.1627658163265304, 1.2241518168242904, 1.2736173469387753, 1.3216574344023322, 1.397]",4.8,25,-4.8,1.593,1.586
11,"[0.02, 0.022935735996526305, 0.02549886621315195, 0.027773206056616196, 0.031460491889063344, 0.03477197278911565, 0.038543228200370996, 0.042617142857142784, 0.04649092970521524, 0.05077671068427368, 0.05622535822839768, 0.062409237379162215, 0.06898250728862963, 0.07786680988184726, 0.0899010989010987, 0.09886224489795922, 0.11136139455782314, 0.12250413678985109, 0.1318072562358277, 0.1481313543599256, 0.15735321821036083, 0.17413095238095225, 0.1839726607624181, 0.20142737094837931, 0.2149623233908946, 0.23177448979591833, 0.2491564625850334, 0.26886460925833744, 0.30129714285714276, 0.33320991253644316, 0.38356713211600396, 0.4364472789115647, 0.4766138775510202, 0.5332146148782091, 0.5845170068027209, 0.6410238095238092, 0.6846911922663803, 0.7319297959183675, 0.7930802088277171, 0.8432930029154517, 0.8894128728414442, 0.9453706788837982, 0.9970238095238095, 1.0448485499462938, 1.1011640816326531, 1.1611316655694535, 1.220260039499671, 1.2655850340136052, 1.3188492935635796, 1.38]",4.8,25,-4.8,1.583,1.575
12,"[0.019, 0.022229291716686705, 0.02409363745498197, 0.026882556796303383, 0.030412071211463273, 0.03424451289949941, 0.03731129634952574, 0.041560439560439345, 0.044604344963791995, 0.04911880466472294, 0.054078367346938716, 0.06025072886297382, 0.06661091393078973, 0.07745335276967934, 0.08761428571428545, 0.09647293700088719, 0.1082310495626822, 0.11876244897959176, 0.13166530612244895, 0.14316224489795923, 0.1553167346938775, 0.1700428571428568, 0.1810009276437848, 0.19633039161610583, 0.21101275510204096, 0.2266464167062173, 0.2492555102040816, 0.27049829931972785, 0.296622857142857, 0.3286848072562358, 0.3739902040816327, 0.42804956268221545, 0.4724897959183666, 0.5288760932944606, 0.5965102040816326, 0.6453174603174603, 0.6953520408163264, 0.7402414965986394, 0.7882564809707666, 0.8400022062879207, 0.8799748822605964, 0.9227787569573284, 0.9926326530612246, 1.034970998925886, 1.0851639236339694, 1.140330903790087, 1.1966025778732545, 1.2387517926089355, 1.3009154518950434, 1.374]",4.8,25,-4.8,1.568,1.561
13,"[0.017, 0.021105237275633158, 0.022970709527334265, 0.025865390715871787, 0.02912119950020819, 0.03183129251700677, 0.03604260204081635, 0.039291428571428255, 0.04244371296905844, 0.04828962223187144, 0.052529141386284214, 0.05784013605442163, 0.061920251177393984, 0.0733974221267453, 0.08269387755102019, 0.09124434638720337, 0.10523775510204071, 0.1137159404302261, 0.12479024943310654, 0.1375923883066738, 0.15079905808477187, 0.16212781954887212, 0.17548913759052007, 0.1910448979591835, 0.20562585034013567, 0.22433512352309334, 0.23925850340136054, 0.26371985157699424, 0.2884055299539169, 0.32102551020408154, 0.3620136054421766, 0.40962925170067976, 0.4630850340136046, 0.5176970998925886, 0.5876632653061223, 0.638075801749271, 0.6863163265306121, 0.7330986394557819, 0.778833512352309, 0.8248014340871482, 0.870731292517007, 0.926649795918367, 0.9726547619047615, 1.0205369897959184, 1.073730743910467, 1.1302900874635569, 1.190099854227405, 1.2374217687074824, 1.286970612244898, 1.356]",4.8,25,-4.8,1.566,1.558
14,"[0.016, 0.017622880137970687, 0.020772662553393443, 0.023584375685758132, 0.02586614645858343, 0.029480922803904117, 0.03301980792316934, 0.036533834586466585, 0.04047183673469392, 0.044693877551020424, 0.049204897959183716, 0.05506254114549053, 0.06152154195011335, 0.06967478604344962, 0.07908163265306123, 0.08818727490996392, 0.0966644657863145, 0.10893424036281159, 0.11973552686380667, 0.13313330438558402, 0.14530612244897959, 0.1567885714285715, 0.1713231292517006, 0.18658309037900872, 0.1999677765843178, 0.21810204081632623, 0.23263945578231277, 0.252266380236305, 0.2830914285714284, 0.31163977218794486, 0.35301877551020416, 0.40815986394557763, 0.4435886143931256, 0.5029506802721087, 0.5614511661807581, 0.6106691729323306, 0.6702724765581908, 0.7184371643394195, 0.7607108843537415, 0.8054935553168636, 0.8519978517722878, 0.9051681632653061, 0.9601771428571426, 1.0032653061224488, 1.0582302040816325, 1.0998474758324384, 1.165106122448979, 1.22275283446712, 1.2738116169544733, 1.34]",4.8,25,-4.8,1.553,1.545
