battery_id,window_start,cycle_index,degradation_stage,fusion_gate,router_weight_l1,statistical_route_entropy,curve_route_entropy,fused_route_entropy,expert_1_fused_weight,expert_2_fused_weight,expert_3_fused_weight,expert_4_fused_weight,expert_5_fused_weight
#5,0,2,early,0.5863425731658936,0.8986259698867798,1.4162801504135132,1.3831510543823242,1.6072027683258057,0.18586164712905884,0.1954106092453003,0.1943620890378952,0.19866026937961578,0.22570538520812988
#5,1,3,early,0.5814059972763062,0.8126691579818726,1.4827054738998413,1.3820534944534302,1.598552942276001,0.15367186069488525,0.20503371953964233,0.19424030184745789,0.20118263363838196,0.24587146937847137
#5,2,4,early,0.5807860493659973,0.7942817211151123,1.5063509941101074,1.3798072338104248,1.5949442386627197,0.13961808383464813,0.21059556305408478,0.24069269001483917,0.20213091373443604,0.2069627046585083
#5,3,5,early,0.5784156322479248,0.8044515252113342,1.491391658782959,1.3818215131759644,1.595644235610962,0.14754171669483185,0.20484764873981476,0.19400279223918915,0.20241495966911316,0.25119292736053467
#5,4,6,early,0.5759869813919067,0.7893854975700378,1.5035593509674072,1.3804435729980469,1.5916757583618164,0.13865476846694946,0.2083386778831482,0.19413983821868896,0.20402945578098297,0.2548372447490692
#5,5,7,early,0.5767762064933777,0.7626982927322388,1.50925612449646,1.3812053203582764,1.590031385421753,0.13594523072242737,0.20579223334789276,0.19534707069396973,0.20517612993717194,0.2577393054962158
#5,6,8,early,0.577294111251831,0.7518281936645508,1.5149704217910767,1.3790993690490723,1.5898334980010986,0.1341135948896408,0.21235480904579163,0.19467857480049133,0.20439395308494568,0.25445908308029175
#5,7,9,middle,0.5748627185821533,0.7713136672973633,1.5204750299453735,1.3772761821746826,1.588693380355835,0.12739688158035278,0.21399331092834473,0.24594439566135406,0.20507308840751648,0.20759233832359314
#5,8,10,middle,0.5726211071014404,0.7644047737121582,1.5158007144927979,1.3789597749710083,1.5898760557174683,0.13389845192432404,0.21149305999279022,0.19455084204673767,0.20612964034080505,0.253928005695343
#5,9,11,middle,0.5692650079727173,0.7810952663421631,1.5147216320037842,1.378798007965088,1.5893464088439941,0.1331104338169098,0.2107439935207367,0.19392697513103485,0.2075115442276001,0.25470706820487976
#5,10,12,middle,0.5655032992362976,0.6646868586540222,1.523091197013855,1.3772265911102295,1.54315185546875,0.24312454462051392,0.21241217851638794,0.0735880583524704,0.209845170378685,0.26103007793426514
#5,11,13,middle,0.5613036155700684,0.7811739444732666,1.5200974941253662,1.3768842220306396,1.5973093509674072,0.2006167769432068,0.21241474151611328,0.23515787720680237,0.20775707066059113,0.14405350387096405
#5,12,14,middle,0.5601071119308472,0.7966183423995972,1.5143711566925049,1.376861810684204,1.593238115310669,0.24760499596595764,0.2105601727962494,0.1944921910762787,0.20831537246704102,0.13902726769447327
#5,13,15,late,0.5599882006645203,0.7572073340415955,1.5181145668029785,1.3769404888153076,1.5958185195922852,0.2439195066690445,0.2119666188955307,0.19243979454040527,0.20706509053707123,0.1446090191602707
#5,14,16,late,0.5584737658500671,0.779443621635437,1.514970302581787,1.3771584033966064,1.5964984893798828,0.24248585104942322,0.2095727175474167,0.19408079981803894,0.20841455459594727,0.14544610679149628
