Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
13,"[0.091, 0.101, 0.114, 0.133, 0.151, 0.17, 0.18822448979591902, 0.202, 0.218, 0.2352150145772595, 0.249, 0.263, 0.277, 0.306, 0.326, 0.356, 0.382, 0.41343265306122445, 0.4399616326530612, 0.502370612244898, 0.5558995918367348, 0.691, 0.792, 0.91, 0.992, 1.09, 1.156, 1.208, 1.28, 1.329, 1.383, 1.422, 1.46, 1.513, 1.5487895408163264, 1.593, 1.628, 1.662, 1.692, 1.729, 1.761, 1.788, 1.8234920634920633, 1.8475861224489796, 1.883, 1.91, 1.936, 1.966038775510204, 1.9876197636949513, 2.02]",1.2,25,-2.4,2.356,2.326
14,"[0.091, 0.099, 0.114, 0.132, 0.151, 0.171, 0.185, 0.202, 0.21844583987441138, 0.234, 0.248, 0.262, 0.28, 0.30607993197278915, 0.327, 0.353, 0.38204931972789097, 0.4119526530612243, 0.4489262166405023, 0.49537061224489803, 0.565, 0.701, 0.804, 0.898, 0.98849136577708, 1.0798415366146459, 1.153673469387755, 1.209, 1.279, 1.328, 1.388, 1.4280799319727888, 1.4677405247813413, 1.5081505102040818, 1.557, 1.5877582417582417, 1.629, 1.6612373177842563, 1.691, 1.727, 1.757, 1.785, 1.82, 1.855139634801289, 1.881, 1.91, 1.9343856068743284, 1.966, 1.9848250728862968, 2.018]",1.2,25,-2.4,2.356,2.327
15,"[0.093, 0.102, 0.115, 0.134, 0.156, 0.17083591836734702, 0.19, 0.204, 0.221, 0.235, 0.25, 0.265, 0.283917006802721, 0.3058945578231291, 0.32894857142857137, 0.357, 0.382, 0.415, 0.46026530612244904, 0.504, 0.5693386089129528, 0.7081309523809522, 0.804, 0.899, 0.9929623233908946, 1.0883122448979592, 1.154, 1.213, 1.28, 1.329, 1.386, 1.4314472789115646, 1.4740977891156462, 1.5116130612244898, 1.555, 1.591, 1.628, 1.66, 1.691, 1.726455782312925, 1.759, 1.788, 1.821, 1.856, 1.885, 1.907, 1.9370824489795917, 1.961, 1.987, 2.018]",1.2,25,-2.4,2.357,2.326
16,"[0.091, 0.10047230320699711, 0.114, 0.13298639455782305, 0.151, 0.169, 0.18480612244897965, 0.2028228571428573, 0.218, 0.234, 0.24878112244897965, 0.264, 0.2776319241982508, 0.3051598639455783, 0.327, 0.353, 0.382, 0.414, 0.44, 0.496, 0.559, 0.693, 0.7964178302900109, 0.904, 0.9892555102040815, 1.0791653061224489, 1.15, 1.229, 1.282595238095238, 1.326, 1.386, 1.4280799319727888, 1.4635673469387755, 1.51, 1.547, 1.5865187969924812, 1.63, 1.661, 1.691, 1.722, 1.758, 1.784, 1.8224586466165411, 1.853, 1.882479591836734, 1.906, 1.9370530612244894, 1.96, 1.986, 2.017]",1.2,25,-2.4,2.35,2.321
17,"[0.091, 0.10033061224489795, 0.113, 0.13246693877551027, 0.15, 0.16840489795918365, 0.185, 0.202, 0.217, 0.23436776343190344, 0.247, 0.2623437990580849, 0.276, 0.304, 0.32474060150375933, 0.35, 0.383, 0.4109013605442174, 0.44764975179260885, 0.498, 0.563, 0.681, 0.807, 0.895, 0.99049136577708, 1.093, 1.146, 1.206, 1.2755102040816326, 1.3217435190292333, 1.383056514913658, 1.4300259238830666, 1.4628602825745685, 1.5069013605442172, 1.543, 1.5893942857142858, 1.623, 1.6576389324960747, 1.6868880842659646, 1.721, 1.7556831364124594, 1.785, 1.8156971428571427, 1.851, 1.8802397959183672, 1.904344790547798, 1.933102040816326, 1.95625850340136, 1.9829058084772366, 2.013]",1.2,25,-2.4,2.352,2.328
18,"[0.092, 0.101, 0.11493795918367354, 0.133, 0.153, 0.174, 0.18980612244897965, 0.20431547619047627, 0.2198052950910094, 0.2371204081632653, 0.252, 0.265, 0.282, 0.309, 0.3306057142857142, 0.355, 0.386, 0.4179013605442174, 0.459, 0.5094876476906552, 0.569, 0.691, 0.8036615646258504, 0.919, 0.997, 1.102, 1.159, 1.225, 1.285, 1.3344191947049089, 1.393, 1.4331598639455776, 1.4689351311953354, 1.5163680052666229, 1.5538469387755103, 1.598, 1.635, 1.666, 1.697, 1.733, 1.761, 1.795, 1.83, 1.854, 1.886, 1.917, 1.944, 1.967, 1.9938250728862967, 2.025]",1.2,25,-2.4,2.358,2.326
19,"[0.092, 0.103, 0.115, 0.135, 0.152, 0.17140489795918362, 0.187, 0.20447004608294939, 0.22044583987441138, 0.2357573083287369, 0.251, 0.2651207942636515, 0.283312925170068, 0.30621315192743775, 0.329, 0.354, 0.383, 0.416, 0.4495819618169848, 0.507, 0.574, 0.7035328185328185, 0.806, 0.918, 1.001, 1.09, 1.1543197278911563, 1.2199478458049886, 1.289, 1.334, 1.389056514913658, 1.439, 1.474, 1.5149013605442172, 1.563, 1.594, 1.6318401360544215, 1.665, 1.698855442176871, 1.729230204081633, 1.764, 1.797, 1.83, 1.854, 1.885, 1.915, 1.944, 1.968, 1.994, 2.025]",1.2,25,-2.4,2.361,2.327
20,"[0.092, 0.10007653061224496, 0.117, 0.136, 0.1544829931972787, 0.173, 0.19, 0.205, 0.221, 0.2391627137341423, 0.25027040816326546, 0.269, 0.2835215419501133, 0.309, 0.33, 0.355, 0.388049319727891, 0.418, 0.459, 0.5030165816326531, 0.571, 0.704, 0.809949465500486, 0.92, 1.00049136577708, 1.1, 1.162, 1.216, 1.284, 1.334, 1.3961049562682217, 1.441, 1.4688602825745685, 1.518, 1.567451166180758, 1.601, 1.635, 1.6696389324960748, 1.7, 1.733, 1.768, 1.796, 1.834, 1.8567712137486572, 1.895, 1.919, 1.947, 1.971, 1.996, 2.027]",1.2,25,-2.4,2.364,2.325
2,"[0.004, 0.0060731554160125285, 0.008026991441737973, 0.010052666227781466, 0.013564046895353843, 0.01917055393586, 0.022771705292286355, 0.02775892857142859, 0.03383095879861388, 0.039405762304922105, 0.04513483965014566, 0.04968729427254765, 0.0576747188671386, 0.06343049672699272, 0.06790285714285729, 0.07565451895043744, 0.08512163265306118, 0.08921617535903244, 0.09569897959183671, 0.10291690962099119, 0.11225749023013455, 0.11990178571428577, 0.13059505907626198, 0.13875378538512165, 0.1516380236305045, 0.16398979591836702, 0.17724621461487808, 0.19851762523191105, 0.2097959183673469, 0.24167412771560212, 0.26918612244898005, 0.29924522712310714, 0.3224465306122444, 0.35878279883381897, 0.3822510204081611, 0.4211190476190471, 0.4494833512352311, 0.48022525991528664, 0.5175962099125364, 0.5508707482993199, 0.5832802721088434, 0.6065124103695533, 0.6457218045112788, 0.6706224489795927, 0.7006326530612234, 0.7360791836734688, 0.7623893877551018, 0.8354768089053799, 0.8781383219954636, 0.957]",7.2,25,-7.2,1.293,1.347
3,"[0.0, 0.0056769186547858865, 0.007137668626772646, 0.009833572865765939, 0.012214716872664497, 0.015235681369322018, 0.01919458946369252, 0.022725067385444837, 0.027901603498542257, 0.03280284944166345, 0.0392778143515471, 0.047149301825993604, 0.052857694429122845, 0.061071836734693775, 0.06973732718893996, 0.07640936374549794, 0.08288324632178459, 0.09335102040816337, 0.10108229098090851, 0.10928014842300555, 0.1168089795918368, 0.1252239382239382, 0.1356824869482676, 0.14414564007421138, 0.15596266799402672, 0.16650161117078427, 0.17844842801985655, 0.1908275181040158, 0.21503986710963444, 0.23207755102040764, 0.25947346938775484, 0.27936305048335114, 0.31067918367346936, 0.35357927786499105, 0.3940011031439601, 0.4127285714285712, 0.45845578231292466, 0.4925853061224488, 0.5230204081632649, 0.5585182599355532, 0.5994023323615151, 0.6209766763848398, 0.6605476190476188, 0.6915680272108845, 0.7232010204081633, 0.7655395408163262, 0.7907120181405898, 0.8383282312925168, 0.8825230934479056, 0.955]",7.2,25,-7.2,1.311,1.311
4,"[0.0, 0.006672152732060573, 0.00921000658327847, 0.011669445242885917, 0.013548825982005727, 0.016869387755102036, 0.020415544941380794, 0.02494571428571426, 0.029797584339858383, 0.03547413383958231, 0.04186762272476552, 0.04765836734693889, 0.055408714837286294, 0.0629081632653075, 0.06959183673469396, 0.07746938775510219, 0.08357369614512444, 0.09467243168453811, 0.10091124822021826, 0.10950625411454896, 0.11880408163265305, 0.12672142857142854, 0.13662965986394554, 0.1463038548752836, 0.15718707482993222, 0.1694759710335745, 0.1796961451247162, 0.19670184171229455, 0.21325096525096515, 0.23219591836734688, 0.25817224489795904, 0.28191621911922665, 0.32446938775510226, 0.35212376563528647, 0.39179591836734695, 0.42649350649350665, 0.4561746938775511, 0.49191510204081634, 0.516538775510204, 0.5519606413994169, 0.590933673469387, 0.6197026239067034, 0.6570892857142854, 0.6878231292516979, 0.7274579591836731, 0.7587474489795912, 0.7839856591285163, 0.8312199546485255, 0.8644992150706425, 0.926]",7.2,25,-7.2,1.27,1.266
5,"[0.004, 0.0062269193391642635, 0.008365862708719881, 0.01085143734913319, 0.01363802363050474, 0.01660482374768113, 0.01955468929144691, 0.025090379008746454, 0.030006279434850843, 0.03312925170068014, 0.03925979040264751, 0.047095376926280616, 0.05289469387755089, 0.059795918367346906, 0.06661776061776052, 0.07529509100937656, 0.08157448979591846, 0.09237948152233875, 0.09751020408163277, 0.10684100616990982, 0.11438023630504834, 0.12446031746031738, 0.1334418091560948, 0.14300816326530602, 0.15704897959183658, 0.165690612244898, 0.1786282798833819, 0.19555442176870746, 0.2107619047619048, 0.2306734693877548, 0.2562653061224489, 0.27629931972788907, 0.312517006802721, 0.3522008163265302, 0.3800042964554235, 0.4117951482479783, 0.4548881632653056, 0.4884050235478803, 0.51915840621963, 0.5523618312189738, 0.5913520408163256, 0.6155738295318127, 0.6555476190476188, 0.6787573696145129, 0.7202244897959185, 0.7552502685284643, 0.7779299503585219, 0.8213551020408161, 0.867157551020408, 0.924]",7.2,25,-7.2,1.243,1.237
6,"[0.004, 0.0047508055853920685, 0.006588435374149696, 0.0088383249403657, 0.010210474551266424, 0.014124271137026245, 0.01666141001855294, 0.01964285714285718, 0.024639255702280937, 0.0299330612244897, 0.0345043237634037, 0.04162217319360181, 0.04634693877551046, 0.055133877551020415, 0.059813186813186425, 0.06935276967930025, 0.07632266960838394, 0.08269387755102077, 0.09121488595438183, 0.0980993197278909, 0.10651161154116819, 0.11599428571428554, 0.12454317111459992, 0.13250362080316, 0.14651457725947523, 0.15942176870748273, 0.1712653061224489, 0.1819379425239483, 0.19880571428571422, 0.21236054421768724, 0.24562585034013593, 0.2646679035250462, 0.29917625231910966, 0.325821946169772, 0.36368738404452705, 0.3982268907563025, 0.4250382653061226, 0.46615816326530624, 0.5030349854227404, 0.5397265306122447, 0.5721805337519613, 0.6032612244897954, 0.6413095238095223, 0.6770374149659862, 0.7055758017492713, 0.7398034371643399, 0.7700374149659869, 0.8045596133190113, 0.8512166405023538, 0.907]",7.2,25,-7.2,1.226,1.216
7,"[0.003, 0.005006247396917977, 0.006865587614356069, 0.010203248646397298, 0.013148782093482485, 0.016854317111459915, 0.02188968560397125, 0.02832967032967018, 0.03651870748299308, 0.04452904238618535, 0.051588435374149796, 0.06116734693877556, 0.07191009376723663, 0.08123370638578013, 0.08960571428571433, 0.10023623995052564, 0.11233645890788746, 0.12207871720116595, 0.13289625850340125, 0.14463265306122444, 0.15767176870748278, 0.16972619047619025, 0.18623418367346928, 0.1990800627943481, 0.21671207942636517, 0.23938612244897955, 0.26870748299319724, 0.2988061224489796, 0.34161142857142857, 0.3835102040816327, 0.43352465986394556, 0.4785406080799666, 0.526467847516365, 0.5779240816326529, 0.6199336734693878, 0.6673542857142859, 0.7213804081632651, 0.762725947521866, 0.8087926530612244, 0.8502448979591837, 0.8979255377826804, 0.9448885400313968, 0.9913619047619043, 1.0405136054421762, 1.0842987755102034, 1.1281110204081632, 1.182028130170987, 1.2282258503401353, 1.2744727891156462, 1.329]",4.8,25,-7.2,1.527,1.502
8,"[0.0, 0.0047992196878751505, 0.008033877551020379, 0.01051103706788843, 0.015242700156985868, 0.020130333951762513, 0.025912801484229996, 0.0335410334346505, 0.04176953708312596, 0.0501697959183673, 0.05883755102040792, 0.06824344023323618, 0.07700276720857836, 0.0826122448979592, 0.09355428571428565, 0.10378492935635797, 0.11318689581095585, 0.12436862244897956, 0.13387148372862653, 0.14687689269256096, 0.1568388829215897, 0.1763523809523808, 0.18592803437164335, 0.20537727523441815, 0.22503437164339393, 0.25144557823129204, 0.28483673469387727, 0.32847124304267167, 0.36553714285714295, 0.40973177842565583, 0.46019109461966595, 0.5073129251700681, 0.5580340136054418, 0.5889081632653057, 0.6308643844634629, 0.6772995391705066, 0.7228605442176869, 0.7707363945578233, 0.814863945578231, 0.8520824489795917, 0.8972456268221574, 0.9451235827664396, 0.9728701298701296, 1.0241493018259933, 1.0680612244897958, 1.1096122448979593, 1.1620783673469386, 1.2026870748299316, 1.2541461224489794, 1.306]",4.8,25,-7.2,1.499,1.489
9,"[0.003, 0.0059137859225324016, 0.008019679300291644, 0.010757421150278413, 0.01564408163265314, 0.020453476305776624, 0.02745008273579705, 0.03397959183673481, 0.04244816326530609, 0.049998430141287575, 0.058528344671202014, 0.06582356813693235, 0.07467971678467303, 0.08279003139717428, 0.09498412698412695, 0.10614944042132991, 0.11450927643784782, 0.12381827016520904, 0.13436627282491945, 0.14574052478134117, 0.15815102040816334, 0.17425142857142856, 0.1931084854994628, 0.2089851576994433, 0.23408956916099774, 0.2611092824226465, 0.284231153685964, 0.32743764172335615, 0.3764761904761904, 0.41174829931972773, 0.4572557267805081, 0.5042267573696146, 0.553568027210884, 0.5862728249194412, 0.6266568405139833, 0.6711257142857142, 0.7159098639455782, 0.7640839517625232, 0.8074587755102042, 0.8461145996860286, 0.8869484425349085, 0.9291644657863145, 0.9789670329670332, 1.0173061224489794, 1.0682014483212638, 1.0976718367346938, 1.1411933404940922, 1.1925265306122446, 1.2421141753998897, 1.294]",4.8,25,-7.2,1.492,1.482
10,"[0.003, 0.005217068645640239, 0.007280912364946024, 0.010414827155352012, 0.015264647794601873, 0.020475102040816477, 0.026450082735797048, 0.03294285714285746, 0.040376326530612246, 0.047998367346939075, 0.05673469387755107, 0.06308843537415035, 0.07357584114726971, 0.08193811718235691, 0.09184353741496608, 0.10092403628117932, 0.1098983302411874, 0.12136076366030293, 0.13283739302172487, 0.14447931605074465, 0.1563651406508549, 0.17076020408163264, 0.19016489795918348, 0.2007798833819242, 0.22908956916099774, 0.2557910204081634, 0.2917210884353737, 0.31988858246001095, 0.3608301158301158, 0.4048741496598639, 0.4435221088435372, 0.500780045351474, 0.5514240362811789, 0.5921993720565147, 0.6288284202569916, 0.6674812030075185, 0.7182950910093766, 0.7601319241982507, 0.7998822605965465, 0.8394730320699709, 0.8834808163265305, 0.9275663265306119, 0.970502857142857, 1.0092244897959177, 1.0452602040816323, 1.0873159183673469, 1.1423061224489794, 1.177704081632653, 1.2343379591836732, 1.282]",4.8,25,-7.2,1.482,1.473
11,"[0.003, 0.005323238973008701, 0.007125850340135967, 0.01091061224489801, 0.015471788715486172, 0.019724646781789652, 0.02675510204081631, 0.03188095238095249, 0.03940761169332592, 0.04784734693877559, 0.0571220408163265, 0.06346143203043926, 0.07202040816326487, 0.08170085929108487, 0.09032330827067667, 0.10030612244897964, 0.10886880466472279, 0.1204393125671322, 0.13096670247046172, 0.14237010479867615, 0.15270800627943473, 0.16868907563025198, 0.1867379591836731, 0.20190938775510206, 0.21737414965986307, 0.2508173220507714, 0.274751020408163, 0.32541950113378665, 0.35184126984126946, 0.40031632653061205, 0.44690448979591824, 0.49430530612244883, 0.51697827518104, 0.58554693877551, 0.6228911564625844, 0.6612742857142856, 0.7200446669233731, 0.7521563079777365, 0.7960578231292518, 0.8297518367346941, 0.8757583243823844, 0.9187431972789112, 0.9663796992481203, 1.0023724489795915, 1.0423707482993194, 1.0824977324263036, 1.1251441737985517, 1.1742994897959182, 1.2214456701599559, 1.267]",4.8,25,-7.2,1.47,1.459
12,"[0.0, 0.006400921658986158, 0.00904358353510905, 0.01155212355212363, 0.015413265306122382, 0.018225974025974017, 0.021406015037593904, 0.025736842105263072, 0.030953667953668093, 0.03609183673469391, 0.04220571428571446, 0.04646843853820591, 0.05527551020408159, 0.058613899613899546, 0.06398181818181814, 0.07236734693877547, 0.07853142857142864, 0.0853782696177063, 0.09311640211640204, 0.10005102040816322, 0.1074147465437788, 0.11558823529411758, 0.12291558441558444, 0.1331828571428572, 0.14525249169435225, 0.15409523809523756, 0.16681714285714283, 0.1816190476190475, 0.19933333333333333, 0.22343877551020405, 0.2455019305019303, 0.2627380952380941, 0.2957669172932328, 0.32090476190476164, 0.3546679536679536, 0.38453846153846144, 0.41446031746031736, 0.44786428571428566, 0.47930357142857155, 0.5029142857142864, 0.5402952380952385, 0.5681085714285714, 0.5961111111111098, 0.6272857142857131, 0.6567738095238094, 0.685071428571428, 0.7148412698412695, 0.7406357142857142, 0.7747380952380948, 0.825]",7.2,25,-7.2,1.115,1.127
13,"[0.004, 0.006402896642527975, 0.008141796978531587, 0.01003094140882157, 0.013166724316845346, 0.016921282798833738, 0.018836265540699015, 0.024266233766233783, 0.02755587949465485, 0.03206985871271587, 0.03781721384205859, 0.04543102040816319, 0.050468071099407374, 0.056695335276967664, 0.062142857142857034, 0.06783527696792994, 0.07411953352769647, 0.08200827357970207, 0.08945936920222629, 0.09728748890860682, 0.10384734693877523, 0.11192481203007514, 0.12258600583090282, 0.13020768307322914, 0.14146001103143951, 0.14936734693877507, 0.16055755102040803, 0.17507482993197301, 0.19365966386554617, 0.20712310730743888, 0.22607755102040805, 0.2588945578231287, 0.28139115646258445, 0.31670294784580505, 0.35095673469387717, 0.37729142857142833, 0.39606122448979586, 0.4414149659863933, 0.46754994629430674, 0.48886734693877554, 0.5324557823129237, 0.5658867676102692, 0.5908857142857143, 0.6234339419978512, 0.6533673469387732, 0.6811802721088437, 0.7087164723032068, 0.7406802721088416, 0.778926216640502, 0.825]",7.2,25,-7.2,1.11,1.104
14,"[0.004, 0.006057236687778522, 0.007907576823833074, 0.009757916959887437, 0.013101207830070807, 0.015457959183673584, 0.01977221856484533, 0.0235857142857143, 0.027291280148422987, 0.032600661886376336, 0.037816326530612114, 0.04291514500537056, 0.04843510204081639, 0.05516909620991259, 0.060555984555984606, 0.06610775510204119, 0.07341690962099127, 0.07913956550362078, 0.08818466096115855, 0.09457295918367362, 0.10319980250164586, 0.11053667953667931, 0.11742549095109746, 0.12862307371928364, 0.13872959183673458, 0.1472195918367347, 0.16295578231292518, 0.16994034536891686, 0.1894428571428572, 0.20149045424621465, 0.22705387755102044, 0.25040918367346926, 0.2789464975179258, 0.3054302721088438, 0.34121986907970747, 0.3701714285714286, 0.3979081632653053, 0.4230935374149661, 0.4618979591836732, 0.4801491045397746, 0.5216636734693879, 0.5532832653061226, 0.5800952380952382, 0.6041768707482985, 0.6348163265306122, 0.6689324960753517, 0.6867997793712078, 0.7281015306122449, 0.7585425170068024, 0.811]",7.2,25,-7.2,1.082,1.078
15,"[0.004, 0.005794104308389906, 0.007152732060566111, 0.00890980908492416, 0.012675039246467823, 0.015018201875344677, 0.017776326530612275, 0.02443809523809513, 0.027155102040816326, 0.02992297564186953, 0.03622448979591836, 0.0426465306122447, 0.047105306122448905, 0.05253935860058288, 0.05917050691244239, 0.06454904542462138, 0.07137519623233905, 0.07819918367346926, 0.08666685052399323, 0.09274795918367343, 0.10045551020408149, 0.10748688046647213, 0.11564017185821696, 0.1257518367346938, 0.13621938775510195, 0.14356122448979536, 0.1580170068027209, 0.16950693877551018, 0.18557142857142844, 0.19972035300606727, 0.2208032653061225, 0.24663303812090898, 0.2726008163265306, 0.3022074829931968, 0.32263836734693857, 0.36085714285714304, 0.38117795918367353, 0.4165808477237052, 0.44907673469387743, 0.48627551020408266, 0.5127777164920022, 0.545449795918367, 0.5678241758241753, 0.6034659863945573, 0.6207244897959185, 0.6632211803640377, 0.6914659863945577, 0.7199638932496076, 0.7502831632653059, 0.786]",7.2,25,-7.2,1.075,1.066
