0,1,2,3,4
0.30835643,0.21598697,0.048778247,0.20904292,0.2178354
0.29301247,0.21519768,0.073221125,0.21162122,0.2069475
0.28120196,0.213577,0.09065148,0.21309495,0.20147465
0.3008631,0.21667737,0.07174863,0.21295503,0.19775589
0.28696,0.2164822,0.08579658,0.213944,0.1968172
0.31301504,0.21751507,0.0649905,0.21366069,0.19081871
0.27150252,0.21543618,0.10468047,0.21416663,0.19421421
0.26828632,0.21504694,0.10885502,0.21599987,0.19181189
0.27072975,0.21799403,0.105209395,0.2155434,0.19052345
0.27059776,0.21929012,0.103478685,0.21584255,0.19079092
0.26634204,0.22003295,0.11018426,0.21780236,0.18563841
0.24134383,0.21847752,0.13579077,0.21857332,0.18581459
0.25459552,0.22152333,0.1186357,0.21917574,0.18606973
0.2393945,0.21935089,0.13763689,0.21943884,0.18417887
0.25969613,0.22239423,0.11510895,0.2206366,0.18216413
0.23354942,0.21653555,0.14474101,0.22018716,0.18498689
0.24465457,0.2187182,0.13077126,0.22120847,0.18464752
0.252089,0.22061233,0.12463395,0.22273287,0.1799318
0.24363178,0.2206081,0.1295084,0.22083406,0.18541765
0.26302266,0.21000305,0.07846137,0.21534467,0.23316823
0.24258536,0.21029395,0.10108125,0.21578766,0.2302518
0.23905963,0.21047792,0.110965684,0.21672933,0.22276743
0.24012774,0.20461355,0.11802041,0.21735275,0.21988556
0.24125844,0.21114302,0.10910945,0.2182205,0.22026859
0.25001037,0.20939918,0.102001674,0.21682525,0.2217636
0.21813461,0.2037826,0.14063552,0.21816139,0.21928589
0.22895536,0.20763688,0.12583882,0.21821392,0.21935502
0.22305179,0.2038913,0.13322271,0.21819493,0.22163923
0.21320137,0.20158249,0.15199883,0.21909186,0.21412545
0.23429558,0.21085179,0.112819836,0.21883719,0.22319558
0.20297842,0.2041517,0.16140166,0.21879412,0.2126741
0.22638729,0.21057169,0.12650299,0.21971473,0.21682332
0.21092921,0.2013822,0.15069614,0.2181435,0.21884893
0.20882046,0.20188564,0.14994478,0.21827912,0.22106999
0.22343476,0.21084496,0.12841,0.21998537,0.21732493
0.2241583,0.20602956,0.13179207,0.22011146,0.21790859
0.21937785,0.20865768,0.12975305,0.218829,0.22338244
0.20489216,0.20313099,0.15592769,0.21942784,0.21662131
0.2855172,0.23799479,0.025946302,0.2134873,0.23705444
0.2954374,0.22816512,0.031574015,0.21394277,0.23088074
0.27431983,0.21301228,0.06315796,0.21325752,0.23625237
0.25463313,0.21776712,0.08249549,0.21651296,0.22859132
0.27503043,0.21723436,0.06741015,0.21791488,0.22241014
0.28983393,0.21624802,0.05396607,0.21732557,0.22262645
