Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
18,"[0.101, 0.114, 0.13222108843537395, 0.1534595918367347, 0.16897108843537395, 0.184, 0.201, 0.21269047619047624, 0.229, 0.245, 0.259, 0.273, 0.293, 0.314, 0.33312030075187976, 0.37, 0.398, 0.432, 0.47379755102040805, 0.5473002915451889, 0.6438506122448978, 0.7584962406015037, 0.855, 0.941, 1.0462328931572629, 1.125, 1.1912494331065755, 1.251, 1.3050952380952374, 1.3513206997084546, 1.4002725477287687, 1.443, 1.486, 1.5181355102040814, 1.556, 1.585, 1.624, 1.65673083287369, 1.6972464678178958, 1.7236546938775508, 1.7561768707482992, 1.785, 1.8126753246753249, 1.8421208163265304, 1.8694873469387754, 1.896, 1.918, 1.942889455782313, 1.973910518053375, 2.0]",1.2,25,-2.4,2.291,2.298
19,"[0.101, 0.114, 0.13422843976300208, 0.154, 0.17027175080558554, 0.18447905477980667, 0.202, 0.21614935064935076, 0.231, 0.246, 0.259311817750356, 0.278, 0.295, 0.311, 0.33497321428571425, 0.37, 0.405, 0.443, 0.473, 0.546, 0.6609693877551018, 0.753, 0.845, 0.9557188208616778, 1.032844583987441, 1.121734693877551, 1.182, 1.2344790547798068, 1.3002471042471042, 1.3455184776613347, 1.3905289795918367, 1.4381054421768704, 1.472, 1.5162138775510203, 1.552, 1.5768685714285713, 1.6221387755102041, 1.654, 1.689, 1.716, 1.746, 1.777, 1.80722619047619, 1.83428885400314, 1.864, 1.888, 1.912075102040816, 1.936, 1.967, 1.993]",1.2,25,-2.4,2.281,2.296
20,"[0.1, 0.11537701396348025, 0.13340702947845795, 0.15162244897959146, 0.169, 0.183, 0.203, 0.212, 0.23, 0.244, 0.25752409900130263, 0.274, 0.293, 0.3085853920515573, 0.341, 0.368, 0.396, 0.4328764172335599, 0.478, 0.534, 0.6226887755102039, 0.747, 0.849, 0.947, 1.044, 1.122, 1.1808741496598636, 1.245, 1.291, 1.335, 1.399, 1.4354752953813104, 1.4732471655328796, 1.517, 1.555, 1.579, 1.62, 1.649, 1.691128163265306, 1.717, 1.747, 1.78, 1.805, 1.836, 1.864, 1.891, 1.921, 1.942, 1.97, 1.994]",1.2,25,-2.4,2.281,2.294
2,"[0.004, 0.0053837309571715865, 0.006823799942512181, 0.009092495062541136, 0.01074160631994735, 0.013560753532182002, 0.016607808340727573, 0.0201873840445269, 0.025301384839650064, 0.028834960070984843, 0.03269795918367339, 0.03949761181068164, 0.04512508229098075, 0.0528639455782312, 0.06242857142857127, 0.06863367346938759, 0.07858343337334911, 0.08474543501611168, 0.09741982507288628, 0.10569573283858974, 0.11449536178107607, 0.12601298701298705, 0.13908163265306106, 0.14925117739403398, 0.16125671321160032, 0.17341469387755076, 0.1908639455782312, 0.2042222835079977, 0.23706857142857118, 0.25257308328736877, 0.28846938775510145, 0.33348828420257, 0.3588830667402093, 0.40516640502354734, 0.4457421150278293, 0.48914577259475195, 0.5292726530612244, 0.5652073469387753, 0.6110255102040817, 0.6460847723704868, 0.6791632653061219, 0.7266712018140584, 0.755782857142857, 0.8094662480376765, 0.8529125364431486, 0.9109690585911786, 0.9654612244897959, 1.0390005515719798, 1.1104591836734687, 1.196]",7.2,25,-7.2,1.467,1.486
3,"[0.004, 0.005407129940583824, 0.007037524687294265, 0.00930906260809407, 0.012190748299319728, 0.014584633853541393, 0.017244897959183658, 0.019264550264550172, 0.022382927364494144, 0.02523113431419071, 0.029693027210884307, 0.033616741611898926, 0.03629291716686667, 0.041884897959183584, 0.04835579514824775, 0.0545989171178673, 0.06191046741277145, 0.0713601765030335, 0.0810521541950111, 0.09071955233706355, 0.10153330766268764, 0.10959270516717312, 0.12323221180364029, 0.1331218974076118, 0.14412376563528617, 0.16045351473922922, 0.17033959183673425, 0.18383278472679385, 0.204622857142857, 0.224938775510204, 0.25070309414088204, 0.28170172684458367, 0.3173292260300347, 0.36096398559423754, 0.40500784929356354, 0.45074857142857144, 0.4903029001074111, 0.5503401360544213, 0.5862953813104184, 0.6300739106453392, 0.6687942176870744, 0.7120693877551016, 0.749748571428571, 0.7899495166487646, 0.8349092970521531, 0.8937381676074685, 0.9432909809084923, 1.0130434496379193, 1.0758281764318625, 1.145]",7.2,25,-7.2,1.457,1.447
4,"[0.003, 0.0051483965014577065, 0.006711078717201214, 0.009300219261258272, 0.011116982507288625, 0.013121193092621589, 0.016039280228220335, 0.01970607553366179, 0.022106292517006767, 0.0254663945578232, 0.028758561051539226, 0.033688046647230324, 0.03706612244897948, 0.043680785521755895, 0.048062111801242174, 0.05455989352262637, 0.06504914618908789, 0.0724642857142857, 0.07945029624753128, 0.08948220218319873, 0.10018040816326544, 0.10965637065637063, 0.1224512471655325, 0.13040078158923135, 0.14418722271517306, 0.156476335214937, 0.1712683982683982, 0.18237066919791173, 0.1998435374149659, 0.2220784103114928, 0.24627210884353684, 0.2805497037524687, 0.3156707115278543, 0.3547679914070889, 0.39836394557823107, 0.44346428571428564, 0.4907456268221573, 0.5338677551020407, 0.5726371882086164, 0.6147648979591839, 0.6621208163265304, 0.692908163265306, 0.7335357142857144, 0.7700612244897955, 0.8221179138321986, 0.8669159183673463, 0.9263906705539361, 0.9782721088435367, 1.0354030612244898, 1.11]",7.2,25,-7.2,1.418,1.405
5,"[0.004, 0.00590365876080162, 0.007700103770321669, 0.009954648526077171, 0.012181243926141972, 0.015361177028951147, 0.017641399416909613, 0.020340336134453862, 0.023491651205937013, 0.02734933973589441, 0.031276033490319204, 0.036068466096115845, 0.0402714760322735, 0.04554081632653086, 0.05173376623376627, 0.05966425279789336, 0.0671779591836736, 0.07736734693877664, 0.08306268221574355, 0.09354928354320449, 0.1015023547880691, 0.11172350230414774, 0.12206780776826869, 0.13494984434451754, 0.14701387755102033, 0.15430241187384078, 0.17199814471243074, 0.18860408163265313, 0.19771428571428584, 0.22718117451062078, 0.2497653061224494, 0.28549854227405336, 0.32046458583433374, 0.368392464678179, 0.396683673469388, 0.4475510204081635, 0.49052081632653094, 0.5280136054421773, 0.5680859291084855, 0.6079620991253647, 0.6482337063857805, 0.6817330612244895, 0.7245907335907334, 0.7638865306122447, 0.8015261756876664, 0.8404641211323242, 0.8971632653061229, 0.9348212906784339, 0.9965646258503437, 1.058]",7.2,25,-7.2,1.391,1.376
6,"[0.0, 0.006080855199222524, 0.008051870748299285, 0.010223786066150674, 0.01259952904238621, 0.01498210361067506, 0.016981049562682222, 0.02011981566820273, 0.023322328931572697, 0.02731651205936929, 0.02968897959183672, 0.03505612244897956, 0.040104798676227134, 0.046022959183673676, 0.05310559006211183, 0.061059766763848396, 0.06880639823496959, 0.07558309037900857, 0.08436897959183691, 0.09348538334252607, 0.1034677551020409, 0.11229761904761897, 0.12272448979591825, 0.13204866562009412, 0.1447181936604429, 0.15270748299319714, 0.1699493877551018, 0.1860680272108843, 0.20421428571428574, 0.22651900070372977, 0.253041632653061, 0.2866997851772287, 0.32596414782129046, 0.36600907029478463, 0.4045795918367347, 0.4413594470046082, 0.4877270408163263, 0.5254274973147155, 0.5563005565862709, 0.5931822157434399, 0.6395436734693875, 0.672698587127158, 0.7119861751152069, 0.7419118075801748, 0.7766698679471786, 0.830755102040817, 0.8776961451247164, 0.9038689581095595, 0.9727233560090691, 1.024]",7.2,25,-7.2,1.345,1.331
7,"[0.021, 0.0255946196660482, 0.03, 0.038, 0.04499193165638342, 0.058, 0.07203498542274041, 0.08192571428571431, 0.09562989520132371, 0.1068481252966302, 0.119, 0.131, 0.147, 0.157, 0.1742239382239382, 0.19113627386438442, 0.2048644897959183, 0.224, 0.24228911564625846, 0.2736232339089479, 0.2953306122448979, 0.34172527472527475, 0.38450706436420695, 0.449, 0.526, 0.5828979591836735, 0.6562942725477288, 0.705, 0.806, 0.8758807733619761, 0.953, 1.0244217687074828, 1.0876433941997852, 1.136, 1.191, 1.2328796992481201, 1.2870988184747583, 1.3136016326530613, 1.366128163265306, 1.3931346938775508, 1.436, 1.4666352863726135, 1.4958663594470047, 1.5252323390894815, 1.5584873469387752, 1.5864703153988866, 1.612, 1.64726295133438, 1.6736122448979585, 1.701]",2.4,25,-7.2,1.815,1.793
8,"[0.009, 0.012445657332700527, 0.018053061224489773, 0.024939591836734644, 0.032466122448979444, 0.04245772594752181, 0.057075353218210126, 0.065, 0.07993224489795907, 0.09130998345284054, 0.103, 0.116, 0.129, 0.1408555729984298, 0.15433142857142856, 0.17415087463556844, 0.18884601113172536, 0.20826420297848858, 0.232, 0.25442642320085906, 0.295223386651958, 0.32933673469387753, 0.3678313641245971, 0.4301258503401358, 0.506, 0.57, 0.6402185374149658, 0.709368163265306, 0.784405529953917, 0.8553462804476628, 0.94, 1.006, 1.076643394199785, 1.1301355102040813, 1.175, 1.217, 1.266283215326947, 1.292, 1.3460728200371057, 1.3738614393125668, 1.411, 1.4455477551020408, 1.4764792626728112, 1.5060736684917868, 1.54, 1.56901387755102, 1.5940604081632652, 1.6275064247921391, 1.6546122448979583, 1.681]",2.4,25,-7.2,1.794,1.802
9,"[0.013, 0.018, 0.02308454810495652, 0.030625850340136082, 0.04013265306122447, 0.052, 0.064, 0.07443778801843319, 0.086, 0.10104846938775523, 0.113, 0.125, 0.139, 0.1498911564625851, 0.16479406307977734, 0.18368759811616944, 0.2026987755102042, 0.22395306122449002, 0.2532530612244897, 0.276, 0.3102767346938775, 0.348, 0.41129251700680247, 0.4722266380236303, 0.54, 0.6, 0.6683701047986762, 0.74, 0.7995714285714286, 0.8674234693877547, 0.971, 1.0249911748483176, 1.096, 1.143250413678985, 1.1947551020408163, 1.2393942857142857, 1.283380674718867, 1.312, 1.364, 1.3973524544953115, 1.4304550468836184, 1.4612438238453278, 1.4916971428571428, 1.520401883830455, 1.5551554160125585, 1.586, 1.6104297719087635, 1.6439605442176868, 1.6711469387755105, 1.693]",2.4,25,-7.2,1.812,1.817
10,"[0.015, 0.019482993197278906, 0.024743673469387814, 0.03317830290010749, 0.0433678107606679, 0.052525241675617514, 0.06662925170068051, 0.07647321428571423, 0.092, 0.10170711527854387, 0.11591326530612253, 0.12944812925170063, 0.142, 0.15394557823129254, 0.16692285714285718, 0.1875659128516271, 0.20597052154195036, 0.2274662480376767, 0.25620408163265296, 0.2793401360544217, 0.30185992578849724, 0.352, 0.38866040816326525, 0.459, 0.531, 0.5903998896856039, 0.6673423469387755, 0.741248299319728, 0.8381038961038961, 0.8816156462585033, 0.9699102040816322, 1.0349883381924196, 1.1079591836734692, 1.1467127158555728, 1.2040204081632644, 1.342, 1.362, 1.3767779591836733, 1.406, 1.428, 1.4534263038548754, 1.4833563579277866, 1.504158163265306, 1.5332089795918364, 1.551, 1.5823899033297528, 1.604104489795918, 1.629, 1.6604881632653061, 1.685]",2.4,25,-7.2,1.793,1.836
11,"[0.014, 0.018108087679516223, 0.024513469387755192, 0.031, 0.04128847214561499, 0.05188265306122465, 0.06383965014577264, 0.077, 0.08869557823129273, 0.10243804664723025, 0.114, 0.12850850340136047, 0.14151406508549358, 0.1533854875283447, 0.16958892128279882, 0.18667102040816336, 0.208, 0.228, 0.251, 0.27920408163265314, 0.317, 0.3506514285714285, 0.393, 0.4621726844583983, 0.5267389903329753, 0.589, 0.674, 0.7454718367346939, 0.8126165413533833, 0.891, 0.9673820408163264, 1.03, 1.09656462585034, 1.1542922448979591, 1.1996020408163266, 1.242, 1.2852024489795917, 1.3277191836734694, 1.3676392128279882, 1.399, 1.439, 1.4702810047095765, 1.5006628571428569, 1.53, 1.564, 1.5920530612244894, 1.6211726844583985, 1.641979081632653, 1.6699632653061223, 1.698]",2.4,25,-7.2,1.816,1.82
12,"[0.0, 0.004642242439144343, 0.006696232339089477, 0.00950853810912121, 0.012090520078999271, 0.015842149104539707, 0.019211029092488067, 0.023964285714285636, 0.029885450954575312, 0.03554875283446714, 0.0429752953813103, 0.050720845481049506, 0.06163945578231276, 0.06861959183673468, 0.0809285714285713, 0.09234825543120471, 0.1021594043022612, 0.11283958234456569, 0.12634040816326506, 0.13813632653061217, 0.1524070601213458, 0.16478571428571456, 0.18240274885464378, 0.19783894098179805, 0.22573080660835737, 0.2513328100470955, 0.2725953104646114, 0.3182721088435375, 0.3609387755102039, 0.407755102040816, 0.4554502962475309, 0.5124024943310657, 0.5545996860282576, 0.6077865416436845, 0.653568163265306, 0.7040902255639094, 0.747768221574344, 0.8143605442176864, 0.851568027210884, 0.8929952904238617, 0.9407845804988659, 0.9931020408163267, 1.0440428571428568, 1.088483265306122, 1.1305787755102037, 1.1785761746559085, 1.221241632653061, 1.2851411564625845, 1.3380289115646253, 1.378]",4.8,25,-7.2,1.583,1.595
13,"[0.009, 0.010983265306122425, 0.013779460171165232, 0.016374635568513117, 0.019217687074829782, 0.022508549365692205, 0.026768916797488204, 0.030716836734693848, 0.0367089618456078, 0.04209877551020399, 0.05034298880842654, 0.05873535220539823, 0.0668385568513119, 0.07824655267512402, 0.08948351648351627, 0.10172704081632637, 0.11123224489795915, 0.12278356605800209, 0.1360605661619484, 0.14605800214822753, 0.16300947521865874, 0.1757252747252745, 0.1911993720565147, 0.20774125364431484, 0.22959346938775474, 0.258360544217687, 0.2837633756205184, 0.3202621664050237, 0.3685023041474653, 0.41494104308390023, 0.46097021511307223, 0.5184460641399412, 0.565929499072356, 0.6154195011337864, 0.665177054605626, 0.7079523809523808, 0.7615951020408162, 0.8123401360544213, 0.8585681632653059, 0.9043833819241981, 0.9519076773566564, 0.9945276967930026, 1.0427380952380947, 1.0889495166487646, 1.1374146938775505, 1.1823877551020405, 1.2311804081632653, 1.2767749586321013, 1.3439766763848389, 1.397]",4.8,25,-7.2,1.589,1.576
14,"[0.005, 0.006194255479969751, 0.008499012508229101, 0.010749387755102004, 0.013878775510204052, 0.01707815892314368, 0.021335635792778633, 0.02489795918367341, 0.02992419825072873, 0.03493546607832324, 0.043043449637919694, 0.050726757369614295, 0.05903401360544201, 0.06911930926216626, 0.07744023323615153, 0.08884163265306093, 0.1011096938775508, 0.11291918367346937, 0.12429373177842558, 0.1352567478604344, 0.14946993932708197, 0.1629831932773109, 0.1754865306122449, 0.19462620837808783, 0.21660105332455554, 0.2392590266875979, 0.2682936142198815, 0.30147278911564573, 0.35527472527472514, 0.38390379008746356, 0.44489431486880465, 0.48904081632653035, 0.550046382189239, 0.5908195918367345, 0.6406632653061224, 0.6918571428571425, 0.7336273864384463, 0.7891972789115637, 0.8426091051805337, 0.891425170068027, 0.9414875283446712, 0.9873940345368916, 1.0308520408163262, 1.0768602825745686, 1.1277959183673465, 1.1797926960257787, 1.2211118367346938, 1.2659786641929496, 1.3347551020408173, 1.388]",4.8,25,-7.2,1.577,1.571
15,"[0.0, 0.005667568232112116, 0.007306917572223625, 0.009745556287031009, 0.01311665747380036, 0.014920816326530646, 0.01924768089053798, 0.02273177842565596, 0.02911389071757719, 0.03367215273206058, 0.041295068027210904, 0.0476889134031991, 0.05639988968560394, 0.06540765306122448, 0.07620077220077237, 0.0867602040816328, 0.09484221005475357, 0.10882787832113976, 0.12046775510204054, 0.1309591836734688, 0.14491192266380223, 0.16013533834586471, 0.17133197278911572, 0.1904067055393585, 0.20927715602369956, 0.23449441663457835, 0.26292498621070043, 0.29652319109461966, 0.33089714285714283, 0.37686045228902365, 0.436557944606414, 0.49551177394034523, 0.5361638168781026, 0.5881028911564624, 0.6344427001569856, 0.6801904761904759, 0.7204978821717364, 0.7709591836734693, 0.8293110865968009, 0.8744367346938774, 0.9175751391465681, 0.9686187755102039, 1.0092857142857141, 1.055397422126745, 1.1086091051805333, 1.1525612244897954, 1.203426365140651, 1.2720039079461571, 1.3159372056514906, 1.369]",4.8,25,-7.2,1.563,1.551
