Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
12,"[0.091, 0.10452653061224497, 0.12114739229024937, 0.138, 0.15346612244897945, 0.168, 0.185, 0.1956254826254826, 0.211, 0.224, 0.24, 0.2518718367346937, 0.27, 0.2856870748299314, 0.303818401937046, 0.337, 0.3638644897959183, 0.4062359693877549, 0.43528911564625844, 0.5126232339089479, 0.5851192266380236, 0.7292698412698413, 0.813, 0.9272702040816326, 1.021, 1.1, 1.169, 1.225, 1.2830300751879697, 1.3232074829931972, 1.381, 1.4198209647495361, 1.47, 1.5001783029001072, 1.54, 1.568, 1.607, 1.646, 1.6802464678178957, 1.706, 1.74, 1.772, 1.799, 1.835, 1.857, 1.8810123906705538, 1.905, 1.93, 1.962, 1.987]",1.2,25,-2.4,2.282,2.293
13,"[0.089, 0.105, 0.12114739229024937, 0.13888383045525896, 0.153, 0.16898587127158543, 0.185, 0.1977936507936508, 0.212, 0.22663718820861664, 0.239, 0.25254227405247764, 0.268, 0.2854448979591835, 0.31, 0.337, 0.365, 0.397, 0.432, 0.493, 0.581, 0.736, 0.8145070643642068, 0.93, 1.026, 1.098, 1.185, 1.23, 1.29, 1.3374522890237175, 1.389, 1.425, 1.469, 1.501, 1.543, 1.58, 1.61, 1.6461700680272107, 1.683, 1.707, 1.7400884353741495, 1.771, 1.799, 1.827, 1.8583930217248188, 1.885, 1.9091161695447407, 1.933, 1.964, 1.985]",1.2,25,-2.4,2.284,2.292
14,"[0.088, 0.102, 0.12057306122448964, 0.13688383045525895, 0.152, 0.164, 0.183, 0.194, 0.209, 0.223, 0.23747959183673475, 0.24987183673469374, 0.269, 0.283, 0.301911051212938, 0.335, 0.363, 0.39644439816743016, 0.434, 0.488, 0.577, 0.7302698412698413, 0.8110845481049559, 0.913, 1.0271530612244888, 1.1042032653061225, 1.1752185374149657, 1.2254975179260894, 1.279, 1.335, 1.378, 1.421, 1.456, 1.502, 1.5402959183673468, 1.5773456221198154, 1.615312925170068, 1.642, 1.677, 1.701, 1.7360442176870747, 1.769, 1.7945714285714285, 1.8290736684917868, 1.853, 1.879, 1.902, 1.929, 1.958910518053375, 1.98]",1.2,25,-2.4,2.276,2.289
15,"[0.088, 0.103, 0.12, 0.137, 0.152, 0.166, 0.185, 0.19338095238095204, 0.211, 0.224, 0.237, 0.25054227405247764, 0.27, 0.281, 0.308, 0.334, 0.361, 0.394, 0.447, 0.508, 0.5873775510204079, 0.721, 0.8145070643642068, 0.929, 1.023, 1.096, 1.174, 1.2244929356357928, 1.285, 1.318, 1.3826759183673467, 1.42, 1.455, 1.503, 1.5407959183673468, 1.57559693877551, 1.609, 1.642, 1.674, 1.71, 1.7390442176870748, 1.7661302982731555, 1.7935942857142857, 1.824, 1.846, 1.876, 1.909215743440233, 1.9252740524781342, 1.958, 1.983]",1.2,25,-2.4,2.273,2.288
16,"[0.088, 0.102, 0.116, 0.13688383045525895, 0.15294217687074785, 0.165, 0.18151918367346923, 0.193, 0.211, 0.223, 0.237, 0.251, 0.267, 0.2805853920515573, 0.301, 0.33270408163265286, 0.35843537414965954, 0.39490731292516995, 0.4315388858246001, 0.492, 0.5838221574344021, 0.7241156462585034, 0.808, 0.9236503401360544, 0.99, 1.098, 1.1644370748299318, 1.223, 1.284396825396825, 1.334, 1.377, 1.4172024489795918, 1.4646224489795918, 1.505, 1.538, 1.5646685714285713, 1.609312925170068, 1.6321700680272107, 1.675, 1.7060910093767234, 1.734, 1.7680891514500539, 1.796, 1.819, 1.851, 1.8780231292517002, 1.8991161695447407, 1.924, 1.957, 1.981]",1.2,25,-2.4,2.272,2.287
17,"[0.088, 0.102, 0.123, 0.137, 0.153, 0.167, 0.182, 0.193, 0.21, 0.22424860853432277, 0.23735969387755107, 0.25, 0.2668866213151927, 0.282, 0.30274285714285715, 0.336, 0.3609823747680891, 0.39490731292516995, 0.44, 0.48862323390894785, 0.581, 0.717, 0.81, 0.918, 1.02, 1.093, 1.17, 1.22, 1.285, 1.3314522890237175, 1.378, 1.42, 1.463478806907378, 1.506, 1.5422959183673468, 1.565, 1.611, 1.6336016326530611, 1.6791686358754023, 1.708, 1.736, 1.771, 1.798050193050193, 1.824, 1.8533292884721455, 1.88, 1.90081936604429, 1.934, 1.959, 1.98]",1.2,25,-2.4,2.274,2.287
18,"[0.09, 0.105, 0.121, 0.136, 0.15298072562358261, 0.16633727175080557, 0.185, 0.1939257142857143, 0.209, 0.2232878625134264, 0.236, 0.25, 0.266, 0.282, 0.30274285714285715, 0.338, 0.36, 0.39431533903884125, 0.44457823129251683, 0.498, 0.608, 0.714, 0.8096627282491943, 0.913, 1.019, 1.098, 1.1654370748299316, 1.224058309037901, 1.285, 1.319, 1.3823767660910513, 1.422, 1.45, 1.501, 1.539, 1.57, 1.605, 1.641, 1.6771686358754023, 1.7038614393125666, 1.734, 1.764, 1.793, 1.822, 1.853, 1.879019274376417, 1.903, 1.9277209045780475, 1.958, 1.984]",1.2,25,-2.4,2.273,2.287
19,"[0.089, 0.102, 0.12, 0.136, 0.152, 0.167, 0.18, 0.193, 0.211, 0.225, 0.236, 0.24977842565597663, 0.26691836734693875, 0.28, 0.303, 0.3314693877551019, 0.356, 0.393, 0.442, 0.504, 0.6136887755102038, 0.7225420168067226, 0.802, 0.912, 1.023, 1.094, 1.167, 1.223, 1.284, 1.33, 1.378, 1.415, 1.469478806907378, 1.502, 1.5391836734693878, 1.565, 1.608, 1.64, 1.6782464678178957, 1.7036546938775508, 1.735, 1.764, 1.796, 1.819, 1.85, 1.877, 1.9, 1.934, 1.958910518053375, 1.984]",1.2,25,-2.4,2.272,2.285
20,"[0.085, 0.1, 0.11629659863945585, 0.13638192419825065, 0.152, 0.163, 0.179, 0.1922704081632654, 0.21, 0.222, 0.236, 0.2482099125364431, 0.266, 0.282, 0.304, 0.332, 0.36, 0.391, 0.438, 0.483, 0.611, 0.713, 0.806, 0.911, 1.022, 1.097, 1.163, 1.217, 1.275440476190476, 1.317, 1.377, 1.42, 1.465, 1.497, 1.539, 1.5668345864661652, 1.6040432653061225, 1.632, 1.6771946624803764, 1.706, 1.733, 1.7680926216640505, 1.795, 1.8241061224489796, 1.842, 1.879, 1.9006844023323612, 1.92687925170068, 1.956, 1.978]",1.2,25,-2.4,2.271,2.284
2,"[0.007, 0.009193877551020203, 0.017, 0.025883830455258935, 0.036971088435373924, 0.04483287369001651, 0.057659992298806265, 0.06762548262548258, 0.082758017492711, 0.09282312925170058, 0.10461581632653062, 0.1146701599558742, 0.12755232305688233, 0.13744489795918355, 0.15381142857142852, 0.166, 0.18073940345368908, 0.196, 0.2137120991253644, 0.237, 0.2603775510204079, 0.30749624060150366, 0.35174367346938756, 0.4217902040816326, 0.496153061224489, 0.5506156462585033, 0.632, 0.7034929356357926, 0.7915019305019304, 0.8621778425655976, 0.9566034985422739, 1.029, 1.0926920222634506, 1.143, 1.1955918367346936, 1.244362637362637, 1.2900605661619486, 1.3151700680272107, 1.371064081632653, 1.407, 1.44, 1.4721302982731557, 1.504327380952381, 1.532, 1.569, 1.5982047399605004, 1.6207110633727178, 1.6489526239067056, 1.682, 1.71]",2.4,25,-7.2,1.825,1.831
3,"[0.006, 0.011046530612244844, 0.016849242922975526, 0.026, 0.038085582620144796, 0.047337271750805564, 0.06158998144712417, 0.06962548262548258, 0.0834353741496584, 0.095, 0.10561581632653062, 0.11587183673469373, 0.13065986394557802, 0.14, 0.154, 0.17033795918367334, 0.17962448979591833, 0.2, 0.21638548752834458, 0.24062323390894788, 0.2636887755102038, 0.3143367346938775, 0.357, 0.4332702040816326, 0.5, 0.576, 0.657, 0.7227363265306121, 0.8027738095238094, 0.891, 0.975, 1.0334217687074827, 1.0967095761381476, 1.148120991253644, 1.2005918367346937, 1.233, 1.2890751020408162, 1.3216016326530613, 1.364, 1.408, 1.437, 1.4691882086167802, 1.4998663594470047, 1.5284314868804654, 1.563676870748299, 1.5950192743764169, 1.6177702040816326, 1.642, 1.679, 1.707]",2.4,25,-7.2,1.821,1.831
4,"[0.007, 0.0117616326530613, 0.018872108843537613, 0.02885557299843014, 0.04213954771097636, 0.051, 0.063, 0.074, 0.086, 0.098, 0.10955867346938776, 0.122, 0.13262476808905377, 0.142, 0.15766165413533834, 0.1740197498354181, 0.18705442176870746, 0.20106775510204095, 0.221, 0.247, 0.2709846938775509, 0.31578061224489784, 0.3565568513119533, 0.428, 0.5063265306122452, 0.571, 0.644569222283508, 0.718844081632653, 0.815, 0.898343537414966, 0.981076530612245, 1.0378309037900875, 1.1065722448979591, 1.161, 1.216598639455782, 1.2642571428571427, 1.2972891156462585, 1.339, 1.373, 1.410925886143931, 1.446585306122449, 1.4782056514913657, 1.511628571428571, 1.545, 1.5743576799140706, 1.6040226144511858, 1.629, 1.6555727312201474, 1.6897183673469387, 1.717]",2.4,25,-7.2,1.83,1.83
5,"[0.007, 0.012, 0.01964983888292142, 0.02975170068027235, 0.04186775510204087, 0.048904403866809866, 0.064, 0.072984962406015, 0.086, 0.09683949255377823, 0.11153352769679284, 0.121, 0.1332568027210881, 0.147, 0.156, 0.17167843353557638, 0.187, 0.2080213799805635, 0.22087482993197277, 0.24981632653061212, 0.28144693877550997, 0.3212857142857142, 0.3664240362811793, 0.4324489795918366, 0.5055306122448979, 0.5746734693877551, 0.6409519420671493, 0.7253486394557824, 0.787, 0.9060413678985108, 0.973, 1.0481444270015696, 1.106, 1.142, 1.201, 1.245, 1.289222835079978, 1.3158367346938775, 1.368, 1.402, 1.44, 1.471, 1.5016057142857142, 1.535, 1.5648129251700678, 1.595, 1.62147261009667, 1.648, 1.68294819466248, 1.71]",2.4,25,-7.2,1.827,1.83
6,"[0.007, 0.011089481946624725, 0.017573061224489647, 0.026939591836734642, 0.036, 0.04532312925170059, 0.06, 0.06969047619047625, 0.083, 0.093, 0.10547959183673476, 0.11551557465091282, 0.129, 0.13885557299842982, 0.153, 0.16970408163265283, 0.18082169709989251, 0.19728751500600228, 0.21528911564625847, 0.2385432984004411, 0.2618506122448978, 0.3073367346938775, 0.3517324263038544, 0.4292412536443148, 0.502, 0.5822032653061224, 0.6473648979591836, 0.7217363265306121, 0.812, 0.8967482993197274, 0.9682820699708453, 1.0334217687074827, 1.083, 1.139, 1.201, 1.244, 1.2830988184747583, 1.326, 1.371435860058309, 1.4011530612244896, 1.439, 1.471, 1.502, 1.5282323390894814, 1.5624873469387752, 1.5920093767236623, 1.619, 1.6448526077097507, 1.6738338192419822, 1.706]",2.4,25,-7.2,1.82,1.829
7,"[0.008, 0.013396580253723093, 0.02078538512179057, 0.029834467120181566, 0.04077478134110786, 0.053254693877550954, 0.06560272108843523, 0.076, 0.087, 0.09750510204081632, 0.10942526199669055, 0.124, 0.13484640171858198, 0.14575056689342417, 0.15901158301158302, 0.17340487162606977, 0.191, 0.2025379591836734, 0.228, 0.24840816326530613, 0.28, 0.318, 0.3620544217687075, 0.4375761381475667, 0.503, 0.5693720565149134, 0.636902395740905, 0.7214648526077098, 0.8173736263736264, 0.870127551020408, 0.969, 1.041, 1.108, 1.153, 1.202632653061224, 1.251462857142857, 1.2900724160631993, 1.33, 1.378660910518053, 1.414688775510204, 1.445640670553936, 1.4807044897959183, 1.5102402597402595, 1.5422383673469384, 1.5718129251700679, 1.602, 1.624, 1.654, 1.6866487647690651, 1.711]",2.4,25,-7.2,1.828,1.827
8,"[0.007, 0.011592764378478506, 0.019, 0.02792489795918349, 0.03986054421768687, 0.04832116004296446, 0.063, 0.07269841269841244, 0.08441306122448984, 0.097, 0.1083259475218659, 0.117, 0.13147165532879812, 0.14273312401883798, 0.15735714285714275, 0.17055102040816314, 0.184, 0.204, 0.224, 0.24468992758393676, 0.286, 0.3221804511278195, 0.371, 0.434, 0.5214979591836736, 0.5767302813017098, 0.6640420658059143, 0.736604081632653, 0.819294930875576, 0.8840153061224492, 0.988, 1.0429087003222342, 1.109, 1.1539738775510204, 1.196897959183674, 1.2427142857142859, 1.2927891156462588, 1.3277662936142198, 1.377, 1.407, 1.4466640502354793, 1.4759637188208614, 1.5079033613445378, 1.534939327082184, 1.5655663265306126, 1.602, 1.6253048469387756, 1.658527891156463, 1.6863136412459723, 1.71]",2.4,25,-7.2,1.829,1.833
9,"[0.007, 0.011, 0.019, 0.028826938775510142, 0.038, 0.048, 0.062, 0.07113095238095261, 0.08467660910518075, 0.0955034013605447, 0.10652040816326543, 0.11880247813411074, 0.13264115646258492, 0.143, 0.15647699757869243, 0.172, 0.18389053803339517, 0.20482568027210876, 0.2199782003710575, 0.2450204081632653, 0.26854081632653065, 0.3184060150375939, 0.3636775510204081, 0.4312868480725623, 0.511, 0.5863010204081631, 0.648, 0.7273412244897959, 0.8124404761904761, 0.8801045918367346, 0.967874149659864, 1.037, 1.102, 1.154, 1.209219387755102, 1.257, 1.2920432653061225, 1.3218275181040158, 1.3715812244897958, 1.4151102040816328, 1.4445191836734694, 1.478, 1.5061190476190471, 1.535, 1.561989795918367, 1.598164920022063, 1.623429888084266, 1.6468390022675734, 1.684471020408163, 1.712]",2.4,25,-7.2,1.827,1.83
10,"[0.008, 0.01184397630019747, 0.01865120593692011, 0.028, 0.038647392290249286, 0.04851020408163263, 0.062, 0.0719257142857143, 0.084, 0.096, 0.106, 0.12, 0.132829931972789, 0.14132850559578655, 0.155, 0.16933795918367334, 0.18474448979591826, 0.20262925170067977, 0.221, 0.2478102040816321, 0.2823306122448979, 0.317942857142857, 0.36221263989466745, 0.4305629251700679, 0.5077918367346936, 0.572, 0.6426444683136412, 0.7177003710575138, 0.811, 0.8823462804476628, 0.9686759183673467, 1.0379505907626205, 1.1034788069073782, 1.1501355102040813, 1.2035918367346936, 1.2346677740863787, 1.2822086167800453, 1.321, 1.3710865968008823, 1.4041346938775507, 1.4386150278293133, 1.47, 1.5, 1.5283020408163257, 1.5620141287284144, 1.5930123906705538, 1.617, 1.6455675206252713, 1.6787134693877548, 1.702]",2.4,25,-7.2,1.821,1.82
11,"[0.007, 0.011, 0.017, 0.025622448979591473, 0.03646612244897944, 0.04518762343647129, 0.058, 0.068, 0.081, 0.09263718820861663, 0.10482277121374861, 0.116, 0.1284536178107607, 0.1375523370638577, 0.1536543778801843, 0.17, 0.18173940345368908, 0.19790731292516994, 0.21553888582460007, 0.23880408163265293, 0.2766887755102038, 0.3133771428571428, 0.35629962894248596, 0.4303483965014577, 0.503, 0.559423469387755, 0.6407297959183673, 0.723, 0.8055476190476188, 0.8848807733619761, 0.966, 1.029, 1.101327604726101, 1.149, 1.1965918367346937, 1.244, 1.278, 1.3176016326530613, 1.367, 1.405, 1.4360221088435374, 1.4665477551020407, 1.496, 1.5350736684917867, 1.562, 1.5890289115646252, 1.6131161695447407, 1.6417209045780474, 1.670953469387755, 1.704]",2.4,25,-7.2,1.819,1.826
12,"[0.004, 0.005525721032214511, 0.007325255102040795, 0.00942662779397473, 0.012741896758703457, 0.015222978080120932, 0.0209624753127057, 0.02524346076458754, 0.032311224489795926, 0.0355971033574721, 0.04309369202226343, 0.048167974882260545, 0.05571207942636517, 0.060837393021724855, 0.06873142857142854, 0.07500390794615722, 0.0811496598639457, 0.0890958296362024, 0.09783673469387803, 0.10480272108843545, 0.11373634859349158, 0.12403571428571436, 0.13134766763848402, 0.1447768268597762, 0.15512872841444253, 0.17280558539205118, 0.1893491450634306, 0.20715816326530584, 0.2376836734693874, 0.2642925170068019, 0.3005525902668757, 0.33265735767991395, 0.36541588527302776, 0.4137930029154516, 0.45828528006947444, 0.4886714285714284, 0.5290058309037903, 0.5698194662480371, 0.6041742543171111, 0.6352166405023538, 0.6682889366272823, 0.6929735894357739, 0.741842857142857, 0.7740358521787091, 0.8119975510204077, 0.8446197636949516, 0.9018865306122447, 0.9510555102040813, 1.0231086434573828, 1.1]",7.2,25,-7.2,1.425,1.438
13,"[0.004, 0.005830515063168165, 0.007475548710050001, 0.0092834467120181, 0.011145028224055475, 0.015676227247655737, 0.01835117443203697, 0.022603686635944593, 0.027187623436471294, 0.031094140882159293, 0.03632215743440222, 0.04227829313543592, 0.050735665694849046, 0.05598612244897931, 0.06127428571428559, 0.06814095870906485, 0.07758503401360504, 0.08371521335807024, 0.09234252619966889, 0.09899768964189443, 0.10825562089242459, 0.11668339768339753, 0.12925959183673444, 0.13464983888292142, 0.14641316904120136, 0.15874204081632634, 0.1768843537414957, 0.19274040816326485, 0.21376497695852514, 0.24149319727891153, 0.26634693877550936, 0.30172653061224486, 0.329610612244898, 0.3774840816326528, 0.4231470315398887, 0.46485714285714247, 0.5089246467817893, 0.5434048716260695, 0.5804198250728861, 0.6159983673469387, 0.6507265306122447, 0.6922473469387755, 0.7157603686635939, 0.7529881847475823, 0.7965532879818583, 0.8391137026239066, 0.8878979591836731, 0.9301277551020405, 1.0043219954648521, 1.067]",7.2,25,-7.2,1.418,1.412
14,"[0.004, 0.006204081632653054, 0.007177339901477804, 0.009390476190476229, 0.011660231660231727, 0.014525345622119832, 0.01745622119815666, 0.0207500000000001, 0.02653296703296706, 0.029811224489795913, 0.03580423280423284, 0.04134650455927067, 0.046373271889401005, 0.05289218328840981, 0.059421052631578895, 0.06601078167115888, 0.07425714285714269, 0.08245622119815646, 0.09005019305019292, 0.09659398496240587, 0.10741558441558428, 0.11539999999999997, 0.12528571428571345, 0.13538095238095216, 0.14570080862533688, 0.15942130750605327, 0.17421428571428543, 0.1919266409266409, 0.20857894736842109, 0.2289885714285714, 0.26406563706563696, 0.298015873015873, 0.33740476190476193, 0.37842207792207794, 0.41275714285714277, 0.4534999999999999, 0.5044511278195484, 0.5439780219780219, 0.5824395604395601, 0.6120914285714281, 0.6470914285714284, 0.6809714285714283, 0.7138333333333329, 0.7525828571428563, 0.7945622119815666, 0.8325714285714285, 0.8797942857142853, 0.9326173469387754, 1.0003571428571427, 1.079]",7.2,25,-7.2,1.417,1.404
15,"[0.0, 0.0054202294056308435, 0.007729670329670372, 0.010102453102453094, 0.012182266009852241, 0.014773109243697511, 0.016780663780663858, 0.020516129032258062, 0.025482479784366498, 0.02972670807453416, 0.034819548872180306, 0.04041528239202661, 0.046186335403726714, 0.0535714285714286, 0.056719999999999965, 0.06513265306122445, 0.07349833887043189, 0.07936571428571429, 0.08711428571428594, 0.09642857142857164, 0.10403686635944707, 0.11305263157894725, 0.12341945288753792, 0.12848184019370457, 0.14024571428571408, 0.15652380952380973, 0.17342285714285696, 0.18817857142857145, 0.2075945945945946, 0.23199285714285725, 0.26196428571428565, 0.2955714285714284, 0.3321428571428572, 0.3773650793650791, 0.41526691729323306, 0.4499999999999993, 0.48992857142857116, 0.5268571428571382, 0.5629523809523809, 0.5978511904761904, 0.6278809523809529, 0.6657142857142846, 0.6965263157894733, 0.7318285714285714, 0.7663629343629339, 0.8167936507936497, 0.8500714285714279, 0.9030476190476191, 0.9592619047619041, 1.036]",7.2,25,-7.2,1.395,1.386
16,"[0.004, 0.006049368318756106, 0.007870165208940808, 0.009675009626492133, 0.012484183673469474, 0.014624271137026284, 0.01801360544217688, 0.021081632653061406, 0.02473029827315543, 0.029838051349572292, 0.03446287451150677, 0.039884195538680466, 0.04494042132982235, 0.05290276110444174, 0.05824369747899172, 0.06595978391356554, 0.07156912906007487, 0.0781149301825992, 0.08515321821036102, 0.09298283858998148, 0.10415306122448971, 0.11238311688311672, 0.12247278911564628, 0.12869222283507994, 0.1401686358754028, 0.15256171039844502, 0.17169720949604333, 0.18627673469387732, 0.2074812030075184, 0.23405306122448977, 0.2652702040816326, 0.29654336734693865, 0.33064625850340146, 0.3675102040816319, 0.40668531928900575, 0.4466190476190468, 0.4882455562870311, 0.5246553287981854, 0.5578206997084546, 0.5973629737609328, 0.6232574568288857, 0.661277440706012, 0.7008228571428565, 0.727965628356605, 0.763020408163263, 0.8067721088435366, 0.8523061224489786, 0.8887926530612246, 0.9449940750493744, 1.026]",7.2,25,-7.2,1.383,1.368
