0,1,2,3,4
0.09546878,0.393727,0.09296879,0.06262521,0.35521024
0.09636359,0.37259525,0.09152297,0.062055267,0.37746286
0.09847791,0.34926617,0.088694945,0.060961913,0.4025991
0.10146412,0.31945238,0.0870905,0.061937213,0.4300558
0.099708125,0.35313785,0.09104075,0.062173337,0.3939399
0.10324252,0.3221909,0.08807545,0.062381543,0.4241096
0.104317315,0.33877075,0.09423175,0.06619149,0.39648876
0.104889266,0.3152333,0.09113404,0.06463956,0.4241039
0.10459994,0.34256533,0.09408037,0.065096594,0.3936577
0.1067781,0.33282286,0.09525864,0.06667145,0.3984689
0.10746045,0.31316388,0.091707036,0.065312505,0.42235616
0.106354296,0.31651148,0.09075626,0.06324846,0.42312947
0.10987315,0.3074033,0.09355871,0.06764739,0.4215175
0.11170087,0.29825738,0.09307026,0.06767622,0.4292952
0.110512026,0.30844262,0.09270065,0.0656399,0.42270476
0.113416806,0.29389778,0.09190268,0.06694432,0.4338384
0.1148216,0.2955843,0.094529286,0.069637395,0.42542744
0.115190305,0.2909355,0.095781624,0.07089006,0.42720258
0.1166678,0.28071398,0.09450329,0.07135622,0.43675873
0.11999082,0.28717944,0.10068415,0.077249214,0.4148964
0.11489702,0.30755275,0.099113606,0.071038865,0.40739766
0.1187188,0.29761988,0.10062131,0.074565426,0.40847462
0.120287165,0.2929008,0.10004667,0.07398634,0.412779
0.119781464,0.28817537,0.10085523,0.07634937,0.41483858
0.122803956,0.28449365,0.10144826,0.07708031,0.41417384
0.12052313,0.29313326,0.10027143,0.07398077,0.41209137
0.121679954,0.3002161,0.10548156,0.07843962,0.39418277
0.12340444,0.2827247,0.10094044,0.076801345,0.41612908
0.12447323,0.28064495,0.1041697,0.08014928,0.4105628
0.12709756,0.27201012,0.10259518,0.08059405,0.41770312
0.1246904,0.2966497,0.10784026,0.08160221,0.3892174
0.1248825,0.2850342,0.1039198,0.078895874,0.40726763
0.12747982,0.29028583,0.108411126,0.08339078,0.39043245
0.1292969,0.28285024,0.10828152,0.08447746,0.3950938
0.13021155,0.27583468,0.10734451,0.08495668,0.4016526
