Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.097, 0.11199107142857169, 0.12694285714285725, 0.148, 0.16563265306122443, 0.18, 0.198, 0.215, 0.228, 0.242, 0.2577321428571431, 0.271, 0.293, 0.313, 0.339, 0.367, 0.4081190476190479, 0.4412714285714287, 0.486, 0.538, 0.641, 0.7468333333333337, 0.8574661654135342, 0.949, 1.0469571428571431, 1.136, 1.183, 1.254, 1.303, 1.3555476190476192, 1.3967760617760618, 1.4481828571428572, 1.486, 1.518, 1.5536057142857143, 1.601, 1.618, 1.664, 1.6986640926640928, 1.728, 1.762, 1.79, 1.813, 1.843, 1.8703826530612246, 1.897734693877551, 1.9214175824175828, 1.955, 1.972, 2.002]",1.2,25,-2.4,2.307,2.319
3,"[0.099, 0.114, 0.1334045189504373, 0.152, 0.167, 0.182, 0.20003159973666892, 0.214, 0.23, 0.24260770975056706, 0.259, 0.277, 0.2951065759637189, 0.323, 0.3408231292517008, 0.373, 0.412, 0.447, 0.48816411564625856, 0.542, 0.645, 0.763, 0.854, 0.953, 1.044, 1.145, 1.203, 1.2640313971742543, 1.31, 1.362528713811106, 1.404, 1.447, 1.4867640306122452, 1.529, 1.565, 1.596, 1.635, 1.673, 1.7018446712018138, 1.737, 1.763218658892129, 1.795, 1.8208730158730166, 1.8510029154518952, 1.881, 1.911, 1.937, 1.966389455782313, 1.9816370262390672, 2.009]",1.2,25,-2.4,2.312,2.319
4,"[0.1, 0.117, 0.129, 0.151, 0.168, 0.18299265306122442, 0.19790379008746334, 0.21669047619047624, 0.229, 0.243, 0.259, 0.27431599736668855, 0.2944399092970521, 0.3149146567717994, 0.345, 0.377, 0.416, 0.451, 0.49, 0.5533924646781787, 0.661, 0.7753015873015873, 0.848, 0.9770766347355269, 1.0583783359497643, 1.144, 1.207, 1.259, 1.309, 1.357, 1.406, 1.458, 1.486, 1.5296882086167798, 1.565, 1.602, 1.641, 1.672, 1.704488163265306, 1.7362274052478133, 1.7609012244897957, 1.796, 1.818, 1.853, 1.8803673469387754, 1.904, 1.934375364431487, 1.963, 1.983, 2.01]",1.2,25,-2.4,2.308,2.322
5,"[0.102, 0.118, 0.138, 0.15530060672917806, 0.17144653061224482, 0.186, 0.20269387755102017, 0.219, 0.232, 0.245, 0.2623086734693878, 0.276, 0.298, 0.326, 0.3467428571428571, 0.37855102040816313, 0.419, 0.452, 0.497, 0.558, 0.658, 0.787, 0.864, 0.9800253723110866, 1.0523778268063984, 1.1551683673469388, 1.200481224489796, 1.2553211600429643, 1.3180075187969926, 1.3735359828141784, 1.407, 1.452, 1.499, 1.535, 1.569, 1.605, 1.639, 1.6775777080062797, 1.713, 1.742, 1.769, 1.8009828141783026, 1.833, 1.8574258135686708, 1.884, 1.909, 1.941, 1.9588373930217249, 1.985, 2.016]",1.2,25,-2.4,2.314,2.321
6,"[0.104, 0.119, 0.1397006802721085, 0.15486970172684436, 0.17295068027210866, 0.186, 0.202, 0.219, 0.23291265306122444, 0.24707673469387742, 0.2633341836734694, 0.27736489795918357, 0.3, 0.326, 0.348, 0.381, 0.42056326530612254, 0.4562293877551022, 0.4979914070891516, 0.561, 0.663, 0.796, 0.887, 0.975, 1.064, 1.154, 1.219, 1.267, 1.317, 1.361, 1.414, 1.46, 1.506829081632653, 1.538, 1.5726036519871105, 1.607, 1.646, 1.681, 1.702, 1.7433323615160352, 1.7698032653061226, 1.804909297052155, 1.826, 1.861255510204082, 1.89, 1.917, 1.943, 1.9701918367346942, 1.986, 2.016]",1.2,25,-2.4,2.316,2.323
7,"[0.104, 0.11928163265306116, 0.138560090702948, 0.15617176870748298, 0.1735736961451249, 0.18872816326530614, 0.204, 0.2203650793650796, 0.234, 0.24710518053375202, 0.266, 0.2791207482993197, 0.29894331065759644, 0.3261988986070619, 0.346, 0.3850470957613817, 0.42, 0.458, 0.49793340494092364, 0.566, 0.681, 0.783, 0.892, 0.982, 1.072, 1.155422126745435, 1.1993568136932193, 1.266, 1.31768253968254, 1.38, 1.416, 1.453, 1.507, 1.5372346938775507, 1.575, 1.613263736263736, 1.6480093877551019, 1.6804358130348913, 1.716, 1.7425884353741496, 1.768, 1.8058911564625846, 1.8326679536679535, 1.86, 1.89, 1.912, 1.943, 1.970319727891155, 1.99, 2.017]",1.2,25,-2.4,2.312,2.32
8,"[0.105, 0.12135123523093444, 0.142, 0.16, 0.17452769679300317, 0.189, 0.205541601255887, 0.222, 0.2343764172335604, 0.248, 0.26716975881261595, 0.286284013605442, 0.3020569280343717, 0.32883080974325224, 0.354, 0.3842971188475391, 0.425, 0.46, 0.5, 0.5655996860282575, 0.6717482993197279, 0.787, 0.87, 0.99, 1.066, 1.1567015306122448, 1.206, 1.274, 1.318, 1.3609475218658893, 1.415, 1.4566453392167678, 1.504, 1.538, 1.576234156820623, 1.612, 1.641, 1.6803114930182599, 1.717, 1.74, 1.771, 1.806, 1.828, 1.8609931972789113, 1.890971742543171, 1.914, 1.939, 1.9693861224489797, 1.987, 2.017]",1.2,25,-2.4,2.315,2.323
9,"[0.105, 0.122, 0.141, 0.1594721706864564, 0.17484863945578208, 0.187, 0.207, 0.219, 0.233, 0.24955365371955232, 0.265, 0.284, 0.29937006802721083, 0.326, 0.353, 0.384, 0.4160565149136576, 0.4580212244897961, 0.5, 0.558, 0.6695510204081634, 0.7698241758241758, 0.868, 0.9842176870748305, 1.0676751700680274, 1.142, 1.198, 1.258, 1.319, 1.3597319360176505, 1.412, 1.461, 1.492216836734694, 1.538, 1.5750424489795918, 1.608, 1.6374261224489797, 1.6765499462943072, 1.709, 1.742, 1.771, 1.801, 1.8274436090225565, 1.855, 1.885, 1.909, 1.941, 1.96, 1.986, 2.015]",1.2,25,-2.4,2.313,2.321
10,"[0.105, 0.122, 0.14262367346938787, 0.161, 0.1747833594976452, 0.194, 0.207, 0.22484126984127004, 0.237, 0.249, 0.266, 0.2874339735894358, 0.3031962323390898, 0.326, 0.355, 0.385, 0.424, 0.46, 0.5045136054421768, 0.5698848979591837, 0.676, 0.809, 0.889, 0.9941699098243949, 1.07, 1.1636581632653062, 1.209, 1.264, 1.3224404761904764, 1.376, 1.415, 1.4566289424860854, 1.4958141783029002, 1.54, 1.575, 1.61, 1.6329557181363112, 1.681, 1.712, 1.744, 1.775262390670555, 1.8045147392290255, 1.828, 1.861, 1.8895813034891376, 1.91, 1.939, 1.967, 1.99, 2.015]",1.2,25,-2.4,2.312,2.321
11,"[0.105, 0.122, 0.14, 0.161, 0.175, 0.19099265306122443, 0.2039158163265304, 0.22, 0.235, 0.24970578231292498, 0.267, 0.285, 0.299, 0.328, 0.3518114285714285, 0.386, 0.425, 0.46, 0.506, 0.571, 0.686, 0.7893771428571428, 0.896, 0.9828818474758325, 1.0733783359497642, 1.159, 1.204, 1.2672621664050232, 1.314, 1.374403961584634, 1.419, 1.4680824489795916, 1.494, 1.54, 1.579, 1.615, 1.645, 1.6799262166405025, 1.713896447467876, 1.7389288472145614, 1.774, 1.8075941043083898, 1.827, 1.8644747583243824, 1.889, 1.915, 1.943, 1.9716394557823131, 1.9906797488226056, 2.017]",1.2,25,-2.4,2.313,2.32
12,"[0.105, 0.124, 0.137, 0.161, 0.175, 0.19, 0.20460204081632613, 0.21953968253968237, 0.2336166574738003, 0.249, 0.268, 0.281, 0.3025187074829931, 0.322, 0.354, 0.384, 0.425, 0.457, 0.506, 0.5713029827315542, 0.6766683673469389, 0.809, 0.8969580498866214, 0.9658077336197638, 1.066, 1.159, 1.209, 1.262, 1.321, 1.361, 1.417, 1.4560136054421768, 1.496, 1.539, 1.577, 1.6079285714285714, 1.647, 1.6813910204081635, 1.7133951020408167, 1.743, 1.769, 1.8013273469387756, 1.828, 1.859255510204082, 1.884, 1.908, 1.942, 1.968, 1.986, 2.015]",1.2,25,-2.4,2.307,2.316
13,"[0.106, 0.121, 0.1399291716686676, 0.162, 0.1757833594976452, 0.191, 0.207, 0.224, 0.238, 0.25, 0.267, 0.286, 0.298, 0.3245469387755103, 0.35090592334494775, 0.3851546723952741, 0.415, 0.46029140958709075, 0.5100272108843535, 0.572, 0.6828265306122451, 0.785, 0.888, 0.995, 1.081, 1.157, 1.201, 1.275, 1.3139603174603176, 1.3609088751779783, 1.4220928242264648, 1.458, 1.4908141783029003, 1.534, 1.575, 1.6180659340659342, 1.639, 1.679, 1.714, 1.743, 1.769, 1.803, 1.834, 1.859, 1.884, 1.908, 1.938, 1.9692006802721096, 1.988, 2.016]",1.2,25,-2.4,2.31,2.32
14,"[0.106, 0.12304653061224484, 0.14294023323615151, 0.16062244897959146, 0.176, 0.1923231292517006, 0.20783163265306084, 0.22169047619047624, 0.2384522448979591, 0.248, 0.269, 0.286, 0.303, 0.33, 0.353, 0.38493877551020356, 0.416, 0.4591292517006794, 0.5052891156462584, 0.573, 0.682719387755102, 0.816, 0.886, 0.99, 1.063, 1.16, 1.2016329822251481, 1.2642621664050233, 1.316, 1.3832746938775509, 1.417, 1.45573138444567, 1.5074788069073781, 1.5396882086167798, 1.578, 1.614, 1.637, 1.68, 1.71, 1.74, 1.77, 1.801764318630678, 1.829, 1.861, 1.8847653061224485, 1.91, 1.9415777080062797, 1.968, 1.987, 2.016]",1.2,25,-2.4,2.305,2.315
