0,1,2,3,4
0.17695431,0.16042332,0.27867886,0.055816866,0.3281266
0.1618817,0.1499084,0.31585363,0.05408363,0.31827265
0.14588284,0.151278,0.32640675,0.060940906,0.31549156
0.14995317,0.15623683,0.31645054,0.06324539,0.31411403
0.13598837,0.15002005,0.3287484,0.06841353,0.31682965
0.16601247,0.15757015,0.30598998,0.057040133,0.31338727
0.15696284,0.15718433,0.31281707,0.06046798,0.31256783
0.1539964,0.1587984,0.31007615,0.07063742,0.3064916
0.1599764,0.16569625,0.30036023,0.07242358,0.30154356
0.14981903,0.15680836,0.3167048,0.068352245,0.3083155
0.15223354,0.15690862,0.31158242,0.06740514,0.31187028
0.1462603,0.15679039,0.31830326,0.06806198,0.31058407
0.14496715,0.1591862,0.31645262,0.07252789,0.3068662
0.13437621,0.15592746,0.32287043,0.07629308,0.31053278
0.14314415,0.15411146,0.32315686,0.06785778,0.31172976
0.14946654,0.15850873,0.31680644,0.06763855,0.30757976
0.1595201,0.16369726,0.3011763,0.068202436,0.3074039
0.16114798,0.16284446,0.3046911,0.0725214,0.29879504
0.13934381,0.15761016,0.31762916,0.07728214,0.3081347
0.15140364,0.16131887,0.31098458,0.07464452,0.30164844
0.16902253,0.16664858,0.2824031,0.070358455,0.31156728
0.14100724,0.16222152,0.3042902,0.09191531,0.30056572
0.16007029,0.16682614,0.29266384,0.07456509,0.30587465
0.17301655,0.16887769,0.28711784,0.07752555,0.29346237
0.1628794,0.16864409,0.29167616,0.0837425,0.29305783
0.16546796,0.1686781,0.29519325,0.07947575,0.2911849
0.15597637,0.16934319,0.30372772,0.07825413,0.29269862
0.15309533,0.17067343,0.29055345,0.09446085,0.29121694
0.17405675,0.1727298,0.2829757,0.08232524,0.28791255
0.17590226,0.17322347,0.28447184,0.07912424,0.28727818
0.19088268,0.17730317,0.26078546,0.08558158,0.28544706
0.17982942,0.17724098,0.2715838,0.08846824,0.28287753
0.1528763,0.16975912,0.29829606,0.09006683,0.28900173
0.18768331,0.18007293,0.25778946,0.09200088,0.2824534
0.17360857,0.17790549,0.2694278,0.09584651,0.28321165
0.18317127,0.1783117,0.27443966,0.08207381,0.28200352
0.19176495,0.17945091,0.26248688,0.0853274,0.28096986
0.19988276,0.17940217,0.24573839,0.0939739,0.2810028
0.2000207,0.18162173,0.24622956,0.09298479,0.27914327
0.17860222,0.17750603,0.2699435,0.0949225,0.27902576
0.18634117,0.17939286,0.26620436,0.08933402,0.2787276
0.18882611,0.18041505,0.26047614,0.09401701,0.27626565
0.19937897,0.18407945,0.24289133,0.10052246,0.2731278
0.18697777,0.18132077,0.26415792,0.093275264,0.2742683
0.20664696,0.1846876,0.23462863,0.10165103,0.27238587
0.18340933,0.1800442,0.25909823,0.10393251,0.27351567
0.19398957,0.18279326,0.24319868,0.10870162,0.27131686
0.16845602,0.17690624,0.27872851,0.099751174,0.27615803
0.18878672,0.18428075,0.25984165,0.09612395,0.27096692
0.20975992,0.18744697,0.23505159,0.096435264,0.27130625
0.20770618,0.18540469,0.23036501,0.108842075,0.26768208
0.20100325,0.18641436,0.24582809,0.09877398,0.2679804
0.22812761,0.19196966,0.21216035,0.10287652,0.26486585
0.20581257,0.18848503,0.23411353,0.1079786,0.26361024
0.21623088,0.19290414,0.2267689,0.10330237,0.26079372
0.22004756,0.19486013,0.22064637,0.10304766,0.2613983
0.21879497,0.1917532,0.22210947,0.10731874,0.26002362
0.19607449,0.1854349,0.24956603,0.104817,0.26410758
0.20626125,0.18902117,0.2377156,0.10538253,0.26161945
0.23508945,0.19294585,0.20309174,0.11071112,0.25816184
0.2131033,0.18636827,0.22286916,0.11813466,0.25952464
0.24251643,0.19405107,0.19211508,0.11577824,0.25553918
0.24029875,0.19762759,0.19588298,0.107838586,0.25835204
0.22974676,0.19241905,0.21022083,0.105827816,0.26178554
0.21904612,0.18751349,0.21283126,0.122026235,0.25858292
0.20616162,0.19323234,0.237979,0.10257123,0.2600558
0.22552246,0.19438598,0.21087688,0.10954109,0.2596736
0.25528458,0.1974438,0.17578053,0.1190657,0.2524253
0.21799263,0.19491944,0.22136322,0.10952665,0.25619805
0.24045691,0.19963937,0.19089213,0.107925296,0.26108631
0.25757378,0.19887397,0.17095424,0.11887739,0.25372064
0.22094509,0.19864383,0.2168763,0.1072498,0.25628498
0.22038686,0.19444804,0.21831977,0.11231242,0.2545329
0.2509688,0.20437287,0.17702603,0.109701455,0.25793085
0.23905538,0.19527762,0.1913264,0.12586258,0.24847807
0.26221457,0.1963141,0.16827282,0.12741251,0.24578598
0.25563794,0.20382068,0.17739044,0.117613986,0.24553692
0.27062267,0.20277017,0.15589824,0.12616093,0.24454795
0.29326916,0.20516893,0.13333237,0.1291518,0.23907769
0.24625213,0.20558804,0.18366894,0.11789071,0.24660018
0.26115316,0.2037693,0.16748162,0.12518483,0.2424111
0.27332872,0.20449145,0.15323289,0.13110034,0.23784658
0.25393882,0.20082583,0.17799665,0.123389356,0.24384937
0.24009961,0.20215322,0.19349638,0.12172648,0.24252428
0.2737022,0.2060073,0.15174705,0.13153428,0.23700921
0.25428146,0.20976216,0.17258671,0.11772299,0.24564672
0.2536111,0.2103066,0.17142886,0.11622649,0.24842694
0.23365664,0.19926727,0.19991362,0.123521395,0.243641
0.25466233,0.20513216,0.17200783,0.12123388,0.2469638
0.24252294,0.20254545,0.1895735,0.120876156,0.24448194
0.26524585,0.20374733,0.16280364,0.12970139,0.23850177
0.28003925,0.21498668,0.13464789,0.13164055,0.23868558
0.24488825,0.20500697,0.18517742,0.12029851,0.24462883
0.26221827,0.21489576,0.15688841,0.12357013,0.24242745
0.2850241,0.20960279,0.13468404,0.13679487,0.23389417
0.2910446,0.20327874,0.12935482,0.1462609,0.23006096
0.26571473,0.21477276,0.15898117,0.1222859,0.23824546
0.28303003,0.21434507,0.13514088,0.13211109,0.2353729
0.26759613,0.21253341,0.15065922,0.13182701,0.23738423
0.28998458,0.2206532,0.109070964,0.14518389,0.23510736
0.30887422,0.22070625,0.106238976,0.1420579,0.22212267
0.27025673,0.21552366,0.15351816,0.12965176,0.23104973
0.25587177,0.21105044,0.17164716,0.13068336,0.23074731
0.2749128,0.22009028,0.14123957,0.12931138,0.23444599
0.28818256,0.21170428,0.13289714,0.14208108,0.2251349
0.287646,0.2143119,0.1298585,0.14053012,0.22765347
0.26846403,0.21638568,0.1455167,0.13385744,0.23577616
0.27792475,0.21408312,0.13364771,0.14021036,0.23413403
0.29708707,0.21632446,0.10961508,0.15278648,0.22418694
0.26703036,0.22537133,0.13818847,0.13362968,0.2357802
0.29942554,0.2191647,0.11449223,0.14669615,0.22022134
0.27996266,0.22218554,0.1281582,0.14358327,0.22611034
0.25381014,0.21978043,0.16717693,0.12865461,0.2305779
0.2914511,0.22400312,0.11370162,0.14539227,0.22545189
0.28383404,0.22184357,0.12475377,0.14360273,0.2259659
0.2663212,0.2204589,0.14618905,0.13610144,0.23092934
0.2584598,0.2146052,0.16044323,0.13351722,0.23297453
0.28307778,0.2174473,0.12872498,0.14467895,0.22607102
0.28796172,0.21453896,0.12350314,0.15238808,0.22160807
0.2542266,0.2149824,0.15997787,0.14361244,0.22720069
0.30448186,0.22554985,0.094540015,0.15732253,0.21810582
0.27108908,0.22036506,0.13486451,0.14907864,0.22460268
0.28801447,0.22833282,0.10960186,0.15332788,0.22072294
0.2734446,0.22769237,0.1374405,0.13793018,0.22349231
0.2792479,0.22993834,0.11279569,0.15150508,0.22651297
0.2947395,0.23390874,0.08849892,0.16213985,0.22071299
0.26227656,0.21826012,0.15181433,0.14392486,0.22372414
0.27539203,0.2306043,0.11925086,0.14940473,0.22534809
0.28414357,0.22755188,0.11196026,0.15618867,0.22015561
0.25414115,0.22153145,0.1586352,0.1414423,0.22424991
0.26399115,0.22707011,0.14321612,0.14406155,0.22166109
0.28544387,0.22784404,0.11317379,0.15458807,0.21895024
0.27648547,0.2372243,0.11285558,0.15220356,0.22123106
0.2838598,0.23998812,0.09712573,0.15965238,0.21937394
0.2638486,0.22273555,0.14683771,0.14715253,0.21942559
0.2826755,0.22444898,0.11416553,0.16314793,0.21556206
0.28883404,0.22171895,0.117591195,0.15810812,0.21374772
0.2708962,0.22441155,0.12660097,0.16016248,0.21792884
0.28318483,0.23115617,0.10067468,0.16675653,0.2182278
0.2817083,0.2341646,0.11022934,0.15883683,0.21506096
0.2622517,0.2400077,0.12265038,0.15845887,0.21663137
0.2857585,0.24029729,0.09351757,0.16739239,0.21303424
0.28125632,0.22611599,0.12089907,0.1616879,0.21004076
0.27859846,0.2388513,0.108751014,0.15812223,0.21567705
0.27279404,0.23420523,0.12373822,0.15485406,0.21440843
0.27918857,0.23257346,0.16768467,0.11481215,0.20574115
0.277776,0.2373404,0.09915347,0.1732775,0.21245259
