Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.101, 0.11140163265306118, 0.1306802721088435, 0.151, 0.17, 0.189, 0.20272979591836746, 0.22125142857142857, 0.235, 0.248, 0.265, 0.278, 0.294, 0.31612050534499514, 0.3393892857142858, 0.36370068027210883, 0.39530612244897967, 0.4281058673469387, 0.4569658025372312, 0.526, 0.5719204081632653, 0.703, 0.811, 0.905718820861678, 1.007, 1.1046683673469389, 1.182, 1.241, 1.3, 1.3418239795918367, 1.401, 1.441, 1.481, 1.522621521335807, 1.564, 1.5980329670329672, 1.632, 1.6675404081632654, 1.692, 1.73, 1.7678948194662487, 1.788481859410431, 1.824, 1.85, 1.883, 1.906, 1.936, 1.9604098639455783, 1.987, 2.011]",1.2,25,-2.4,2.332,2.325
3,"[0.1, 0.11236734693877555, 0.129, 0.149, 0.17, 0.187, 0.202, 0.221, 0.236, 0.24651265306122427, 0.26208843537414916, 0.27704330512692876, 0.29389625850340123, 0.311, 0.34, 0.365, 0.393, 0.4273447521865889, 0.457, 0.53, 0.596, 0.712, 0.8202220408163265, 0.9057632653061225, 1.0128874259381169, 1.109, 1.179, 1.242, 1.298, 1.352, 1.402, 1.434, 1.48, 1.5252520683949256, 1.5544122448979591, 1.596, 1.6318106122448979, 1.670634222919937, 1.695, 1.73, 1.764, 1.7902636054421768, 1.823, 1.85, 1.878, 1.9034542462146147, 1.93, 1.959, 1.985, 2.016]",1.2,25,-2.4,2.335,2.329
4,"[0.099, 0.11116163265306124, 0.12934013605442188, 0.15, 0.171, 0.18818367346938758, 0.20301288936627304, 0.2193496240601504, 0.22987105751391473, 0.247, 0.26, 0.273, 0.293, 0.311, 0.34, 0.36527551020408167, 0.393, 0.42676077097505666, 0.46, 0.527, 0.5972077259475218, 0.705, 0.834, 0.915, 1.029, 1.107, 1.178, 1.241, 1.295, 1.351, 1.4, 1.433, 1.484, 1.5202692560895326, 1.552981992797119, 1.5935357142857143, 1.636, 1.6665777080062791, 1.69437925170068, 1.7317653061224498, 1.7664332810047096, 1.788, 1.821, 1.849, 1.88, 1.9046982901268616, 1.931, 1.9509707666850524, 1.983, 2.016]",1.2,25,-2.4,2.332,2.326
5,"[0.101, 0.113, 0.131, 0.148, 0.17173809523809538, 0.189, 0.2, 0.219, 0.235, 0.247, 0.2636190476190477, 0.278, 0.295, 0.3135238095238099, 0.34184210526315806, 0.365, 0.395, 0.433, 0.466, 0.5284065934065936, 0.598, 0.715692307692308, 0.8174761904761904, 0.9302285714285714, 1.008, 1.102, 1.182, 1.245, 1.299, 1.356, 1.396, 1.442, 1.476, 1.523103896103896, 1.550965714285714, 1.59475, 1.631, 1.668, 1.6903458646616545, 1.728, 1.758, 1.787, 1.822, 1.85, 1.8772857142857136, 1.9023938223938224, 1.9342698412698411, 1.95, 1.986, 2.015]",1.2,25,-2.4,2.33,2.326
6,"[0.101, 0.112, 0.13, 0.149, 0.1705464852607708, 0.188, 0.204, 0.218, 0.235, 0.247, 0.264, 0.2775991253644314, 0.2949502040816326, 0.3136176154672395, 0.344, 0.366, 0.3957441130298273, 0.432, 0.46824565381708233, 0.5314006444683137, 0.615, 0.716, 0.825, 0.937, 1.002, 1.114, 1.182, 1.2464338380513496, 1.2961190476190476, 1.352, 1.4, 1.4429513343799059, 1.4882526199669057, 1.518, 1.555, 1.596, 1.632810612244898, 1.6645244897959177, 1.6945804988662134, 1.732, 1.757, 1.791, 1.821, 1.852, 1.879, 1.903, 1.934, 1.9539740761169333, 1.985, 2.013]",1.2,25,-2.4,2.329,2.326
7,"[0.103, 0.111, 0.13170634920634938, 0.151, 0.17093452380952387, 0.187, 0.20362637362637387, 0.222, 0.234, 0.246, 0.262, 0.276, 0.295, 0.31634920634920655, 0.3365384615384616, 0.368, 0.395, 0.4323441558441559, 0.46386904761904774, 0.534, 0.6139285714285716, 0.729692307692308, 0.8427380952380951, 0.9444761904761904, 1.016, 1.11, 1.189, 1.245, 1.298, 1.366, 1.397, 1.442, 1.488, 1.5269404761904763, 1.554, 1.598, 1.6334761904761903, 1.663, 1.696, 1.725, 1.766, 1.7859022556390978, 1.8221904761904766, 1.85, 1.8760952380952378, 1.902, 1.935202380952381, 1.9536563706563705, 1.983, 2.011]",1.2,25,-2.4,2.329,2.324
8,"[0.1, 0.111, 0.13, 0.149, 0.1678197278911564, 0.189, 0.203, 0.219, 0.231, 0.246, 0.262, 0.278, 0.294, 0.314, 0.343, 0.363, 0.3973869387755101, 0.43322831632653064, 0.4687011661807579, 0.5352303206997084, 0.588, 0.734, 0.835, 0.9207632653061225, 1.0380318877551018, 1.1123877551020411, 1.188, 1.2462414965986395, 1.299, 1.347, 1.395, 1.444, 1.48257694429123, 1.5225181405895691, 1.558, 1.593, 1.630605442176871, 1.666, 1.695, 1.733, 1.7593292884721456, 1.7962636054421768, 1.823, 1.8503171114599684, 1.88, 1.9020832653061224, 1.937, 1.954, 1.986, 2.016]",1.2,25,-2.4,2.326,2.322
9,"[0.1, 0.112, 0.13211031439602874, 0.147, 0.171, 0.188, 0.201, 0.217, 0.235, 0.2445819241982507, 0.262, 0.277, 0.292, 0.312, 0.3355952380952387, 0.362, 0.39558869701726834, 0.428, 0.465, 0.5227110204081633, 0.623, 0.727, 0.866, 0.9420521541950113, 1.018, 1.109, 1.156, 1.2450170068027218, 1.3, 1.343, 1.396, 1.437, 1.4798122448979592, 1.524, 1.557, 1.597, 1.637, 1.669, 1.697, 1.732, 1.766, 1.789, 1.825, 1.85, 1.881, 1.906, 1.9331564625850342, 1.96, 1.983, 2.017]",1.2,25,-2.4,2.326,2.322
10,"[0.1, 0.112, 0.131, 0.149, 0.171, 0.188, 0.203, 0.218, 0.234, 0.245, 0.263, 0.277, 0.2939502040816326, 0.313, 0.343, 0.36544897959183653, 0.399, 0.43, 0.46543976300197504, 0.526, 0.632, 0.741, 0.8362220408163266, 0.93, 1.033, 1.109, 1.186, 1.2442780612244897, 1.299, 1.347, 1.398, 1.4439513343799057, 1.481, 1.529, 1.5558922448979593, 1.595, 1.6294036281179138, 1.67, 1.696, 1.732, 1.769, 1.789, 1.824, 1.853, 1.883, 1.909, 1.938, 1.961, 1.986, 2.013]",1.2,25,-2.4,2.327,2.32
11,"[0.101, 0.112, 0.13063945578231304, 0.14855020408163264, 0.17163945578231313, 0.18820518477661333, 0.202, 0.21845238095238104, 0.22948822605965477, 0.247, 0.262, 0.277, 0.294, 0.312, 0.342, 0.3684489795918368, 0.39156462585034013, 0.433, 0.467, 0.533, 0.627, 0.7334675324675324, 0.8422006802721087, 0.934, 1.015, 1.109, 1.181, 1.246, 1.295, 1.344971742543171, 1.4, 1.443, 1.4844155102040817, 1.519, 1.555234693877551, 1.595, 1.6326717687074832, 1.666, 1.6942680890538033, 1.732, 1.757, 1.793, 1.8202976190476192, 1.8477482993197283, 1.881, 1.903, 1.935, 1.952, 1.9830032653061223, 2.011]",1.2,25,-2.4,2.324,2.319
