Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
12,"[0.101, 0.11285204081632647, 0.133, 0.152, 0.171, 0.184, 0.20286224489795943, 0.215, 0.231, 0.245, 0.259, 0.27557456828885396, 0.293, 0.31546938775510197, 0.34, 0.371, 0.402, 0.446, 0.47, 0.5288227712137488, 0.646, 0.7567597402597404, 0.857, 0.969, 1.061, 1.142, 1.2083641245972072, 1.267, 1.312, 1.358, 1.422, 1.466663945578231, 1.5097405247813414, 1.544976326530612, 1.586, 1.6236718146718148, 1.654, 1.692, 1.7288715041572185, 1.7589888682745825, 1.79, 1.8208503401360545, 1.8486190476190476, 1.877, 1.904, 1.933, 1.967, 1.983, 2.016197278911564, 2.043]",1.2,25,-2.4,2.343,2.336
13,"[0.102, 0.11340816326530609, 0.13345795918367342, 0.153, 0.17228703094140874, 0.185, 0.203, 0.21716326530612248, 0.232, 0.243, 0.262, 0.279, 0.292, 0.31268602825745667, 0.343, 0.36753061224489786, 0.407, 0.446, 0.486, 0.542, 0.6428605442176871, 0.778, 0.8863799058084771, 0.9811802721088435, 1.064, 1.14, 1.2122231731402238, 1.269, 1.314, 1.359, 1.42, 1.466, 1.504917439703154, 1.5486337868480726, 1.588, 1.623, 1.659, 1.6937176870748292, 1.726, 1.755, 1.7863991836734692, 1.822, 1.85, 1.877, 1.908, 1.934, 1.9595223386651957, 1.984, 2.016522809123649, 2.042]",1.2,25,-2.4,2.342,2.336
14,"[0.102, 0.113, 0.133, 0.152, 0.167, 0.183, 0.201, 0.216, 0.231, 0.244, 0.258, 0.275, 0.2922783673469388, 0.315, 0.341, 0.36845408163265336, 0.401, 0.433, 0.489, 0.534, 0.6453855488141202, 0.777, 0.861, 0.971, 1.07, 1.147, 1.2145270629991127, 1.276, 1.322, 1.3656224489795918, 1.4249540816326531, 1.468, 1.5, 1.549, 1.589, 1.616811224489796, 1.6573751214771626, 1.694, 1.731, 1.759, 1.792, 1.824, 1.8515389610389617, 1.88, 1.909, 1.935, 1.95953258722844, 1.993, 2.018, 2.044]",1.2,25,-2.4,2.344,2.335
15,"[0.102, 0.11340816326530609, 0.134, 0.152, 0.168, 0.183, 0.201, 0.214, 0.231, 0.2441887755102042, 0.2579255377826807, 0.27633951762523196, 0.293, 0.31431972789115653, 0.335, 0.368, 0.403, 0.445, 0.489, 0.537, 0.641, 0.771, 0.858, 0.966, 1.06, 1.136, 1.206, 1.259, 1.314, 1.357969387755102, 1.422, 1.475079931972789, 1.5097405247813414, 1.547, 1.586971742543171, 1.624, 1.662, 1.687, 1.729, 1.757, 1.79, 1.82, 1.845876447876448, 1.868929888084266, 1.909, 1.931, 1.9575635792778647, 1.992, 2.016, 2.044]",1.2,25,-2.4,2.346,2.34
16,"[0.103, 0.113, 0.13387127158555745, 0.1528299319727895, 0.169, 0.184, 0.204, 0.218, 0.232, 0.245, 0.259, 0.27775510204081655, 0.296, 0.315, 0.339, 0.37373795918367364, 0.40330055658627095, 0.4478764172335602, 0.48843764172335613, 0.542, 0.6481192266380237, 0.78, 0.8631436734693879, 0.965, 1.0631475667189954, 1.146, 1.213, 1.2780313971742543, 1.335022857142857, 1.366, 1.431, 1.47, 1.5059287639584136, 1.5513755102040818, 1.589, 1.617, 1.655, 1.696, 1.732, 1.759, 1.794, 1.825, 1.8525760368663597, 1.885, 1.91, 1.937, 1.9703469387755108, 1.9941669096209913, 2.019, 2.045]",1.2,25,-2.4,2.347,2.337
17,"[0.102, 0.113, 0.134, 0.153, 0.17, 0.183, 0.20086224489795942, 0.212, 0.23167660910518076, 0.24488081632653075, 0.259, 0.277, 0.29536637512147706, 0.311, 0.3407551020408163, 0.3710118499012508, 0.406, 0.448, 0.47181191395477096, 0.541, 0.646, 0.7823095238095238, 0.864, 0.974798919567827, 1.066, 1.158, 1.213, 1.273, 1.336, 1.366, 1.425, 1.4780504833512351, 1.5164171668667468, 1.547, 1.5888775510204085, 1.626, 1.666, 1.692, 1.7339608843537409, 1.761, 1.793, 1.825, 1.851, 1.879, 1.9108751020408161, 1.939, 1.9633330241187381, 1.9867728482697427, 2.02, 2.043]",1.2,25,-2.4,2.355,2.344
18,"[0.102, 0.114, 0.133, 0.14984548104956263, 0.171, 0.18646011131725407, 0.202, 0.216, 0.231, 0.24400680272108866, 0.259, 0.276, 0.298, 0.315, 0.34513961038961033, 0.371, 0.408, 0.4476579203109814, 0.487, 0.543, 0.647, 0.7775391705069125, 0.893, 0.9836065306122449, 1.0941783029001073, 1.146, 1.225, 1.263, 1.33, 1.363, 1.429056514913658, 1.476, 1.5107465091299677, 1.553, 1.5918775510204084, 1.626, 1.6652191659272404, 1.6974522448979588, 1.729, 1.761, 1.79, 1.8215668934240363, 1.854, 1.8841966604823748, 1.907, 1.9345085034013605, 1.966, 1.991, 2.018, 2.044]",1.2,25,-2.4,2.336,2.333
19,"[0.103, 0.11421589688506997, 0.13470068027210924, 0.154, 0.1734671201814059, 0.185, 0.201, 0.216, 0.23, 0.245, 0.26, 0.27924489795918367, 0.293, 0.3192363396971692, 0.33977443609022556, 0.371, 0.4105632653061225, 0.4492278911564627, 0.488, 0.546, 0.648, 0.782, 0.861, 0.9669274376417238, 1.063, 1.148029001074114, 1.208, 1.272, 1.334904761904762, 1.3748556851311955, 1.426, 1.477, 1.514, 1.5544092970521544, 1.589, 1.623, 1.6534727891156464, 1.7001783029001074, 1.729, 1.7598936627282493, 1.79, 1.823, 1.848380952380953, 1.881, 1.909, 1.934, 1.961, 1.990299319727892, 2.013, 2.043]",1.2,25,-2.4,2.339,2.331
20,"[0.103, 0.115, 0.13448299319727908, 0.153, 0.1677369121561668, 0.1829153661464585, 0.202, 0.216, 0.23017474489795942, 0.245, 0.25871757735352213, 0.274, 0.297, 0.3166860282574567, 0.341, 0.37453061224489786, 0.40753522053982877, 0.4494013605442176, 0.488, 0.542, 0.651, 0.784, 0.868, 0.988, 1.075, 1.1684013605442176, 1.212, 1.27, 1.332, 1.3739742212674544, 1.437, 1.474, 1.514, 1.551, 1.5893324382384533, 1.626, 1.657, 1.701, 1.726, 1.7577295918367346, 1.788, 1.822, 1.854, 1.88, 1.9053551020408162, 1.9330170068027202, 1.9651980143408714, 1.983, 2.0135775510204073, 2.041]",1.2,25,-2.4,2.338,2.331
2,"[0.043, 0.04649572086899276, 0.049138775510204076, 0.05404711884753901, 0.056225072886297245, 0.059340727595386, 0.0630340136054422, 0.06779870129870127, 0.07211700680272082, 0.07743061224489793, 0.08353387755102039, 0.0905901360544218, 0.09919540816326525, 0.10922834039276091, 0.125115207373272, 0.13762099125364444, 0.15342040816326524, 0.16865999229880627, 0.18414351547070432, 0.19609329446064155, 0.20931049562682225, 0.22795238095238085, 0.23896653061224485, 0.2577518367346939, 0.2744387755102047, 0.2961202623906706, 0.3143644314868803, 0.34205180533751967, 0.3792628571428572, 0.42065224489795916, 0.47631083202511776, 0.5277777164920023, 0.5991793002915452, 0.6532703040399834, 0.7093678839957035, 0.7742637362637361, 0.8134829931972798, 0.8982236734693877, 0.9369098639455783, 0.9926377551020406, 1.0484234693877559, 1.1102620144832127, 1.1535396825396824, 1.2059546485260775, 1.290295918367347, 1.3552290249433105, 1.4025918367346941, 1.451621224489796, 1.5193956550362082, 1.567]",4.8,25,-2.4,1.754,1.752
3,"[0.043, 0.045834557823129216, 0.04900185528756964, 0.0519598116169545, 0.05595732838589981, 0.05932611411911709, 0.0628984630889393, 0.0673028571428572, 0.0720635975320361, 0.07749087003222381, 0.08321511307225597, 0.09040352504638216, 0.09853443877551038, 0.10869233731228342, 0.11910204081632653, 0.1384037506894651, 0.15138377302140374, 0.16619552337063861, 0.1810261224489794, 0.19309576138147613, 0.21065306122449007, 0.2213355481727575, 0.23775510204081704, 0.2529230055658628, 0.27526135615536534, 0.2923061224489798, 0.30957804743519046, 0.3324222919937206, 0.37329591836734705, 0.4151734693877553, 0.46947992100065833, 0.5240569727891157, 0.5897031539888683, 0.6484906122448981, 0.7040765306122448, 0.7670779220779222, 0.8218044217687076, 0.8886075353218216, 0.9320346464167062, 0.9808979591836731, 1.0393562152133582, 1.0938480725623592, 1.148317460317461, 1.2116889795918369, 1.2635578231292517, 1.3185926530612244, 1.3648907175773537, 1.4491301709873143, 1.4970092764378482, 1.543]",4.8,25,-2.4,1.739,1.737
4,"[0.042, 0.04553689167974881, 0.04910518053375197, 0.052030204081632676, 0.05701725226172941, 0.059341672152732096, 0.06286625364431486, 0.06664741641337389, 0.07115141540487176, 0.07660687432867888, 0.08241855987678097, 0.08945918367346944, 0.09767930029154513, 0.10917346938775509, 0.12243428571428575, 0.13294304698623655, 0.14695786701777488, 0.16539492553778268, 0.17688808426596453, 0.19020408163265312, 0.20703866809881835, 0.22200621118012423, 0.23551436901291126, 0.24762487852283752, 0.2639470490899063, 0.28649814471243035, 0.3043955473098329, 0.33167660910518043, 0.3593485714285713, 0.4099613319011816, 0.45050137892995035, 0.502850523993381, 0.5764258503401359, 0.6333444897959181, 0.684906552094522, 0.752734693877551, 0.8041585557299842, 0.8764832126398947, 0.929222919937205, 0.967969387755101, 1.0252278911564627, 1.0870122448979593, 1.1423480519480518, 1.1856413994169093, 1.2481564625850345, 1.2987079081632649, 1.349874865735768, 1.4320865306122448, 1.4748688046647225, 1.528]",4.8,25,-2.4,1.72,1.715
5,"[0.044, 0.048082993197278906, 0.050396938775510165, 0.05349600709849163, 0.05721137026239071, 0.0611195335276968, 0.06444540816326533, 0.06893877551020396, 0.07279855167873604, 0.07920561224489801, 0.08458395176252322, 0.09186297376093285, 0.10010773611770286, 0.11240642640034738, 0.12342857142857143, 0.13836326530612228, 0.15367622724765573, 0.16713458356315491, 0.1795499462943072, 0.19278279883381919, 0.20748752834467102, 0.22188095238095215, 0.23831020408163228, 0.2518996598639456, 0.2687721088435373, 0.2897940630797771, 0.30366104702750657, 0.3302227891156463, 0.3682142857142857, 0.4069044897959183, 0.4578968850698174, 0.5237977736549164, 0.5747608163265304, 0.6304716553287981, 0.6940799319727887, 0.7486571428571427, 0.7963427738442316, 0.8628517722878625, 0.9209727891156462, 0.9681444897959182, 1.031297104888467, 1.075941915227629, 1.1296359447004607, 1.1863702623906702, 1.2447061224489797, 1.3030400874635568, 1.3389785177228788, 1.4016695821185616, 1.4572689504373177, 1.516]",4.8,25,-2.4,1.707,1.701
6,"[0.042, 0.043817750355956385, 0.04652368804664722, 0.05063485934914517, 0.05420123398196486, 0.05751020408163271, 0.0613232292917167, 0.06451020408163276, 0.06947223540579028, 0.07391173469387761, 0.07968804664723061, 0.08601591836734693, 0.09234795918367351, 0.10262480376766077, 0.11140659340659356, 0.12545408163265337, 0.13930055658627094, 0.15630204081632693, 0.1697830290010744, 0.18164100185528775, 0.1959737609329447, 0.21120238095238103, 0.2216965108624096, 0.24203020408163275, 0.2557325456498391, 0.27523129251700706, 0.2899460641399418, 0.31604081632653064, 0.34802597402597407, 0.38462244897959186, 0.42963265306122556, 0.48870768307322937, 0.5578731778425657, 0.6028587975730834, 0.6684795918367348, 0.720965250965251, 0.7814175510204083, 0.8530755857898717, 0.8931281632653061, 0.9505306122448979, 0.9982186588921291, 1.0539129251700687, 1.1115396825396835, 1.1587208163265306, 1.2251671263099835, 1.2726572629051622, 1.334917233560091, 1.401778911564626, 1.4471134693877554, 1.501]",4.8,25,-2.4,1.694,1.688
7,"[0.041, 0.044982883475970924, 0.0477598481252966, 0.05085516787360096, 0.054751643030093354, 0.05718189884649499, 0.06163710575139137, 0.06615668202764968, 0.06952399338113614, 0.0751906122448979, 0.07930722559293989, 0.0871356155365371, 0.09410633727175083, 0.09999562682215729, 0.11414285714285714, 0.1273637261356155, 0.13886948267679167, 0.15338404452690146, 0.16584353741496596, 0.1813498542274051, 0.19603339517625243, 0.2089828571428571, 0.22345632653061231, 0.23940249433106572, 0.2544582560296846, 0.27065759637188214, 0.28975366484622017, 0.3121224489795918, 0.3400238095238096, 0.3940129417620707, 0.425350340136055, 0.4924178302900108, 0.5451510204081633, 0.60121768707483, 0.653195918367347, 0.7160204081632653, 0.7704809228039041, 0.829577873254565, 0.8787427113702625, 0.9261814058956916, 0.9941927437641723, 1.03925431711146, 1.095619047619048, 1.1477113702623913, 1.214545351473923, 1.257689504373178, 1.307422291993721, 1.383279460171165, 1.4291163265306126, 1.488]",4.8,25,-2.4,1.683,1.678
8,"[0.04, 0.04213232389730095, 0.04479711884753901, 0.04865765306122456, 0.05226429831191737, 0.05543228200371055, 0.058635654261704744, 0.062148571428571386, 0.06619119226638051, 0.07086833443054646, 0.07635627810446213, 0.08206602641056433, 0.08787932564330084, 0.09619280343716431, 0.1056813186813187, 0.11862755102040821, 0.13310530612244892, 0.14622789115646254, 0.15966702470461885, 0.1716375510204082, 0.18583125933300154, 0.20203686635944695, 0.21545951283739295, 0.22839828834759726, 0.24401795918367353, 0.26104591836734736, 0.2810233236151605, 0.30143020408163274, 0.3209542857142858, 0.3613265306122454, 0.4019205736348595, 0.4707636054421771, 0.5264265306122453, 0.5835893877551024, 0.6358915145005372, 0.6824511278195492, 0.7437469387755103, 0.8085420408163267, 0.8610566161948652, 0.9074589078874794, 0.9607817896389327, 1.0155759637188213, 1.0760816326530613, 1.128260596546311, 1.1805319289005927, 1.2350493197278913, 1.3047607709750566, 1.3570997732426306, 1.40898299319728, 1.469]",4.8,25,-2.4,1.668,1.659
9,"[0.04, 0.043469387755102, 0.04607033527696784, 0.04972789115646256, 0.052646993932708205, 0.056107965766951935, 0.05976317038443273, 0.06412605042016807, 0.06739020408163265, 0.07238444567015989, 0.07614775510204075, 0.08349088921282809, 0.08972691933916425, 0.09925971033574717, 0.10871428571428544, 0.12050145772594757, 0.135031887755102, 0.1480854776693286, 0.15982093482554305, 0.1733945578231293, 0.18719241982507293, 0.19971428571428565, 0.21789638932496075, 0.22764965986394575, 0.24408843537414965, 0.2655734693877551, 0.2791150673035171, 0.2999789335088876, 0.32701298701298726, 0.367568979591837, 0.41672326530612247, 0.4709237379162194, 0.5213694951664878, 0.5739574829931973, 0.6238767346938775, 0.6882571428571435, 0.7308579591836734, 0.7997728249194417, 0.8416334693877553, 0.8975950590762622, 0.9592273374466066, 1.0023697959183675, 1.0585391705069125, 1.1105306122448984, 1.1732122448979592, 1.2238435374149668, 1.2807378335949773, 1.3208729427254773, 1.3926472303207007, 1.446]",4.8,25,-2.4,1.649,1.643
10,"[0.039, 0.04297851772287884, 0.04517815774958636, 0.04779263848396504, 0.05154234107436078, 0.053887755102041024, 0.05736734693877554, 0.061142857142857186, 0.0650759637188209, 0.06915481344052776, 0.07319836734693878, 0.07879251700680247, 0.08519825072886306, 0.0923461686561417, 0.09911688311688305, 0.11506679035250474, 0.12367258207630911, 0.1385826201448323, 0.15002332361516016, 0.16204081632653197, 0.17782653061224504, 0.18890857142857143, 0.20618877551020426, 0.2205343716433943, 0.23391372912801484, 0.24931591836734712, 0.26546562835660586, 0.29242229199372055, 0.31396598639455797, 0.34834693877551065, 0.3882213500784931, 0.43322278911564627, 0.5009620991253647, 0.5550408163265307, 0.6083748657357678, 0.6590857142857145, 0.7251556945358789, 0.7776075353218216, 0.830276889134032, 0.8758016326530611, 0.9276028257456833, 0.9799378478664196, 1.044184523809524, 1.0796151603498543, 1.1512789115646258, 1.2008078552175587, 1.2551689795918375, 1.3322485187623438, 1.3778367346938778, 1.434]",4.8,25,-2.4,1.635,1.622
11,"[0.037, 0.040517334644701294, 0.04284641992390171, 0.04562965186074429, 0.048267161410018515, 0.05177405247813414, 0.05499007170435733, 0.05905714285714275, 0.06306261595547306, 0.0663669618790912, 0.0722172869147658, 0.07537105751391455, 0.08318332160450384, 0.09015510204081625, 0.09920463320463314, 0.10871574344023317, 0.11942413487133982, 0.13226971869829007, 0.14668445839874356, 0.15666122448979594, 0.1728189598420013, 0.18702857142857113, 0.19805442176870708, 0.21275353218210355, 0.22927250900360147, 0.24497346938775466, 0.25924816326530603, 0.2829828141783028, 0.30762934362934335, 0.34504427533725346, 0.37541656662665057, 0.43482507288629724, 0.4849300291545188, 0.5368410311493017, 0.5869132653061222, 0.6457582417582413, 0.6919475218658891, 0.7611991174848319, 0.7984124597207302, 0.8546870748299317, 0.9143146258503403, 0.9591697959183673, 1.011706349206349, 1.0680102040816326, 1.123341974627689, 1.1747697959183676, 1.2288636734693879, 1.300469387755102, 1.3540047095761383, 1.413]",4.8,25,-2.4,1.616,1.606
12,"[0.036, 0.03852908163265308, 0.041562811791383214, 0.044410349854227364, 0.0474137590520079, 0.050483325037331994, 0.05346355685131193, 0.056714285714285675, 0.06052839396628214, 0.06434183673469379, 0.06990233236151598, 0.07374701578744704, 0.08058033395176262, 0.0862081632653059, 0.09539631336405538, 0.10474385672636403, 0.11613688402190155, 0.13064795918367358, 0.13961067503924657, 0.15179591836734702, 0.16858090379008753, 0.1804976958525346, 0.19281152460984397, 0.20690040816326555, 0.22290986394557824, 0.23948913759052007, 0.2575201323772752, 0.27633600583090384, 0.3007428571428571, 0.33810319599537936, 0.37633858998144715, 0.4164242749731472, 0.4721689795918366, 0.5207990580847724, 0.5710250463821891, 0.6299714285714285, 0.6822351020408164, 0.738949516648765, 0.779416326530612, 0.8314557823129258, 0.8930442176870749, 0.9344533527696796, 0.9874761904761904, 1.0398408163265307, 1.0964423607280749, 1.1511496598639457, 1.219446221731936, 1.25866693877551, 1.3294140882159318, 1.387]",4.8,25,-2.4,1.592,1.581
13,"[0.034, 0.035733193277310935, 0.03891688311688311, 0.041092764378478745, 0.0440131868131867, 0.04756302521008401, 0.051020408163265266, 0.05443999999999992, 0.05750498338870433, 0.06097574123989222, 0.06571031746031734, 0.07107834101382476, 0.07558111380145273, 0.08332653061224483, 0.091, 0.10179591836734693, 0.1112397959183672, 0.12224223602484466, 0.13382142857142854, 0.14549450549450546, 0.1611948051948052, 0.17503999999999997, 0.18710317460317433, 0.19946857142857138, 0.21411224489795894, 0.23401714285714273, 0.24806571428571425, 0.26209523809523827, 0.29139999999999977, 0.32118532818532813, 0.3642030075187969, 0.4088412698412695, 0.45615873015873, 0.502902857142857, 0.5567257142857142, 0.6123157894736839, 0.6650571428571428, 0.7253142857142857, 0.7661428571428569, 0.817035714285714, 0.8680476190476192, 0.9143552123552124, 0.964952380952381, 1.0137744360902257, 1.0825714285714265, 1.1385079365079358, 1.2006742857142851, 1.2478514285714284, 1.3081981566820275, 1.363]",4.8,25,-2.4,1.571,1.56
14,"[0.032, 0.034596016719940996, 0.03732060566161954, 0.04010024009603835, 0.04265107709750569, 0.045319289005924995, 0.048415451895043864, 0.05190714285714277, 0.05538598047914816, 0.0588527062999113, 0.0632996777658433, 0.06840816326530613, 0.07408908948194659, 0.0796107871720117, 0.08543629343629348, 0.09608673469387746, 0.10609596178897088, 0.11724214009928305, 0.1304179591836735, 0.14165306122448945, 0.15502154195011336, 0.164857142857143, 0.181, 0.1932636734693878, 0.21026663708961843, 0.22182814178302915, 0.2360214822771216, 0.2591273080660836, 0.28064661654135337, 0.30669202226345105, 0.34947798066595076, 0.39295011337868463, 0.4367507288629737, 0.4896758703481393, 0.5402680639823499, 0.588542857142857, 0.6452241606319947, 0.700378088077336, 0.7481836734693877, 0.7883844897959185, 0.837258503401363, 0.8934097959183674, 0.950137026239067, 0.9907673469387757, 1.051475218658892, 1.104520132377275, 1.1754119897959188, 1.2326834563612679, 1.2870151603498543, 1.34]",4.8,25,-2.4,1.548,1.537
15,"[0.03, 0.03269872016603253, 0.03457175773535219, 0.03781230238574305, 0.04043632990386237, 0.04317346938775495, 0.04624062648315145, 0.0493311688311689, 0.05347728768926936, 0.05660958296362024, 0.06119195504288672, 0.06503339517625233, 0.06974234693877551, 0.07428768926925605, 0.08032653061224489, 0.08925469387755094, 0.09979914070891503, 0.10860544217686974, 0.12148163265306106, 0.1319638932496077, 0.14618367346938776, 0.16030952380952376, 0.1726462585034014, 0.18386054421768686, 0.19849409237379168, 0.21714448979591838, 0.23301707621824236, 0.24674006444683114, 0.2703523809523808, 0.290977736549165, 0.32721724818959846, 0.37807993197278883, 0.4217729591836737, 0.46595265306122435, 0.5165053061224489, 0.572085714285714, 0.6205245825602969, 0.6762975295381309, 0.7219217687074819, 0.7621759514616658, 0.8117676609105179, 0.8634081632653061, 0.9072380952380951, 0.9673324555628704, 1.0199863945578225, 1.0760170068027208, 1.1375635792778647, 1.18193413729128, 1.2583039742212672, 1.314]",4.8,25,-2.4,1.525,1.513
