Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.1, 0.11810408163265253, 0.137, 0.157, 0.174, 0.19, 0.209, 0.224, 0.239, 0.25280697278911557, 0.269, 0.28693877551020397, 0.30245748299319736, 0.3228251516822945, 0.3492987012987013, 0.378, 0.42003628117913827, 0.453, 0.498, 0.556, 0.652, 0.757, 0.888, 0.985, 1.065, 1.159, 1.193, 1.2713250728862973, 1.3215059523809525, 1.375, 1.4079520132377275, 1.449, 1.497, 1.5319274376417233, 1.562, 1.6047857142857143, 1.645, 1.6753413729128015, 1.707, 1.738, 1.7674332810047098, 1.7987469387755102, 1.826, 1.8596302040816326, 1.887, 1.91, 1.9431444270015699, 1.97, 1.991, 2.017]",1.2,25,-2.4,2.307,2.316
3,"[0.102, 0.12, 0.1404838227974117, 0.159, 0.177, 0.191, 0.20853188775510212, 0.22726984126984182, 0.24, 0.253, 0.2720059249506255, 0.2847620408163265, 0.305, 0.33, 0.351, 0.38, 0.4206687598116169, 0.4563444897959186, 0.496, 0.5599709989258862, 0.669, 0.782, 0.8916858600583091, 0.992, 1.084, 1.164, 1.219, 1.2646725417439704, 1.322, 1.368, 1.422, 1.464, 1.493, 1.5358588435374152, 1.573, 1.615, 1.647, 1.68, 1.713, 1.745, 1.771, 1.8043696145124715, 1.834, 1.864, 1.8935615536537198, 1.9169119226638023, 1.947, 1.9737980665950594, 1.994, 2.021]",1.2,25,-2.4,2.317,2.327
4,"[0.105, 0.12275673469387764, 0.145, 0.16241723356009088, 0.179, 0.194, 0.21141107871720113, 0.22920238095238132, 0.2424919441460797, 0.255, 0.27400966702470475, 0.293, 0.3088680272108847, 0.331, 0.354, 0.386, 0.426, 0.461, 0.508, 0.569, 0.676, 0.803, 0.897, 1.005, 1.084, 1.172, 1.2260605661619486, 1.2831270871985159, 1.327, 1.369, 1.421, 1.4585881924198252, 1.5, 1.541100470957614, 1.581, 1.615, 1.64, 1.6863591836734695, 1.7208276643990927, 1.751, 1.778, 1.811, 1.838, 1.865659591836735, 1.8962950536146663, 1.924, 1.949, 1.9801201814058962, 1.9985386297376093, 2.028]",1.2,25,-2.4,2.322,2.33
5,"[0.106, 0.125, 0.144, 0.165, 0.18072108843537393, 0.19696816326530597, 0.215, 0.23, 0.245, 0.257, 0.275, 0.28860144057623044, 0.312, 0.337, 0.3577077922077922, 0.387, 0.431, 0.467, 0.509, 0.574, 0.682, 0.809, 0.9074499072356216, 1.013, 1.085, 1.175, 1.2189624489795918, 1.281, 1.333, 1.38, 1.424, 1.464, 1.51, 1.5456955782312924, 1.576, 1.616, 1.641, 1.69, 1.72, 1.75, 1.782, 1.816, 1.8443809523809527, 1.87, 1.8982999271137027, 1.9208647959183673, 1.954, 1.98, 2.0021183673469385, 2.029]",1.2,25,-2.4,2.324,2.331
6,"[0.108, 0.128, 0.147, 0.16658539205155726, 0.182, 0.195, 0.21520144832126395, 0.23, 0.245, 0.259, 0.277, 0.292, 0.31170748299319717, 0.33634371643394195, 0.357, 0.38921329822251477, 0.43, 0.467, 0.5091972789115647, 0.5742135007849292, 0.687, 0.81315873015873, 0.915, 1.003, 1.089, 1.1731683673469389, 1.218, 1.286, 1.335, 1.372, 1.425901360544218, 1.466, 1.506, 1.546, 1.5834940923737917, 1.617, 1.658115524781341, 1.693, 1.72081462585034, 1.749, 1.787, 1.815, 1.841, 1.875, 1.896883995703545, 1.924, 1.956, 1.983, 2.0030778732545653, 2.029]",1.2,25,-2.4,2.322,2.329
7,"[0.107, 0.1260800627943481, 0.146, 0.16650556586270862, 0.182, 0.196, 0.212, 0.2300952380952369, 0.24546938775510202, 0.256, 0.27723469387755073, 0.291, 0.3125659863945578, 0.334, 0.357, 0.389, 0.4306647230320701, 0.469, 0.5105260770975057, 0.578, 0.693, 0.815238095238095, 0.92, 1.008, 1.104, 1.177, 1.219, 1.2860053705692802, 1.3355059523809525, 1.376, 1.426, 1.465, 1.5037066326530615, 1.546, 1.585, 1.623, 1.647, 1.692, 1.722, 1.749, 1.779, 1.8134727891156464, 1.8415504201680672, 1.871, 1.9, 1.926, 1.956, 1.983, 2.004, 2.03]",1.2,25,-2.4,2.322,2.33
8,"[0.108, 0.128, 0.14607210884353744, 0.168, 0.184, 0.2, 0.215, 0.232, 0.246, 0.261, 0.27923469387755073, 0.293, 0.313, 0.34321066491112573, 0.36308163265306137, 0.396, 0.433, 0.472, 0.5133945578231293, 0.583, 0.695, 0.796, 0.908, 1.023, 1.0911979591836733, 1.1852244897959183, 1.2188435374149662, 1.277, 1.337, 1.374530612244898, 1.425, 1.4682369614512472, 1.509, 1.5493338775510204, 1.586, 1.6207142857142858, 1.643, 1.694, 1.726, 1.7551913265306123, 1.781, 1.817, 1.847, 1.871, 1.902, 1.928, 1.955, 1.9732131519274387, 2.003, 2.029]",1.2,25,-2.4,2.32,2.329
9,"[0.109, 0.129, 0.15170025510204083, 0.169, 0.184, 0.199, 0.218, 0.23155952380952396, 0.247, 0.257, 0.28, 0.29747095761381465, 0.31, 0.33365306122448984, 0.363, 0.394, 0.427, 0.47405469387755106, 0.517, 0.587, 0.713, 0.803, 0.92, 1.0169497645211933, 1.092, 1.18, 1.226, 1.283, 1.331, 1.3828907887479316, 1.4249205736348596, 1.4688865306122452, 1.514, 1.548, 1.5896514913657773, 1.622, 1.657, 1.695521193092622, 1.7277154195011337, 1.756, 1.7825832438238456, 1.8139736668861093, 1.841, 1.8734940923737917, 1.9, 1.9248732545649838, 1.956, 1.982, 2.003372448979592, 2.03]",1.2,25,-2.4,2.321,2.33
10,"[0.11, 0.129, 0.152, 0.17140646258503406, 0.186, 0.2, 0.219, 0.233, 0.24839115646258547, 0.262, 0.281, 0.3, 0.31530926216640504, 0.3414457572502686, 0.366, 0.394, 0.436, 0.469, 0.521, 0.586, 0.719, 0.822031746031746, 0.927, 1.02, 1.111, 1.175, 1.2234476629361422, 1.286, 1.338, 1.395, 1.4314048716260699, 1.483, 1.5178812615955473, 1.551, 1.593, 1.62, 1.6595021865889212, 1.694, 1.7284139941690952, 1.7576564625850337, 1.789509387755102, 1.8240171858216974, 1.8458380952380953, 1.874, 1.8989363265306123, 1.928, 1.956, 1.983907029478458, 2.002, 2.029]",1.2,25,-2.4,2.319,2.328
11,"[0.11, 0.131, 0.14992816326530622, 0.16863893249607537, 0.186, 0.199, 0.216, 0.23327976190476193, 0.25, 0.262, 0.281, 0.296, 0.314, 0.333, 0.36234065934065934, 0.3942517006802721, 0.4261053061224489, 0.47305469387755106, 0.515, 0.587, 0.722, 0.809, 0.9175087463556851, 1.014649838882922, 1.1, 1.1840220408163267, 1.2274530612244898, 1.2871096938775513, 1.33, 1.376, 1.429, 1.4688865306122452, 1.515, 1.551, 1.587, 1.6263428571428573, 1.659, 1.695, 1.725, 1.756, 1.7833957725947522, 1.814, 1.844, 1.874, 1.8978678839957037, 1.923873254564984, 1.9541882086167803, 1.9811496598639462, 2.003, 2.027]",1.2,25,-2.4,2.318,2.327
