battery_id,window_start,cycle_index,degradation_stage,fusion_gate,router_weight_l1,statistical_route_entropy,curve_route_entropy,fused_route_entropy,expert_1_fused_weight,expert_2_fused_weight,expert_3_fused_weight,expert_4_fused_weight,expert_5_fused_weight
#5,0,2,early,0.6516338586807251,1.0727012157440186,1.3674242496490479,1.3624098300933838,1.5542495250701904,0.09890713542699814,0.1981956660747528,0.2537197470664978,0.1684514284133911,0.28072601556777954
#5,1,3,early,0.6590855717658997,0.7212017774581909,1.5049141645431519,1.3648533821105957,1.5133516788482666,0.21414655447006226,0.22377429902553558,0.24928995966911316,0.050628412514925,0.2621607780456543
#5,2,4,early,0.6576019525527954,0.8432005643844604,1.492771863937378,1.3718596696853638,1.5667431354522705,0.18126924335956573,0.22079159319400787,0.23897896707057953,0.10155045986175537,0.2574097812175751
#5,3,5,early,0.655602216720581,0.7993035316467285,1.5103330612182617,1.36728036403656,1.5603245496749878,0.1752873808145523,0.22382251918315887,0.2467508465051651,0.09620284289121628,0.25793638825416565
#5,4,6,early,0.659402072429657,0.8192146420478821,1.4923855066299438,1.3715031147003174,1.5814318656921387,0.17600911855697632,0.22460637986660004,0.23694771528244019,0.12156322598457336,0.2408735454082489
#5,5,7,early,0.6540732383728027,0.8655263781547546,1.4814146757125854,1.3714743852615356,1.5737175941467285,0.1707206666469574,0.22004945576190948,0.2413843423128128,0.1141427606344223,0.2537027597427368
#5,6,8,early,0.6587640047073364,0.9357070922851562,1.4240180253982544,1.3749438524246216,1.5929949283599854,0.17408236861228943,0.2235243320465088,0.22357605397701263,0.14308574795722961,0.23573151230812073
#5,7,9,middle,0.6570188999176025,0.9493151307106018,1.3941307067871094,1.3769633769989014,1.5989906787872314,0.1747482866048813,0.2166334092617035,0.22379085421562195,0.15727108716964722,0.22755633294582367
#5,8,10,middle,0.6574798822402954,0.9602808356285095,1.372788667678833,1.375760555267334,1.600138783454895,0.16968238353729248,0.22040382027626038,0.22093632817268372,0.1644577533006668,0.2245197296142578
#5,9,11,middle,0.659896194934845,1.0195338726043701,1.3480291366577148,1.3756922483444214,1.602059006690979,0.1678767204284668,0.2200225591659546,0.22036594152450562,0.17337365448474884,0.21836112439632416
#5,10,12,middle,0.6612436175346375,1.2502899169921875,1.1693377494812012,1.3788666725158691,1.604844331741333,0.16298270225524902,0.2118263691663742,0.20916593074798584,0.21177184581756592,0.204253152012825
#5,11,13,middle,0.6657411456108093,1.429821252822876,0.9845116138458252,1.3803333044052124,1.6006474494934082,0.1597285121679306,0.21443265676498413,0.19855313003063202,0.2389652132987976,0.18832051753997803
#5,12,14,middle,0.6583936810493469,1.2417956590652466,1.1779038906097412,1.3767400979995728,1.6032507419586182,0.16077186167240143,0.22035276889801025,0.21481280028820038,0.21210262179374695,0.1919599324464798
#5,13,15,late,0.6621518135070801,1.4084097146987915,1.0081772804260254,1.3793721199035645,1.6004974842071533,0.15836651623249054,0.21370695531368256,0.20264706015586853,0.2379143387079239,0.18736512959003448
