Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
14,"[0.107, 0.12008948194662472, 0.13972108843537376, 0.15862244897959146, 0.181, 0.197, 0.208, 0.23, 0.241, 0.255, 0.27047959183673476, 0.2845227629513343, 0.3020599489795919, 0.321, 0.3484065934065932, 0.37645408163265287, 0.408, 0.44, 0.476, 0.542, 0.634, 0.773, 0.887, 0.942, 1.064, 1.1304432653061223, 1.204, 1.2760313971742543, 1.326, 1.380909387755102, 1.4299540816326528, 1.47, 1.519, 1.5527823129251699, 1.6012729591836734, 1.6265934065934062, 1.674, 1.707, 1.7304772370486652, 1.771, 1.803, 1.8293911564625847, 1.8621031746031746, 1.895, 1.915, 1.948, 1.974, 1.998, 2.025, 2.057]",1.2,25,-2.4,2.387,2.371
15,"[0.108, 0.12, 0.14, 0.15878425655976663, 0.18, 0.19627696793002905, 0.21, 0.228, 0.241, 0.253, 0.271, 0.284, 0.302, 0.322, 0.35210571428571424, 0.3766880466472301, 0.401, 0.43929042386185213, 0.4831270572745226, 0.5402102040816321, 0.632, 0.7710656370656371, 0.857, 0.9660302040816325, 1.033, 1.131, 1.206, 1.274, 1.326, 1.374, 1.4279081632653057, 1.47, 1.522, 1.557, 1.5868886827458255, 1.634, 1.667, 1.703, 1.731, 1.767, 1.804, 1.8313911564625847, 1.86, 1.8964314868804655, 1.9164897959183673, 1.943, 1.9763651406508551, 2.001, 2.026, 2.058]",1.2,25,-2.4,2.387,2.371
16,"[0.105, 0.12, 0.139, 0.15893959183673464, 0.179, 0.195, 0.21, 0.22484523809523813, 0.239, 0.254, 0.269, 0.284, 0.303, 0.327, 0.349, 0.376, 0.404, 0.4406310204081631, 0.486, 0.541, 0.6320906122448979, 0.758, 0.885, 0.941, 1.0533761720904578, 1.132, 1.205, 1.272058309037901, 1.327, 1.385, 1.427, 1.467, 1.514, 1.55433527696793, 1.5890459183673469, 1.6274714285714282, 1.6662086167800452, 1.705, 1.7294772370486653, 1.771, 1.803, 1.832, 1.8598781512605045, 1.8963020408163258, 1.916, 1.941, 1.976, 2.000185941043084, 2.0245380333951757, 2.057]",1.2,25,-2.4,2.381,2.368
17,"[0.106, 0.122, 0.13986054421768687, 0.15988383045525895, 0.18, 0.197, 0.21, 0.228, 0.24054881412024257, 0.253, 0.269, 0.285, 0.301, 0.325, 0.34421142857142845, 0.374, 0.404, 0.43681551020408155, 0.48515755102040803, 0.542564081632653, 0.638, 0.748, 0.8820236734693877, 0.963, 1.063, 1.131, 1.212, 1.2660313971742543, 1.326, 1.374, 1.424, 1.468, 1.5143707482993194, 1.549, 1.598091836734694, 1.624860902255639, 1.6713580705009274, 1.7044200680272108, 1.729, 1.7701202623906704, 1.803015606242497, 1.831, 1.858, 1.895, 1.919, 1.946, 1.972, 1.997, 2.023, 2.056]",1.2,25,-2.4,2.376,2.364
18,"[0.107, 0.122, 0.141, 0.161, 0.181, 0.1983926530612244, 0.21226971869829006, 0.232, 0.24281224489795897, 0.25541156462584996, 0.273, 0.2883576799140708, 0.30615986394557837, 0.326, 0.3464065934065932, 0.381, 0.4079795918367347, 0.444, 0.4808711734693876, 0.548, 0.635188775510204, 0.7632824675324675, 0.907, 0.975, 1.047, 1.1418469387755101, 1.217, 1.284, 1.335, 1.393, 1.441, 1.484, 1.5275736348593492, 1.56, 1.613, 1.639, 1.6778752834467117, 1.715, 1.743, 1.781, 1.81, 1.842, 1.874, 1.904, 1.9323537414965983, 1.959, 1.987, 2.0125697278911563, 2.036364795918367, 2.069]",1.2,25,-2.4,2.395,2.371
19,"[0.107, 0.121, 0.141, 0.159, 0.181, 0.19835058309037895, 0.212, 0.226, 0.23865503620803144, 0.256, 0.272, 0.287, 0.306, 0.326, 0.354, 0.3794540816326529, 0.41118892128279877, 0.443, 0.481, 0.549, 0.646, 0.762, 0.8725036734693876, 0.976017560512577, 1.05, 1.138, 1.214, 1.277, 1.328, 1.382909387755102, 1.433, 1.471, 1.5227095761381475, 1.561, 1.592, 1.639, 1.675, 1.71, 1.738, 1.776, 1.802, 1.84, 1.867, 1.904, 1.923, 1.956, 1.982, 2.006402160864346, 2.032, 2.064]",1.2,25,-2.4,2.388,2.365
20,"[0.104, 0.119, 0.138, 0.156, 0.17674149659863936, 0.193, 0.209, 0.225, 0.236, 0.2517508503401361, 0.27, 0.28453127057274524, 0.30026077097505666, 0.31944795918367347, 0.347241758241758, 0.373, 0.404, 0.44, 0.48417006802721063, 0.532, 0.644, 0.762, 0.854, 0.9549665306122448, 1.0389529042386183, 1.1283010204081632, 1.2087366688610928, 1.2708435374149658, 1.3246904761904759, 1.3875005370569278, 1.4327762390670555, 1.469, 1.524, 1.5566217201166181, 1.587, 1.63, 1.67, 1.705, 1.733, 1.769, 1.804, 1.8275668934240363, 1.8633796992481204, 1.891, 1.919, 1.944, 1.978, 2.001531020408163, 2.026, 2.059]",1.2,25,-2.4,2.387,2.367
2,"[0.052, 0.057, 0.06572108843537375, 0.076, 0.09394217687074785, 0.109, 0.12152524167561751, 0.13784523809523813, 0.152, 0.1641608643457383, 0.178, 0.19, 0.204, 0.21705344995140902, 0.23269142857142852, 0.24860544217687053, 0.266, 0.2884195011337864, 0.3111043083900227, 0.3391616954474094, 0.377, 0.41220238095238093, 0.45904552590266856, 0.5260629251700679, 0.589153061224489, 0.6563957725947521, 0.7389697959183672, 0.8213353557639271, 0.8925952380952372, 0.9748119533527696, 1.0704359183673466, 1.1446717687074828, 1.21332944606414, 1.2638548752834466, 1.3080918367346939, 1.3664060150375936, 1.4087709750566892, 1.4481362382790954, 1.4850127551020402, 1.524681898846495, 1.564, 1.5991268615554328, 1.6270742857142857, 1.6662323390894815, 1.691, 1.719, 1.7520397422126746, 1.778, 1.801953469387755, 1.83]",2.4,25,-7.2,1.944,1.936
3,"[0.051, 0.057, 0.065, 0.07575773535220537, 0.09394217687074785, 0.11, 0.11794539437396567, 0.138422619047619, 0.152, 0.16370578231292499, 0.17686530612244894, 0.19167128279883372, 0.20527836734693877, 0.22, 0.23279699248120295, 0.248838589981447, 0.27, 0.291, 0.3116775510204081, 0.3416410018552874, 0.3807594752186588, 0.419, 0.4760845481049559, 0.5420839002267572, 0.608102040816326, 0.6814432653061224, 0.7489419152276293, 0.8274963265306121, 0.901, 0.986, 1.074, 1.135, 1.20912358276644, 1.2568911564625849, 1.3133639455782313, 1.3577885714285713, 1.406, 1.4437514577259474, 1.477, 1.5167841836734692, 1.5592059369202225, 1.59, 1.619309523809524, 1.6601078717201163, 1.6810204081632651, 1.711685052399338, 1.744, 1.77, 1.7992599039615844, 1.833]",2.4,25,-7.2,1.941,1.931
4,"[0.051, 0.05708948194662473, 0.065, 0.07628893662728249, 0.09437590520078988, 0.10939265306122439, 0.12192517006802704, 0.137, 0.149, 0.16370578231292499, 0.17709402332361512, 0.19050799779371205, 0.20505048335123527, 0.21712471655328766, 0.2329603174603174, 0.24890816326530535, 0.266, 0.2876310204081631, 0.316, 0.3432102040816321, 0.37909061224489793, 0.427, 0.46766272824919425, 0.517531462585034, 0.603, 0.665, 0.7408741496598634, 0.8420214822771214, 0.894, 0.991, 1.069, 1.141, 1.204, 1.2685646258503396, 1.3237278911564625, 1.362, 1.4134376417233558, 1.4452267573696143, 1.4834772370486653, 1.515691690962099, 1.5549118075801749, 1.5911514154048716, 1.6227828571428575, 1.6591589688506978, 1.680761720904578, 1.717, 1.742, 1.7721394557823131, 1.796, 1.83]",2.4,25,-7.2,1.938,1.931
5,"[0.054, 0.059724489795918136, 0.06834013605442163, 0.07953061224489676, 0.09593027210884343, 0.10970800627943464, 0.12477040816326515, 0.142, 0.15256357927786487, 0.164, 0.17941156462585037, 0.1928179591836733, 0.206, 0.22150235478806898, 0.23742084942084943, 0.2533010204081632, 0.2694163265306123, 0.2901302982731553, 0.3121445578231293, 0.34592517006802626, 0.37623469387755104, 0.4153474903474903, 0.467, 0.5244141156462584, 0.586, 0.6653208163265306, 0.7343435374149663, 0.808, 0.8912457142857143, 0.973, 1.0626020408163266, 1.1266906122448979, 1.1912122448979594, 1.2567227891156463, 1.311, 1.3512637362637363, 1.3957891156462587, 1.4347261356155365, 1.471, 1.5116647959183676, 1.552, 1.585, 1.6190875576036867, 1.6462517006802713, 1.678, 1.71, 1.739875283446712, 1.7641065759637193, 1.7955959183673476, 1.826]",2.4,25,-7.2,1.936,1.925
6,"[0.053, 0.058541601255887, 0.065670068027211, 0.07834353741496596, 0.09387623436471369, 0.108, 0.1219730320699709, 0.13763690476190477, 0.153, 0.166, 0.17761734693877534, 0.19, 0.20428893662728248, 0.22, 0.236, 0.2518010204081634, 0.26610884353741493, 0.28782883475971033, 0.32, 0.34344427001569877, 0.37557472021066496, 0.42, 0.46383673469387754, 0.533, 0.5984421768707483, 0.6627789115646258, 0.75, 0.8082386185243329, 0.896, 0.9825273469387754, 1.0596817429674572, 1.127, 1.185, 1.2439823496966353, 1.2978358070500926, 1.348, 1.3946312925170063, 1.4350850340136052, 1.4699310009718176, 1.5121481237656353, 1.551, 1.584, 1.617, 1.6515364431486879, 1.6806581632653061, 1.708, 1.7377303974221268, 1.764, 1.7894783673469388, 1.822]",2.4,25,-7.2,1.933,1.924
7,"[0.013, 0.015153638814016166, 0.017446753246753217, 0.02066490299823629, 0.023824884792626743, 0.02685428571428567, 0.03060084033613444, 0.03284444444444442, 0.03685714285714283, 0.040835351089588336, 0.04555494505494514, 0.050725714285714055, 0.05751843317972351, 0.06450579150579122, 0.07312499999999969, 0.08079723502304147, 0.09081142857142835, 0.09986699507389157, 0.11228571428571416, 0.12207142857142829, 0.1358195488721801, 0.1462972972972972, 0.15818367346938766, 0.17207641196013282, 0.18680158730158736, 0.19770857142857082, 0.21804571428571384, 0.23671428571428554, 0.2564516129032255, 0.28464285714285686, 0.3126623376623377, 0.3628095238095236, 0.4164642857142856, 0.44527963525835856, 0.5059841269841266, 0.5533333333333323, 0.5985357142857144, 0.6372527472527446, 0.6785714285714269, 0.7192741312741312, 0.7676190476190468, 0.8062063492063483, 0.849923076923077, 0.8975939849624056, 0.9431542857142854, 0.9884555984555983, 1.0375657142857142, 1.087615160349854, 1.1581428571428574, 1.224]",7.2,25,-7.2,1.504,1.503
8,"[0.014, 0.017030283080974377, 0.019224003887269175, 0.021413265306122482, 0.02456142456982801, 0.02685151301900072, 0.030666866746698794, 0.034571428571428704, 0.03846437218955385, 0.041576944291230156, 0.04589577259475229, 0.05092488059053415, 0.05637350789372355, 0.063307580174927, 0.07178285714285722, 0.07763765097875894, 0.08858017492711354, 0.09860849645980849, 0.10856081632653058, 0.12039625850340123, 0.13072547728768918, 0.14259340659340677, 0.15452753176742387, 0.16423102040816331, 0.1815029624753128, 0.19177632653061197, 0.20843537414965954, 0.2310728862973763, 0.25235714285714256, 0.27765306122448974, 0.3073534096565456, 0.3451396348012889, 0.38412489795918375, 0.42936674669867947, 0.4769344790547795, 0.5205437788018432, 0.5784489795918368, 0.6189742857142854, 0.6593900226757368, 0.6994594209776935, 0.7478316326530601, 0.7877089151450046, 0.8259768339768339, 0.8810918367346929, 0.9103186306780774, 0.9655893877551018, 1.015542040816326, 1.0596213151927436, 1.1178768926925609, 1.199]",7.2,25,-7.2,1.482,1.476
9,"[0.013, 0.014926681783824676, 0.017468947291146744, 0.02000226757369622, 0.023245804988662154, 0.025746122448979582, 0.02858657011191586, 0.03328253968253969, 0.03591319727891158, 0.039173613107214664, 0.0437222414389485, 0.0492334693877552, 0.05325231910946207, 0.060689732142857084, 0.0676031746031747, 0.07608719851577, 0.08403498542274043, 0.09551257712387291, 0.10458600583090409, 0.11423098330241177, 0.12739146567717988, 0.13955714285714294, 0.15052732060566165, 0.15862448979591834, 0.17310204081632652, 0.18654501800720294, 0.20464965986394543, 0.22178756957328385, 0.23934693877550997, 0.2667312925170067, 0.2928334693877549, 0.32759591836734686, 0.38371282798833833, 0.4241554160125589, 0.4667823129251698, 0.5152304147465436, 0.5691695447409721, 0.6100702947845799, 0.6550136054421773, 0.6966156462585039, 0.7365729984301409, 0.7806258503401354, 0.8223650793650791, 0.8740486656200938, 0.9145289115646258, 0.9579863945578222, 1.0055243328100467, 1.055979591836734, 1.1089183673469387, 1.181]",7.2,25,-7.2,1.464,1.449
10,"[0.009, 0.010594773161062953, 0.012722363945578182, 0.015589650145772474, 0.01871920334398818, 0.021975510204081485, 0.024032696949747627, 0.027764790764790673, 0.030774781341107844, 0.03444520030234307, 0.03836246047714857, 0.04261020408163259, 0.04802207413577677, 0.0547026239067054, 0.06194537815126052, 0.06808408163265284, 0.07656462585033985, 0.08807921134555509, 0.09656235827664333, 0.10667660910518006, 0.11714938775510186, 0.12800460829493074, 0.1414563265306121, 0.14871799628942484, 0.16420544217687047, 0.17497278911564534, 0.19152834467120153, 0.20832734693877553, 0.225071428571428, 0.25043804664723024, 0.2761108320251176, 0.30459510204081636, 0.3538375196232338, 0.3983294460641396, 0.4460897959183667, 0.491571428571428, 0.5307384044526896, 0.5787103984450919, 0.6307324263038541, 0.6648471313053523, 0.7152775510204075, 0.7541740064446828, 0.7926497695852535, 0.8373265306122456, 0.8847573696145122, 0.9264522448979587, 0.9745489795918366, 1.0205794143744453, 1.0720136054421767, 1.138]",7.2,25,-7.2,1.432,1.423
11,"[0.007, 0.008611217148729996, 0.010769982993197317, 0.013566240055344226, 0.01621619897959193, 0.018686224489795938, 0.022067558057705834, 0.02510846560846559, 0.02736432350718058, 0.030728862973760904, 0.03542024156601414, 0.03877917320774465, 0.044590204081632716, 0.049435518888406416, 0.05705102040816321, 0.06374775510204089, 0.07231683673469395, 0.08280442176870763, 0.09223436471362743, 0.10135405790223063, 0.1124465786314525, 0.12364571428571423, 0.1321323238973008, 0.14532361516034983, 0.15676822157434395, 0.16979918367346947, 0.18383673469387757, 0.2004445670159956, 0.22207936507936502, 0.2458644897959185, 0.2714804191947048, 0.3039808944854538, 0.3500182599355531, 0.3910816326530606, 0.43737833594976444, 0.4808383458646616, 0.528726793943384, 0.5792684458398736, 0.6037124304267157, 0.6607257653061217, 0.7046509129967777, 0.7452995918367339, 0.786242857142858, 0.8277913832199545, 0.8729244346387205, 0.919135155949172, 0.9675623582766443, 1.017291545189504, 1.0679505907626201, 1.136]",7.2,25,-7.2,1.414,1.401
12,"[0.037, 0.043041632653061185, 0.05, 0.058, 0.0703971742543173, 0.084, 0.096170784103115, 0.11163690476190477, 0.12129504373177855, 0.13610518053375203, 0.1492346938775507, 0.15988069073783373, 0.17362463556851304, 0.1884475218658893, 0.202, 0.21795153061224515, 0.23466581632653058, 0.25459183673469404, 0.27382938775510207, 0.3082310204081633, 0.3367423469387755, 0.37318894009216586, 0.4285568513119533, 0.483, 0.546, 0.604, 0.688, 0.7661632653061226, 0.8238979591836735, 0.913343537414966, 1.0010322234156819, 1.055137590520079, 1.129910848549946, 1.18628141783029, 1.2466989795918366, 1.289, 1.3453854875283444, 1.38472335600907, 1.4185808477237052, 1.4622551020408163, 1.4939280343716435, 1.5284727891156458, 1.5622261904761898, 1.5941976369495168, 1.628877551020408, 1.66, 1.6873750689464975, 1.713, 1.7404783673469388, 1.775]",2.4,25,-7.2,1.886,1.863
13,"[0.031, 0.037, 0.0429330612244897, 0.052883830455258934, 0.06498072562358262, 0.07745772594752182, 0.08983163265306085, 0.107, 0.11340379008746346, 0.12770578231292498, 0.14295918367346952, 0.15511370262390664, 0.1675799319727892, 0.1842900874635568, 0.19846718146718148, 0.21473795918367328, 0.23066472303206997, 0.252, 0.2744376417233557, 0.305564081632653, 0.33625170068027205, 0.374, 0.439, 0.478, 0.5550382653061223, 0.613, 0.6839419152276294, 0.7643353557639272, 0.8325939849624058, 0.928, 0.9966188637617207, 1.0593435374149656, 1.1377095761381475, 1.19, 1.2425459183673468, 1.278, 1.3335251700680268, 1.3698200371057516, 1.404, 1.447, 1.487, 1.5089578670177748, 1.5485942857142858, 1.579, 1.616265306122449, 1.6450070803831736, 1.6714845292955893, 1.7, 1.726319911748483, 1.762]",2.4,25,-7.2,1.873,1.867
14,"[0.037, 0.03973289315726292, 0.04750783103939256, 0.057, 0.06782103610675028, 0.08082367346938776, 0.09465463108320256, 0.10785119047619054, 0.121, 0.134, 0.14641224489795923, 0.1581292517006803, 0.1708204081632653, 0.18510430839002273, 0.20094773519163764, 0.21907102040816331, 0.234, 0.25594448979591833, 0.28064058956916116, 0.307, 0.340874635568513, 0.37409523809523826, 0.4195541601255886, 0.4817967687074829, 0.547, 0.6108265306122445, 0.6967151020408161, 0.7664458398744114, 0.862, 0.931, 1.017, 1.0750247046186894, 1.1473523093447906, 1.2101004709576137, 1.239655612244898, 1.289, 1.341, 1.3806649659863945, 1.4179886621315188, 1.459, 1.493749387755102, 1.5292146148782093, 1.5598380952380952, 1.598, 1.624683673469388, 1.6494070294784577, 1.682, 1.7091802721088436, 1.734, 1.767]",2.4,25,-7.2,1.877,1.869
15,"[0.037, 0.04116089226388226, 0.04773666886109281, 0.056827315541601, 0.069, 0.083, 0.0939455782312922, 0.107, 0.119, 0.13404421768707409, 0.14751530612244892, 0.159, 0.174, 0.1856049562682215, 0.20414285714285674, 0.22, 0.235, 0.257, 0.278, 0.31378741496598606, 0.3434460641399417, 0.378, 0.433, 0.478, 0.5565040816326527, 0.613, 0.684625134264232, 0.757, 0.8391507936507935, 0.926, 0.9975918367346936, 1.057, 1.1246254114549044, 1.1830522448979592, 1.232, 1.2849285714285708, 1.3389277864992146, 1.3805670159955874, 1.416, 1.4544651860744298, 1.4923061224489798, 1.5257392290249425, 1.563, 1.593, 1.623, 1.6522865306122447, 1.686, 1.706876234364714, 1.7383897300855824, 1.77]",2.4,25,-7.2,1.884,1.876
16,"[0.038, 0.043, 0.04959561602418751, 0.057856542617046876, 0.07139717425431728, 0.08387755102040813, 0.097, 0.11076447876447877, 0.12402721088435391, 0.13507196562835666, 0.15109387755102027, 0.162, 0.17397959183673473, 0.19, 0.20469142857142852, 0.22134329446064152, 0.238, 0.25959183673469405, 0.28364455782312925, 0.3139355531686361, 0.3493061224489797, 0.382, 0.44913921282798835, 0.489, 0.5643316326530611, 0.6221554160125589, 0.708, 0.7884431486880467, 0.8530142857142857, 0.9375273469387755, 1.013, 1.0718072562358278, 1.1484353741496591, 1.205, 1.2504659863945575, 1.302, 1.354, 1.38872335600907, 1.422, 1.4589585834333734, 1.4989280343716433, 1.532945578231292, 1.5635069124423961, 1.603, 1.623, 1.6570334693877549, 1.686, 1.7113197278911552, 1.7417183673469387, 1.775]",2.4,25,-7.2,1.879,1.872
