Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.096, 0.105, 0.12, 0.139, 0.16048072562358262, 0.178, 0.192, 0.21232718894009214, 0.222, 0.23641156462584997, 0.254, 0.268, 0.284, 0.305, 0.325, 0.3527379591836733, 0.377, 0.4134195011337864, 0.448, 0.504204081632653, 0.564, 0.6663506493506495, 0.783, 0.882, 0.965, 1.074, 1.177, 1.22, 1.287, 1.330549387755102, 1.387, 1.43, 1.481, 1.518709750566893, 1.5495918367346937, 1.5948241758241755, 1.621888582460011, 1.666, 1.693, 1.729, 1.7667530612244895, 1.7898836183121898, 1.8255087108013937, 1.86, 1.880842801985659, 1.9060578231292507, 1.9395896501457726, 1.967, 1.994, 2.022]",1.2,25,-2.4,2.351,2.343
3,"[0.098, 0.107, 0.12365986394557875, 0.144, 0.164, 0.182595918367347, 0.198, 0.212, 0.225, 0.243, 0.257, 0.2712585034013605, 0.2874888682745826, 0.311, 0.335, 0.358, 0.386, 0.419, 0.456, 0.511, 0.5739217687074831, 0.6961904761904764, 0.817, 0.8817214885954383, 1.005, 1.089, 1.179, 1.2341114599686032, 1.292057142857143, 1.344, 1.398, 1.4349746938775512, 1.49, 1.524, 1.557, 1.596, 1.634, 1.6726342229199374, 1.6919229487713454, 1.7371678736010536, 1.769, 1.7997220602526725, 1.829292517006803, 1.865, 1.891, 1.917, 1.9453800330943187, 1.971, 1.997, 2.027]",1.2,25,-2.4,2.354,2.343
4,"[0.1, 0.108, 0.12472108843537374, 0.14342229199372053, 0.166, 0.184, 0.19739918367346934, 0.214, 0.228, 0.242, 0.257, 0.271, 0.293, 0.307, 0.338, 0.358, 0.38226448979591826, 0.4236292517006798, 0.463, 0.5115843179377012, 0.583, 0.6970656370656371, 0.8236236734693877, 0.909, 0.9870765306122444, 1.089, 1.1831496598639453, 1.2365676317038443, 1.298, 1.353, 1.395, 1.4389624489795918, 1.479, 1.522, 1.573, 1.607, 1.639, 1.6696954474097332, 1.702, 1.7368591836734695, 1.7737812244897957, 1.801641156462585, 1.8326190476190471, 1.867, 1.8868658892128278, 1.921, 1.9473469387755102, 1.973, 1.999, 2.029]",1.2,25,-2.4,2.365,2.353
5,"[0.099, 0.108, 0.127, 0.148, 0.166, 0.185, 0.201, 0.21534693877551012, 0.229, 0.243, 0.259, 0.273, 0.29101181525241665, 0.30805442176870707, 0.33644401544401553, 0.361, 0.391, 0.424, 0.467, 0.513, 0.581, 0.7220952380952382, 0.813172684458399, 0.91, 0.988, 1.0946972789115648, 1.184, 1.239, 1.295701680672269, 1.3478959183673471, 1.3967551020408162, 1.442, 1.487, 1.528, 1.561, 1.5976593406593407, 1.642, 1.672, 1.7050548469387756, 1.7358643132928848, 1.774, 1.802945578231293, 1.836, 1.871, 1.896, 1.9223782798833822, 1.949, 1.975, 2.000115918367347, 2.031]",1.2,25,-2.4,2.365,2.351
6,"[0.099, 0.109, 0.127, 0.148, 0.167, 0.186, 0.19934329446064136, 0.21341269841269825, 0.22939632653061218, 0.243319727891156, 0.2596683673469386, 0.27382374768089035, 0.292, 0.3123330241187383, 0.337, 0.363, 0.389, 0.425, 0.455, 0.515, 0.597, 0.7230476190476192, 0.836, 0.916, 0.9839576138147567, 1.098, 1.189, 1.2388962585034018, 1.297, 1.3549693877551021, 1.399877551020408, 1.447, 1.4940884353741497, 1.528, 1.5703112244897959, 1.603, 1.641, 1.679, 1.707, 1.7451075565361283, 1.772, 1.8045759637188215, 1.838, 1.87, 1.895, 1.921, 1.95, 1.9810718367346942, 2.006, 2.032]",1.2,25,-2.4,2.365,2.352
7,"[0.099, 0.1095316863587539, 0.13, 0.14786970172684435, 0.1684671201814058, 0.186, 0.197, 0.215, 0.233, 0.245, 0.26, 0.274, 0.292, 0.30987847866419277, 0.336, 0.362, 0.388705306122449, 0.425, 0.46311346938775516, 0.5241575510204083, 0.5921156462585038, 0.704, 0.816, 0.914, 0.992862244897959, 1.101, 1.195, 1.243, 1.305, 1.3573147153598282, 1.403, 1.4425272108843539, 1.491, 1.525, 1.571, 1.606, 1.6404727891156463, 1.679521193092622, 1.701, 1.746, 1.776, 1.806431972789116, 1.836, 1.871, 1.8902908163265306, 1.922, 1.9493701047986765, 1.975, 2.005115918367347, 2.033]",1.2,25,-2.4,2.366,2.352
8,"[0.099, 0.11, 0.12770068027210849, 0.148, 0.16940136054421745, 0.186, 0.20020408163265233, 0.216, 0.23013605442176807, 0.2458798185941042, 0.262, 0.274, 0.292345804988662, 0.311, 0.3373406593406594, 0.364, 0.392, 0.42721036106750404, 0.4681350826044704, 0.517, 0.6, 0.7100634920634922, 0.8450724160631996, 0.926, 1.0, 1.103, 1.189, 1.246, 1.299, 1.359, 1.402, 1.445, 1.4888906122448982, 1.527, 1.576, 1.6018834586466166, 1.645, 1.677, 1.7047865646258507, 1.744, 1.778, 1.81, 1.838, 1.871, 1.897, 1.9161496598639456, 1.954, 1.976, 2.001222919937206, 2.033]",1.2,25,-2.4,2.365,2.35
9,"[0.099, 0.111, 0.131, 0.14959505907626197, 0.168, 0.185, 0.199, 0.218, 0.231, 0.244659863945578, 0.2606683673469386, 0.2744897959183673, 0.292, 0.3113696145124715, 0.34011969111969115, 0.36558503401360554, 0.392705306122449, 0.429, 0.471, 0.5192073039742214, 0.6150416326530613, 0.7110408163265307, 0.845, 0.906, 1.0049576138147565, 1.106, 1.191, 1.2444302040816329, 1.301, 1.36, 1.403, 1.449, 1.495, 1.526, 1.575, 1.6028834586466165, 1.642, 1.681521193092622, 1.703, 1.744, 1.7686832653061226, 1.808, 1.838, 1.871, 1.8942908163265306, 1.918831836734694, 1.949, 1.976, 2.0030934825543123, 2.032]",1.2,25,-2.4,2.364,2.349
10,"[0.1, 0.111, 0.13285034013605426, 0.15, 0.169, 0.1857315541601255, 0.201, 0.219, 0.233, 0.243, 0.262, 0.274, 0.2932829313543598, 0.312, 0.337, 0.365, 0.3944332810047096, 0.428, 0.469, 0.522, 0.61, 0.727, 0.819, 0.9079274376417235, 1.021, 1.109, 1.201, 1.2548962585034016, 1.3044342857142857, 1.3489718698290127, 1.404, 1.445, 1.502, 1.5308747931605073, 1.572, 1.605, 1.6424727891156463, 1.682521193092622, 1.706, 1.7417994897959186, 1.778, 1.807, 1.838, 1.8741783029001078, 1.8917376093294462, 1.9161496598639456, 1.952, 1.977, 2.002115918367347, 2.033]",1.2,25,-2.4,2.366,2.35
11,"[0.1, 0.11, 0.13, 0.14866718995290412, 0.169, 0.18634693877551, 0.201, 0.22, 0.23041385856668253, 0.246, 0.261, 0.275, 0.292, 0.31, 0.338, 0.364, 0.39245918367346916, 0.428, 0.473, 0.525, 0.605, 0.717, 0.851, 0.9289477040816326, 0.989, 1.1190165471594042, 1.1970298833819242, 1.2484424489795918, 1.298, 1.348, 1.404811224489796, 1.4469183673469386, 1.4998602825745684, 1.533700680272109, 1.564359693877551, 1.607, 1.6465901360544215, 1.676, 1.7064217687074825, 1.742, 1.778, 1.8058004535147394, 1.837, 1.871, 1.896, 1.923, 1.952, 1.975, 2.0, 2.032]",1.2,25,-2.4,2.362,2.348
