0,1,2,3,4
0.33424172,0.22020562,0.0461618,0.20202574,0.19736515
0.3171489,0.21821801,0.06927885,0.204815,0.19053927
0.3049326,0.21603854,0.0857097,0.20647329,0.18684588
0.32645205,0.21975589,0.065638915,0.20521578,0.18293743
0.3115531,0.21889997,0.07984893,0.2065627,0.18313532
0.33948272,0.22062182,0.057460297,0.20523068,0.17720449
0.29859173,0.21806684,0.09548127,0.2065914,0.18126877
0.29224566,0.21661451,0.102383226,0.208815,0.1799416
0.2977377,0.2201181,0.09604355,0.20759651,0.17850418
0.29609355,0.22102363,0.095766395,0.20803279,0.17908363
0.29087973,0.22071914,0.102867074,0.20987575,0.17565829
0.26105627,0.21799405,0.1322247,0.2115554,0.17716955
0.27475512,0.22112101,0.115753405,0.21181788,0.1765526
0.2584687,0.21853194,0.13495061,0.21231034,0.17573848
0.27962172,0.22134148,0.11250642,0.2129955,0.17353493
0.248493,0.21472834,0.14593816,0.21380313,0.17703736
0.25901988,0.21662724,0.13331266,0.21469183,0.1763484
0.26833418,0.21827404,0.12553647,0.2155509,0.1723044
0.25944084,0.2189331,0.13097218,0.21409899,0.17655492
0.2635036,0.2066661,0.098474815,0.2149548,0.21640068
0.24171154,0.20586,0.123525284,0.21478653,0.21411668
0.23809965,0.20592341,0.13256384,0.21504906,0.208364
0.23618113,0.19939514,0.14227225,0.2161914,0.20596005
0.23907888,0.20612244,0.1318268,0.21654546,0.20642641
0.24896173,0.2053517,0.1226448,0.21521683,0.20782498
0.21192037,0.19675015,0.16862519,0.21709558,0.2056087
0.22464031,0.20160274,0.1511911,0.21678275,0.20578313
0.21648157,0.19696103,0.1618933,0.21734603,0.20731807
0.20650686,0.19408564,0.18010756,0.21789992,0.20140001
0.22974737,0.20470285,0.139047,0.2175963,0.20890649
0.19776711,0.19634074,0.18819533,0.21734236,0.20035444
0.22159576,0.20379542,0.15272084,0.21803308,0.20385487
0.20361212,0.19363461,0.18022557,0.21727933,0.20524831
0.20095098,0.19363023,0.18100075,0.21760719,0.20681085
0.21763797,0.20345609,0.15600322,0.2183816,0.20452109
0.21643364,0.19835572,0.16147974,0.2190072,0.20472372
0.21306893,0.20114273,0.15907057,0.21779414,0.20892362
0.19733292,0.19438134,0.1865435,0.21846893,0.20327327
0.3020748,0.2337827,0.031151557,0.2138395,0.21915144
0.30361915,0.21298362,0.056338202,0.21312737,0.21393162
0.2815548,0.21166392,0.07656712,0.21196574,0.21824843
0.25949818,0.21505116,0.09892156,0.21428736,0.21224174
0.2787534,0.21488829,0.08285258,0.21589075,0.20761493
0.29352665,0.21470705,0.06780284,0.2159169,0.20804654
0.24135211,0.21330509,0.114796124,0.21266784,0.21787882
