0,1,2,3,4
0.1919637,0.19898154,0.19400838,0.20912372,0.20592263
0.18909621,0.19524054,0.18908757,0.2108106,0.21576512
0.18786173,0.19201817,0.18914266,0.21154782,0.21942966
0.18719263,0.19115461,0.18706845,0.212976,0.22160834
0.18645889,0.19032261,0.18751614,0.2124584,0.22324397
0.19197348,0.19959521,0.19422597,0.20768009,0.20652522
0.18979295,0.19427887,0.18820663,0.2102194,0.21750213
0.18678266,0.18993047,0.18818182,0.21192817,0.22317691
0.18823305,0.19104841,0.18844882,0.21010813,0.22216164
0.18675148,0.18806152,0.18689601,0.21231101,0.22597995
0.1920597,0.19851968,0.19385777,0.20827934,0.20728356
0.1893792,0.19548172,0.18777207,0.21027102,0.21709605
0.1882081,0.1903003,0.18785019,0.21076836,0.22287303
0.18742704,0.1936573,0.18742847,0.2108028,0.22068438
0.18708651,0.19024684,0.18524566,0.21251713,0.22490388
0.1898774,0.19903506,0.19500257,0.20726435,0.20882061
0.19076169,0.19365141,0.1891482,0.20926453,0.21717417
0.18900499,0.19663109,0.18710318,0.20989937,0.21736139
0.18870549,0.1908556,0.18827657,0.20984843,0.22231391
0.18824646,0.190744,0.18921512,0.20898287,0.22281152
0.18985789,0.1990562,0.19470853,0.20814532,0.20823203
0.18884656,0.19388092,0.18907808,0.20904785,0.21914656
0.1865631,0.19536737,0.18753028,0.21051478,0.22002447
0.18682264,0.18923378,0.18833588,0.2099943,0.22561337
0.1862432,0.19392797,0.18795371,0.20942655,0.22244854
0.190792,0.20165163,0.19251633,0.20758383,0.20745616
0.18717058,0.19550994,0.18893988,0.20944872,0.21893091
0.18662849,0.19333637,0.18851028,0.20916569,0.22235915
0.18676963,0.18645957,0.18821114,0.2102394,0.22832026
0.18755865,0.18892635,0.1876301,0.2091092,0.22677565
0.18879674,0.20232233,0.19376817,0.20677541,0.20833734
0.188559,0.19881073,0.18800645,0.2082387,0.21638511
0.1876279,0.19608796,0.18654734,0.20944458,0.2202922
0.18839537,0.19615996,0.18709435,0.20812826,0.22022213
0.1869228,0.19111557,0.18890484,0.20831278,0.224744
0.18912919,0.20229796,0.19370274,0.20684987,0.20802021
0.1886041,0.19521165,0.19005305,0.20698899,0.21914223
0.18769075,0.19443941,0.18953213,0.20747678,0.22086093
0.18594089,0.19498609,0.18823554,0.20892327,0.22191422
0.18720505,0.19289325,0.18723853,0.208827,0.22383614
0.18958423,0.20406562,0.19286989,0.20632215,0.20715812
0.188217,0.19729565,0.18868113,0.20744087,0.21836534
0.18822971,0.19593158,0.18790145,0.20777835,0.22015893
0.18552221,0.197003,0.18697363,0.20888244,0.22161868
0.18668212,0.19618808,0.18578516,0.20955287,0.22179174
0.19194496,0.20429127,0.18965489,0.20596917,0.20813972
0.1873893,0.20066099,0.18856226,0.20754021,0.21584725
0.1874037,0.20088878,0.18816721,0.20722508,0.21631517
0.1859138,0.19422114,0.18835823,0.20874734,0.2227595
0.18668792,0.1999917,0.18779369,0.20743832,0.21808836
0.19327,0.20497212,0.19170384,0.20436132,0.20569275
0.18766136,0.20317452,0.18985727,0.2061245,0.21318235
0.18740886,0.20208205,0.18874812,0.20659015,0.21517086
0.18701279,0.20036362,0.18991059,0.2061061,0.2166069
0.18598706,0.20389342,0.18730338,0.20739877,0.2154174
0.19219413,0.20586045,0.18958789,0.20628743,0.2060701
0.18905404,0.20008968,0.19124232,0.2051938,0.21442011
0.18783826,0.20397072,0.1882743,0.20590724,0.21400951
0.1875945,0.20335585,0.19038932,0.20535812,0.2133022
0.18813647,0.20079044,0.18972123,0.20577782,0.21557404
0.193204,0.20489873,0.19238386,0.20396341,0.20554999
0.18942057,0.20359187,0.18991902,0.20573068,0.2113379
0.18919197,0.20219582,0.18960357,0.20573373,0.21327491
0.1877532,0.20328987,0.18766974,0.20689362,0.21439359
0.18680069,0.20165616,0.18955988,0.20637539,0.21560793
0.1936404,0.20584284,0.1910293,0.20444776,0.2050397
0.18887278,0.20413041,0.19024685,0.20554031,0.21120964
0.18948223,0.20376405,0.18925872,0.205736,0.21175902
0.18844172,0.20535593,0.18798748,0.20609283,0.21212202
0.18686536,0.20348689,0.18847965,0.20686539,0.2143027
0.19335885,0.20587102,0.19149806,0.20453133,0.20474078
0.19005844,0.2049253,0.18933184,0.20582917,0.20985524
0.18699814,0.20278066,0.19045301,0.20604733,0.21372084
0.18890019,0.20731305,0.18755622,0.20642592,0.20980461
0.18795905,0.20324482,0.18805969,0.20641057,0.21432589
0.19503272,0.2062291,0.19158939,0.20352755,0.20362125
0.19102478,0.20692629,0.18978699,0.20461662,0.20764534
0.18879308,0.20487371,0.189414,0.20568532,0.21123388
0.1896133,0.20674303,0.1871052,0.20608109,0.21045743
0.19008467,0.20592953,0.18780185,0.20520261,0.21098134
0.19437826,0.20607306,0.19274071,0.20330182,0.20350616
0.1900135,0.20787114,0.18913929,0.20533726,0.2076388
0.19029264,0.20580146,0.18800397,0.2056492,0.21025273
0.18905339,0.20367675,0.19025274,0.20507514,0.21194202
0.18949983,0.20562775,0.18818271,0.20537782,0.21131192
0.19439444,0.20675556,0.19296266,0.2036217,0.2022656
0.19197077,0.20664188,0.19072571,0.20455751,0.20610416
0.1908734,0.20572913,0.18761572,0.20588405,0.20989768
0.19060385,0.20363835,0.18895984,0.20507361,0.21172436
0.18924908,0.20671365,0.18835664,0.20556597,0.21011466
0.19657184,0.20575194,0.19217536,0.20245707,0.2030438
0.19185363,0.20615543,0.19014277,0.20492013,0.20692806
0.18998224,0.20652397,0.18969673,0.20460996,0.2091871
0.19024764,0.20517977,0.18868577,0.20567857,0.21020824
0.18793742,0.20693025,0.18660212,0.20696186,0.2115684
0.1960079,0.20615418,0.19325507,0.20304015,0.2015427
0.19279085,0.20698267,0.19197595,0.20337334,0.20487711
0.19036245,0.20747669,0.18831643,0.20539738,0.2084471
0.19167762,0.20633052,0.18851563,0.20498471,0.20849149
0.18979812,0.20865378,0.18772177,0.20591894,0.20790738
0.19723968,0.20575403,0.19235314,0.20299704,0.20165612
0.19377325,0.20611651,0.19057457,0.20415777,0.20537785
0.19054438,0.20762378,0.19087541,0.20436335,0.20659311
0.1904012,0.20476724,0.18910645,0.20524439,0.21048066
0.19038184,0.20779319,0.18672058,0.20608449,0.20901985
0.19833212,0.20594855,0.19207206,0.20332988,0.20031734
0.19500728,0.20742877,0.19140166,0.20360549,0.20255679
0.19106619,0.2075655,0.18913832,0.20559463,0.20663536
0.19259876,0.2089709,0.18580395,0.20603377,0.20659257
0.19243333,0.20726395,0.18564446,0.20618524,0.20847303
0.1981455,0.20585458,0.19405504,0.2024587,0.19948621
0.19463086,0.20942156,0.19089901,0.20364526,0.20140335
0.19268882,0.20722614,0.18799867,0.20559268,0.20649368
0.19158347,0.20892262,0.187608,0.20551573,0.20637023
0.18974878,0.20733176,0.1885842,0.20586812,0.20846714
0.19711623,0.20604183,0.19482541,0.20260116,0.19941537
0.19512932,0.20732227,0.1920588,0.20311444,0.20237513
0.19180252,0.20817538,0.18933448,0.20525086,0.2054368
0.19198734,0.2058705,0.19024338,0.20430958,0.20758918
0.1914073,0.20894586,0.18853998,0.20469067,0.2064162
0.1988795,0.20535682,0.19509745,0.20183925,0.19882701
0.19565125,0.20809652,0.19297922,0.20247032,0.20080265
0.19471748,0.20748097,0.19013056,0.20428148,0.2033895
0.19323064,0.20736508,0.18819596,0.20489185,0.20631647
0.19265495,0.20977297,0.18776438,0.20476818,0.20503953
0.20012425,0.20553152,0.1940199,0.20274176,0.19758259
0.19650076,0.20900923,0.19061795,0.20382293,0.2000491
0.19238527,0.20884371,0.1890761,0.20560224,0.20409265
0.1919987,0.20929235,0.18898055,0.2049472,0.20478117
0.19366051,0.20788969,0.18776944,0.20472406,0.20595628
0.19974251,0.20544186,0.1950558,0.2021119,0.19764796
0.19647953,0.2087491,0.19244084,0.20273532,0.1995952
0.19237314,0.20998743,0.18984507,0.20422915,0.2035652
0.19158141,0.20959786,0.18769574,0.20598145,0.20514356
0.19282499,0.2087038,0.18781269,0.20535885,0.20529972
0.2013832,0.20548339,0.1936114,0.2025919,0.19693008
0.19660997,0.20877387,0.1914683,0.20322569,0.19992217
0.19247751,0.21035063,0.19009347,0.20441693,0.20266142
0.19288869,0.20804627,0.1895289,0.2045462,0.20498993
0.1930228,0.20824356,0.18784611,0.20586987,0.20501769
0.20143186,0.20482409,0.19441192,0.20265085,0.19668128
0.19538853,0.2092976,0.19204837,0.20390715,0.19935836
0.19355617,0.20980167,0.18934913,0.20468645,0.20260653
0.1928918,0.2088583,0.1884589,0.20574416,0.20404685
0.19248025,0.20959264,0.18706,0.20564365,0.20522344
0.20189722,0.20509376,0.19287382,0.20329319,0.19684204
0.19658709,0.20785597,0.19254802,0.20291755,0.20009144
0.19372383,0.20838374,0.19071904,0.20412451,0.20304893
0.19126335,0.21037495,0.18821731,0.20592114,0.20422329
0.19244656,0.20919104,0.18626718,0.20680048,0.20529473
0.20118901,0.20463033,0.1963057,0.20166212,0.1962128
0.19544376,0.20965935,0.1913544,0.20442463,0.19911784
0.19446337,0.20859064,0.19017573,0.2039266,0.20284368
0.19329192,0.21031438,0.1875247,0.20529538,0.20357355
0.19288044,0.20886916,0.1869644,0.20617181,0.20511417
0.20160371,0.2046635,0.19347088,0.2031887,0.19707319
0.196518,0.21004489,0.19035636,0.20434186,0.19873889
0.19402097,0.2097894,0.18936723,0.20536202,0.20146042
0.19381028,0.20944361,0.18653366,0.20593728,0.20427513
0.19454153,0.20788258,0.18821748,0.20490912,0.20444933
0.20037389,0.20600091,0.19524541,0.20308393,0.19529586
0.1958544,0.21000102,0.1921022,0.20412335,0.19791904
0.19501947,0.21096568,0.18954225,0.2044171,0.20005557
0.19301926,0.20858727,0.18908222,0.20517635,0.20413491
0.19235928,0.21057141,0.1857169,0.2067251,0.20462735
0.202306,0.20558284,0.19309974,0.20363398,0.19537745
0.19602266,0.21022227,0.19177198,0.20378286,0.19820018
0.19522586,0.2099978,0.18913144,0.20414086,0.20150404
0.19264995,0.21197061,0.18597473,0.20690177,0.20250294
0.19292507,0.20945002,0.18672864,0.20578605,0.20511019
0.20212771,0.20515232,0.19387197,0.20312095,0.1957271
0.19541064,0.21045971,0.19124378,0.20439923,0.1984866
0.19406204,0.2087907,0.19049588,0.20435989,0.20229153
0.19288161,0.2096674,0.18738994,0.20567444,0.20438655
0.1925479,0.21233721,0.18519628,0.20668738,0.20323122
0.20210741,0.20578636,0.19372588,0.20352145,0.19485888
0.19657004,0.20988041,0.19138595,0.2040542,0.19810936
0.19446018,0.21130352,0.18907987,0.2047242,0.20043224
0.19275525,0.2094221,0.18697469,0.20585707,0.20499091
0.19162937,0.21141672,0.18489029,0.20682134,0.20524228
0.20248306,0.20512311,0.1936591,0.20341899,0.19531576
0.19582026,0.21083447,0.18916963,0.20483938,0.19933622
0.1926231,0.21058679,0.18766019,0.20674947,0.20238043
0.19227082,0.21186496,0.1852169,0.2070607,0.2035866
0.19344944,0.21044424,0.18704571,0.20508486,0.20397577
0.202438,0.20535,0.19336547,0.2035584,0.19528812
0.1946848,0.21075487,0.19044548,0.20499906,0.19911575
0.1945159,0.20881559,0.18778458,0.2053149,0.20356902
0.1934308,0.21061848,0.18732302,0.20558466,0.20304301
0.19260354,0.21026166,0.18570986,0.20688783,0.2045371
0.20313522,0.20612955,0.19241285,0.20376222,0.19456013
0.19528247,0.21114795,0.1903132,0.2054117,0.19784465
0.19330642,0.21173392,0.18722045,0.20613678,0.20160241
0.19394213,0.20832641,0.18673563,0.20552745,0.2054684
0.19170052,0.21118604,0.18468621,0.2064879,0.20593932
0.20244463,0.2065601,0.19128695,0.20523456,0.19447374
0.19670363,0.2118095,0.18804967,0.20574804,0.1976892
0.19454771,0.21137957,0.1878938,0.20567822,0.2005007
0.19231692,0.21105333,0.18569045,0.20692912,0.20401022
0.1921502,0.20997404,0.18419072,0.20788282,0.2058022
0.20087673,0.20698193,0.1937238,0.20490932,0.19350822
0.19584535,0.2094486,0.1904379,0.20508356,0.1991846
0.19165818,0.21300021,0.1864695,0.20674825,0.2021239
0.19224593,0.20895417,0.1860791,0.20663978,0.20608102
0.19112763,0.21107195,0.18554834,0.2067711,0.20548095
0.20252973,0.2065394,0.19283059,0.20447157,0.1936287
0.1937361,0.21202527,0.19106482,0.20558883,0.19758496
0.19188863,0.21137999,0.18826802,0.2060779,0.20238544
0.19045652,0.21309537,0.18512385,0.20748466,0.20383966
0.19151339,0.21062694,0.18535104,0.20685473,0.20565394
0.20125096,0.20711216,0.19288594,0.20518439,0.19356655
0.19453481,0.21165054,0.1905909,0.20549698,0.19772676
0.19213802,0.21145055,0.18783176,0.20595616,0.20262353
0.191119,0.2090171,0.18665549,0.20691863,0.20628983
0.19092059,0.21237391,0.18451819,0.20763125,0.20455603
0.20153552,0.207775,0.19254756,0.20621948,0.19192244
0.1915125,0.21354121,0.19214502,0.20623988,0.19656138
0.19038342,0.21321037,0.18815927,0.2068811,0.20136584
0.189313,0.21076988,0.18797426,0.20691752,0.20502537
0.18939543,0.21440476,0.18667659,0.20709406,0.20242918
0.20251001,0.20749451,0.1931348,0.20572661,0.19113404
0.19444701,0.1920851,0.20133771,0.20763457,0.20449568
0.19065374,0.183117,0.19550277,0.20925662,0.22146986
0.18958427,0.1872636,0.20125954,0.20894876,0.21294388
