Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.097, 0.112, 0.125, 0.143, 0.16574149659863938, 0.184, 0.198, 0.21288030888030898, 0.229, 0.243, 0.257, 0.272, 0.288, 0.3089430719656283, 0.33, 0.3496546938775509, 0.38123562152133555, 0.419, 0.45405515719801426, 0.499, 0.577, 0.667, 0.763, 0.8609665306122448, 0.966, 1.078, 1.155, 1.217, 1.271, 1.3364183673469383, 1.381, 1.4240860692102928, 1.4628073469387755, 1.506, 1.547, 1.584, 1.613670068027211, 1.648, 1.687, 1.71515306122449, 1.745, 1.781, 1.81, 1.836, 1.8684751020408161, 1.897, 1.92, 1.948, 1.973, 1.997]",1.2,25,-2.4,2.329,2.333
3,"[0.097, 0.112, 0.126, 0.146, 0.165, 0.182, 0.201, 0.2143650793650793, 0.233, 0.24719851576994428, 0.26, 0.275, 0.286, 0.311, 0.332, 0.353, 0.383, 0.41394775510204085, 0.4543785385121791, 0.48799064625850347, 0.561, 0.6509935064935065, 0.78, 0.885, 0.973, 1.07, 1.161, 1.222010204081633, 1.278, 1.323, 1.387, 1.4257508055853922, 1.468, 1.502, 1.544, 1.586, 1.6203080660835765, 1.65, 1.6896292517006797, 1.708911836734694, 1.7469591836734701, 1.778630385487528, 1.8101766917293234, 1.84, 1.871, 1.893, 1.922, 1.9541598639455775, 1.977, 2.001]",1.2,25,-2.4,2.327,2.333
4,"[0.099, 0.113, 0.127, 0.15, 0.169, 0.185, 0.2023564139941691, 0.216, 0.235, 0.24945578231292517, 0.261, 0.278, 0.291, 0.313, 0.3360914285714286, 0.36, 0.39, 0.42545170068027227, 0.463, 0.5043240816326532, 0.56, 0.6729849624060151, 0.789, 0.896, 0.9833522053982884, 1.077, 1.172, 1.228, 1.282547619047619, 1.331, 1.388195918367347, 1.4280448092280391, 1.468, 1.513, 1.5436620408163266, 1.5913085714285715, 1.621, 1.66, 1.686, 1.726, 1.751, 1.779, 1.8125548172757477, 1.8418578717201166, 1.873, 1.895, 1.925, 1.9506668861092826, 1.975, 2.006]",1.2,25,-2.4,2.326,2.332
5,"[0.1, 0.109, 0.12945306122448974, 0.153, 0.171, 0.18787265306122453, 0.204, 0.21779365079365087, 0.236, 0.25, 0.2624693877551023, 0.27827183673469386, 0.29515836734693884, 0.315, 0.337, 0.356, 0.3902778649921507, 0.41905965463108347, 0.461, 0.51, 0.572485306122449, 0.693, 0.8, 0.896, 0.9885858343337336, 1.082, 1.171, 1.228058309037901, 1.286, 1.3441224489795922, 1.3878163265306127, 1.433, 1.4727289795918368, 1.507, 1.556, 1.5907819548872182, 1.633, 1.659, 1.695015698587127, 1.7250612244897965, 1.7600546647230322, 1.781, 1.8152310924369752, 1.8491804081632652, 1.875, 1.901544575725027, 1.9273004081632656, 1.957, 1.978, 2.006]",1.2,25,-2.4,2.328,2.331
6,"[0.102, 0.116, 0.135, 0.151, 0.171, 0.187, 0.201, 0.219, 0.234, 0.25100340136054433, 0.26352013237727523, 0.28057456828885396, 0.294, 0.316, 0.338, 0.35928061224489793, 0.39, 0.4200726530612244, 0.46508163265306113, 0.5105451895043732, 0.5900816326530617, 0.693, 0.8019115646258504, 0.908, 0.993, 1.098, 1.154, 1.231, 1.2865873015873013, 1.3294183673469384, 1.3961049562682217, 1.434, 1.473, 1.5077253401360544, 1.558, 1.5932448979591836, 1.6331855287569574, 1.665, 1.698, 1.7281252319109464, 1.7553994897959182, 1.79, 1.816, 1.848, 1.874, 1.905, 1.924958163265306, 1.9525352504638218, 1.981, 2.006]",1.2,25,-2.4,2.331,2.333
7,"[0.101, 0.116, 0.13, 0.152, 0.171, 0.185, 0.205, 0.2183492063492063, 0.23438560687432886, 0.24817469387755095, 0.263, 0.2784715940430227, 0.295, 0.3164197462768892, 0.339, 0.361, 0.3960661224489795, 0.43059410430839007, 0.4619026687598115, 0.511, 0.582, 0.7, 0.806, 0.919, 0.993215664644236, 1.098, 1.177, 1.2333813775510205, 1.286, 1.334, 1.3921360544217687, 1.436, 1.475177394034537, 1.51, 1.5566591285162714, 1.5829081632653061, 1.6257891156462587, 1.6583775510204073, 1.6936292517006797, 1.72, 1.7547193877551022, 1.783, 1.8175085714285715, 1.847, 1.875151836734694, 1.8977084548104954, 1.93, 1.958, 1.981, 2.006]",1.2,25,-2.4,2.328,2.33
8,"[0.1, 0.11827137341423054, 0.133, 0.15192687074829914, 0.169, 0.189, 0.204, 0.218, 0.236, 0.2513639455782312, 0.263, 0.279, 0.294, 0.317, 0.3405028571428573, 0.3630340136054423, 0.39312715855572977, 0.422, 0.4646176154672395, 0.5009850340136055, 0.5805896304467733, 0.69, 0.817, 0.9077975510204083, 0.9956138147566718, 1.089, 1.1766061224489794, 1.232, 1.294, 1.3361673469387756, 1.397, 1.436375402792696, 1.478, 1.512297052154195, 1.559, 1.596, 1.626, 1.659, 1.69, 1.729, 1.7564543501611172, 1.783, 1.817, 1.847, 1.8772108843537416, 1.903, 1.926578231292517, 1.957, 1.9831056851311955, 2.01]",1.2,25,-2.4,2.329,2.332
9,"[0.101, 0.11922234156820635, 0.1348806907378337, 0.152, 0.1744829931972787, 0.1917786499215069, 0.207, 0.22, 0.238, 0.253, 0.265, 0.2802987755102041, 0.295, 0.31748428019856595, 0.342, 0.363, 0.394, 0.425, 0.472, 0.52, 0.586, 0.7150595238095239, 0.796, 0.9154832653061225, 1.002, 1.101190118152524, 1.158, 1.236, 1.29, 1.349, 1.399, 1.437, 1.479, 1.515, 1.564, 1.599, 1.628, 1.665, 1.702, 1.732, 1.759, 1.7900926216640505, 1.8251587301587295, 1.8533149476006618, 1.879, 1.909, 1.927, 1.956, 1.985, 2.012]",1.2,25,-2.4,2.329,2.331
10,"[0.102, 0.118, 0.134, 0.152, 0.17256981740064445, 0.187, 0.206, 0.21959523809523832, 0.235, 0.25, 0.264, 0.281, 0.295, 0.317, 0.341, 0.363, 0.396, 0.429, 0.4700253723110866, 0.519, 0.5863633969716919, 0.7199183673469391, 0.8225986394557829, 0.914, 1.0, 1.105, 1.183, 1.2337645772594752, 1.294, 1.335, 1.4, 1.44010329029571, 1.481, 1.516, 1.567, 1.5980685714285716, 1.6276769349249134, 1.664, 1.7, 1.732, 1.759, 1.7950604956268221, 1.8228730158730166, 1.8532437948152234, 1.88, 1.905185941043084, 1.929, 1.96, 1.984, 2.009]",1.2,25,-2.4,2.329,2.33
11,"[0.101, 0.119, 0.133, 0.1528299319727895, 0.171, 0.18846938775510214, 0.205, 0.21879365079365087, 0.23463893249607568, 0.251, 0.2634693877551023, 0.28, 0.295, 0.317, 0.341, 0.367, 0.4, 0.424, 0.47107823129251697, 0.519, 0.587485306122449, 0.6876602316602317, 0.832, 0.929, 1.0003899416909623, 1.1018432653061228, 1.183, 1.238, 1.2960952380952384, 1.334, 1.396376766091052, 1.4394752953813106, 1.479, 1.512, 1.564, 1.598, 1.638, 1.668, 1.703, 1.7320204081632655, 1.759117739403454, 1.785, 1.819, 1.8514747583243822, 1.8797653061224493, 1.9083695335276971, 1.933, 1.959, 1.983, 2.009]",1.2,25,-2.4,2.327,2.329
