0,1,2,3,4
0.20322773,0.16042694,0.21553662,0.2233684,0.19744024
0.21586464,0.08874699,0.22346541,0.23169923,0.24022374
0.2126776,0.21572036,0.22469957,0.22557211,0.121330366
0.21474846,0.056932516,0.22233321,0.22746262,0.2785232
0.21434683,0.2098904,0.21929182,0.2257078,0.1307632
0.21640101,0.19701552,0.22224218,0.2138349,0.15050638
0.2070905,0.19397424,0.21261093,0.2192911,0.1670332
0.20522435,0.196326,0.21574764,0.21555951,0.16714244
0.20688637,0.19109942,0.21074487,0.21931629,0.17195308
0.21080159,0.19286643,0.21087044,0.22188218,0.1635794
0.21049641,0.18846697,0.2093745,0.21271542,0.17894673
0.20827223,0.19213544,0.20633206,0.21605894,0.17720135
0.20706588,0.19688375,0.21025199,0.22595422,0.15984412
0.203571,0.19400004,0.20579162,0.22141404,0.17522326
0.20669687,0.19373612,0.21057475,0.21956171,0.16943058
0.20371363,0.19887777,0.20948924,0.21695703,0.17096229
0.2036023,0.20355156,0.21374254,0.22243544,0.15666817
0.2023557,0.19719145,0.21376415,0.21397376,0.17271498
0.20243804,0.2051181,0.21348749,0.22957489,0.14938155
0.20822781,0.14741193,0.23686565,0.21381988,0.19367474
0.21384247,0.1312947,0.23893492,0.22402498,0.19190298
0.2187561,0.11962136,0.23921415,0.22812545,0.19428293
0.22111437,0.26960516,0.2584666,0.2228839,0.027929977
0.21932474,0.11885254,0.24022873,0.2250691,0.19652486
0.2276583,0.113350235,0.2440132,0.2223591,0.19261912
0.22581524,0.26337114,0.24084105,0.22358927,0.0463833
0.2254389,0.27350157,0.2378375,0.22607842,0.037143588
0.22446129,0.2677369,0.2571489,0.22281565,0.027837295
0.22105561,0.25492126,0.24224961,0.2219744,0.05979911
0.22031811,0.121192545,0.23912495,0.2240119,0.1953525
0.21930039,0.26021844,0.23629853,0.23072182,0.0534608
0.23136762,0.108703025,0.23192362,0.22858505,0.19942069
0.22633864,0.2586484,0.24084665,0.22206281,0.052103512
0.22600324,0.26454914,0.25544083,0.22395216,0.030054603
0.23309848,0.111421,0.22840995,0.2289269,0.19814369
0.22941211,0.268428,0.23982681,0.22081167,0.04152137
0.2335463,0.11028096,0.23280254,0.22815429,0.19521591
0.22275232,0.26499224,0.23910838,0.226837,0.04631008
0.17605796,0.2051912,0.19343583,0.20579003,0.21952501
0.19381532,0.18897489,0.2103578,0.20306218,0.20378985
0.20350231,0.1717563,0.21975496,0.21370338,0.19128306
0.20341645,0.16595721,0.21026647,0.2248702,0.19548966
0.20176853,0.17198189,0.20911333,0.2155335,0.20160276
0.20542185,0.17714483,0.20968316,0.20572382,0.20202634
0.20662783,0.16101573,0.20963025,0.233084,0.18964219
0.20620929,0.15843311,0.22266659,0.20959775,0.20309325
