0,1,2,3,4
0.078551956,0.25269136,0.05885215,0.54486835,0.065036245
0.090227835,0.15266101,0.07039209,0.62590736,0.060811657
0.15435767,0.08192276,0.072574735,0.6397854,0.051359393
0.08653248,0.12474056,0.06105044,0.6724518,0.055224743
0.13224675,0.08033925,0.06826258,0.66335094,0.05580045
0.12504919,0.06562742,0.05117017,0.7130039,0.04514942
0.13756424,0.069597736,0.06624728,0.67980057,0.04679012
0.16351153,0.06645823,0.071772,0.65036625,0.047891974
0.13264138,0.068610124,0.06528118,0.6836179,0.049849477
0.12835842,0.07158839,0.069525756,0.67418176,0.05634571
0.14012258,0.060470585,0.07086352,0.675009,0.053534318
0.15666275,0.06354692,0.0928265,0.624661,0.062302787
0.14580663,0.07597832,0.08500515,0.6213672,0.07184261
0.15701422,0.0689027,0.09341944,0.6133872,0.067276396
0.15279752,0.068387814,0.081576966,0.62863517,0.06860256
0.18895896,0.06552812,0.10808725,0.57077605,0.0666496
0.18583174,0.072356656,0.10264673,0.5651947,0.07397015
0.19194803,0.06364439,0.089515574,0.5891615,0.06573057
0.17130308,0.08112029,0.09807313,0.5702385,0.07926511
0.14625455,0.098457515,0.31829765,0.33490163,0.10208863
0.137792,0.08974577,0.36156428,0.31333244,0.09756554
0.133062,0.0845339,0.3582872,0.3246689,0.099447966
0.15710844,0.06542641,0.3999638,0.30345052,0.07405084
0.1364693,0.08142445,0.3572533,0.32021132,0.10464155
0.13416089,0.076402046,0.35389793,0.33951974,0.09601944
0.13578837,0.053286508,0.50320876,0.23650387,0.07121242
0.1373019,0.06590712,0.42804402,0.28149435,0.08725267
0.14138712,0.05521467,0.49184546,0.23950472,0.07204801
0.2464762,0.048278425,0.5067706,0.13592617,0.06254857
0.13000473,0.07462692,0.41146496,0.2759429,0.10796048
0.13263407,0.055081796,0.5115616,0.22647169,0.07425084
0.13054936,0.070860654,0.4196206,0.27415836,0.10481103
0.20925915,0.04511412,0.5592297,0.12416196,0.06223519
0.19684757,0.045042574,0.57611376,0.11773935,0.06425668
0.11964872,0.06697574,0.45230868,0.25049576,0.11057108
0.13075979,0.052470207,0.5031374,0.23208489,0.0815477
0.12173129,0.06334267,0.4889167,0.22936031,0.09664912
0.19891174,0.047474526,0.5630421,0.12075886,0.06981274
0.09067243,0.343952,0.10570233,0.2884531,0.17122014
0.12122546,0.1463154,0.13726285,0.3783132,0.21688308
0.12499629,0.13080558,0.24325153,0.38549158,0.11545509
0.11962073,0.13467509,0.24778613,0.3623014,0.13561666
0.12031227,0.12720051,0.15163988,0.3671806,0.23366669
0.11650497,0.1186927,0.14245766,0.35925668,0.263088
0.113793805,0.13119094,0.30185634,0.3303734,0.122785494
0.13125002,0.106772654,0.14709952,0.3920769,0.22280087
0.13961907,0.09226,0.30381343,0.3505006,0.11380694
0.13769622,0.09211438,0.25729287,0.38679382,0.12610275
0.12004045,0.09803818,0.13878219,0.4010665,0.24207266
0.124366805,0.10764168,0.15238413,0.3626035,0.25300395
0.12917285,0.079977356,0.34303528,0.31091666,0.13689783
0.1279176,0.09161791,0.32082132,0.32832646,0.13131675
0.13168171,0.09964329,0.27773875,0.34815678,0.1427795
0.12169964,0.099548176,0.30284172,0.3273313,0.14857912
0.12980902,0.08216957,0.3805688,0.28947318,0.11797944
0.1256507,0.078938134,0.30981052,0.37501693,0.11058371
0.1388089,0.07996088,0.24848305,0.41745508,0.11529215
0.09825043,0.27657557,0.10545404,0.39596722,0.12375284
0.10356948,0.21194388,0.11566025,0.4622497,0.10657669
0.10537795,0.23594716,0.11426635,0.41642323,0.1279854
0.100929886,0.15572935,0.08172452,0.5638017,0.09781461
0.09639699,0.23661119,0.124226086,0.4330728,0.10969293
0.1144913,0.19144712,0.12639533,0.44047442,0.12719183
0.10836605,0.20802495,0.13809998,0.40579087,0.13971817
0.09804647,0.2296475,0.1212141,0.40996313,0.14112882
0.099296376,0.14197229,0.12312423,0.4030028,0.23260428
0.082462855,0.15873398,0.08853736,0.40482083,0.26544505
0.093073875,0.14651224,0.11190436,0.37549824,0.2730113
0.10574974,0.14245562,0.1348499,0.406279,0.21066584
0.11230612,0.1267637,0.23090163,0.3863324,0.1436961
0.09481727,0.13355182,0.11208548,0.39970255,0.25984287
0.10841511,0.09839655,0.12760207,0.44556624,0.22002006
0.10437004,0.12264169,0.14172979,0.3628183,0.2684402
0.10954304,0.12012797,0.14391431,0.38963827,0.23677632
0.10477658,0.12988803,0.14176695,0.356392,0.2671765
0.09654682,0.122919224,0.14322494,0.3145972,0.3227118
0.00033521457,0.9941917,0.00031968145,0.00080951327,0.0043438775
0.00038936918,0.9938544,0.00036709837,0.00103287,0.0043563033
0.00025584505,0.99633825,0.0002473146,0.00065608736,0.0025025387
0.0004165845,0.99367225,0.00039825938,0.0011069785,0.0044059176
0.00056615943,0.991844,0.00056015915,0.0015877745,0.005441858
0.00039869087,0.99397546,0.00038532264,0.00106971,0.004170792
0.0007135879,0.99030125,0.0006750218,0.002111591,0.006198494
0.0007583379,0.98824406,0.0007079159,0.0022164185,0.008073269
0.00063729857,0.99089384,0.0006251724,0.0017821694,0.006061509
0.0009548739,0.9811916,0.00094595377,0.002571754,0.014335887
0.0007594328,0.98806864,0.0007513511,0.0021573715,0.008263207
0.00052393484,0.99147695,0.0004994522,0.001404755,0.0060949577
