Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.08, 0.085, 0.091, 0.09617176870748298, 0.10450480192076833, 0.11297157434402334, 0.126170784103115, 0.14, 0.154, 0.16705469387755106, 0.18, 0.19291836734693887, 0.20795748299319733, 0.22496389324960772, 0.25, 0.2748010204081634, 0.303, 0.335, 0.369, 0.416, 0.457, 0.5141583011583011, 0.635, 0.711, 0.8277832322118036, 0.943, 1.0541145124716556, 1.127, 1.1941122448979593, 1.246, 1.2928136932192231, 1.3401054421768706, 1.3897518104015798, 1.4299727891156462, 1.4656326530612243, 1.506, 1.55, 1.5816568877551018, 1.609, 1.646, 1.681, 1.7114727891156458, 1.745, 1.781, 1.807, 1.829, 1.859075102040816, 1.8832131519274369, 1.911, 1.936]",1.2,25,-2.4,2.27,2.263
3,"[0.081, 0.086, 0.092, 0.098, 0.106, 0.115, 0.126, 0.14420463320463325, 0.1538052950910094, 0.167, 0.182, 0.194, 0.21, 0.232, 0.253, 0.279, 0.305, 0.338, 0.38605515719801425, 0.418, 0.4546938775510204, 0.516, 0.6152560895325873, 0.7405315840621962, 0.8546519871106336, 0.943, 1.0385703544575724, 1.1068236151603497, 1.183626984126984, 1.249, 1.296622448979592, 1.342, 1.3978183673469389, 1.4297592764378477, 1.477, 1.511, 1.545, 1.585, 1.612, 1.653, 1.683, 1.7154671201814058, 1.7499172932330822, 1.786, 1.809, 1.838, 1.86, 1.884, 1.9084205539358599, 1.938]",1.2,25,-2.4,2.269,2.262
4,"[0.083, 0.088, 0.094, 0.09978425655976662, 0.10794217687074785, 0.117, 0.129, 0.14756349206349192, 0.159, 0.17, 0.18521938775510194, 0.199, 0.214, 0.238, 0.257, 0.287, 0.314, 0.349, 0.385, 0.432, 0.4770906122448979, 0.5328120300751881, 0.652276295133438, 0.774, 0.871, 0.955, 1.04, 1.1194929356357928, 1.1910439560439559, 1.266, 1.306, 1.351, 1.4063890306122449, 1.44, 1.479, 1.5175934065934062, 1.56, 1.594, 1.622, 1.66, 1.695, 1.7277823129251701, 1.76, 1.7962323390894814, 1.821020408163265, 1.85, 1.8731161695447407, 1.899, 1.9220765306122447, 1.952]",1.2,25,-2.4,2.281,2.275
5,"[0.084, 0.08985204081632646, 0.095, 0.10145649838882917, 0.11, 0.12, 0.131, 0.149, 0.159, 0.172, 0.1873469387755103, 0.2, 0.21818820861677996, 0.236, 0.2565628571428571, 0.286, 0.31435321821036083, 0.351, 0.395, 0.431, 0.48, 0.546, 0.6671491365777082, 0.76, 0.883, 0.9670470957613813, 1.066, 1.133582169709989, 1.21, 1.2753804081632651, 1.322, 1.366, 1.413, 1.457, 1.4974795918367347, 1.531, 1.5722832653061223, 1.607, 1.632921768707482, 1.6713197278911567, 1.704, 1.737, 1.7703690476190472, 1.8, 1.832, 1.859, 1.8837013963480127, 1.9067528344671199, 1.9304766293614217, 1.961]",1.2,25,-2.4,2.291,2.274
6,"[0.086, 0.091, 0.096, 0.103, 0.112, 0.121, 0.136, 0.153, 0.158638932496075, 0.175, 0.19, 0.202, 0.22015986394557838, 0.24062480376766077, 0.26, 0.29, 0.321, 0.3566310204081631, 0.404, 0.439, 0.482, 0.5770656370656371, 0.662, 0.806, 0.898, 0.979, 1.073, 1.1600583090379009, 1.21, 1.277, 1.322, 1.368, 1.424, 1.459, 1.495, 1.532, 1.569, 1.609, 1.636, 1.678, 1.707, 1.741521541950113, 1.777404761904762, 1.81, 1.835, 1.8575273206056617, 1.887, 1.915, 1.941, 1.963]",1.2,25,-2.4,2.294,2.273
7,"[0.086, 0.091, 0.096, 0.103, 0.112, 0.12218775510204083, 0.134, 0.15136224489795913, 0.16, 0.17470578231292497, 0.189, 0.204, 0.22, 0.239, 0.263, 0.29, 0.318, 0.3552904238618521, 0.399, 0.435, 0.47879251700680253, 0.558, 0.682, 0.785, 0.8950765306122445, 0.989, 1.0709419152276292, 1.1366530612244896, 1.211, 1.2578257456828883, 1.320632653061223, 1.366, 1.419573634859349, 1.4554940923737913, 1.496030612244898, 1.529, 1.571, 1.608, 1.6354772370486652, 1.6697746938775508, 1.711, 1.74, 1.775, 1.8090794844253488, 1.833020408163265, 1.861, 1.8857765843179377, 1.909, 1.939, 1.963]",1.2,25,-2.4,2.291,2.272
8,"[0.087, 0.09198833819242007, 0.097, 0.10391020408163268, 0.112, 0.123, 0.13565463108320258, 0.15340476190476207, 0.166, 0.1778950437317781, 0.192, 0.20412925170068028, 0.221, 0.24410430839002273, 0.265, 0.292, 0.32009410430838997, 0.355, 0.39164058956916115, 0.437, 0.481, 0.548, 0.694, 0.7721870748299315, 0.898, 0.986, 1.077, 1.14, 1.204, 1.277, 1.3263551020408162, 1.373, 1.425, 1.458, 1.496, 1.5328142857142857, 1.573, 1.606, 1.637, 1.6784897959183673, 1.703, 1.744, 1.7765476190476188, 1.812, 1.834, 1.8630697827518103, 1.886, 1.9107868480725623, 1.9341734693877548, 1.964]",1.2,25,-2.4,2.292,2.27
9,"[0.086, 0.091, 0.097, 0.103, 0.11174149659863936, 0.122, 0.13445918367346957, 0.151, 0.162, 0.17650170068027216, 0.187, 0.203, 0.21952154195011336, 0.241, 0.2611257142857142, 0.291, 0.3206636734693877, 0.3564113856068742, 0.402, 0.438, 0.477, 0.5410793650793653, 0.668, 0.785, 0.898, 0.977, 1.0618335949764521, 1.139, 1.208626984126984, 1.266380408163265, 1.324, 1.369, 1.4128698290126862, 1.46, 1.493, 1.5328383458646615, 1.573, 1.614, 1.639, 1.681, 1.7074362244897958, 1.7433503401360544, 1.775, 1.812, 1.832, 1.859, 1.886, 1.9097528344671197, 1.936098639455782, 1.965]",1.2,25,-2.4,2.292,2.27
10,"[0.086, 0.0907312925170068, 0.097, 0.103, 0.112, 0.12275510204081633, 0.134, 0.15369047619047624, 0.162, 0.17570578231292497, 0.191, 0.205, 0.2215799319727892, 0.23962480376766077, 0.263, 0.29248549946294294, 0.3225086342229197, 0.357, 0.393, 0.439, 0.48637755102040786, 0.543, 0.655, 0.7910629251700679, 0.902, 0.985, 1.077, 1.139, 1.22, 1.273, 1.322, 1.3636145124716552, 1.4108489795918366, 1.453, 1.504, 1.54, 1.581, 1.605, 1.6374772370486652, 1.681, 1.706, 1.744, 1.77493984962406, 1.805, 1.8295102040816325, 1.858766133480419, 1.884, 1.908139455782313, 1.9347808807733617, 1.964]",1.2,25,-2.4,2.292,2.272
11,"[0.087, 0.092, 0.097, 0.104, 0.113, 0.12351664876476892, 0.136, 0.154, 0.163, 0.177, 0.19143877551020388, 0.204, 0.221, 0.23880489795918358, 0.2585939849624059, 0.292, 0.31897959183673474, 0.3591510204081631, 0.402, 0.439, 0.493, 0.554, 0.688, 0.7890839002267572, 0.897, 0.987, 1.0629697959183673, 1.14, 1.211, 1.279, 1.324, 1.37, 1.413, 1.455, 1.4952367346938775, 1.538, 1.579, 1.612, 1.641, 1.6822053982883476, 1.7123485086342227, 1.741, 1.777, 1.8104314868804654, 1.833, 1.855, 1.887, 1.909533469387755, 1.936, 1.964]",1.2,25,-2.4,2.293,2.271
