Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
18,"[0.099, 0.111, 0.12260741138560693, 0.13985557299843016, 0.161, 0.17884816326530606, 0.195, 0.20901020408163268, 0.228, 0.24233487940630802, 0.25436734693877555, 0.273, 0.287, 0.31, 0.33562285714285706, 0.36, 0.38910884353741493, 0.4188911564625851, 0.449, 0.498, 0.557, 0.6966082949308755, 0.8093897959183675, 0.918, 0.9981632653061226, 1.088, 1.146, 1.229, 1.2913492063492065, 1.333, 1.394, 1.436, 1.4794371643394197, 1.514656352863726, 1.5631591836734693, 1.589, 1.631, 1.6685850340136046, 1.705, 1.7366326530612248, 1.765308309037901, 1.8011533370104797, 1.826, 1.859, 1.887, 1.911, 1.937, 1.967409363745498, 1.9876530612244903, 2.02]",1.2,25,-2.4,2.335,2.326
19,"[0.098, 0.111, 0.122, 0.141, 0.159, 0.18091156462585037, 0.19575874635568524, 0.21, 0.226, 0.241, 0.255, 0.2724191522762954, 0.286, 0.309, 0.335, 0.356, 0.396, 0.42, 0.46236831875607387, 0.493, 0.557, 0.6987380952380949, 0.8141282798833818, 0.9237120991253644, 0.9957979591836734, 1.097, 1.147, 1.2285500927643784, 1.283, 1.33, 1.395, 1.44, 1.486, 1.514, 1.552, 1.5973655462184875, 1.6323808370805948, 1.664886827458256, 1.6947397959183674, 1.725, 1.764, 1.792698736637512, 1.825, 1.86, 1.887, 1.9098861439312567, 1.941, 1.9653761720904577, 1.993, 2.019]",1.2,25,-2.4,2.334,2.323
20,"[0.1, 0.10989431486880465, 0.126, 0.14222902494331063, 0.162, 0.178, 0.194, 0.21252380952380956, 0.225, 0.241, 0.254, 0.2714191522762954, 0.285, 0.307, 0.332, 0.36202448979591845, 0.39, 0.415, 0.457, 0.493, 0.589, 0.689, 0.812, 0.926, 0.994, 1.093, 1.173281179138322, 1.231, 1.2872417582417583, 1.3326473469387756, 1.394, 1.44, 1.4750544217687076, 1.509, 1.558, 1.594, 1.635789115646258, 1.661, 1.7003020408163265, 1.732843537414966, 1.759, 1.796, 1.824, 1.854, 1.881, 1.91, 1.933, 1.9651598639455776, 1.983, 2.017]",1.2,25,-2.4,2.325,2.321
2,"[0.013, 0.014949844344517458, 0.018108948194662536, 0.021566491112574082, 0.025446530612244986, 0.028834960070984857, 0.033433569346105856, 0.038125714285714284, 0.042695389266817874, 0.051786314525810284, 0.05879128014842304, 0.06883673469387774, 0.07993482554312031, 0.09350098749177094, 0.10576428571428566, 0.11640136054421799, 0.13088084265964456, 0.14042775510204092, 0.1548945578231291, 0.16583580705009288, 0.18173469387755106, 0.19674857142857125, 0.21326751241036956, 0.2323854875283446, 0.2534199785177229, 0.2778367346938773, 0.31084353741496595, 0.34293877551020374, 0.38852380952380994, 0.4206473469387755, 0.488094191522763, 0.5410341974627688, 0.5950421329822251, 0.6359455782312926, 0.6889834528405956, 0.7474962406015037, 0.8117891156462582, 0.8514204081632651, 0.9167820408163267, 0.9711836734693877, 1.0186640502354787, 1.0744776613348042, 1.1234924812030074, 1.1795082290980907, 1.2303163265306125, 1.2824106520657044, 1.3261444270015692, 1.3841598639455777, 1.426704681872749, 1.485]",4.8,25,-7.2,1.671,1.678
3,"[0.017, 0.020064683500518817, 0.02304462123832574, 0.026282931354360065, 0.029991457047935478, 0.034091651205936976, 0.038618863761720836, 0.04370702179176754, 0.04963579277864981, 0.057490396158463464, 0.06394421768707476, 0.07674953617810759, 0.08909977324263023, 0.09902551020408137, 0.11350857142857144, 0.12376979591836751, 0.1371858216971, 0.1494948979591835, 0.16058359497645208, 0.17595918367346877, 0.18934461966604826, 0.20307142857142874, 0.21992711370262372, 0.23776967930029141, 0.2535986394557811, 0.2853001700680272, 0.31693391642371227, 0.35767006802721096, 0.4042857142857142, 0.4482951334379905, 0.4966822945394374, 0.5524081632653062, 0.5900051020408162, 0.6536109282422645, 0.702831218974076, 0.7554404761904759, 0.8082277551020407, 0.8729401360544216, 0.9194769814902707, 0.9726051464063886, 1.0173861224489797, 1.0748119533527694, 1.1296904761904762, 1.1809735894357736, 1.227902818270165, 1.2810244897959184, 1.324302040816326, 1.376523441809156, 1.4299836734693876, 1.487]",4.8,25,-7.2,1.67,1.664
4,"[0.014, 0.017122077922078018, 0.020413210445468587, 0.023033613445378482, 0.026805194805194797, 0.03105980066445175, 0.0349132653061225, 0.040888888888889134, 0.04501519756838918, 0.05177551020408233, 0.060725714285714764, 0.07260829493087564, 0.08273142857142854, 0.09454006968641118, 0.10811764705882367, 0.11677639751552805, 0.13233714285714324, 0.14143778801843332, 0.15474603174603174, 0.16869585253456243, 0.1797193877551021, 0.19694594594594608, 0.21334873949579838, 0.22978095238095253, 0.2527362637362641, 0.27806122448979603, 0.3068766233766235, 0.3457142857142859, 0.38530769230769263, 0.4411542857142859, 0.4857218045112783, 0.5481309523809523, 0.5941190476190479, 0.6364514285714287, 0.7021530612244901, 0.747692307692308, 0.7929358600583091, 0.8524523809523815, 0.9111932773109246, 0.95930612244898, 1.005910714285715, 1.064576530612245, 1.1206666666666667, 1.1710977443609023, 1.216510204081633, 1.2673554006968641, 1.3146015037593988, 1.3535238095238118, 1.4039610389610393, 1.456]",4.8,25,-7.2,1.65,1.646
5,"[0.014, 0.017416012558869716, 0.020380584666298957, 0.024324555628703115, 0.026957285239677296, 0.03065306122448978, 0.0351582877053261, 0.04029591836734702, 0.04580816326530608, 0.05429469387755086, 0.06076437847866406, 0.07325795918367332, 0.08520748299319716, 0.09390490664350844, 0.1067277628032345, 0.11773469387755099, 0.13157513914656774, 0.14029931972789117, 0.1561441737985516, 0.16753390388413428, 0.1832333149476007, 0.197045112781955, 0.21260961158657016, 0.23137519623233938, 0.2473535220539829, 0.2778958109559614, 0.3120482374768087, 0.3480170068027209, 0.38563909774436084, 0.4416045228902371, 0.48806802721088416, 0.5317440706012134, 0.5930510204081627, 0.6451338775510205, 0.6938834759710335, 0.7462030075187968, 0.7908775510204077, 0.8555850340136046, 0.8927420408163265, 0.9546213151927432, 1.0008665620094188, 1.0562789115646247, 1.1000571428571426, 1.1554434137291278, 1.2063664965986394, 1.247947124304267, 1.305406462585034, 1.3478904403866812, 1.3890737833594975, 1.44]",4.8,25,-7.2,1.642,1.635
6,"[0.011, 0.012892674927113709, 0.016060910518053417, 0.01994429123000559, 0.02284301412872851, 0.02741795918367355, 0.030355102040816456, 0.03569124423963141, 0.04191690962099151, 0.04795543523531859, 0.05594874228761277, 0.06767102040816335, 0.07565256346441018, 0.08882938775510206, 0.101425087108014, 0.11297448979591863, 0.1250138775510207, 0.13431138907175788, 0.14753514739229043, 0.15942448979591844, 0.17663265306122483, 0.18691071428571465, 0.20553168635875438, 0.22330725623582795, 0.2405918367346938, 0.2609416231608924, 0.2991927437641723, 0.33815889212827993, 0.37615037593984996, 0.4323129251700685, 0.4809110204081633, 0.5278063149788218, 0.5739497645211934, 0.6179045189504374, 0.6865069573283861, 0.7327828571428574, 0.794605442176871, 0.8343297959183673, 0.8941685319289008, 0.943, 0.9903864795918371, 1.038527210884354, 1.1023492063492073, 1.153187384044527, 1.1975459183673474, 1.2394098179812467, 1.2925821697099893, 1.3415257531584064, 1.3848600583090394, 1.429]",4.8,25,-7.2,1.621,1.617
7,"[0.011, 0.013669332597904035, 0.016652586616041815, 0.020469387755102087, 0.023723777883246356, 0.02740816326530608, 0.03141743970315408, 0.03631428571428576, 0.041983541803818324, 0.04975102040816317, 0.05852186588921308, 0.06756752062527141, 0.07939455782312907, 0.08889995022399197, 0.10249579831932772, 0.11341326530612253, 0.12496598639455787, 0.13708081632653063, 0.14758204081632653, 0.15966240055344172, 0.17623224489795916, 0.18856571428571442, 0.2045240524781341, 0.2226905859117841, 0.24329012686155535, 0.268570612244898, 0.2983436734693876, 0.3308238453276045, 0.38707142857142834, 0.42747813411078717, 0.47883987441130277, 0.5199580805295091, 0.5747412771560236, 0.6280566893424036, 0.6865867346938775, 0.7278721804511276, 0.7772158968850695, 0.8426054421768697, 0.8863557639271925, 0.9370533751962328, 0.9846530612244895, 1.0400164581961815, 1.0980952380952382, 1.1427526530612244, 1.1897644557823128, 1.2414897959183666, 1.2934868804664725, 1.3382448979591837, 1.3699787755102042, 1.424]",4.8,25,-7.2,1.615,1.607
8,"[0.009, 0.010875918367346991, 0.0136486132914705, 0.016915734035549777, 0.020044107965766986, 0.02390816326530611, 0.028068946497518052, 0.0325098901098901, 0.03845469387755102, 0.04461297376093309, 0.05281205505458012, 0.06379757308328739, 0.07246258503401357, 0.08494775510204088, 0.09655760368663592, 0.10583525046382192, 0.1209469387755111, 0.1281093294460643, 0.1425272108843537, 0.1537300556586271, 0.16413819241982522, 0.18141269841269844, 0.19823737916219114, 0.2157634164777019, 0.23200600240096048, 0.258908163265306, 0.29112925170067855, 0.32082993197278953, 0.36592063492063476, 0.4067265306122449, 0.468172869147659, 0.5107946157186278, 0.5700586734693874, 0.6102612244897957, 0.6609052007899935, 0.7208809523809523, 0.7676933259790402, 0.8350658627087195, 0.8763304805793283, 0.9188432653061229, 0.9737124304267163, 1.0342721088435367, 1.0754085714285715, 1.1266404275996111, 1.1804183673469386, 1.235141861622698, 1.2707718658892129, 1.3143501855287572, 1.3680163265306122, 1.415]",4.8,25,-7.2,1.606,1.6
9,"[0.007, 0.00952267573696144, 0.011938117182356905, 0.015043171114599749, 0.01853514739229028, 0.022481910946196716, 0.026231035810550675, 0.030543554006968676, 0.03704467733039178, 0.04378944748631163, 0.051734693877551065, 0.06169795918367356, 0.06946741277156017, 0.08259849157054129, 0.09350375939849613, 0.10602782931354371, 0.11475450180072025, 0.12628902371759523, 0.1401927437641723, 0.14996777658431804, 0.16673469387755108, 0.17884353741496564, 0.19435349854227404, 0.21409881847475834, 0.22916326530612272, 0.253580021482277, 0.2865623582766441, 0.32121793002915444, 0.3615238095238099, 0.41504410796576696, 0.46109419152276304, 0.5087237609329446, 0.5541243926141884, 0.6146133480419195, 0.6682664892043774, 0.7037695852534562, 0.7606155247813411, 0.8158084772370483, 0.8688390022675742, 0.9202051847766135, 0.9637368804664721, 1.0229818594104307, 1.0693686635944697, 1.1236302040816328, 1.1716581632653063, 1.2157793712079425, 1.268150204081632, 1.3165680966264053, 1.3476530612244904, 1.406]",4.8,25,-7.2,1.59,1.582
10,"[0.006, 0.008519679300291525, 0.010356867071152746, 0.013475090036014428, 0.017070828331332534, 0.020370204081632662, 0.023829659863945606, 0.028656682027649774, 0.03449459783913564, 0.04193990929705213, 0.04873028130170991, 0.05768738404452685, 0.06801726844583977, 0.08038963893249608, 0.09026050420168069, 0.10142122448979587, 0.1110451895043731, 0.12163338192419824, 0.13540882159315332, 0.14702830809743245, 0.16402365491651205, 0.17619305019305012, 0.1905889212827987, 0.20829705215419494, 0.2243394199785176, 0.2533737916219117, 0.28414612244897947, 0.31625026852846394, 0.3562063492063491, 0.4121059018201874, 0.45700941915227594, 0.5036757369614512, 0.5606981740064445, 0.5958639455782312, 0.6565816326530611, 0.7067839721254354, 0.75586693877551, 0.815462585034013, 0.8490580847723703, 0.9151886376172091, 0.9595051020408162, 1.0078639455782303, 1.0599624060150372, 1.1142605965463108, 1.1633673469387755, 1.2045455046883617, 1.26326059654631, 1.3042993197278905, 1.346310418904404, 1.39]",4.8,25,-7.2,1.577,1.57
11,"[0.005, 0.007638605442176883, 0.010353522053982931, 0.013030283080974328, 0.01625836734693883, 0.02030480579328509, 0.02416793002915452, 0.028635258358662673, 0.034495198079231765, 0.04239265306122439, 0.04785435992578852, 0.05867017774851874, 0.06958503401360643, 0.08062244897959185, 0.09113265306122445, 0.09994897959183727, 0.11246693877551027, 0.12363775510204096, 0.13429112869637658, 0.1448543849972421, 0.16050296247531276, 0.17410285714285717, 0.187780912364946, 0.2066089354660783, 0.22118474758324377, 0.25145748299319737, 0.2785293367346939, 0.31529659863945586, 0.3560714285714287, 0.4064002633311389, 0.45298818474758334, 0.4945381830151415, 0.5417484831770545, 0.6012616618075801, 0.6504565503620803, 0.6985898617511519, 0.7544506122448977, 0.7978649921507067, 0.8356960257787327, 0.9040680272108836, 0.9466559766763845, 1.004058466629895, 1.0471314285714288, 1.1002735797021512, 1.1470113378684805, 1.1927529154518948, 1.2356870748299307, 1.2846816326530612, 1.3325208163265305, 1.376]",4.8,25,-7.2,1.568,1.562
12,"[0.004, 0.006551956562441484, 0.008333113890717475, 0.010851968956596748, 0.014992457852706241, 0.016836005830903746, 0.021464167062173606, 0.025527950310558968, 0.03110884353741452, 0.03833794534763058, 0.04536339697169194, 0.05541277156023697, 0.06352179962894246, 0.07546244897959178, 0.08659398496240586, 0.09497495361781054, 0.10664214523018507, 0.12015757000474604, 0.1305782312925168, 0.14189154518950406, 0.15421061224489785, 0.1693824884792626, 0.1848994169096208, 0.20103974221267448, 0.22039346938775467, 0.24607434402332354, 0.27412471655328774, 0.3092130102040815, 0.34704395604395577, 0.4020236998025016, 0.4332653061224458, 0.49051194094659134, 0.5379689795918368, 0.5854940923737914, 0.6454026967930029, 0.6908112244897958, 0.7396702040816324, 0.7853616326530612, 0.8481410018552874, 0.8810612244897951, 0.935792696025779, 0.9867823129251695, 1.0481942857142859, 1.0894314868804655, 1.139265306122449, 1.1816162377994677, 1.2301208163265305, 1.2812789115646261, 1.311953469387755, 1.373]",4.8,25,-7.2,1.556,1.548
13,"[0.003, 0.005769715293524842, 0.006965561224489809, 0.009910018552875736, 0.014142346938775517, 0.0178476676384839, 0.020970375246872962, 0.025825396825396973, 0.032477551020408085, 0.03843394199785168, 0.04444963791968413, 0.0543098330241187, 0.06500653061224494, 0.07299020408163268, 0.08498809523809522, 0.09560042964554272, 0.10682204081632665, 0.11740816326530602, 0.1278867676102699, 0.14120871985157707, 0.15446723952738997, 0.16569924812030082, 0.18075390156062432, 0.19858703481392553, 0.21355442176870776, 0.2405046883618313, 0.2684631083202515, 0.29871564625850344, 0.3492857142857149, 0.3923270052206929, 0.4387551020408164, 0.48073403554970384, 0.5403673469387772, 0.5885729984301414, 0.6360198979591838, 0.6820476190476191, 0.7301586270871985, 0.7942363945578237, 0.8339746938775512, 0.8846232763375625, 0.926424198250729, 0.9754328678839955, 1.0263667953667954, 1.0832588614393126, 1.1263554421768713, 1.1796644897959185, 1.2150504833512357, 1.2700510204081634, 1.3117722448979594, 1.355]",4.8,25,-7.2,1.545,1.539
14,"[0.003, 0.004789405123751617, 0.006839414553700276, 0.008945358788676664, 0.012282003710575017, 0.01563688871775127, 0.019541180758017508, 0.022997536945812802, 0.02877881963596246, 0.03596938775510207, 0.04297278911564634, 0.05185932944606408, 0.06068307322929165, 0.0719302721088438, 0.08266820276497697, 0.09221061224489803, 0.10431073074391048, 0.1143737916219117, 0.12424591836734689, 0.13665769944341358, 0.15091836734693864, 0.1629428571428572, 0.178182944606414, 0.19370521541950125, 0.21463265306122448, 0.23736734693877537, 0.2663605442176869, 0.2972567132116003, 0.338064935064935, 0.3900544217687076, 0.43437609329446064, 0.4759232653061224, 0.525661807580175, 0.5692873469387754, 0.6175612244897958, 0.6776887755102041, 0.7215767346938775, 0.7723375196232336, 0.8300751020408159, 0.8630816326530609, 0.9221301020408161, 0.9619036734693878, 1.01584555984556, 1.0673523093447905, 1.1175204081632657, 1.1555227629513345, 1.204278911564626, 1.2592414965986394, 1.297069073783359, 1.344]",4.8,25,-7.2,1.532,1.525
