Cycle_Index,QV_Curve,Charge_Current(A),Temperture,Discharge_Current(A),Max_Charge_Capacity(Ah),Max_Discharge_Capacity(Ah)
2,"[0.092, 0.102, 0.115, 0.131, 0.14899591836734696, 0.171, 0.187, 0.2006370656370657, 0.215, 0.233, 0.24469387755102065, 0.261, 0.275, 0.295, 0.3223233082706767, 0.34278418367346936, 0.3733532182103608, 0.414, 0.444, 0.4956938775510205, 0.557, 0.666, 0.794, 0.8837794601711653, 0.9994955102040816, 1.093, 1.182, 1.242, 1.2893809523809516, 1.339, 1.3985180533751962, 1.447, 1.487, 1.52, 1.566, 1.5946342857142857, 1.635, 1.671, 1.704, 1.7361836734693878, 1.773, 1.801, 1.8342425249169436, 1.8588963893249606, 1.891, 1.9214591836734691, 1.949, 1.974, 1.998351020408163, 2.03]",1.2,25,-2.4,2.355,2.338
3,"[0.094, 0.106, 0.11645596133190113, 0.133343112244898, 0.152, 0.17, 0.188, 0.20154761904761898, 0.216, 0.234, 0.245, 0.2609156820622985, 0.273, 0.302, 0.3236373626373626, 0.348, 0.3775086342229197, 0.41, 0.442, 0.493, 0.56, 0.687202380952381, 0.787, 0.919, 1.011, 1.105, 1.172, 1.243, 1.298, 1.343, 1.4, 1.4393838678328472, 1.4872489795918367, 1.521, 1.568, 1.596, 1.6386250944822374, 1.674, 1.714, 1.745, 1.775, 1.8027024704618688, 1.837, 1.861, 1.8955306122448974, 1.9227959183673469, 1.949, 1.981, 2.006, 2.032]",1.2,25,-2.4,2.355,2.337
4,"[0.093, 0.101922126745435, 0.118, 0.136, 0.154, 0.175, 0.1902014483212641, 0.203, 0.2192772108843541, 0.23462483716891014, 0.249, 0.266, 0.28009959183673466, 0.303, 0.323, 0.35, 0.379, 0.4183819241982508, 0.455, 0.489, 0.559, 0.704, 0.8074311224489797, 0.92, 1.017, 1.113, 1.1951717687074832, 1.247, 1.304, 1.3510153061224488, 1.401, 1.4483311389071758, 1.4874371643394197, 1.524, 1.5616989795918366, 1.6047012987012987, 1.64, 1.673292517006802, 1.702, 1.733, 1.773, 1.8012970521541949, 1.83531746031746, 1.8619387755102044, 1.8966326530612243, 1.922, 1.9508129251700677, 1.98, 2.0062357679914067, 2.032]",1.2,25,-2.4,2.351,2.334
5,"[0.095, 0.10716874066699848, 0.119, 0.137, 0.155, 0.174, 0.18950340136054433, 0.203, 0.219, 0.236, 0.248, 0.266, 0.281, 0.304, 0.329, 0.3540710204081633, 0.385, 0.413, 0.456, 0.49787317784256563, 0.5674969150450877, 0.707, 0.8280340136054418, 0.929, 1.014, 1.101, 1.1994064625850338, 1.2491496598639455, 1.299, 1.341, 1.4, 1.44627107364685, 1.4747990580847723, 1.524, 1.576, 1.608, 1.643322448979592, 1.673, 1.704, 1.733, 1.769, 1.7986088435374155, 1.835, 1.869, 1.897, 1.922, 1.949, 1.9793265306122452, 2.002698587127158, 2.033]",1.2,25,-2.4,2.351,2.335
6,"[0.094, 0.107, 0.118, 0.137, 0.155, 0.17189723032069962, 0.19, 0.204, 0.219, 0.23557948442534915, 0.248, 0.26185445757250264, 0.28, 0.30359183673469375, 0.32372571428571423, 0.352, 0.378, 0.412, 0.444, 0.492610612244898, 0.576, 0.704, 0.803, 0.9132868480725623, 1.013, 1.1058010204081634, 1.178, 1.231, 1.2937602040816325, 1.3458604081632652, 1.404, 1.4510171282798834, 1.4892073469387757, 1.524, 1.564, 1.607, 1.64, 1.6754371643394195, 1.714, 1.738, 1.771, 1.8010926216640504, 1.837, 1.8665296846011132, 1.8908884839650144, 1.922, 1.948, 1.9793020408163267, 2.004, 2.033]",1.2,25,-2.4,2.35,2.334
7,"[0.094, 0.104, 0.119, 0.138, 0.1561396348012889, 0.175, 0.191, 0.205, 0.219, 0.236, 0.249, 0.2656795918367344, 0.28, 0.306, 0.3303314285714286, 0.354, 0.3837444897959183, 0.416, 0.445, 0.5100750728862972, 0.586, 0.724, 0.832, 0.9403447324875895, 1.026, 1.1213574720210666, 1.19, 1.229, 1.3005939849624057, 1.35, 1.408, 1.451, 1.492, 1.525, 1.5741007849293565, 1.607, 1.6424064625850339, 1.676, 1.7162464678178957, 1.742, 1.777, 1.805, 1.8356753246753248, 1.862, 1.8977653061224484, 1.923, 1.9527517006802726, 1.978, 2.004, 2.036]",1.2,25,-2.4,2.349,2.333
8,"[0.095, 0.1065463108320251, 0.12, 0.139, 0.157, 0.1739742212674544, 0.18727786499215068, 0.20577606177606175, 0.221, 0.234, 0.24896501457725942, 0.264932496075353, 0.286, 0.30579434850863424, 0.32789714285714283, 0.3536275510204081, 0.3822721088435374, 0.4232183673469388, 0.461, 0.498, 0.5814335355763927, 0.732, 0.8289580498866211, 0.944, 1.0280789993416721, 1.1252561432736359, 1.204, 1.247, 1.3032556390977441, 1.3486294307196562, 1.409, 1.448, 1.494, 1.527, 1.58, 1.6007987012987013, 1.643, 1.6771156462585033, 1.718, 1.74, 1.777, 1.805, 1.84, 1.865, 1.8958605442176868, 1.9265574650912995, 1.954, 1.977, 2.0053559183673464, 2.035]",1.2,25,-2.4,2.349,2.332
9,"[0.095, 0.10232025117739404, 0.11989540816326515, 0.13819152276295127, 0.157, 0.17544619666048228, 0.191, 0.205, 0.21891084854994614, 0.233, 0.247, 0.2608718367346937, 0.28031972789115656, 0.2999146567717994, 0.3287518796992481, 0.354, 0.3847444897959183, 0.4233566058002147, 0.4546625850340134, 0.5101020408163265, 0.576, 0.719, 0.82034693877551, 0.94, 1.019, 1.1056337271750807, 1.186, 1.236, 1.298, 1.3422074829931974, 1.404, 1.4458424489795918, 1.4912489795918367, 1.526, 1.571698250728863, 1.598, 1.644, 1.676, 1.715, 1.735, 1.773, 1.8024049409237377, 1.838, 1.862, 1.8918994169096208, 1.923, 1.9506083838940982, 1.978, 2.005, 2.031]",1.2,25,-2.4,2.346,2.331
10,"[0.094, 0.102, 0.119, 0.137, 0.159, 0.1745648688046647, 0.1920257787325456, 0.205, 0.22, 0.234, 0.248, 0.264, 0.282, 0.307, 0.327, 0.355, 0.3848121248499399, 0.416, 0.455, 0.5099001074113854, 0.5850612244897959, 0.727, 0.827, 0.942, 1.028, 1.1216156462585034, 1.1814897959183672, 1.252, 1.300902857142857, 1.346, 1.406, 1.449, 1.491478806907378, 1.524, 1.5674768541562967, 1.607, 1.6441951020408163, 1.6761700680272107, 1.7071686358754024, 1.744, 1.773, 1.803, 1.836, 1.8659246467817892, 1.897, 1.925, 1.95, 1.9782073910645341, 2.005, 2.03]",1.2,25,-2.4,2.345,2.33
11,"[0.095, 0.10840163265306124, 0.122, 0.139624803767661, 0.157, 0.1762930029154519, 0.192, 0.20484555984555985, 0.22213860544217703, 0.237, 0.251, 0.266, 0.28241496598639426, 0.307, 0.33, 0.35520408163265377, 0.38481946624803753, 0.42, 0.4601445578231293, 0.507675039246468, 0.577, 0.732488095238095, 0.837, 0.9463282312925168, 1.028107556536128, 1.1281554160125589, 1.197, 1.252, 1.299, 1.357, 1.4077864992150706, 1.452, 1.489, 1.528, 1.5781089318844421, 1.6073383458646617, 1.641, 1.675, 1.703, 1.745510204081633, 1.7741360544217688, 1.804, 1.8396507936507935, 1.863, 1.898, 1.915, 1.95, 1.975, 2.004, 2.033]",1.2,25,-2.4,2.345,2.33
